EntryID,ServiceType,SPStartDateTime,SPEndDateTime,WindowPrice,CreatedTime,PartyID,AssetID
62956,Non-BM Fast Reserve,2025-09-19T14:30:00,2025-09-19T15:00:00,131.0,2025-09-19T15:31:00,HABITAT ENERGY LIMITED,OFR-HAB-2
62957,Non-BM Fast Reserve,2025-09-19T14:30:00,2025-09-19T15:00:00,125.0,2025-09-19T15:31:00,UKPR,OFR-UKPR-6
62958,Non-BM Fast Reserve,2025-09-19T14:30:00,2025-09-19T15:00:00,126.0,2025-09-19T15:31:00,UKPR,OFR-UKPR-2
62959,Non-BM Fast Reserve,2025-09-19T14:30:00,2025-09-19T15:00:00,128.5,2025-09-19T15:31:00,UKPR,OFR-UKPR-1
62960,Non-BM Fast Reserve,2025-09-19T14:30:00,2025-09-19T15:00:00,110.0,2025-09-19T15:31:00,UKPR,OFR-UKPR-3
62961,Non-BM Fast Reserve,2025-09-19T14:30:00,2025-09-19T15:00:00,128.0,2025-09-19T15:31:00,UKPR,OFR-UKPR-4
62962,Non-BM Fast Reserve,2025-09-19T14:30:00,2025-09-19T15:00:00,129.0,2025-09-19T15:31:00,UKPR,OFR-UKPR-5
62963,Non-BM Fast Reserve,2025-09-19T14:30:00,2025-09-19T15:00:00,98.66,2025-09-19T15:31:00,ENWL,OFR-ENWL-1
62951,Non-BM Fast Reserve,2025-09-19T15:00:00,2025-09-19T15:30:00,129.0,2025-09-19T16:01:00,HABITAT ENERGY LIMITED,OFR-HAB-6
62952,Non-BM Fast Reserve,2025-09-19T15:00:00,2025-09-19T15:30:00,130.0,2025-09-19T16:01:00,HABITAT ENERGY LIMITED,OFR-HAB-4
62953,Non-BM Fast Reserve,2025-09-19T15:00:00,2025-09-19T15:30:00,129.0,2025-09-19T16:01:00,HABITAT ENERGY LIMITED,OFR-HAB-1
62954,Non-BM Fast Reserve,2025-09-19T15:00:00,2025-09-19T15:30:00,131.0,2025-09-19T16:01:00,HABITAT ENERGY LIMITED,OFR-HAB-5
62955,Non-BM Fast Reserve,2025-09-19T15:00:00,2025-09-19T15:30:00,130.0,2025-09-19T16:01:00,HABITAT ENERGY LIMITED,OFR-HAB-3
62956,Non-BM Fast Reserve,2025-09-19T15:00:00,2025-09-19T15:30:00,131.0,2025-09-19T16:01:00,HABITAT ENERGY LIMITED,OFR-HAB-2
62957,Non-BM Fast Reserve,2025-09-19T15:00:00,2025-09-19T15:30:00,128.0,2025-09-19T16:01:00,UKPR,OFR-UKPR-6
62958,Non-BM Fast Reserve,2025-09-19T15:00:00,2025-09-19T15:30:00,129.0,2025-09-19T16:01:00,UKPR,OFR-UKPR-2
62959,Non-BM Fast Reserve,2025-09-19T15:00:00,2025-09-19T15:30:00,128.5,2025-09-19T16:01:00,UKPR,OFR-UKPR-1
62960,Non-BM Fast Reserve,2025-09-19T15:00:00,2025-09-19T15:30:00,135.0,2025-09-19T16:01:00,UKPR,OFR-UKPR-3
62961,Non-BM Fast Reserve,2025-09-19T15:00:00,2025-09-19T15:30:00,137.0,2025-09-19T16:01:00,UKPR,OFR-UKPR-4
62962,Non-BM Fast Reserve,2025-09-19T15:00:00,2025-09-19T15:30:00,138.0,2025-09-19T16:01:00,UKPR,OFR-UKPR-5
62963,Non-BM Fast Reserve,2025-09-19T15:00:00,2025-09-19T15:30:00,99.3,2025-09-19T16:11:27,ENWL,OFR-ENWL-1
62951,Non-BM Fast Reserve,2025-09-19T15:30:00,2025-09-19T16:00:00,134.0,2025-09-19T16:31:00,HABITAT ENERGY LIMITED,OFR-HAB-6
62952,Non-BM Fast Reserve,2025-09-19T15:30:00,2025-09-19T16:00:00,135.0,2025-09-19T16:31:00,HABITAT ENERGY LIMITED,OFR-HAB-4
62953,Non-BM Fast Reserve,2025-09-19T15:30:00,2025-09-19T16:00:00,134.0,2025-09-19T16:31:00,HABITAT ENERGY LIMITED,OFR-HAB-1
62954,Non-BM Fast Reserve,2025-09-19T15:30:00,2025-09-19T16:00:00,136.0,2025-09-19T16:31:00,HABITAT ENERGY LIMITED,OFR-HAB-5
62955,Non-BM Fast Reserve,2025-09-19T15:30:00,2025-09-19T16:00:00,135.0,2025-09-19T16:31:00,HABITAT ENERGY LIMITED,OFR-HAB-3
62956,Non-BM Fast Reserve,2025-09-19T15:30:00,2025-09-19T16:00:00,136.0,2025-09-19T16:31:00,HABITAT ENERGY LIMITED,OFR-HAB-2
62957,Non-BM Fast Reserve,2025-09-19T15:30:00,2025-09-19T16:00:00,135.0,2025-09-19T16:31:00,UKPR,OFR-UKPR-6
62958,Non-BM Fast Reserve,2025-09-19T15:30:00,2025-09-19T16:00:00,140.0,2025-09-19T16:31:00,UKPR,OFR-UKPR-2
62959,Non-BM Fast Reserve,2025-09-19T15:30:00,2025-09-19T16:00:00,136.0,2025-09-19T16:31:00,UKPR,OFR-UKPR-1
62960,Non-BM Fast Reserve,2025-09-19T15:30:00,2025-09-19T16:00:00,145.0,2025-09-19T16:31:00,UKPR,OFR-UKPR-3
62961,Non-BM Fast Reserve,2025-09-19T15:30:00,2025-09-19T16:00:00,200.0,2025-09-19T16:31:00,UKPR,OFR-UKPR-4
62962,Non-BM Fast Reserve,2025-09-19T15:30:00,2025-09-19T16:00:00,160.0,2025-09-19T16:31:00,UKPR,OFR-UKPR-5
62951,Non-BM Fast Reserve,2025-09-19T16:00:00,2025-09-19T16:30:00,144.0,2025-09-19T17:01:00,HABITAT ENERGY LIMITED,OFR-HAB-6
62953,Non-BM Fast Reserve,2025-09-19T16:00:00,2025-09-19T16:30:00,144.0,2025-09-19T17:01:00,HABITAT ENERGY LIMITED,OFR-HAB-1
62955,Non-BM Fast Reserve,2025-09-19T16:00:00,2025-09-19T16:30:00,145.0,2025-09-19T17:01:00,HABITAT ENERGY LIMITED,OFR-HAB-3
62956,Non-BM Fast Reserve,2025-09-19T16:00:00,2025-09-19T16:30:00,146.0,2025-09-19T17:01:00,HABITAT ENERGY LIMITED,OFR-HAB-2
62957,Non-BM Fast Reserve,2025-09-19T16:00:00,2025-09-19T16:30:00,140.0,2025-09-19T17:01:00,UKPR,OFR-UKPR-6
62958,Non-BM Fast Reserve,2025-09-19T16:00:00,2025-09-19T16:30:00,150.0,2025-09-19T17:01:00,UKPR,OFR-UKPR-2
62959,Non-BM Fast Reserve,2025-09-19T16:00:00,2025-09-19T16:30:00,145.0,2025-09-19T17:01:00,UKPR,OFR-UKPR-1
62960,Non-BM Fast Reserve,2025-09-19T16:00:00,2025-09-19T16:30:00,155.0,2025-09-19T17:01:00,UKPR,OFR-UKPR-3
62961,Non-BM Fast Reserve,2025-09-19T16:00:00,2025-09-19T16:30:00,200.0,2025-09-19T17:01:00,UKPR,OFR-UKPR-4
62962,Non-BM Fast Reserve,2025-09-19T16:00:00,2025-09-19T16:30:00,165.0,2025-09-19T17:01:00,UKPR,OFR-UKPR-5
62964,Non-BM Fast Reserve,2025-09-19T16:00:00,2025-09-19T16:30:00,95.8,2025-09-19T17:01:00,ENWL,OFR-ENWL-1
62965,Non-BM Fast Reserve,2025-09-19T16:00:00,2025-09-19T16:30:00,160.0,2025-09-19T17:01:00,UKPR,OFR-UKPR-7
62966,Non-BM Fast Reserve,2025-09-19T16:00:00,2025-09-19T16:30:00,145.0,2025-09-19T17:01:00,HABITAT ENERGY LIMITED,OFR-HAB-4
62967,Non-BM Fast Reserve,2025-09-19T16:00:00,2025-09-19T16:30:00,146.0,2025-09-19T17:01:00,HABITAT ENERGY LIMITED,OFR-HAB-5
62951,Non-BM Fast Reserve,2025-09-19T16:30:00,2025-09-19T17:00:00,144.0,2025-09-19T17:31:00,HABITAT ENERGY LIMITED,OFR-HAB-6
62956,Non-BM Fast Reserve,2025-09-19T16:30:00,2025-09-19T17:00:00,146.0,2025-09-19T17:31:00,HABITAT ENERGY LIMITED,OFR-HAB-2
62957,Non-BM Fast Reserve,2025-09-19T16:30:00,2025-09-19T17:00:00,155.0,2025-09-19T17:31:00,UKPR,OFR-UKPR-6
62958,Non-BM Fast Reserve,2025-09-19T16:30:00,2025-09-19T17:00:00,165.0,2025-09-19T17:31:00,UKPR,OFR-UKPR-2
62959,Non-BM Fast Reserve,2025-09-19T16:30:00,2025-09-19T17:00:00,156.0,2025-09-19T17:31:00,UKPR,OFR-UKPR-1
62960,Non-BM Fast Reserve,2025-09-19T16:30:00,2025-09-19T17:00:00,170.0,2025-09-19T17:31:00,UKPR,OFR-UKPR-3
62961,Non-BM Fast Reserve,2025-09-19T16:30:00,2025-09-19T17:00:00,200.0,2025-09-19T17:31:00,UKPR,OFR-UKPR-4
62962,Non-BM Fast Reserve,2025-09-19T16:30:00,2025-09-19T17:00:00,175.0,2025-09-19T17:31:00,UKPR,OFR-UKPR-5
62964,Non-BM Fast Reserve,2025-09-19T16:30:00,2025-09-19T17:00:00,97.19,2025-09-19T17:31:55,ENWL,OFR-ENWL-1
62965,Non-BM Fast Reserve,2025-09-19T16:30:00,2025-09-19T17:00:00,170.0,2025-09-19T17:56:26,UKPR,OFR-UKPR-7
62966,Non-BM Fast Reserve,2025-09-19T16:30:00,2025-09-19T17:00:00,145.0,2025-09-19T17:31:00,HABITAT ENERGY LIMITED,OFR-HAB-4
62967,Non-BM Fast Reserve,2025-09-19T16:30:00,2025-09-19T17:00:00,146.0,2025-09-19T17:31:00,HABITAT ENERGY LIMITED,OFR-HAB-5
62968,Non-BM Fast Reserve,2025-09-19T16:30:00,2025-09-19T17:00:00,145.0,2025-09-19T17:31:00,HABITAT ENERGY LIMITED,OFR-HAB-3
62969,Non-BM Fast Reserve,2025-09-19T16:30:00,2025-09-19T17:00:00,144.0,2025-09-19T17:31:00,HABITAT ENERGY LIMITED,OFR-HAB-1
62951,Non-BM Fast Reserve,2025-09-19T17:00:00,2025-09-19T17:30:00,144.0,2025-09-19T18:01:00,HABITAT ENERGY LIMITED,OFR-HAB-6
62966,Non-BM Fast Reserve,2025-09-19T17:00:00,2025-09-19T17:30:00,145.0,2025-09-19T18:01:00,HABITAT ENERGY LIMITED,OFR-HAB-4
62967,Non-BM Fast Reserve,2025-09-19T17:00:00,2025-09-19T17:30:00,146.0,2025-09-19T18:01:00,HABITAT ENERGY LIMITED,OFR-HAB-5
62968,Non-BM Fast Reserve,2025-09-19T17:00:00,2025-09-19T17:30:00,145.0,2025-09-19T18:01:00,HABITAT ENERGY LIMITED,OFR-HAB-3
62969,Non-BM Fast Reserve,2025-09-19T17:00:00,2025-09-19T17:30:00,144.0,2025-09-19T18:01:00,HABITAT ENERGY LIMITED,OFR-HAB-1
62970,Non-BM Fast Reserve,2025-09-19T17:00:00,2025-09-19T17:30:00,125.25,2025-09-19T18:01:00,ENWL,OFR-ENWL-1
62951,Non-BM Fast Reserve,2025-09-19T17:30:00,2025-09-19T18:00:00,144.0,2025-09-19T18:31:00,HABITAT ENERGY LIMITED,OFR-HAB-6
62970,Non-BM Fast Reserve,2025-09-19T17:30:00,2025-09-19T18:00:00,129.03,2025-09-19T18:42:57,ENWL,OFR-ENWL-1
62971,Non-BM Fast Reserve,2025-09-19T17:30:00,2025-09-19T18:00:00,144.0,2025-09-19T18:31:00,HABITAT ENERGY LIMITED,OFR-HAB-1
62972,Non-BM Fast Reserve,2025-09-19T17:30:00,2025-09-19T18:00:00,146.0,2025-09-19T18:31:00,HABITAT ENERGY LIMITED,OFR-HAB-5
62973,Non-BM Fast Reserve,2025-09-19T17:30:00,2025-09-19T18:00:00,145.0,2025-09-19T18:31:00,HABITAT ENERGY LIMITED,OFR-HAB-4
62974,Non-BM Fast Reserve,2025-09-19T17:30:00,2025-09-19T18:00:00,145.0,2025-09-19T18:31:00,HABITAT ENERGY LIMITED,OFR-HAB-3
62975,Non-BM Fast Reserve,2025-09-19T17:30:00,2025-09-19T18:00:00,146.0,2025-09-19T18:31:00,HABITAT ENERGY LIMITED,OFR-HAB-2
62976,Non-BM Fast Reserve,2025-09-19T17:30:00,2025-09-19T18:00:00,169.0,2025-09-19T18:31:00,UKPR,OFR-UKPR-1
62977,Non-BM Fast Reserve,2025-09-19T17:30:00,2025-09-19T18:00:00,169.0,2025-09-19T18:31:00,UKPR,OFR-UKPR-6
62972,Non-BM Fast Reserve,2025-09-19T18:00:00,2025-09-19T18:30:00,146.0,2025-09-19T19:00:28,HABITAT ENERGY LIMITED,OFR-HAB-5
62974,Non-BM Fast Reserve,2025-09-19T18:00:00,2025-09-19T18:30:00,145.0,2025-09-19T19:00:28,HABITAT ENERGY LIMITED,OFR-HAB-3
62975,Non-BM Fast Reserve,2025-09-19T18:00:00,2025-09-19T18:30:00,146.0,2025-09-19T19:00:28,HABITAT ENERGY LIMITED,OFR-HAB-2
62976,Non-BM Fast Reserve,2025-09-19T18:00:00,2025-09-19T18:30:00,176.0,2025-09-19T19:00:28,UKPR,OFR-UKPR-1
62951,Non-BM Fast Reserve,2025-09-19T18:00:00,2025-09-19T18:30:00,144.0,2025-09-19T19:01:00,HABITAT ENERGY LIMITED,OFR-HAB-6
62971,Non-BM Fast Reserve,2025-09-19T18:00:00,2025-09-19T18:30:00,144.0,2025-09-19T19:10:57,HABITAT ENERGY LIMITED,OFR-HAB-1
62973,Non-BM Fast Reserve,2025-09-19T18:00:00,2025-09-19T18:30:00,145.0,2025-09-19T19:10:57,HABITAT ENERGY LIMITED,OFR-HAB-4
62990,Non-BM Fast Reserve,2025-09-19T21:00:00,2025-09-19T21:30:00,107.0,2025-09-19T22:01:00,HABITAT ENERGY LIMITED,OFR-HAB-1
62992,Non-BM Fast Reserve,2025-09-19T21:00:00,2025-09-19T21:30:00,107.0,2025-09-19T22:01:00,HABITAT ENERGY LIMITED,OFR-HAB-6
62993,Non-BM Fast Reserve,2025-09-20T22:30:00,2025-09-20T23:00:00,107.0,2025-09-19T23:31:00,HABITAT ENERGY LIMITED,OFR-HAB-1
62994,Non-BM Fast Reserve,2025-09-20T22:30:00,2025-09-20T23:00:00,107.0,2025-09-19T23:31:00,HABITAT ENERGY LIMITED,OFR-HAB-6
62995,Non-BM Fast Reserve,2025-09-20T22:30:00,2025-09-20T23:00:00,105.64,2025-09-19T23:31:00,ENWL,OFR-ENWL-1
62996,Non-BM Fast Reserve,2025-09-20T22:30:00,2025-09-20T23:00:00,108.0,2025-09-19T23:31:00,HABITAT ENERGY LIMITED,OFR-HAB-4
62997,Non-BM Fast Reserve,2025-09-20T22:30:00,2025-09-20T23:00:00,108.0,2025-09-19T23:31:00,HABITAT ENERGY LIMITED,OFR-HAB-3
62998,Non-BM Fast Reserve,2025-09-20T22:30:00,2025-09-20T23:00:00,109.0,2025-09-19T23:31:00,HABITAT ENERGY LIMITED,OFR-HAB-2
62999,Non-BM Fast Reserve,2025-09-20T22:30:00,2025-09-20T23:00:00,109.0,2025-09-19T23:31:00,HABITAT ENERGY LIMITED,OFR-HAB-5
62993,Non-BM Fast Reserve,2025-09-19T23:00:00,2025-09-19T23:30:00,107.0,2025-09-20T00:21:03,HABITAT ENERGY LIMITED,OFR-HAB-1
62994,Non-BM Fast Reserve,2025-09-19T23:00:00,2025-09-19T23:30:00,107.0,2025-09-20T00:21:03,HABITAT ENERGY LIMITED,OFR-HAB-6
62995,Non-BM Fast Reserve,2025-09-19T23:00:00,2025-09-19T23:30:00,109.86,2025-09-20T00:02:33,ENWL,OFR-ENWL-1
62996,Non-BM Fast Reserve,2025-09-19T23:00:00,2025-09-19T23:30:00,108.0,2025-09-20T00:20:33,HABITAT ENERGY LIMITED,OFR-HAB-4
62997,Non-BM Fast Reserve,2025-09-19T23:00:00,2025-09-19T23:30:00,108.0,2025-09-20T00:20:33,HABITAT ENERGY LIMITED,OFR-HAB-3
62998,Non-BM Fast Reserve,2025-09-19T23:00:00,2025-09-19T23:30:00,109.0,2025-09-20T00:20:33,HABITAT ENERGY LIMITED,OFR-HAB-2
62999,Non-BM Fast Reserve,2025-09-19T23:00:00,2025-09-19T23:30:00,109.0,2025-09-20T00:20:33,HABITAT ENERGY LIMITED,OFR-HAB-5
63013,Non-BM Fast Reserve,2025-09-20T21:00:00,2025-09-20T21:30:00,86.0,2025-09-20T22:01:00,HABITAT ENERGY LIMITED,OFR-HAB-5
63014,Non-BM Fast Reserve,2025-09-20T21:00:00,2025-09-20T21:30:00,85.0,2025-09-20T22:01:00,HABITAT ENERGY LIMITED,OFR-HAB-3
63015,Non-BM Fast Reserve,2025-09-20T21:00:00,2025-09-20T21:30:00,84.0,2025-09-20T22:01:00,HABITAT ENERGY LIMITED,OFR-HAB-1
63016,Non-BM Fast Reserve,2025-09-20T21:00:00,2025-09-20T21:30:00,84.0,2025-09-20T22:01:00,HABITAT ENERGY LIMITED,OFR-HAB-6
63017,Non-BM Fast Reserve,2025-09-20T21:00:00,2025-09-20T21:30:00,86.0,2025-09-20T22:01:00,HABITAT ENERGY LIMITED,OFR-HAB-4
63018,Non-BM Fast Reserve,2025-09-20T21:00:00,2025-09-20T21:30:00,71.52,2025-09-20T22:01:00,ENWL,OFR-ENWL-1
63013,Non-BM Fast Reserve,2025-09-20T21:30:00,2025-09-20T22:00:00,86.0,2025-09-20T22:50:42,HABITAT ENERGY LIMITED,OFR-HAB-5
63014,Non-BM Fast Reserve,2025-09-20T21:30:00,2025-09-20T22:00:00,85.0,2025-09-20T22:50:42,HABITAT ENERGY LIMITED,OFR-HAB-3
63015,Non-BM Fast Reserve,2025-09-20T21:30:00,2025-09-20T22:00:00,84.0,2025-09-20T22:50:42,HABITAT ENERGY LIMITED,OFR-HAB-1
63016,Non-BM Fast Reserve,2025-09-20T21:30:00,2025-09-20T22:00:00,84.0,2025-09-20T22:50:42,HABITAT ENERGY LIMITED,OFR-HAB-6
63018,Non-BM Fast Reserve,2025-09-20T21:30:00,2025-09-20T22:00:00,73.76,2025-09-20T22:32:13,ENWL,OFR-ENWL-1
63028,Non-BM Fast Reserve,2025-09-21T22:30:00,2025-09-21T23:00:00,81.0,2025-09-20T23:31:00,HABITAT ENERGY LIMITED,OFR-HAB-6
63029,Non-BM Fast Reserve,2025-09-21T22:30:00,2025-09-21T23:00:00,81.0,2025-09-20T23:31:00,HABITAT ENERGY LIMITED,OFR-HAB-1
63033,Non-BM Fast Reserve,2025-09-21T22:30:00,2025-09-21T23:00:00,114.77,2025-09-20T23:31:00,ENWL,OFR-ENWL-1
63028,Non-BM Fast Reserve,2025-09-20T23:00:00,2025-09-20T23:30:00,81.0,2025-09-21T00:17:15,HABITAT ENERGY LIMITED,OFR-HAB-6
63029,Non-BM Fast Reserve,2025-09-20T23:00:00,2025-09-20T23:30:00,81.0,2025-09-21T00:17:15,HABITAT ENERGY LIMITED,OFR-HAB-1
63033,Non-BM Fast Reserve,2025-09-20T23:00:00,2025-09-20T23:30:00,76.83,2025-09-21T00:01:56,ENWL,OFR-ENWL-1
63034,Non-BM Fast Reserve,2025-09-20T23:00:00,2025-09-20T23:30:00,82.0,2025-09-21T00:01:00,HABITAT ENERGY LIMITED,OFR-HAB-4
63035,Non-BM Fast Reserve,2025-09-20T23:00:00,2025-09-20T23:30:00,81.0,2025-09-21T00:01:00,HABITAT ENERGY LIMITED,OFR-HAB-5
63036,Non-BM Fast Reserve,2025-09-20T23:00:00,2025-09-20T23:30:00,83.0,2025-09-21T00:01:00,HABITAT ENERGY LIMITED,OFR-HAB-2
63037,Non-BM Fast Reserve,2025-09-20T23:00:00,2025-09-20T23:30:00,82.0,2025-09-21T00:01:00,HABITAT ENERGY LIMITED,OFR-HAB-3
63045,Non-BM Fast Reserve,2025-09-20T23:30:00,2025-09-21T00:00:00,74.45,2025-09-21T00:31:00,ENWL,OFR-ENWL-1
63046,Non-BM Fast Reserve,2025-09-21T01:00:00,2025-09-21T01:30:00,82.0,2025-09-21T02:01:00,HABITAT ENERGY LIMITED,OFR-HAB-4
63047,Non-BM Fast Reserve,2025-09-21T01:00:00,2025-09-21T01:30:00,81.0,2025-09-21T02:01:00,HABITAT ENERGY LIMITED,OFR-HAB-1
63048,Non-BM Fast Reserve,2025-09-21T01:00:00,2025-09-21T01:30:00,81.0,2025-09-21T02:01:00,HABITAT ENERGY LIMITED,OFR-HAB-5
63049,Non-BM Fast Reserve,2025-09-21T01:00:00,2025-09-21T01:30:00,77.51,2025-09-21T02:01:00,ENWL,OFR-ENWL-1
63050,Non-BM Fast Reserve,2025-09-21T01:00:00,2025-09-21T01:30:00,81.0,2025-09-21T02:01:00,HABITAT ENERGY LIMITED,OFR-HAB-6
63056,Non-BM Fast Reserve,2025-09-21T02:00:00,2025-09-21T02:30:00,81.0,2025-09-21T03:01:00,HABITAT ENERGY LIMITED,OFR-HAB-5
63057,Non-BM Fast Reserve,2025-09-21T02:00:00,2025-09-21T02:30:00,77.28,2025-09-21T03:01:00,ENWL,OFR-ENWL-1
63058,Non-BM Fast Reserve,2025-09-21T02:00:00,2025-09-21T02:30:00,82.0,2025-09-21T03:01:00,HABITAT ENERGY LIMITED,OFR-HAB-4
63059,Non-BM Fast Reserve,2025-09-21T02:00:00,2025-09-21T02:30:00,83.0,2025-09-21T03:01:00,HABITAT ENERGY LIMITED,OFR-HAB-2
63060,Non-BM Fast Reserve,2025-09-21T02:00:00,2025-09-21T02:30:00,81.0,2025-09-21T03:01:00,HABITAT ENERGY LIMITED,OFR-HAB-1
63061,Non-BM Fast Reserve,2025-09-21T02:00:00,2025-09-21T02:30:00,81.0,2025-09-21T03:01:00,HABITAT ENERGY LIMITED,OFR-HAB-6
63062,Non-BM Fast Reserve,2025-09-21T02:00:00,2025-09-21T02:30:00,130.0,2025-09-21T03:01:00,UKPR,OFR-UKPR-1
63063,Non-BM Fast Reserve,2025-09-21T02:00:00,2025-09-21T02:30:00,82.0,2025-09-21T03:01:00,HABITAT ENERGY LIMITED,OFR-HAB-3
63056,Non-BM Fast Reserve,2025-09-21T02:30:00,2025-09-21T03:00:00,81.0,2025-09-21T03:31:00,HABITAT ENERGY LIMITED,OFR-HAB-5
63057,Non-BM Fast Reserve,2025-09-21T02:30:00,2025-09-21T03:00:00,75.68,2025-09-21T03:57:51,ENWL,OFR-ENWL-1
63058,Non-BM Fast Reserve,2025-09-21T02:30:00,2025-09-21T03:00:00,82.0,2025-09-21T03:31:00,HABITAT ENERGY LIMITED,OFR-HAB-4
63059,Non-BM Fast Reserve,2025-09-21T02:30:00,2025-09-21T03:00:00,83.0,2025-09-21T03:31:00,HABITAT ENERGY LIMITED,OFR-HAB-2
63060,Non-BM Fast Reserve,2025-09-21T02:30:00,2025-09-21T03:00:00,81.0,2025-09-21T03:31:00,HABITAT ENERGY LIMITED,OFR-HAB-1
63061,Non-BM Fast Reserve,2025-09-21T02:30:00,2025-09-21T03:00:00,81.0,2025-09-21T03:31:00,HABITAT ENERGY LIMITED,OFR-HAB-6
63062,Non-BM Fast Reserve,2025-09-21T02:30:00,2025-09-21T03:00:00,130.0,2025-09-21T03:31:00,UKPR,OFR-UKPR-1
63063,Non-BM Fast Reserve,2025-09-21T02:30:00,2025-09-21T03:00:00,82.0,2025-09-21T03:31:00,HABITAT ENERGY LIMITED,OFR-HAB-3
63064,Non-BM Fast Reserve,2025-09-21T02:30:00,2025-09-21T03:00:00,133.0,2025-09-21T03:31:00,UKPR,OFR-UKPR-3
63065,Non-BM Fast Reserve,2025-09-21T02:30:00,2025-09-21T03:00:00,132.0,2025-09-21T03:31:00,UKPR,OFR-UKPR-2
63066,Non-BM Fast Reserve,2025-09-21T02:30:00,2025-09-21T03:00:00,130.0,2025-09-21T03:31:00,UKPR,OFR-UKPR-6
63056,Non-BM Fast Reserve,2025-09-21T03:00:00,2025-09-21T03:30:00,81.0,2025-09-21T04:01:00,HABITAT ENERGY LIMITED,OFR-HAB-5
63058,Non-BM Fast Reserve,2025-09-21T03:00:00,2025-09-21T03:30:00,82.0,2025-09-21T04:01:00,HABITAT ENERGY LIMITED,OFR-HAB-4
63059,Non-BM Fast Reserve,2025-09-21T03:00:00,2025-09-21T03:30:00,83.0,2025-09-21T04:01:00,HABITAT ENERGY LIMITED,OFR-HAB-2
63060,Non-BM Fast Reserve,2025-09-21T03:00:00,2025-09-21T03:30:00,81.0,2025-09-21T04:01:00,HABITAT ENERGY LIMITED,OFR-HAB-1
63061,Non-BM Fast Reserve,2025-09-21T03:00:00,2025-09-21T03:30:00,81.0,2025-09-21T04:01:00,HABITAT ENERGY LIMITED,OFR-HAB-6
63062,Non-BM Fast Reserve,2025-09-21T03:00:00,2025-09-21T03:30:00,130.5,2025-09-21T04:01:00,UKPR,OFR-UKPR-1
63063,Non-BM Fast Reserve,2025-09-21T03:00:00,2025-09-21T03:30:00,82.0,2025-09-21T04:01:00,HABITAT ENERGY LIMITED,OFR-HAB-3
63064,Non-BM Fast Reserve,2025-09-21T03:00:00,2025-09-21T03:30:00,133.0,2025-09-21T04:01:00,UKPR,OFR-UKPR-3
63065,Non-BM Fast Reserve,2025-09-21T03:00:00,2025-09-21T03:30:00,132.0,2025-09-21T04:01:00,UKPR,OFR-UKPR-2
63066,Non-BM Fast Reserve,2025-09-21T03:00:00,2025-09-21T03:30:00,130.0,2025-09-21T04:01:00,UKPR,OFR-UKPR-6
63056,Non-BM Fast Reserve,2025-09-21T03:30:00,2025-09-21T04:00:00,81.0,2025-09-21T04:31:00,HABITAT ENERGY LIMITED,OFR-HAB-5
63058,Non-BM Fast Reserve,2025-09-21T03:30:00,2025-09-21T04:00:00,82.0,2025-09-21T04:31:00,HABITAT ENERGY LIMITED,OFR-HAB-4
63059,Non-BM Fast Reserve,2025-09-21T03:30:00,2025-09-21T04:00:00,83.0,2025-09-21T04:31:00,HABITAT ENERGY LIMITED,OFR-HAB-2
63060,Non-BM Fast Reserve,2025-09-21T03:30:00,2025-09-21T04:00:00,81.0,2025-09-21T04:31:00,HABITAT ENERGY LIMITED,OFR-HAB-1
63061,Non-BM Fast Reserve,2025-09-21T03:30:00,2025-09-21T04:00:00,81.0,2025-09-21T04:31:00,HABITAT ENERGY LIMITED,OFR-HAB-6
63062,Non-BM Fast Reserve,2025-09-21T03:30:00,2025-09-21T04:00:00,133.0,2025-09-21T04:31:00,UKPR,OFR-UKPR-1
63063,Non-BM Fast Reserve,2025-09-21T03:30:00,2025-09-21T04:00:00,82.0,2025-09-21T04:31:00,HABITAT ENERGY LIMITED,OFR-HAB-3
63064,Non-BM Fast Reserve,2025-09-21T03:30:00,2025-09-21T04:00:00,135.0,2025-09-21T04:31:00,UKPR,OFR-UKPR-3
63065,Non-BM Fast Reserve,2025-09-21T03:30:00,2025-09-21T04:00:00,134.0,2025-09-21T04:31:00,UKPR,OFR-UKPR-2
63066,Non-BM Fast Reserve,2025-09-21T03:30:00,2025-09-21T04:00:00,133.0,2025-09-21T04:31:00,UKPR,OFR-UKPR-6
63067,Non-BM Fast Reserve,2025-09-21T05:00:00,2025-09-21T05:30:00,111.0,2025-09-21T06:01:00,HABITAT ENERGY LIMITED,OFR-HAB-4
63068,Non-BM Fast Reserve,2025-09-21T05:00:00,2025-09-21T05:30:00,110.0,2025-09-21T06:01:00,HABITAT ENERGY LIMITED,OFR-HAB-6
63069,Non-BM Fast Reserve,2025-09-21T05:00:00,2025-09-21T05:30:00,112.0,2025-09-21T06:01:00,HABITAT ENERGY LIMITED,OFR-HAB-2
63070,Non-BM Fast Reserve,2025-09-21T05:00:00,2025-09-21T05:30:00,110.0,2025-09-21T06:01:00,HABITAT ENERGY LIMITED,OFR-HAB-5
63071,Non-BM Fast Reserve,2025-09-21T05:00:00,2025-09-21T05:30:00,110.0,2025-09-21T06:01:00,HABITAT ENERGY LIMITED,OFR-HAB-1
63072,Non-BM Fast Reserve,2025-09-21T05:00:00,2025-09-21T05:30:00,111.0,2025-09-21T06:01:00,HABITAT ENERGY LIMITED,OFR-HAB-3
