ValueDate,Derived MVA,MVAr Inst,MW Inst
2026-02-25T00:05:00+00:00,0.873,0.113,0.814
2026-02-25T00:10:00+00:00,0.89,0.106,0.848
2026-02-25T00:15:00+00:00,0.903,0.102,0.852
2026-02-25T00:20:00+00:00,0.914,0.104,0.859
2026-02-25T00:25:00+00:00,0.946,0.123,0.888
2026-02-25T00:30:00+00:00,0.949,0.102,0.885
2026-02-25T00:35:00+00:00,0.938,0.099,0.876
2026-02-25T00:40:00+00:00,0.986,0.106,0.932
2026-02-25T00:45:00+00:00,0.979,0.105,0.924
2026-02-25T00:50:00+00:00,0.99,0.106,0.934
2026-02-25T00:55:00+00:00,0.983,0.105,0.934
2026-02-25T01:00:00+00:00,1.026,0.104,0.992
2026-02-25T01:05:00+00:00,1.018,0.1,0.985
2026-02-25T01:10:00+00:00,1.022,0.11,0.982
2026-02-25T01:15:00+00:00,1.028,0.107,0.986
2026-02-25T01:20:00+00:00,1.016,0.109,0.974
2026-02-25T01:25:00+00:00,0.999,0.118,0.964
2026-02-25T01:30:00+00:00,0.977,0.121,0.934
2026-02-25T01:35:00+00:00,0.917,0.127,0.865
2026-02-25T01:40:00+00:00,0.932,0.122,0.883
2026-02-25T01:45:00+00:00,0.926,0.2,0.884
2026-02-25T01:50:00+00:00,0.926,0.15,0.867
2026-02-25T01:55:00+00:00,0.923,0.126,0.867
2026-02-25T02:00:00+00:00,0.954,0.127,0.899
2026-02-25T02:05:00+00:00,0.969,0.121,0.913
2026-02-25T02:10:00+00:00,0.96,0.146,0.897
2026-02-25T02:15:00+00:00,0.958,0.124,0.903
2026-02-25T02:20:00+00:00,0.972,0.146,0.912
2026-02-25T02:25:00+00:00,0.925,0.142,0.859
2026-02-25T02:30:00+00:00,0.9,0.148,0.838
2026-02-25T02:35:00+00:00,0.906,0.133,0.844
2026-02-25T02:40:00+00:00,0.917,0.138,0.85
2026-02-25T02:45:00+00:00,0.938,0.128,0.883
2026-02-25T02:50:00+00:00,0.963,0.122,0.912
2026-02-25T02:55:00+00:00,0.976,0.128,0.935
2026-02-25T03:00:00+00:00,0.982,0.118,0.933
2026-02-25T03:05:00+00:00,0.98,0.136,0.926
2026-02-25T03:10:00+00:00,0.928,0.143,0.859
2026-02-25T03:15:00+00:00,0.91,0.14,0.838
2026-02-25T03:20:00+00:00,0.912,0.141,0.848
2026-02-25T03:25:00+00:00,0.903,0.154,0.838
2026-02-25T03:30:00+00:00,0.898,0.135,0.836
2026-02-25T03:35:00+00:00,0.881,0.145,0.817
2026-02-25T03:40:00+00:00,0.888,0.159,0.828
2026-02-25T03:45:00+00:00,0.875,0.142,0.811
2026-02-25T03:50:00+00:00,0.892,0.154,0.824
2026-02-25T03:55:00+00:00,0.94,0.15,0.862
2026-02-25T04:00:00+00:00,0.925,0.115,0.843
2026-02-25T04:05:00+00:00,0.835,0.123,0.843
2026-02-25T04:10:00+00:00,0.772,0.134,0.81
2026-02-25T04:15:00+00:00,0.736,0.132,0.77
2026-02-25T04:20:00+00:00,0.708,0.135,0.754
2026-02-25T04:25:00+00:00,0.708,0.138,0.752
2026-02-25T04:30:00+00:00,0.71,0.143,0.757
2026-02-25T04:35:00+00:00,0.701,0.15,0.748
2026-02-25T04:40:00+00:00,0.721,0.122,0.762
2026-02-25T04:45:00+00:00,0.698,0.126,0.744
2026-02-25T04:50:00+00:00,0.716,0.138,0.764
2026-02-25T04:55:00+00:00,0.72,0.133,0.758
2026-02-25T05:00:00+00:00,0.704,0.144,0.741
2026-02-25T05:05:00+00:00,0.662,0.152,0.698
2026-02-25T05:10:00+00:00,0.669,0.158,0.702
2026-02-25T05:15:00+00:00,0.672,0.145,0.698
2026-02-25T05:20:00+00:00,0.679,0.152,0.708
2026-02-25T05:25:00+00:00,0.692,0.146,0.718
2026-02-25T05:30:00+00:00,0.728,0.156,0.774
2026-02-25T05:35:00+00:00,0.723,0.142,0.764
2026-02-25T05:40:00+00:00,0.725,0.134,0.76
2026-02-25T05:45:00+00:00,0.694,0.155,0.734
2026-02-25T05:50:00+00:00,0.712,0.154,0.758
2026-02-25T05:55:00+00:00,0.746,0.175,0.79
2026-02-25T06:00:00+00:00,0.734,0.158,0.786
2026-02-25T06:05:00+00:00,0.752,0.173,0.786
2026-02-25T06:10:00+00:00,0.765,0.173,0.795
2026-02-25T06:15:00+00:00,0.772,0.167,0.811
2026-02-25T06:20:00+00:00,0.781,0.174,0.822
2026-02-25T06:25:00+00:00,0.833,0.174,0.847
2026-02-25T06:30:00+00:00,0.858,0.148,0.888
2026-02-25T06:35:00+00:00,0.884,0.164,0.917
2026-02-25T06:40:00+00:00,0.865,0.212,0.896
2026-02-25T06:45:00+00:00,0.914,0.172,0.896
2026-02-25T06:50:00+00:00,0.94,0.174,0.924
2026-02-25T06:55:00+00:00,0.913,0.197,0.94
2026-02-25T07:00:00+00:00,0.908,0.176,0.952
2026-02-25T07:05:00+00:00,0.914,0.201,0.954
2026-02-25T07:10:00+00:00,0.976,0.224,1.009
2026-02-25T07:15:00+00:00,0.95,0.213,1.0
2026-02-25T07:20:00+00:00,1.039,0.205,1.11
2026-02-25T07:25:00+00:00,1.019,0.216,1.078
2026-02-25T07:30:00+00:00,0.99,0.214,1.059
2026-02-25T07:35:00+00:00,0.946,0.198,1.017
2026-02-25T07:40:00+00:00,0.979,0.224,1.06
2026-02-25T07:45:00+00:00,0.974,0.214,1.048
2026-02-25T07:50:00+00:00,0.977,0.231,1.056
2026-02-25T07:55:00+00:00,0.925,0.24,1.0
2026-02-25T08:00:00+00:00,0.936,0.27,1.012
2026-02-25T08:05:00+00:00,0.94,0.232,1.022
2026-02-25T08:10:00+00:00,0.909,0.234,0.986
2026-02-25T08:15:00+00:00,0.909,0.22,0.978
2026-02-25T08:20:00+00:00,0.882,0.24,0.945
2026-02-25T08:25:00+00:00,0.883,0.238,0.946
2026-02-25T08:30:00+00:00,0.881,0.235,0.942
2026-02-25T08:35:00+00:00,0.878,0.22,0.942
2026-02-25T08:40:00+00:00,0.894,0.214,0.962
2026-02-25T08:45:00+00:00,0.85,0.221,0.913
2026-02-25T08:50:00+00:00,0.82,0.216,0.898
2026-02-25T08:55:00+00:00,0.814,0.214,0.886
2026-02-25T09:00:00+00:00,0.865,0.212,0.93
2026-02-25T09:05:00+00:00,0.871,0.214,0.928
2026-02-25T09:10:00+00:00,0.804,0.218,0.863
2026-02-25T09:15:00+00:00,0.724,0.216,0.778
2026-02-25T09:20:00+00:00,0.748,0.217,0.806
2026-02-25T09:25:00+00:00,0.768,0.215,0.821
2026-02-25T09:30:00+00:00,0.756,0.202,0.818
2026-02-25T09:35:00+00:00,0.75,0.198,0.803
2026-02-25T09:40:00+00:00,0.832,0.207,0.886
2026-02-25T09:45:00+00:00,0.772,0.208,0.838
2026-02-25T09:50:00+00:00,0.816,0.218,0.876
2026-02-25T09:55:00+00:00,0.845,0.205,0.901
2026-02-25T10:00:00+00:00,0.845,0.174,0.895
2026-02-25T10:05:00+00:00,0.784,0.178,0.844
2026-02-25T10:10:00+00:00,0.746,0.188,0.806
2026-02-25T10:15:00+00:00,0.705,0.176,0.748
2026-02-25T10:20:00+00:00,0.693,0.194,0.75
2026-02-25T10:25:00+00:00,0.7,0.208,0.74
2026-02-25T10:30:00+00:00,0.647,0.198,0.682
2026-02-25T10:35:00+00:00,0.642,0.206,0.678
2026-02-25T10:40:00+00:00,0.611,0.198,0.666
2026-02-25T10:45:00+00:00,0.659,0.2,0.7
2026-02-25T10:50:00+00:00,0.718,0.186,0.762
2026-02-25T10:55:00+00:00,0.711,0.186,0.765
2026-02-25T11:00:00+00:00,0.73,0.207,0.774
2026-02-25T11:05:00+00:00,0.764,0.19,0.802
2026-02-25T11:10:00+00:00,0.755,0.19,0.798
2026-02-25T11:15:00+00:00,0.73,0.18,0.782
2026-02-25T11:20:00+00:00,0.71,0.189,0.756
2026-02-25T11:25:00+00:00,0.692,0.194,0.74
2026-02-25T11:30:00+00:00,0.731,0.196,0.784
2026-02-25T11:35:00+00:00,0.774,0.181,0.826
2026-02-25T11:40:00+00:00,0.774,0.198,0.818
2026-02-25T11:45:00+00:00,0.833,0.196,0.86
2026-02-25T11:50:00+00:00,0.867,0.194,0.913
2026-02-25T11:55:00+00:00,0.874,0.194,0.918
2026-02-25T12:00:00+00:00,0.849,0.207,0.9
2026-02-25T12:05:00+00:00,0.851,0.229,0.9
2026-02-25T12:10:00+00:00,0.892,0.198,0.938
2026-02-25T12:15:00+00:00,0.785,0.196,0.835
2026-02-25T12:20:00+00:00,0.801,0.188,0.841
2026-02-25T12:25:00+00:00,0.822,0.174,0.848
2026-02-25T12:30:00+00:00,0.808,0.175,0.844
2026-02-25T12:35:00+00:00,0.77,0.204,0.802
2026-02-25T12:40:00+00:00,0.792,0.186,0.832
2026-02-25T12:45:00+00:00,0.865,0.176,0.911
2026-02-25T12:50:00+00:00,0.85,0.18,0.896
2026-02-25T12:55:00+00:00,0.824,0.181,0.858
2026-02-25T13:00:00+00:00,0.859,0.176,0.882
2026-02-25T13:05:00+00:00,0.87,0.19,0.888
2026-02-25T13:10:00+00:00,0.839,0.194,0.867
2026-02-25T13:15:00+00:00,0.794,0.197,0.828
2026-02-25T13:20:00+00:00,0.782,0.196,0.816
2026-02-25T13:25:00+00:00,0.81,0.184,0.842
2026-02-25T13:30:00+00:00,0.795,0.192,0.818
2026-02-25T13:35:00+00:00,0.75,0.184,0.78
2026-02-25T13:40:00+00:00,0.8,0.196,0.818
2026-02-25T13:45:00+00:00,0.819,0.194,0.843
2026-02-25T13:50:00+00:00,0.818,0.188,0.837
2026-02-25T13:55:00+00:00,0.793,0.188,0.814
2026-02-25T14:00:00+00:00,0.889,0.223,0.897
2026-02-25T14:05:00+00:00,0.954,0.196,0.956
2026-02-25T14:10:00+00:00,0.919,0.186,0.928
2026-02-25T14:15:00+00:00,0.886,0.182,0.889
2026-02-25T14:20:00+00:00,0.889,0.19,0.885
2026-02-25T14:25:00+00:00,0.902,0.19,0.902
2026-02-25T14:30:00+00:00,0.959,0.195,0.963
2026-02-25T14:35:00+00:00,0.927,0.208,0.934
2026-02-25T14:40:00+00:00,0.95,0.201,0.954
2026-02-25T14:45:00+00:00,0.99,0.193,0.988
2026-02-25T14:50:00+00:00,1.031,0.202,1.043
2026-02-25T14:55:00+00:00,1.038,0.194,1.054
2026-02-25T15:00:00+00:00,1.032,0.176,1.045
2026-02-25T15:05:00+00:00,1.046,0.186,1.064
2026-02-25T15:10:00+00:00,1.052,0.184,1.046
2026-02-25T15:15:00+00:00,1.086,0.159,0.982
2026-02-25T15:20:00+00:00,1.074,0.166,0.968
2026-02-25T15:25:00+00:00,1.064,0.173,0.964
2026-02-25T15:30:00+00:00,1.098,0.164,0.99
2026-02-25T15:35:00+00:00,1.112,0.175,1.021
2026-02-25T15:40:00+00:00,1.1,0.178,1.01
2026-02-25T15:45:00+00:00,1.117,0.159,1.042
2026-02-25T15:50:00+00:00,1.148,0.168,1.076
2026-02-25T15:55:00+00:00,1.134,0.154,1.071
2026-02-25T16:00:00+00:00,1.12,0.164,1.078
2026-02-25T16:05:00+00:00,1.101,0.179,1.055
2026-02-25T16:10:00+00:00,1.059,0.187,0.99
2026-02-25T16:15:00+00:00,1.067,0.18,0.995
2026-02-25T16:20:00+00:00,1.107,0.181,1.04
2026-02-25T16:25:00+00:00,1.1,0.174,1.038
2026-02-25T16:30:00+00:00,1.071,0.186,0.997
2026-02-25T16:35:00+00:00,1.1,0.165,1.034
2026-02-25T16:40:00+00:00,1.117,0.182,1.051
2026-02-25T16:45:00+00:00,1.094,0.196,1.03
2026-02-25T16:50:00+00:00,1.114,0.2,1.066
2026-02-25T16:55:00+00:00,1.116,0.204,1.068
2026-02-25T17:00:00+00:00,1.082,0.214,1.12
2026-02-25T17:05:00+00:00,1.102,0.222,1.148
2026-02-25T17:10:00+00:00,1.07,0.222,1.108
2026-02-25T17:15:00+00:00,1.055,0.213,1.09
2026-02-25T17:20:00+00:00,1.094,0.214,1.133
2026-02-25T17:25:00+00:00,1.092,0.224,1.136
2026-02-25T17:30:00+00:00,1.122,0.218,1.18
2026-02-25T17:35:00+00:00,1.122,0.2,1.18
2026-02-25T17:40:00+00:00,1.122,0.208,1.172
2026-02-25T17:45:00+00:00,1.116,0.217,1.154
2026-02-25T17:50:00+00:00,1.122,0.232,1.158
2026-02-25T17:55:00+00:00,1.127,0.235,1.161
2026-02-25T18:00:00+00:00,1.226,0.22,1.256
2026-02-25T18:05:00+00:00,1.242,0.224,1.27
2026-02-25T18:10:00+00:00,1.178,0.215,1.202
2026-02-25T18:15:00+00:00,1.17,0.216,1.203
2026-02-25T18:20:00+00:00,1.145,0.202,1.195
2026-02-25T18:25:00+00:00,1.138,0.209,1.18
2026-02-25T18:30:00+00:00,1.154,0.205,1.19
2026-02-25T18:35:00+00:00,1.14,0.2,1.182
2026-02-25T18:40:00+00:00,1.136,0.198,1.186
2026-02-25T18:45:00+00:00,1.159,0.212,1.214
2026-02-25T18:50:00+00:00,1.166,0.195,1.226
2026-02-25T18:55:00+00:00,1.164,0.195,1.22
2026-02-25T19:00:00+00:00,1.142,0.202,1.206
2026-02-25T19:05:00+00:00,1.144,0.212,1.19
2026-02-25T19:10:00+00:00,1.09,0.205,1.136
2026-02-25T19:15:00+00:00,1.092,0.206,1.14
2026-02-25T19:20:00+00:00,1.139,0.203,1.166
2026-02-25T19:25:00+00:00,1.089,0.196,1.132
2026-02-25T19:30:00+00:00,1.124,0.194,1.152
2026-02-25T19:35:00+00:00,1.093,0.18,1.126
2026-02-25T19:40:00+00:00,1.027,0.198,1.076
2026-02-25T19:45:00+00:00,1.004,0.212,1.048
2026-02-25T19:50:00+00:00,0.956,0.179,1.006
2026-02-25T19:55:00+00:00,0.97,0.176,1.028
2026-02-25T20:00:00+00:00,1.012,0.184,1.072
2026-02-25T20:05:00+00:00,1.002,0.202,1.05
2026-02-25T20:10:00+00:00,0.969,0.206,1.022
2026-02-25T20:15:00+00:00,0.96,0.208,1.022
2026-02-25T20:20:00+00:00,0.955,0.209,1.011
2026-02-25T20:25:00+00:00,0.978,0.188,1.031
2026-02-25T20:30:00+00:00,0.932,0.171,0.992
2026-02-25T20:35:00+00:00,0.882,0.183,0.946
2026-02-25T20:40:00+00:00,0.892,0.209,0.952
2026-02-25T20:45:00+00:00,0.879,0.205,0.949
2026-02-25T20:50:00+00:00,0.861,0.194,0.938
2026-02-25T20:55:00+00:00,0.951,0.187,0.959
2026-02-25T21:00:00+00:00,1.03,0.186,0.983
2026-02-25T21:05:00+00:00,1.043,0.186,0.988
2026-02-25T21:10:00+00:00,0.974,0.184,0.9
2026-02-25T21:15:00+00:00,0.969,0.183,0.888
2026-02-25T21:20:00+00:00,0.994,0.186,0.914
2026-02-25T21:25:00+00:00,0.986,0.181,0.901
2026-02-25T21:30:00+00:00,0.958,0.17,0.872
2026-02-25T21:35:00+00:00,0.96,0.168,0.874
2026-02-25T21:40:00+00:00,0.962,0.183,0.884
2026-02-25T21:45:00+00:00,0.964,0.162,0.879
2026-02-25T21:50:00+00:00,0.978,0.166,0.89
2026-02-25T21:55:00+00:00,0.978,0.177,0.889
2026-02-25T22:00:00+00:00,1.009,0.175,0.92
2026-02-25T22:05:00+00:00,1.009,0.162,0.92
2026-02-25T22:10:00+00:00,0.94,0.171,0.843
2026-02-25T22:15:00+00:00,0.912,0.15,0.809
2026-02-25T22:20:00+00:00,0.869,0.15,0.77
2026-02-25T22:25:00+00:00,0.867,0.154,0.778
2026-02-25T22:30:00+00:00,0.848,0.163,0.762
2026-02-25T22:35:00+00:00,0.845,0.148,0.742
2026-02-25T22:40:00+00:00,0.834,0.16,0.731
2026-02-25T22:45:00+00:00,0.842,0.156,0.74
2026-02-25T22:50:00+00:00,0.802,0.159,0.694
2026-02-25T22:55:00+00:00,0.79,0.14,0.695
2026-02-25T23:00:00+00:00,0.82,0.12,0.734
2026-02-25T23:05:00+00:00,0.821,0.148,0.73
2026-02-25T23:10:00+00:00,0.781,0.148,0.678
2026-02-25T23:15:00+00:00,0.752,0.146,0.644
2026-02-25T23:20:00+00:00,0.75,0.14,0.635
2026-02-25T23:25:00+00:00,0.774,0.138,0.666
2026-02-25T23:30:00+00:00,0.752,0.144,0.643
2026-02-25T23:35:00+00:00,0.734,0.134,0.624
2026-02-25T23:40:00+00:00,0.746,0.15,0.633
2026-02-25T23:45:00+00:00,0.735,0.132,0.623
2026-02-25T23:50:00+00:00,0.762,0.126,0.657
2026-02-25T23:55:00+00:00,0.794,0.138,0.689
2026-02-26T00:00:00+00:00,0.804,0.123,0.697
2026-02-26T00:05:00+00:00,0.78,0.13,0.684
2026-02-26T00:10:00+00:00,0.772,0.124,0.679
2026-02-26T00:15:00+00:00,0.798,0.126,0.703
2026-02-26T00:20:00+00:00,0.797,0.131,0.694
2026-02-26T00:25:00+00:00,0.815,0.123,0.714
2026-02-26T00:30:00+00:00,0.787,0.138,0.693
2026-02-26T00:35:00+00:00,0.829,0.137,0.734
2026-02-26T00:40:00+00:00,0.857,0.146,0.776
2026-02-26T00:45:00+00:00,0.839,0.15,0.752
2026-02-26T00:50:00+00:00,0.816,0.161,0.729
2026-02-26T00:55:00+00:00,0.838,0.138,0.751
2026-02-26T01:00:00+00:00,0.824,0.136,0.732
2026-02-26T01:05:00+00:00,0.846,0.15,0.756
2026-02-26T01:10:00+00:00,0.828,0.154,0.74
2026-02-26T01:15:00+00:00,0.861,0.15,0.779
2026-02-26T01:20:00+00:00,0.88,0.144,0.794
2026-02-26T01:25:00+00:00,0.862,0.149,0.784
2026-02-26T01:30:00+00:00,0.875,0.138,0.785
2026-02-26T01:35:00+00:00,0.856,0.148,0.77
2026-02-26T01:40:00+00:00,0.856,0.16,0.768
2026-02-26T01:45:00+00:00,0.879,0.15,0.784
2026-02-26T01:50:00+00:00,0.871,0.148,0.776
2026-02-26T01:55:00+00:00,0.91,0.152,0.823
2026-02-26T02:00:00+00:00,0.907,0.149,0.828
2026-02-26T02:05:00+00:00,0.918,0.15,0.842
2026-02-26T02:10:00+00:00,0.929,0.162,0.857
2026-02-26T02:15:00+00:00,0.869,0.156,0.775
2026-02-26T02:20:00+00:00,0.849,0.156,0.764
2026-02-26T02:25:00+00:00,0.858,0.148,0.779
2026-02-26T02:30:00+00:00,0.853,0.148,0.78
2026-02-26T02:35:00+00:00,0.837,0.154,0.764
2026-02-26T02:40:00+00:00,0.854,0.139,0.788
2026-02-26T02:45:00+00:00,0.899,0.128,0.836
2026-02-26T02:50:00+00:00,0.898,0.144,0.828
2026-02-26T02:55:00+00:00,0.886,0.142,0.808
2026-02-26T03:00:00+00:00,0.89,0.129,0.82
2026-02-26T03:05:00+00:00,0.918,0.152,0.844
2026-02-26T03:10:00+00:00,0.898,0.152,0.82
2026-02-26T03:15:00+00:00,0.896,0.146,0.82
2026-02-26T03:20:00+00:00,0.869,0.15,0.794
2026-02-26T03:25:00+00:00,0.869,0.148,0.785
2026-02-26T03:30:00+00:00,0.876,0.151,0.789
2026-02-26T03:35:00+00:00,0.812,0.141,0.708
2026-02-26T03:40:00+00:00,0.799,0.166,0.695
2026-02-26T03:45:00+00:00,0.763,0.168,0.652
2026-02-26T03:50:00+00:00,0.775,0.151,0.666
2026-02-26T03:55:00+00:00,0.796,0.141,0.69
2026-02-26T04:00:00+00:00,0.808,0.151,0.698
2026-02-26T04:05:00+00:00,0.798,0.156,0.689
2026-02-26T04:10:00+00:00,0.806,0.152,0.691
2026-02-26T04:15:00+00:00,0.804,0.161,0.688
2026-02-26T04:20:00+00:00,0.808,0.156,0.698
2026-02-26T04:25:00+00:00,0.82,0.16,0.706
2026-02-26T04:30:00+00:00,0.814,0.148,0.706
2026-02-26T04:35:00+00:00,0.796,0.149,0.687
2026-02-26T04:40:00+00:00,0.766,0.152,0.659
2026-02-26T04:45:00+00:00,0.799,0.144,0.698
2026-02-26T04:50:00+00:00,0.792,0.162,0.7
2026-02-26T04:55:00+00:00,0.848,0.155,0.754
2026-02-26T05:00:00+00:00,0.815,0.15,0.718
2026-02-26T05:05:00+00:00,0.782,0.16,0.686
2026-02-26T05:10:00+00:00,0.817,0.154,0.711
2026-02-26T05:15:00+00:00,0.814,0.152,0.704
2026-02-26T05:20:00+00:00,0.802,0.154,0.682
2026-02-26T05:25:00+00:00,0.777,0.174,0.662
2026-02-26T05:30:00+00:00,0.728,0.18,0.611
2026-02-26T05:35:00+00:00,0.73,0.178,0.609
2026-02-26T05:40:00+00:00,0.738,0.192,0.616
2026-02-26T05:45:00+00:00,0.751,0.176,0.629
2026-02-26T05:50:00+00:00,0.772,0.176,0.657
2026-02-26T05:55:00+00:00,0.77,0.188,0.64
2026-02-26T06:00:00+00:00,0.826,0.175,0.696
2026-02-26T06:05:00+00:00,0.866,0.178,0.757
2026-02-26T06:10:00+00:00,0.884,0.204,0.776
2026-02-26T06:15:00+00:00,0.884,0.197,0.837
2026-02-26T06:20:00+00:00,0.803,0.218,0.832
2026-02-26T06:25:00+00:00,0.811,0.216,0.842
2026-02-26T06:30:00+00:00,0.809,0.214,0.839
2026-02-26T06:35:00+00:00,0.79,0.221,0.817
2026-02-26T06:40:00+00:00,0.752,0.249,0.783
2026-02-26T06:45:00+00:00,0.771,0.245,0.788
2026-02-26T06:50:00+00:00,0.8,0.244,0.809
2026-02-26T06:55:00+00:00,0.797,0.238,0.839
2026-02-26T07:00:00+00:00,0.857,0.223,0.889
2026-02-26T07:05:00+00:00,0.841,0.222,0.883
2026-02-26T07:10:00+00:00,0.881,0.238,0.934
2026-02-26T07:15:00+00:00,0.85,0.252,0.904
2026-02-26T07:20:00+00:00,0.849,0.256,0.928
2026-02-26T07:25:00+00:00,0.883,0.235,0.958
2026-02-26T07:30:00+00:00,0.882,0.214,0.954
2026-02-26T07:35:00+00:00,0.83,0.218,0.913
2026-02-26T07:40:00+00:00,0.808,0.226,0.874
2026-02-26T07:45:00+00:00,0.858,0.208,0.921
2026-02-26T07:50:00+00:00,0.885,0.215,0.956
2026-02-26T07:55:00+00:00,0.889,0.224,0.946
2026-02-26T08:00:00+00:00,0.833,0.228,0.894
2026-02-26T08:05:00+00:00,0.912,0.248,0.945
2026-02-26T08:10:00+00:00,0.905,0.26,0.97
2026-02-26T08:15:00+00:00,0.814,0.244,0.885
2026-02-26T08:20:00+00:00,0.822,0.246,0.893
2026-02-26T08:25:00+00:00,0.762,0.262,0.826
2026-02-26T08:30:00+00:00,0.77,0.252,0.838
2026-02-26T08:35:00+00:00,0.762,0.264,0.826
2026-02-26T08:40:00+00:00,0.749,0.252,0.813
2026-02-26T08:45:00+00:00,0.77,0.222,0.843
2026-02-26T08:50:00+00:00,0.748,0.214,0.83
2026-02-26T08:55:00+00:00,0.774,0.224,0.834
2026-02-26T09:00:00+00:00,0.78,0.222,0.848
2026-02-26T09:05:00+00:00,0.813,0.237,0.883
2026-02-26T09:10:00+00:00,0.805,0.242,0.866
2026-02-26T09:15:00+00:00,0.755,0.24,0.828
2026-02-26T09:20:00+00:00,0.748,0.256,0.816
2026-02-26T09:25:00+00:00,0.766,0.247,0.836
2026-02-26T09:30:00+00:00,0.768,0.256,0.837
2026-02-26T09:35:00+00:00,0.724,0.26,0.788
2026-02-26T09:40:00+00:00,0.762,0.257,0.808
2026-02-26T09:45:00+00:00,0.707,0.246,0.754
2026-02-26T09:50:00+00:00,0.744,0.232,0.796
2026-02-26T09:55:00+00:00,0.76,0.232,0.801
2026-02-26T10:00:00+00:00,0.706,0.24,0.763
2026-02-26T10:05:00+00:00,0.726,0.27,0.774
2026-02-26T10:10:00+00:00,0.747,0.271,0.799
2026-02-26T10:15:00+00:00,0.746,0.268,0.795
2026-02-26T10:20:00+00:00,0.762,0.26,0.806
2026-02-26T10:25:00+00:00,0.79,0.278,0.812
2026-02-26T10:30:00+00:00,0.732,0.273,0.752
2026-02-26T10:35:00+00:00,0.75,0.256,0.769
2026-02-26T10:40:00+00:00,0.762,0.273,0.788
2026-02-26T10:45:00+00:00,0.859,0.275,0.884
2026-02-26T10:50:00+00:00,0.815,0.27,0.857
2026-02-26T10:55:00+00:00,0.79,0.256,0.82
2026-02-26T11:00:00+00:00,0.796,0.236,0.837
2026-02-26T11:05:00+00:00,0.79,0.246,0.822
2026-02-26T11:10:00+00:00,0.736,0.251,0.776
2026-02-26T11:15:00+00:00,0.72,0.25,0.768
2026-02-26T11:20:00+00:00,0.74,0.264,0.792
2026-02-26T11:25:00+00:00,0.763,0.246,0.806
2026-02-26T11:30:00+00:00,0.742,0.223,0.796
2026-02-26T11:35:00+00:00,0.733,0.218,0.772
2026-02-26T11:40:00+00:00,0.757,0.244,0.788
2026-02-26T11:45:00+00:00,0.801,0.242,0.832
2026-02-26T11:50:00+00:00,0.792,0.248,0.829
2026-02-26T11:55:00+00:00,0.783,0.254,0.812
2026-02-26T12:00:00+00:00,0.814,0.266,0.854
2026-02-26T12:05:00+00:00,0.838,0.254,0.862
2026-02-26T12:10:00+00:00,0.8,0.253,0.831
2026-02-26T12:15:00+00:00,0.774,0.258,0.812
2026-02-26T12:20:00+00:00,0.778,0.242,0.824
2026-02-26T12:25:00+00:00,0.762,0.246,0.802
2026-02-26T12:30:00+00:00,0.76,0.234,0.808
2026-02-26T12:35:00+00:00,0.708,0.245,0.757
2026-02-26T12:40:00+00:00,0.706,0.254,0.756
2026-02-26T12:45:00+00:00,0.696,0.255,0.736
2026-02-26T12:50:00+00:00,0.744,0.27,0.786
2026-02-26T12:55:00+00:00,0.732,0.254,0.782
2026-02-26T13:00:00+00:00,0.749,0.25,0.798
2026-02-26T13:05:00+00:00,0.809,0.262,0.834
2026-02-26T13:10:00+00:00,0.743,0.268,0.762
2026-02-26T13:15:00+00:00,0.743,0.268,0.758
2026-02-26T13:20:00+00:00,0.732,0.277,0.76
2026-02-26T13:25:00+00:00,0.757,0.268,0.78
2026-02-26T13:30:00+00:00,0.749,0.252,0.771
2026-02-26T13:35:00+00:00,0.78,0.268,0.8
2026-02-26T13:40:00+00:00,0.76,0.268,0.778
2026-02-26T13:45:00+00:00,0.73,0.265,0.744
2026-02-26T13:50:00+00:00,0.759,0.27,0.794
2026-02-26T13:55:00+00:00,0.821,0.257,0.854
2026-02-26T14:00:00+00:00,0.772,0.258,0.793
2026-02-26T14:05:00+00:00,0.748,0.27,0.752
2026-02-26T14:10:00+00:00,0.776,0.266,0.802
2026-02-26T14:15:00+00:00,0.742,0.263,0.764
2026-02-26T14:20:00+00:00,0.758,0.252,0.786
2026-02-26T14:25:00+00:00,0.795,0.231,0.838
2026-02-26T14:30:00+00:00,0.813,0.243,0.843
2026-02-26T14:35:00+00:00,0.8,0.237,0.826
2026-02-26T14:40:00+00:00,0.81,0.246,0.845
2026-02-26T14:45:00+00:00,0.794,0.244,0.827
2026-02-26T14:50:00+00:00,0.812,0.256,0.85
2026-02-26T14:55:00+00:00,0.774,0.242,0.813
2026-02-26T15:00:00+00:00,0.927,0.257,0.84
2026-02-26T15:05:00+00:00,0.926,0.263,0.832
2026-02-26T15:10:00+00:00,0.883,0.242,0.784
2026-02-26T15:15:00+00:00,0.896,0.236,0.802
2026-02-26T15:20:00+00:00,0.888,0.242,0.814
2026-02-26T15:25:00+00:00,0.906,0.241,0.821
2026-02-26T15:30:00+00:00,0.877,0.234,0.8
2026-02-26T15:35:00+00:00,0.876,0.248,0.796
2026-02-26T15:40:00+00:00,0.896,0.236,0.812
2026-02-26T15:45:00+00:00,0.893,0.234,0.797
2026-02-26T15:50:00+00:00,0.904,0.24,0.822
2026-02-26T15:55:00+00:00,0.954,0.239,0.876
2026-02-26T16:00:00+00:00,0.946,0.252,0.883
2026-02-26T16:05:00+00:00,0.926,0.252,0.878
