ValueDate,MVAr Inst,MW Inst,Volts Inst
2026-02-26T14:45:00+00:00,-0.337,3.027,10.866
2026-02-26T14:50:00+00:00,-0.332,3.024,10.883
2026-02-26T14:55:00+00:00,-0.3,3.094,10.878
2026-02-26T15:00:00+00:00,-0.308,3.135,10.907
2026-02-26T15:05:00+00:00,-0.32,3.128,10.799
2026-02-26T15:10:00+00:00,-0.314,3.092,10.82
2026-02-26T15:15:00+00:00,-0.308,3.101,10.836
2026-02-26T15:20:00+00:00,-0.296,3.14,10.841
2026-02-26T15:25:00+00:00,-0.306,3.198,10.83
2026-02-26T15:30:00+00:00,-0.318,3.248,10.818
2026-02-26T15:35:00+00:00,-0.324,3.246,10.776
2026-02-26T15:40:00+00:00,-0.208,3.241,10.8
2026-02-26T15:45:00+00:00,-0.208,3.319,10.796
2026-02-26T15:50:00+00:00,-0.2,3.352,10.772
2026-02-26T15:55:00+00:00,-0.285,3.412,10.898
2026-02-26T16:00:00+00:00,-0.304,3.473,10.912
2026-02-26T16:05:00+00:00,-0.352,3.48,10.971
2026-02-26T16:10:00+00:00,-0.332,3.574,10.974
2026-02-26T16:15:00+00:00,-0.342,3.598,10.974
2026-02-26T16:20:00+00:00,-0.352,3.607,10.964
2026-02-26T16:25:00+00:00,-0.346,3.669,10.962
2026-02-26T16:30:00+00:00,-0.351,3.749,10.954
2026-02-26T16:35:00+00:00,-0.328,3.732,10.97
2026-02-26T16:40:00+00:00,-0.334,3.798,10.946
2026-02-26T16:45:00+00:00,-0.343,3.8,10.916
2026-02-26T16:50:00+00:00,-0.349,3.837,10.89
2026-02-26T16:55:00+00:00,-0.328,3.954,10.848
2026-02-26T17:00:00+00:00,-0.311,4.023,10.843
2026-02-26T17:05:00+00:00,-0.331,4.023,10.864
2026-02-26T17:10:00+00:00,-0.359,4.106,10.874
2026-02-26T17:15:00+00:00,-0.364,4.148,10.864
2026-02-26T17:20:00+00:00,-0.338,4.178,10.822
2026-02-26T17:25:00+00:00,-0.349,4.179,10.828
2026-02-26T17:30:00+00:00,-0.368,4.149,10.826
2026-02-26T17:35:00+00:00,-0.384,4.205,10.81
2026-02-26T17:40:00+00:00,-0.426,4.122,10.826
2026-02-26T17:45:00+00:00,-0.487,4.103,10.846
2026-02-26T17:50:00+00:00,-0.484,4.121,10.846
2026-02-26T17:55:00+00:00,-0.504,4.137,10.852
2026-02-26T18:00:00+00:00,-0.55,4.185,10.87
2026-02-26T18:05:00+00:00,-0.554,4.25,10.864
2026-02-26T18:10:00+00:00,-0.539,4.285,10.843
2026-02-26T18:15:00+00:00,-0.567,4.309,10.886
2026-02-26T18:20:00+00:00,-0.56,4.24,10.91
2026-02-26T18:25:00+00:00,-0.552,4.206,10.926
2026-02-26T18:30:00+00:00,-0.569,4.242,10.925
2026-02-26T18:35:00+00:00,-0.572,4.204,10.925
2026-02-26T18:40:00+00:00,-0.546,4.103,10.92
2026-02-26T18:45:00+00:00,-0.536,4.129,10.933
2026-02-26T18:50:00+00:00,-0.498,4.069,10.943
2026-02-26T18:55:00+00:00,-0.481,4.066,10.976
2026-02-26T19:00:00+00:00,-0.505,4.092,10.984
2026-02-26T19:05:00+00:00,-0.544,4.035,10.944
2026-02-26T19:10:00+00:00,-0.563,3.964,10.904
2026-02-26T19:15:00+00:00,-0.578,3.847,10.896
2026-02-26T19:20:00+00:00,-0.579,3.839,10.904
2026-02-26T19:25:00+00:00,-0.586,3.779,10.928
2026-02-26T19:30:00+00:00,-0.587,3.786,10.952
2026-02-26T19:35:00+00:00,-0.603,3.728,11.006
2026-02-26T19:40:00+00:00,-0.578,3.722,10.99
2026-02-26T19:45:00+00:00,-0.585,3.722,10.969
2026-02-26T19:50:00+00:00,-0.606,3.716,10.934
2026-02-26T19:55:00+00:00,-0.624,3.676,10.944
2026-02-26T20:00:00+00:00,-0.624,3.604,10.955
2026-02-26T20:05:00+00:00,-0.63,3.581,10.963
2026-02-26T20:10:00+00:00,-0.668,3.52,10.978
2026-02-26T20:15:00+00:00,-0.605,3.542,10.942
2026-02-26T20:20:00+00:00,-0.602,3.508,10.946
2026-02-26T20:25:00+00:00,-0.624,3.443,10.828
2026-02-26T20:30:00+00:00,-0.579,3.452,10.808
2026-02-26T20:35:00+00:00,-0.587,3.38,10.804
2026-02-26T20:40:00+00:00,-0.54,3.336,10.766
2026-02-26T20:45:00+00:00,-0.548,3.334,10.824
2026-02-26T20:50:00+00:00,-0.563,3.358,10.889
2026-02-26T20:55:00+00:00,-0.573,3.332,10.92
2026-02-26T21:00:00+00:00,-0.553,3.332,10.951
2026-02-26T21:05:00+00:00,-0.562,3.276,10.944
2026-02-26T21:10:00+00:00,-0.586,3.224,10.954
2026-02-26T21:15:00+00:00,-0.594,3.198,10.926
2026-02-26T21:20:00+00:00,-0.604,3.088,10.836
2026-02-26T21:25:00+00:00,-0.592,3.008,10.847
2026-02-26T21:30:00+00:00,-0.587,3.03,10.856
2026-02-26T21:35:00+00:00,-0.595,2.956,10.856
2026-02-26T21:40:00+00:00,-0.608,2.894,10.872
2026-02-26T21:45:00+00:00,-0.631,2.88,10.897
2026-02-26T21:50:00+00:00,-0.592,2.864,10.913
2026-02-26T21:55:00+00:00,-0.605,2.797,10.921
2026-02-26T22:00:00+00:00,-0.596,2.766,10.934
2026-02-26T22:05:00+00:00,-0.596,2.698,10.928
2026-02-26T22:10:00+00:00,-0.604,2.68,10.942
2026-02-26T22:15:00+00:00,-0.574,2.618,10.967
2026-02-26T22:20:00+00:00,-0.594,2.58,10.962
2026-02-26T22:25:00+00:00,-0.597,2.524,10.875
2026-02-26T22:30:00+00:00,-0.576,2.485,10.88
2026-02-26T22:35:00+00:00,-0.541,2.472,10.834
2026-02-26T22:40:00+00:00,-0.554,2.482,10.82
2026-02-26T22:45:00+00:00,-0.554,2.446,10.826
2026-02-26T22:50:00+00:00,-0.538,2.385,10.849
2026-02-26T22:55:00+00:00,-0.536,2.386,10.847
2026-02-26T23:00:00+00:00,-0.544,2.29,10.862
2026-02-26T23:05:00+00:00,-0.57,2.276,10.864
2026-02-26T23:10:00+00:00,-0.571,2.244,10.857
2026-02-26T23:15:00+00:00,-0.546,2.207,10.822
2026-02-26T23:20:00+00:00,-0.57,2.15,10.824
2026-02-26T23:25:00+00:00,-0.57,2.141,10.822
2026-02-26T23:30:00+00:00,-0.562,2.128,10.816
2026-02-26T23:35:00+00:00,-0.552,2.142,10.832
2026-02-26T23:40:00+00:00,-0.568,2.142,10.978
2026-02-26T23:45:00+00:00,-0.555,2.1,10.986
2026-02-26T23:50:00+00:00,-0.537,2.082,10.996
2026-02-26T23:55:00+00:00,-0.56,2.053,10.998
2026-02-27T00:00:00+00:00,-0.55,2.054,10.984
2026-02-27T00:05:00+00:00,-0.544,2.2,10.938
2026-02-27T00:10:00+00:00,-0.538,2.321,10.89
2026-02-27T00:15:00+00:00,-0.537,2.36,10.874
2026-02-27T00:20:00+00:00,-0.538,2.326,10.886
2026-02-27T00:25:00+00:00,-0.555,2.319,10.898
2026-02-27T00:30:00+00:00,-0.542,2.259,10.906
2026-02-27T00:35:00+00:00,-0.536,2.362,10.912
2026-02-27T00:40:00+00:00,-0.536,2.469,10.948
2026-02-27T00:45:00+00:00,-0.538,2.497,10.956
2026-02-27T00:50:00+00:00,-0.534,2.452,10.963
2026-02-27T00:55:00+00:00,-0.507,2.447,10.967
2026-02-27T01:00:00+00:00,-0.544,2.41,10.975
2026-02-27T01:05:00+00:00,-0.572,2.35,10.968
2026-02-27T01:10:00+00:00,-0.529,2.354,10.974
2026-02-27T01:15:00+00:00,-0.554,2.328,10.98
2026-02-27T01:20:00+00:00,-0.539,2.28,10.984
2026-02-27T01:25:00+00:00,-0.554,2.248,10.989
2026-02-27T01:30:00+00:00,-0.538,2.224,11.006
2026-02-27T01:35:00+00:00,-0.552,2.203,11.016
2026-02-27T01:40:00+00:00,-0.537,2.027,11.02
2026-02-27T01:45:00+00:00,-0.546,1.932,10.964
2026-02-27T01:50:00+00:00,-0.533,1.892,10.911
2026-02-27T01:55:00+00:00,-0.538,1.878,10.81
2026-02-27T02:00:00+00:00,-0.537,1.879,10.804
2026-02-27T02:05:00+00:00,-0.486,1.914,10.768
2026-02-27T02:10:00+00:00,-0.551,1.993,10.777
2026-02-27T02:15:00+00:00,-0.552,1.985,10.793
2026-02-27T02:20:00+00:00,-0.576,1.971,10.802
2026-02-27T02:25:00+00:00,-0.57,2.04,10.817
2026-02-27T02:30:00+00:00,-0.608,2.023,10.829
2026-02-27T02:35:00+00:00,-0.617,2.039,10.865
2026-02-27T02:40:00+00:00,-0.572,2.026,10.878
2026-02-27T02:45:00+00:00,-0.554,1.996,10.879
2026-02-27T02:50:00+00:00,-0.586,1.974,10.881
2026-02-27T02:55:00+00:00,-0.592,1.945,10.875
2026-02-27T03:00:00+00:00,-0.6,1.892,10.886
2026-02-27T03:05:00+00:00,-0.594,1.878,10.862
2026-02-27T03:10:00+00:00,-0.608,1.89,10.864
2026-02-27T03:15:00+00:00,-0.611,1.868,10.876
2026-02-27T03:20:00+00:00,-0.602,1.834,10.881
2026-02-27T03:25:00+00:00,-0.593,1.825,10.892
2026-02-27T03:30:00+00:00,-0.621,1.807,10.895
2026-02-27T03:35:00+00:00,-0.608,1.804,10.899
2026-02-27T03:40:00+00:00,-0.595,1.836,10.898
2026-02-27T03:45:00+00:00,-0.595,1.838,10.846
2026-02-27T03:50:00+00:00,-0.607,1.794,10.833
2026-02-27T03:55:00+00:00,-0.575,1.8,10.84
2026-02-27T04:00:00+00:00,-0.542,1.768,10.836
2026-02-27T04:05:00+00:00,-0.55,1.795,10.85
2026-02-27T04:10:00+00:00,-0.618,1.766,10.844
2026-02-27T04:15:00+00:00,-0.622,1.758,10.846
2026-02-27T04:20:00+00:00,-0.607,1.738,10.85
2026-02-27T04:25:00+00:00,-0.614,1.756,10.854
2026-02-27T04:30:00+00:00,-0.629,1.736,10.886
2026-02-27T04:35:00+00:00,-0.631,1.744,10.876
2026-02-27T04:40:00+00:00,-0.638,1.731,10.897
2026-02-27T04:45:00+00:00,-0.632,1.748,10.91
2026-02-27T04:50:00+00:00,-0.662,1.731,10.904
2026-02-27T04:55:00+00:00,-0.634,1.78,10.898
2026-02-27T05:00:00+00:00,-0.639,1.751,10.933
2026-02-27T05:05:00+00:00,-0.632,1.78,10.918
2026-02-27T05:10:00+00:00,-0.624,1.831,10.913
2026-02-27T05:15:00+00:00,-0.603,1.773,10.918
2026-02-27T05:20:00+00:00,-0.602,1.805,10.912
2026-02-27T05:25:00+00:00,-0.588,1.824,10.902
2026-02-27T05:30:00+00:00,-0.56,1.847,10.896
2026-02-27T05:35:00+00:00,-0.584,1.814,10.922
2026-02-27T05:40:00+00:00,-0.572,1.875,10.914
2026-02-27T05:45:00+00:00,-0.564,1.862,10.905
2026-02-27T05:50:00+00:00,-0.54,1.898,10.882
2026-02-27T05:55:00+00:00,-0.576,1.904,10.876
2026-02-27T06:00:00+00:00,-0.582,1.936,10.839
2026-02-27T06:05:00+00:00,-0.552,2.072,10.789
2026-02-27T06:10:00+00:00,-0.51,2.144,10.764
2026-02-27T06:15:00+00:00,-0.538,2.19,10.792
2026-02-27T06:20:00+00:00,-0.549,2.214,10.792
2026-02-27T06:25:00+00:00,-0.506,2.19,10.822
2026-02-27T06:30:00+00:00,-0.538,2.142,10.822
2026-02-27T06:35:00+00:00,-0.551,2.174,10.779
2026-02-27T06:40:00+00:00,-0.568,2.295,10.922
2026-02-27T06:45:00+00:00,-0.514,2.41,10.926
2026-02-27T06:50:00+00:00,-0.501,2.488,10.914
2026-02-27T06:55:00+00:00,-0.498,2.569,10.892
2026-02-27T07:00:00+00:00,-0.517,2.547,10.876
2026-02-27T07:05:00+00:00,-0.503,2.621,10.82
2026-02-27T07:10:00+00:00,-0.488,2.8,10.774
2026-02-27T07:15:00+00:00,-0.46,2.855,10.894
2026-02-27T07:20:00+00:00,-0.424,2.866,10.931
2026-02-27T07:25:00+00:00,-0.405,2.94,10.914
2026-02-27T07:30:00+00:00,-0.414,2.979,10.902
2026-02-27T07:35:00+00:00,-0.367,3.06,10.885
2026-02-27T07:40:00+00:00,-0.394,3.06,10.869
2026-02-27T07:45:00+00:00,-0.393,3.07,10.867
2026-02-27T07:50:00+00:00,-0.394,3.092,10.868
2026-02-27T07:55:00+00:00,-0.395,3.117,10.849
2026-02-27T08:00:00+00:00,-0.427,3.181,10.856
2026-02-27T08:05:00+00:00,-0.41,3.178,10.846
2026-02-27T08:10:00+00:00,-0.401,3.186,10.834
2026-02-27T08:15:00+00:00,-0.426,3.189,10.824
2026-02-27T08:20:00+00:00,-0.452,3.127,10.82
2026-02-27T08:25:00+00:00,-0.402,3.155,10.823
2026-02-27T08:30:00+00:00,-0.421,3.188,10.844
2026-02-27T08:35:00+00:00,-0.432,3.203,10.843
2026-02-27T08:40:00+00:00,-0.446,3.255,10.842
2026-02-27T08:45:00+00:00,-0.391,3.247,10.844
2026-02-27T08:50:00+00:00,-0.392,3.256,10.869
2026-02-27T08:55:00+00:00,-0.41,3.24,10.854
2026-02-27T09:00:00+00:00,-0.351,3.18,10.868
2026-02-27T09:05:00+00:00,-0.351,3.218,10.874
2026-02-27T09:10:00+00:00,-0.374,3.293,10.879
2026-02-27T09:15:00+00:00,-0.389,3.236,10.887
2026-02-27T09:20:00+00:00,-0.428,3.167,10.875
2026-02-27T09:25:00+00:00,-0.43,3.265,10.889
2026-02-27T09:30:00+00:00,-0.393,3.264,10.896
2026-02-27T09:35:00+00:00,-0.395,3.227,10.874
2026-02-27T09:40:00+00:00,-0.38,3.241,10.894
2026-02-27T09:45:00+00:00,-0.361,3.155,10.906
2026-02-27T09:50:00+00:00,-0.297,3.238,10.904
2026-02-27T09:55:00+00:00,-0.352,3.154,10.904
2026-02-27T10:00:00+00:00,-0.342,3.075,10.92
2026-02-27T10:05:00+00:00,-0.376,3.165,10.948
2026-02-27T10:10:00+00:00,-0.384,3.181,10.957
2026-02-27T10:15:00+00:00,-0.344,3.08,10.822
2026-02-27T10:20:00+00:00,-0.376,3.036,10.802
2026-02-27T10:25:00+00:00,-0.389,3.123,10.802
2026-02-27T10:30:00+00:00,-0.385,3.172,10.793
2026-02-27T10:35:00+00:00,-0.376,3.223,10.786
2026-02-27T10:40:00+00:00,-0.37,3.178,10.789
2026-02-27T10:45:00+00:00,-0.387,3.144,10.784
2026-02-27T10:50:00+00:00,-0.372,3.222,10.777
2026-02-27T10:55:00+00:00,-0.401,3.125,10.798
2026-02-27T11:00:00+00:00,-0.376,3.032,10.808
2026-02-27T11:05:00+00:00,-0.383,3.242,10.79
2026-02-27T11:10:00+00:00,-0.373,3.19,10.777
2026-02-27T11:15:00+00:00,-0.357,3.254,10.77
2026-02-27T11:20:00+00:00,-0.384,3.186,10.758
2026-02-27T11:25:00+00:00,-0.39,3.059,10.76
2026-02-27T11:30:00+00:00,-0.284,2.994,10.778
2026-02-27T11:35:00+00:00,-0.32,3.05,10.817
2026-02-27T11:40:00+00:00,-0.28,2.97,10.826
2026-02-27T11:45:00+00:00,-0.228,2.991,10.822
2026-02-27T11:50:00+00:00,-0.278,2.94,10.836
2026-02-27T11:55:00+00:00,-0.336,2.828,10.855
2026-02-27T12:00:00+00:00,-0.278,2.568,10.901
2026-02-27T12:05:00+00:00,-0.251,2.625,10.912
2026-02-27T12:10:00+00:00,-0.254,2.705,10.927
2026-02-27T12:15:00+00:00,-0.308,2.778,10.907
2026-02-27T12:20:00+00:00,-0.338,2.643,10.926
2026-02-27T12:25:00+00:00,-0.328,2.518,10.924
2026-02-27T12:30:00+00:00,-0.478,2.606,10.908
2026-02-27T12:35:00+00:00,-0.49,2.852,10.98
2026-02-27T12:40:00+00:00,-0.479,2.942,10.966
2026-02-27T12:45:00+00:00,-0.488,2.856,10.98
2026-02-27T12:50:00+00:00,-0.512,2.593,11.009
2026-02-27T12:55:00+00:00,-0.434,2.572,10.99
2026-02-27T13:00:00+00:00,-0.403,2.616,10.982
2026-02-27T13:05:00+00:00,-0.378,2.343,10.983
2026-02-27T13:10:00+00:00,-0.364,2.418,10.982
2026-02-27T13:15:00+00:00,-0.362,2.396,10.977
2026-02-27T13:20:00+00:00,-0.382,2.422,10.968
2026-02-27T13:25:00+00:00,-0.434,2.443,10.956
2026-02-27T13:30:00+00:00,-0.414,2.653,10.95
2026-02-27T13:35:00+00:00,-0.456,2.58,10.958
2026-02-27T13:40:00+00:00,-0.491,2.59,10.958
2026-02-27T13:45:00+00:00,-0.45,2.645,10.962
2026-02-27T13:50:00+00:00,-0.446,2.84,10.962
2026-02-27T13:55:00+00:00,-0.434,2.814,10.968
2026-02-27T14:00:00+00:00,-0.375,2.718,10.969
2026-02-27T14:05:00+00:00,-0.361,2.543,10.974
2026-02-27T14:10:00+00:00,-0.393,2.562,10.975
2026-02-27T14:15:00+00:00,-0.372,2.552,10.974
2026-02-27T14:20:00+00:00,-0.426,2.766,10.98
2026-02-27T14:25:00+00:00,-0.48,2.841,10.978
2026-02-27T14:30:00+00:00,-0.481,2.792,10.956
2026-02-27T14:35:00+00:00,-0.488,2.727,10.958
2026-02-27T14:40:00+00:00,-0.501,2.716,10.979
2026-02-27T14:45:00+00:00,-0.477,2.778,10.984
2026-02-27T14:50:00+00:00,-0.487,2.82,10.978
2026-02-27T14:55:00+00:00,-0.494,2.758,10.979
2026-02-27T15:00:00+00:00,-0.47,2.79,10.977
2026-02-27T15:05:00+00:00,-0.468,2.799,10.992
2026-02-27T15:10:00+00:00,-0.468,2.742,11.0
2026-02-27T15:15:00+00:00,-0.462,2.567,10.95
2026-02-27T15:20:00+00:00,-0.484,2.586,10.855
2026-02-27T15:25:00+00:00,-0.48,2.692,10.842
2026-02-27T15:30:00+00:00,-0.471,2.716,10.836
2026-02-27T15:35:00+00:00,-0.49,2.742,10.836
2026-02-27T15:40:00+00:00,-0.496,2.874,10.81
2026-02-27T15:45:00+00:00,-0.477,2.842,10.808
2026-02-27T15:50:00+00:00,-0.504,2.812,10.811
2026-02-27T15:55:00+00:00,-0.515,2.837,10.819
2026-02-27T16:00:00+00:00,-0.519,2.818,10.807
2026-02-27T16:05:00+00:00,-0.538,2.973,10.812
2026-02-27T16:10:00+00:00,-0.538,3.061,10.802
2026-02-27T16:15:00+00:00,-0.554,3.135,10.812
2026-02-27T16:20:00+00:00,-0.572,3.126,10.8
2026-02-27T16:25:00+00:00,-0.586,3.124,10.78
2026-02-27T16:30:00+00:00,-0.526,3.157,10.768
2026-02-27T16:35:00+00:00,-0.592,3.299,10.813
2026-02-27T16:40:00+00:00,-0.603,3.318,10.814
2026-02-27T16:45:00+00:00,-0.575,3.373,10.829
2026-02-27T16:50:00+00:00,-0.578,3.407,10.822
2026-02-27T16:55:00+00:00,-0.583,3.448,10.818
2026-02-27T17:00:00+00:00,-0.572,3.562,10.792
2026-02-27T17:05:00+00:00,-0.566,3.611,10.776
2026-02-27T17:10:00+00:00,-0.56,3.649,10.869
2026-02-27T17:15:00+00:00,-0.537,3.634,10.933
2026-02-27T17:20:00+00:00,-0.56,3.72,10.916
2026-02-27T17:25:00+00:00,-0.541,3.779,10.913
2026-02-27T17:30:00+00:00,-0.574,3.859,10.884
2026-02-27T17:35:00+00:00,-0.576,3.851,10.898
2026-02-27T17:40:00+00:00,-0.584,3.754,10.901
2026-02-27T17:45:00+00:00,-0.574,3.784,10.882
2026-02-27T17:50:00+00:00,-0.557,3.826,10.866
2026-02-27T17:55:00+00:00,-0.568,3.843,10.844
2026-02-27T18:00:00+00:00,-0.574,3.841,10.853
2026-02-27T18:05:00+00:00,-0.572,3.89,10.824
2026-02-27T18:10:00+00:00,-0.598,3.974,10.82
2026-02-27T18:15:00+00:00,-0.601,3.984,10.817
2026-02-27T18:20:00+00:00,-0.584,3.94,10.813
2026-02-27T18:25:00+00:00,-0.604,3.969,10.81
2026-02-27T18:30:00+00:00,-0.606,3.946,10.809
2026-02-27T18:35:00+00:00,-0.614,3.966,10.794
2026-02-27T18:40:00+00:00,-0.598,3.994,10.804
2026-02-27T18:45:00+00:00,-0.59,3.98,10.826
2026-02-27T18:50:00+00:00,-0.582,3.932,10.84
2026-02-27T18:55:00+00:00,-0.604,3.868,10.857
2026-02-27T19:00:00+00:00,-0.616,3.851,10.864
2026-02-27T19:05:00+00:00,-0.586,3.853,10.864
2026-02-27T19:10:00+00:00,-0.568,3.806,10.878
2026-02-27T19:15:00+00:00,-0.575,3.762,10.892
2026-02-27T19:20:00+00:00,-0.578,3.716,10.907
2026-02-27T19:25:00+00:00,-0.581,3.684,10.903
2026-02-27T19:30:00+00:00,-0.629,3.726,10.912
2026-02-27T19:35:00+00:00,-0.647,3.651,10.91
2026-02-27T19:40:00+00:00,-0.652,3.594,10.918
2026-02-27T19:45:00+00:00,-0.668,3.596,10.928
2026-02-27T19:50:00+00:00,-0.668,3.492,10.902
2026-02-27T19:55:00+00:00,-0.674,3.486,10.899
2026-02-27T20:00:00+00:00,-0.648,3.396,10.896
2026-02-27T20:05:00+00:00,-0.626,3.388,10.858
2026-02-27T20:10:00+00:00,-0.675,3.37,10.934
2026-02-27T20:15:00+00:00,-0.671,3.304,10.948
2026-02-27T20:20:00+00:00,-0.675,3.286,10.964
2026-02-27T20:25:00+00:00,-0.67,3.226,11.003
2026-02-27T20:30:00+00:00,-0.678,3.258,10.971
2026-02-27T20:35:00+00:00,-0.652,3.216,10.948
2026-02-27T20:40:00+00:00,-0.641,3.212,10.958
2026-02-27T20:45:00+00:00,-0.621,3.152,10.972
2026-02-27T20:50:00+00:00,-0.608,3.114,10.978
2026-02-27T20:55:00+00:00,-0.607,3.08,10.964
2026-02-27T21:00:00+00:00,-0.638,3.078,10.912
2026-02-27T21:05:00+00:00,-0.652,3.048,10.862
2026-02-27T21:10:00+00:00,-0.674,2.946,10.892
2026-02-27T21:15:00+00:00,-0.657,2.964,10.898
2026-02-27T21:20:00+00:00,-0.647,2.894,10.91
2026-02-27T21:25:00+00:00,-0.659,2.85,10.936
2026-02-27T21:30:00+00:00,-0.667,2.811,10.948
2026-02-27T21:35:00+00:00,-0.668,2.777,10.939
2026-02-27T21:40:00+00:00,-0.684,2.77,10.948
2026-02-27T21:45:00+00:00,-0.677,2.75,10.964
2026-02-27T21:50:00+00:00,-0.663,2.708,10.939
2026-02-27T21:55:00+00:00,-0.652,2.682,10.872
2026-02-27T22:00:00+00:00,-0.626,2.624,10.821
2026-02-27T22:05:00+00:00,-0.64,2.616,10.811
2026-02-27T22:10:00+00:00,-0.637,2.625,10.804
2026-02-27T22:15:00+00:00,-0.604,2.613,10.812
2026-02-27T22:20:00+00:00,-0.629,2.555,10.828
2026-02-27T22:25:00+00:00,-0.636,2.534,10.846
2026-02-27T22:30:00+00:00,-0.601,2.456,10.862
2026-02-27T22:35:00+00:00,-0.621,2.445,10.89
2026-02-27T22:40:00+00:00,-0.608,2.426,10.898
2026-02-27T22:45:00+00:00,-0.613,2.39,10.902
2026-02-27T22:50:00+00:00,-0.634,2.332,10.894
2026-02-27T22:55:00+00:00,-0.638,2.358,10.903
2026-02-27T23:00:00+00:00,-0.64,2.29,10.918
2026-02-27T23:05:00+00:00,-0.621,2.244,10.918
2026-02-27T23:10:00+00:00,-0.626,2.211,10.94
2026-02-27T23:15:00+00:00,-0.633,2.218,10.94
2026-02-27T23:20:00+00:00,-0.636,2.162,10.918
2026-02-27T23:25:00+00:00,-0.624,2.142,10.918
2026-02-27T23:30:00+00:00,-0.618,2.104,10.928
2026-02-27T23:35:00+00:00,-0.638,2.145,10.942
2026-02-27T23:40:00+00:00,-0.638,2.141,10.96
2026-02-27T23:45:00+00:00,-0.598,2.124,10.968
2026-02-27T23:50:00+00:00,-0.604,2.064,10.976
2026-02-27T23:55:00+00:00,-0.609,2.044,10.976
2026-02-28T00:00:00+00:00,-0.574,2.06,10.984
2026-02-28T00:05:00+00:00,-0.548,2.254,10.94
2026-02-28T00:10:00+00:00,-0.572,2.378,10.912
2026-02-28T00:15:00+00:00,-0.57,2.367,10.898
2026-02-28T00:20:00+00:00,-0.575,2.356,10.891
2026-02-28T00:25:00+00:00,-0.589,2.351,10.928
2026-02-28T00:30:00+00:00,-0.606,2.31,10.922
2026-02-28T00:35:00+00:00,-0.584,2.37,10.89
2026-02-28T00:40:00+00:00,-0.6,2.442,10.876
2026-02-28T00:45:00+00:00,-0.602,2.482,10.875
2026-02-28T00:50:00+00:00,-0.603,2.434,10.931
2026-02-28T00:55:00+00:00,-0.569,2.422,10.935
2026-02-28T01:00:00+00:00,-0.574,2.388,10.921
2026-02-28T01:05:00+00:00,-0.565,2.412,10.869
2026-02-28T01:10:00+00:00,-0.571,2.384,10.862
2026-02-28T01:15:00+00:00,-0.57,2.4,10.87
2026-02-28T01:20:00+00:00,-0.571,2.405,10.894
2026-02-28T01:25:00+00:00,-0.572,2.386,10.906
2026-02-28T01:30:00+00:00,-0.571,2.364,10.92
2026-02-28T01:35:00+00:00,-0.584,2.344,10.915
2026-02-28T01:40:00+00:00,-0.572,2.346,10.911
2026-02-28T01:45:00+00:00,-0.584,2.308,10.915
2026-02-28T01:50:00+00:00,-0.603,2.262,10.926
2026-02-28T01:55:00+00:00,-0.594,2.241,10.938
2026-02-28T02:00:00+00:00,-0.58,2.238,10.95
2026-02-28T02:05:00+00:00,-0.568,2.234,10.949
2026-02-28T02:10:00+00:00,-0.568,2.22,10.947
2026-02-28T02:15:00+00:00,-0.57,2.182,10.944
2026-02-28T02:20:00+00:00,-0.568,2.2,10.928
2026-02-28T02:25:00+00:00,-0.597,2.152,10.943
2026-02-28T02:30:00+00:00,-0.584,2.141,10.962
2026-02-28T02:35:00+00:00,-0.574,2.161,10.97
2026-02-28T02:40:00+00:00,-0.564,2.083,10.962
2026-02-28T02:45:00+00:00,-0.572,2.085,10.96
2026-02-28T02:50:00+00:00,-0.568,2.087,10.983
2026-02-28T02:55:00+00:00,-0.569,2.097,10.995
2026-02-28T03:00:00+00:00,-0.564,2.071,10.996
2026-02-28T03:05:00+00:00,-0.556,2.067,11.013
2026-02-28T03:10:00+00:00,-0.58,2.026,11.01
2026-02-28T03:15:00+00:00,-0.563,2.032,11.007
2026-02-28T03:20:00+00:00,-0.576,2.028,11.015
2026-02-28T03:25:00+00:00,-0.583,2.008,11.025
2026-02-28T03:30:00+00:00,-0.593,1.973,10.942
2026-02-28T03:35:00+00:00,-0.576,1.987,10.926
2026-02-28T03:40:00+00:00,-0.562,1.961,10.932
2026-02-28T03:45:00+00:00,-0.567,1.94,10.952
2026-02-28T03:50:00+00:00,-0.564,1.958,10.954
2026-02-28T03:55:00+00:00,-0.57,1.936,10.97
2026-02-28T04:00:00+00:00,-0.556,1.938,10.978
2026-02-28T04:05:00+00:00,-0.569,1.918,10.97
2026-02-28T04:10:00+00:00,-0.56,1.94,10.969
2026-02-28T04:15:00+00:00,-0.558,1.925,10.988
2026-02-28T04:20:00+00:00,-0.554,1.924,10.989
2026-02-28T04:25:00+00:00,-0.57,1.908,10.996
2026-02-28T04:30:00+00:00,-0.575,1.88,11.0
2026-02-28T04:35:00+00:00,-0.559,1.864,11.004
2026-02-28T04:40:00+00:00,-0.572,1.866,11.016
2026-02-28T04:45:00+00:00,-0.578,1.861,11.012
2026-02-28T04:50:00+00:00,-0.586,1.839,10.999
2026-02-28T04:55:00+00:00,-0.579,1.816,11.006
2026-02-28T05:00:00+00:00,-0.615,1.818,11.006
2026-02-28T05:05:00+00:00,-0.624,1.758,10.977
2026-02-28T05:10:00+00:00,-0.589,1.772,10.972
2026-02-28T05:15:00+00:00,-0.581,1.774,10.988
2026-02-28T05:20:00+00:00,-0.619,1.785,10.994
2026-02-28T05:25:00+00:00,-0.638,1.771,10.997
