ValueDate,MVAr Inst,MW Inst,Volts Inst
2026-03-03T07:15:00+00:00,-0.658,1.87,10.914
2026-03-03T07:20:00+00:00,-0.651,1.804,10.886
2026-03-03T07:25:00+00:00,-0.674,1.792,10.901
2026-03-03T07:30:00+00:00,-0.702,1.72,10.997
2026-03-03T07:35:00+00:00,-0.625,2.146,10.996
2026-03-03T07:40:00+00:00,-0.432,2.901,10.98
2026-03-03T07:45:00+00:00,-0.542,2.659,11.029
2026-03-03T07:50:00+00:00,-0.566,2.701,11.012
2026-03-03T07:55:00+00:00,-0.669,2.414,10.988
2026-03-03T08:00:00+00:00,-0.678,2.458,10.942
2026-03-03T08:05:00+00:00,-0.661,2.262,10.876
2026-03-03T08:10:00+00:00,-0.621,2.354,11.018
2026-03-03T08:15:00+00:00,-0.722,2.293,11.026
2026-03-03T08:20:00+00:00,-0.636,2.513,11.024
2026-03-03T08:25:00+00:00,-0.608,2.666,11.006
2026-03-03T08:30:00+00:00,-0.615,2.667,10.906
2026-03-03T08:35:00+00:00,-0.562,2.728,10.862
2026-03-03T08:40:00+00:00,-0.544,2.831,10.864
2026-03-03T08:45:00+00:00,-0.476,3.013,10.854
2026-03-03T08:50:00+00:00,-0.458,3.066,10.854
2026-03-03T08:55:00+00:00,-0.46,3.139,10.86
2026-03-03T09:00:00+00:00,-0.408,3.312,10.852
2026-03-03T09:05:00+00:00,-0.43,3.397,10.847
2026-03-03T09:10:00+00:00,-0.456,3.253,10.87
2026-03-03T09:15:00+00:00,-0.473,3.224,10.883
2026-03-03T09:20:00+00:00,-0.436,3.394,10.882
2026-03-03T09:25:00+00:00,-0.515,3.28,10.881
2026-03-03T09:30:00+00:00,-0.476,3.244,10.886
2026-03-03T09:35:00+00:00,-0.44,3.206,10.88
2026-03-03T09:40:00+00:00,-0.405,3.328,10.867
2026-03-03T09:45:00+00:00,-0.428,3.371,10.871
2026-03-03T09:50:00+00:00,-0.454,3.26,10.891
2026-03-03T09:55:00+00:00,-0.496,3.069,10.904
2026-03-03T10:00:00+00:00,-0.529,2.915,10.93
2026-03-03T10:05:00+00:00,-0.578,2.917,10.942
2026-03-03T10:10:00+00:00,-0.629,2.724,10.933
2026-03-03T10:15:00+00:00,-0.631,2.626,10.92
2026-03-03T10:20:00+00:00,-0.585,2.613,10.911
2026-03-03T10:25:00+00:00,-0.553,2.738,10.898
2026-03-03T10:30:00+00:00,-0.539,2.83,10.904
2026-03-03T10:35:00+00:00,-0.544,2.87,10.886
2026-03-03T10:40:00+00:00,-0.494,2.839,10.878
2026-03-03T10:45:00+00:00,-0.368,3.04,10.857
2026-03-03T10:50:00+00:00,-0.272,3.32,10.878
2026-03-03T10:55:00+00:00,-0.279,3.125,10.962
2026-03-03T11:00:00+00:00,-0.294,3.32,10.965
2026-03-03T11:05:00+00:00,-0.395,3.17,10.99
2026-03-03T11:10:00+00:00,-0.282,3.553,10.954
2026-03-03T11:15:00+00:00,-0.359,3.176,10.99
2026-03-03T11:20:00+00:00,-0.363,2.944,10.997
2026-03-03T11:25:00+00:00,-0.311,2.798,10.998
2026-03-03T11:30:00+00:00,-0.432,2.664,11.038
2026-03-03T11:35:00+00:00,-0.452,2.712,10.958
2026-03-03T11:40:00+00:00,-0.44,2.556,10.96
2026-03-03T11:45:00+00:00,-0.436,2.452,10.953
2026-03-03T11:50:00+00:00,-0.354,2.574,10.934
2026-03-03T11:55:00+00:00,-0.338,2.544,10.933
2026-03-03T12:00:00+00:00,-0.366,2.341,10.952
2026-03-03T12:05:00+00:00,-0.374,2.503,10.933
2026-03-03T12:10:00+00:00,-0.426,2.421,10.944
2026-03-03T12:15:00+00:00,-0.416,2.483,10.938
2026-03-03T12:20:00+00:00,-0.383,2.364,10.939
2026-03-03T12:25:00+00:00,-0.476,2.359,10.952
2026-03-03T12:30:00+00:00,-0.556,2.348,10.968
2026-03-03T12:35:00+00:00,-0.524,2.313,10.99
2026-03-03T12:40:00+00:00,-0.533,2.426,10.989
2026-03-03T12:45:00+00:00,-0.527,2.364,10.983
2026-03-03T12:50:00+00:00,-0.508,2.236,10.973
2026-03-03T12:55:00+00:00,-0.482,2.17,10.982
2026-03-03T13:00:00+00:00,-0.546,2.138,11.008
2026-03-03T13:05:00+00:00,-0.596,2.077,10.986
2026-03-03T13:10:00+00:00,-0.575,2.077,10.972
2026-03-03T13:15:00+00:00,-0.613,2.078,10.982
2026-03-03T13:20:00+00:00,-0.626,2.169,10.99
2026-03-03T13:25:00+00:00,-0.646,2.125,10.999
2026-03-03T13:30:00+00:00,-0.639,2.043,11.008
2026-03-03T13:35:00+00:00,-0.618,2.123,11.018
2026-03-03T13:40:00+00:00,-0.606,2.175,11.01
2026-03-03T13:45:00+00:00,-0.58,2.239,10.99
2026-03-03T13:50:00+00:00,-0.548,2.255,10.968
2026-03-03T13:55:00+00:00,-0.464,2.346,10.954
2026-03-03T14:00:00+00:00,-0.512,2.061,10.974
2026-03-03T14:05:00+00:00,-0.464,2.299,10.986
2026-03-03T14:10:00+00:00,-0.53,2.282,11.014
2026-03-03T14:15:00+00:00,-0.5,2.244,11.016
2026-03-03T14:20:00+00:00,-0.571,1.961,10.968
2026-03-03T14:25:00+00:00,-0.545,1.996,10.87
2026-03-03T14:30:00+00:00,-0.556,1.874,10.906
2026-03-03T14:35:00+00:00,-0.544,2.026,10.872
2026-03-03T14:40:00+00:00,-0.585,1.975,10.872
2026-03-03T14:45:00+00:00,-0.634,1.93,10.892
2026-03-03T14:50:00+00:00,-0.564,2.074,10.881
2026-03-03T14:55:00+00:00,-0.63,1.818,10.9
2026-03-03T15:00:00+00:00,-0.585,1.87,10.89
2026-03-03T15:05:00+00:00,-0.524,1.995,10.891
2026-03-03T15:10:00+00:00,-0.565,1.882,10.89
2026-03-03T15:15:00+00:00,-0.583,1.658,10.892
2026-03-03T15:20:00+00:00,-0.574,1.638,10.878
2026-03-03T15:25:00+00:00,-0.578,1.63,10.864
2026-03-03T15:30:00+00:00,-0.595,1.801,10.846
2026-03-03T15:35:00+00:00,-0.649,1.927,10.843
2026-03-03T15:40:00+00:00,-0.656,1.997,10.838
2026-03-03T15:45:00+00:00,-0.582,2.226,10.919
2026-03-03T15:50:00+00:00,-0.572,2.144,10.91
2026-03-03T15:55:00+00:00,-0.523,2.272,10.896
2026-03-03T16:00:00+00:00,-0.485,2.26,10.888
2026-03-03T16:05:00+00:00,-0.482,2.41,10.886
2026-03-03T16:10:00+00:00,-0.544,2.383,10.866
2026-03-03T16:15:00+00:00,-0.495,2.404,10.849
2026-03-03T16:20:00+00:00,-0.551,2.289,10.863
2026-03-03T16:25:00+00:00,-0.664,1.991,10.884
2026-03-03T16:30:00+00:00,-0.639,2.105,10.88
2026-03-03T16:35:00+00:00,-0.713,1.818,10.904
2026-03-03T16:40:00+00:00,-0.671,1.979,10.882
2026-03-03T16:45:00+00:00,-0.613,2.182,10.864
2026-03-03T16:50:00+00:00,-0.738,1.915,10.94
2026-03-03T16:55:00+00:00,-0.707,1.924,10.966
2026-03-03T17:00:00+00:00,-0.79,1.768,11.0
2026-03-03T17:05:00+00:00,-0.818,1.684,11.01
2026-03-03T17:10:00+00:00,-0.827,1.63,11.016
2026-03-03T17:15:00+00:00,-0.802,1.754,10.982
2026-03-03T17:20:00+00:00,-0.793,1.723,10.934
2026-03-03T17:25:00+00:00,-0.804,1.746,10.926
2026-03-03T17:30:00+00:00,-0.858,1.57,10.928
2026-03-03T17:35:00+00:00,-0.882,1.52,10.946
2026-03-03T17:40:00+00:00,-0.857,1.498,10.932
2026-03-03T17:45:00+00:00,-0.901,1.368,10.918
2026-03-03T17:50:00+00:00,-0.872,1.378,10.908
2026-03-03T17:55:00+00:00,-0.855,1.366,10.908
2026-03-03T18:00:00+00:00,-0.864,1.473,10.92
2026-03-03T18:05:00+00:00,-0.898,1.497,10.872
2026-03-03T18:10:00+00:00,-0.762,1.7,10.931
2026-03-03T18:15:00+00:00,-0.804,1.695,11.032
2026-03-03T18:20:00+00:00,-0.722,1.878,10.932
2026-03-03T18:25:00+00:00,-0.667,2.034,10.942
2026-03-03T18:30:00+00:00,-0.72,1.971,10.992
2026-03-03T18:35:00+00:00,-0.751,2.001,11.002
2026-03-03T18:40:00+00:00,-0.772,1.926,10.882
2026-03-03T18:45:00+00:00,-0.794,1.818,10.906
2026-03-03T18:50:00+00:00,-0.829,1.744,10.89
2026-03-03T18:55:00+00:00,-0.819,1.623,10.862
2026-03-03T19:00:00+00:00,-0.877,1.411,10.884
2026-03-03T19:05:00+00:00,-0.974,1.267,10.846
2026-03-03T19:10:00+00:00,-0.965,1.295,10.844
2026-03-03T19:15:00+00:00,-0.982,1.176,10.855
2026-03-03T19:20:00+00:00,-0.861,1.423,10.885
2026-03-03T19:25:00+00:00,-0.876,1.505,10.912
2026-03-03T19:30:00+00:00,-0.874,1.481,10.912
2026-03-03T19:35:00+00:00,-0.903,1.371,10.952
2026-03-03T19:40:00+00:00,-0.903,1.414,10.968
2026-03-03T19:45:00+00:00,-0.837,1.487,10.968
2026-03-03T19:50:00+00:00,-0.846,1.408,10.976
2026-03-03T19:55:00+00:00,-0.859,1.346,10.988
2026-03-03T20:00:00+00:00,-0.901,1.168,11.02
2026-03-03T20:05:00+00:00,-0.857,1.258,11.014
2026-03-03T20:10:00+00:00,-0.908,1.054,11.029
2026-03-03T20:15:00+00:00,-0.938,1.014,10.948
2026-03-03T20:20:00+00:00,-0.945,0.999,10.962
2026-03-03T20:25:00+00:00,-0.988,0.934,10.969
2026-03-03T20:30:00+00:00,-1.025,0.853,10.97
2026-03-03T20:35:00+00:00,-1.03,0.861,10.995
2026-03-03T20:40:00+00:00,-1.006,0.804,11.016
2026-03-03T20:45:00+00:00,-0.964,0.874,11.02
2026-03-03T20:50:00+00:00,-0.941,0.885,11.022
2026-03-03T20:55:00+00:00,-0.916,0.808,11.022
2026-03-03T21:00:00+00:00,-0.865,0.984,10.993
2026-03-03T21:05:00+00:00,-0.904,0.895,10.993
2026-03-03T21:10:00+00:00,-0.876,0.883,11.002
2026-03-03T21:15:00+00:00,-0.862,0.899,10.999
2026-03-03T21:20:00+00:00,-0.849,0.88,11.002
2026-03-03T21:25:00+00:00,-0.872,0.878,10.976
2026-03-03T21:30:00+00:00,-0.883,0.857,10.94
2026-03-03T21:35:00+00:00,-0.891,0.738,10.99
2026-03-03T21:40:00+00:00,-0.909,0.811,10.996
2026-03-03T21:45:00+00:00,-0.884,0.828,10.988
2026-03-03T21:50:00+00:00,-0.891,0.719,11.0
2026-03-03T21:55:00+00:00,-0.912,0.68,11.026
2026-03-03T22:00:00+00:00,-0.998,0.49,10.967
2026-03-03T22:05:00+00:00,-0.983,0.503,10.944
2026-03-03T22:10:00+00:00,-0.98,0.477,10.955
2026-03-03T22:15:00+00:00,-0.978,0.434,10.956
2026-03-03T22:20:00+00:00,-0.956,0.442,10.952
2026-03-03T22:25:00+00:00,-0.992,0.426,10.888
2026-03-03T22:30:00+00:00,-1.005,0.36,10.835
2026-03-03T22:35:00+00:00,-0.986,0.31,10.854
2026-03-03T22:40:00+00:00,-0.933,0.466,10.856
2026-03-03T22:45:00+00:00,-0.916,0.512,10.868
2026-03-03T22:50:00+00:00,-0.8,0.68,10.856
2026-03-03T22:55:00+00:00,-0.825,0.597,10.865
2026-03-03T23:00:00+00:00,-0.856,0.587,10.875
2026-03-03T23:05:00+00:00,-0.938,0.374,10.893
2026-03-03T23:10:00+00:00,-0.907,0.435,10.876
2026-03-03T23:15:00+00:00,-0.924,0.329,10.852
2026-03-03T23:20:00+00:00,-0.926,0.285,10.836
2026-03-03T23:25:00+00:00,-0.96,0.222,10.835
2026-03-03T23:30:00+00:00,-0.924,0.291,10.84
2026-03-03T23:35:00+00:00,-0.922,0.34,10.849
2026-03-03T23:40:00+00:00,-0.894,0.404,10.843
2026-03-03T23:45:00+00:00,-0.916,0.324,10.858
2026-03-03T23:50:00+00:00,-0.938,0.248,10.869
2026-03-03T23:55:00+00:00,-0.948,0.225,10.87
2026-03-04T00:00:00+00:00,-0.984,0.136,10.89
2026-03-04T00:05:00+00:00,-0.995,0.194,10.863
2026-03-04T00:10:00+00:00,-0.939,0.326,10.872
2026-03-04T00:15:00+00:00,-0.948,0.342,10.934
2026-03-04T00:20:00+00:00,-0.952,0.344,10.946
2026-03-04T00:25:00+00:00,-0.942,0.402,10.926
2026-03-04T00:30:00+00:00,-0.942,0.379,10.933
2026-03-04T00:35:00+00:00,-0.978,0.286,10.902
2026-03-04T00:40:00+00:00,-0.92,0.444,10.86
2026-03-04T00:45:00+00:00,-0.925,0.422,10.848
2026-03-04T00:50:00+00:00,-0.934,0.464,10.85
2026-03-04T00:55:00+00:00,-0.996,0.294,10.871
2026-03-04T01:00:00+00:00,-0.97,0.337,10.88
2026-03-04T01:05:00+00:00,-0.978,0.347,10.879
2026-03-04T01:10:00+00:00,-0.982,0.318,10.868
2026-03-04T01:15:00+00:00,-0.976,0.294,10.878
2026-03-04T01:20:00+00:00,-0.955,0.385,10.88
2026-03-04T01:25:00+00:00,-0.944,0.367,10.889
2026-03-04T01:30:00+00:00,-0.973,0.266,10.907
2026-03-04T01:35:00+00:00,-0.98,0.214,10.904
2026-03-04T01:40:00+00:00,-0.98,0.23,10.917
2026-03-04T01:45:00+00:00,-0.944,0.296,10.914
2026-03-04T01:50:00+00:00,-0.966,0.258,10.922
2026-03-04T01:55:00+00:00,-0.894,0.484,10.915
2026-03-04T02:00:00+00:00,-0.866,0.556,10.928
2026-03-04T02:05:00+00:00,-0.933,0.36,10.94
2026-03-04T02:10:00+00:00,-0.891,0.482,10.93
2026-03-04T02:15:00+00:00,-0.942,0.326,10.947
2026-03-04T02:20:00+00:00,-0.978,0.216,10.962
2026-03-04T02:25:00+00:00,-0.972,0.176,10.96
2026-03-04T02:30:00+00:00,-0.988,0.131,10.966
2026-03-04T02:35:00+00:00,-1.003,0.074,10.968
2026-03-04T02:40:00+00:00,-0.964,0.2,10.962
2026-03-04T02:45:00+00:00,-0.931,0.264,10.956
2026-03-04T02:50:00+00:00,-0.909,0.354,10.958
2026-03-04T02:55:00+00:00,-0.888,0.502,10.976
2026-03-04T03:00:00+00:00,-0.837,0.596,10.974
2026-03-04T03:05:00+00:00,-0.817,0.59,10.959
2026-03-04T03:10:00+00:00,-0.77,0.675,10.942
2026-03-04T03:15:00+00:00,-0.797,0.641,10.97
2026-03-04T03:20:00+00:00,-0.866,0.506,10.989
2026-03-04T03:25:00+00:00,-0.836,0.502,10.982
2026-03-04T03:30:00+00:00,-0.916,0.316,11.007
2026-03-04T03:35:00+00:00,-0.961,0.178,11.006
2026-03-04T03:40:00+00:00,-0.911,0.321,10.986
2026-03-04T03:45:00+00:00,-0.892,0.293,10.989
2026-03-04T03:50:00+00:00,-0.941,0.152,11.001
2026-03-04T03:55:00+00:00,-0.915,0.254,11.009
2026-03-04T04:00:00+00:00,-0.885,0.337,11.012
2026-03-04T04:05:00+00:00,-0.837,0.615,11.01
2026-03-04T04:10:00+00:00,-0.851,0.584,11.016
2026-03-04T04:15:00+00:00,-0.822,0.588,11.022
2026-03-04T04:20:00+00:00,-0.85,0.524,11.028
2026-03-04T04:25:00+00:00,-0.8,0.556,11.034
2026-03-04T04:30:00+00:00,-0.869,0.41,11.013
2026-03-04T04:35:00+00:00,-0.798,0.51,10.882
2026-03-04T04:40:00+00:00,-0.85,0.354,10.88
2026-03-04T04:45:00+00:00,-0.836,0.477,10.878
2026-03-04T04:50:00+00:00,-0.815,0.47,10.867
2026-03-04T04:55:00+00:00,-0.847,0.442,10.878
2026-03-04T05:00:00+00:00,-0.882,0.321,10.908
2026-03-04T05:05:00+00:00,-0.869,0.376,10.92
2026-03-04T05:10:00+00:00,-0.867,0.43,10.907
2026-03-04T05:15:00+00:00,-0.891,0.384,10.912
2026-03-04T05:20:00+00:00,-0.876,0.403,10.914
2026-03-04T05:25:00+00:00,-0.868,0.397,10.912
2026-03-04T05:30:00+00:00,-0.897,0.303,10.924
2026-03-04T05:35:00+00:00,-0.919,0.309,10.928
2026-03-04T05:40:00+00:00,-0.904,0.356,10.911
2026-03-04T05:45:00+00:00,-0.927,0.374,10.905
2026-03-04T05:50:00+00:00,-0.962,0.314,10.902
2026-03-04T05:55:00+00:00,-0.974,0.269,10.88
2026-03-04T06:00:00+00:00,-0.966,0.43,10.872
2026-03-04T06:05:00+00:00,-0.866,0.812,10.838
2026-03-04T06:10:00+00:00,-0.788,0.918,10.904
2026-03-04T06:15:00+00:00,-0.707,1.183,10.878
2026-03-04T06:20:00+00:00,-0.702,1.219,10.877
2026-03-04T06:25:00+00:00,-0.715,1.288,10.868
2026-03-04T06:30:00+00:00,-0.692,1.376,10.86
2026-03-04T06:35:00+00:00,-0.623,1.552,10.854
2026-03-04T06:40:00+00:00,-0.601,1.74,10.89
2026-03-04T06:45:00+00:00,-0.649,1.708,10.886
2026-03-04T06:50:00+00:00,-0.618,1.76,10.872
2026-03-04T06:55:00+00:00,-0.653,1.686,10.88
2026-03-04T07:00:00+00:00,-0.726,1.613,10.912
2026-03-04T07:05:00+00:00,-0.73,1.64,10.878
2026-03-04T07:10:00+00:00,-0.75,1.708,10.856
2026-03-04T07:15:00+00:00,-0.743,1.661,10.965
2026-03-04T07:20:00+00:00,-0.69,1.826,10.961
2026-03-04T07:25:00+00:00,-0.654,2.085,10.93
2026-03-04T07:30:00+00:00,-0.638,2.194,10.917
2026-03-04T07:35:00+00:00,-0.617,2.367,10.918
2026-03-04T07:40:00+00:00,-0.641,2.328,10.931
2026-03-04T07:45:00+00:00,-0.664,2.29,10.942
2026-03-04T07:50:00+00:00,-0.67,2.23,10.934
2026-03-04T07:55:00+00:00,-0.684,2.41,10.932
2026-03-04T08:00:00+00:00,-0.685,2.404,10.927
2026-03-04T08:05:00+00:00,-0.654,2.669,10.877
2026-03-04T08:10:00+00:00,-0.66,2.778,10.883
2026-03-04T08:15:00+00:00,-0.647,2.827,10.92
2026-03-04T08:20:00+00:00,-0.624,2.8,10.928
2026-03-04T08:25:00+00:00,-0.634,2.824,10.966
2026-03-04T08:30:00+00:00,-0.634,2.814,10.97
2026-03-04T08:35:00+00:00,-0.603,2.835,10.974
2026-03-04T08:40:00+00:00,-0.628,2.877,10.97
2026-03-04T08:45:00+00:00,-0.595,3.042,10.963
2026-03-04T08:50:00+00:00,-0.623,3.032,10.965
2026-03-04T08:55:00+00:00,-0.548,3.209,10.956
2026-03-04T09:00:00+00:00,-0.544,3.256,10.934
2026-03-04T09:05:00+00:00,-0.561,3.308,10.878
2026-03-04T09:10:00+00:00,-0.575,3.321,10.886
2026-03-04T09:15:00+00:00,-0.467,3.554,10.882
2026-03-04T09:20:00+00:00,-0.434,3.673,10.874
2026-03-04T09:25:00+00:00,-0.432,3.689,10.899
2026-03-04T09:30:00+00:00,-0.493,3.399,10.914
2026-03-04T09:35:00+00:00,-0.462,3.343,10.936
2026-03-04T09:40:00+00:00,-0.482,3.281,10.951
2026-03-04T09:45:00+00:00,-0.524,3.166,10.951
2026-03-04T09:50:00+00:00,-0.547,3.168,10.93
2026-03-04T09:55:00+00:00,-0.572,3.091,10.93
2026-03-04T10:00:00+00:00,-0.558,3.012,10.946
2026-03-04T10:05:00+00:00,-0.648,2.997,10.943
2026-03-04T10:10:00+00:00,-0.542,3.322,10.916
2026-03-04T10:15:00+00:00,-0.556,3.271,10.932
2026-03-04T10:20:00+00:00,-0.487,3.386,10.932
2026-03-04T10:25:00+00:00,-0.477,3.336,10.954
2026-03-04T10:30:00+00:00,-0.467,3.34,10.968
2026-03-04T10:35:00+00:00,-0.46,3.182,10.98
2026-03-04T10:40:00+00:00,-0.46,3.176,10.971
2026-03-04T10:45:00+00:00,-0.464,3.051,10.933
2026-03-04T10:50:00+00:00,-0.456,3.038,10.926
2026-03-04T10:55:00+00:00,-0.458,2.954,10.939
2026-03-04T11:00:00+00:00,-0.444,3.014,10.956
2026-03-04T11:05:00+00:00,-0.454,3.048,10.952
2026-03-04T11:10:00+00:00,-0.472,3.169,10.929
2026-03-04T11:15:00+00:00,-0.474,3.242,10.932
2026-03-04T11:20:00+00:00,-0.44,3.276,10.942
2026-03-04T11:25:00+00:00,-0.452,3.138,10.96
2026-03-04T11:30:00+00:00,-0.524,3.064,11.012
2026-03-04T11:35:00+00:00,-0.504,3.142,11.014
2026-03-04T11:40:00+00:00,-0.479,3.025,11.003
2026-03-04T11:45:00+00:00,-0.494,2.97,11.004
2026-03-04T11:50:00+00:00,-0.47,3.026,10.999
2026-03-04T11:55:00+00:00,-0.498,2.782,11.006
2026-03-04T12:00:00+00:00,-0.536,2.758,11.01
2026-03-04T12:05:00+00:00,-0.586,2.726,11.0
2026-03-04T12:10:00+00:00,-0.568,2.833,10.99
2026-03-04T12:15:00+00:00,-0.562,2.732,11.004
2026-03-04T12:20:00+00:00,-0.525,2.842,11.005
2026-03-04T12:25:00+00:00,-0.504,2.796,11.0
2026-03-04T12:30:00+00:00,-0.531,2.768,11.022
2026-03-04T12:35:00+00:00,-0.487,2.918,11.008
2026-03-04T12:40:00+00:00,-0.472,2.944,11.02
2026-03-04T12:45:00+00:00,-0.413,3.054,11.016
2026-03-04T12:50:00+00:00,-0.454,2.984,11.026
2026-03-04T12:55:00+00:00,-0.512,2.947,11.028
2026-03-04T13:00:00+00:00,-0.589,2.907,10.96
2026-03-04T13:05:00+00:00,-0.615,2.931,10.934
2026-03-04T13:10:00+00:00,-0.605,3.094,10.919
2026-03-04T13:15:00+00:00,-0.586,3.092,10.894
2026-03-04T13:20:00+00:00,-0.576,3.091,10.884
2026-03-04T13:25:00+00:00,-0.638,2.9,10.892
2026-03-04T13:30:00+00:00,-0.604,3.07,10.892
2026-03-04T13:35:00+00:00,-0.548,3.153,10.886
2026-03-04T13:40:00+00:00,-0.503,3.304,10.88
2026-03-04T13:45:00+00:00,-0.556,3.122,10.899
2026-03-04T13:50:00+00:00,-0.522,3.066,10.904
2026-03-04T13:55:00+00:00,-0.561,3.117,10.918
2026-03-04T14:00:00+00:00,-0.506,3.2,10.916
2026-03-04T14:05:00+00:00,-0.504,3.202,10.888
2026-03-04T14:10:00+00:00,-0.424,3.29,10.86
2026-03-04T14:15:00+00:00,-0.424,3.157,10.867
2026-03-04T14:20:00+00:00,-0.482,2.993,10.888
2026-03-04T14:25:00+00:00,-0.496,3.097,10.894
2026-03-04T14:30:00+00:00,-0.564,2.914,10.915
2026-03-04T14:35:00+00:00,-0.566,2.842,10.915
2026-03-04T14:40:00+00:00,-0.617,2.819,10.892
2026-03-04T14:45:00+00:00,-0.626,2.836,10.884
2026-03-04T14:50:00+00:00,-0.597,2.892,10.848
2026-03-04T14:55:00+00:00,-0.673,2.59,10.867
2026-03-04T15:00:00+00:00,-0.585,2.771,10.849
2026-03-04T15:05:00+00:00,-0.626,2.621,10.838
2026-03-04T15:10:00+00:00,-0.568,2.724,10.908
2026-03-04T15:15:00+00:00,-0.617,2.77,10.958
2026-03-04T15:20:00+00:00,-0.6,2.81,10.944
2026-03-04T15:25:00+00:00,-0.483,3.026,10.92
2026-03-04T15:30:00+00:00,-0.502,2.941,10.91
2026-03-04T15:35:00+00:00,-0.482,3.08,10.89
2026-03-04T15:40:00+00:00,-0.498,3.029,10.88
2026-03-04T15:45:00+00:00,-0.506,2.942,10.865
2026-03-04T15:50:00+00:00,-0.52,3.042,10.869
2026-03-04T15:55:00+00:00,-0.535,3.032,10.876
2026-03-04T16:00:00+00:00,-0.526,2.938,10.87
2026-03-04T16:05:00+00:00,-0.514,2.992,10.88
2026-03-04T16:10:00+00:00,-0.504,2.885,10.866
2026-03-04T16:15:00+00:00,-0.47,3.157,10.858
2026-03-04T16:20:00+00:00,-0.529,2.966,10.886
2026-03-04T16:25:00+00:00,-0.554,3.045,10.901
2026-03-04T16:30:00+00:00,-0.602,2.888,10.912
2026-03-04T16:35:00+00:00,-0.632,2.816,10.886
2026-03-04T16:40:00+00:00,-0.643,2.646,10.887
2026-03-04T16:45:00+00:00,-0.694,2.414,10.902
2026-03-04T16:50:00+00:00,-0.662,2.51,10.88
2026-03-04T16:55:00+00:00,-0.734,2.322,10.913
2026-03-04T17:00:00+00:00,-0.688,2.479,10.896
2026-03-04T17:05:00+00:00,-0.685,2.384,10.876
2026-03-04T17:10:00+00:00,-0.699,2.377,10.87
2026-03-04T17:15:00+00:00,-0.696,2.428,10.936
2026-03-04T17:20:00+00:00,-0.709,2.382,10.969
2026-03-04T17:25:00+00:00,-0.734,2.423,10.986
2026-03-04T17:30:00+00:00,-0.737,2.375,10.956
2026-03-04T17:35:00+00:00,-0.84,2.068,10.975
2026-03-04T17:40:00+00:00,-0.8,2.094,10.944
2026-03-04T17:45:00+00:00,-0.848,1.942,10.946
2026-03-04T17:50:00+00:00,-0.881,1.894,10.948
2026-03-04T17:55:00+00:00,-0.899,1.894,10.954
2026-03-04T18:00:00+00:00,-0.96,1.796,10.972
2026-03-04T18:05:00+00:00,-0.896,1.853,10.975
2026-03-04T18:10:00+00:00,-0.893,1.888,11.037
2026-03-04T18:15:00+00:00,-0.885,1.913,11.026
2026-03-04T18:20:00+00:00,-0.872,1.9,11.034
2026-03-04T18:25:00+00:00,-0.845,2.048,11.022
2026-03-04T18:30:00+00:00,-0.856,2.059,11.027
2026-03-04T18:35:00+00:00,-0.863,1.966,11.031
2026-03-04T18:40:00+00:00,-0.928,1.773,11.03
2026-03-04T18:45:00+00:00,-0.957,1.656,10.938
2026-03-04T18:50:00+00:00,-0.966,1.586,10.872
2026-03-04T18:55:00+00:00,-0.986,1.576,10.875
2026-03-04T19:00:00+00:00,-0.952,1.576,10.914
2026-03-04T19:05:00+00:00,-0.978,1.544,10.954
2026-03-04T19:10:00+00:00,-0.957,1.471,10.944
2026-03-04T19:15:00+00:00,-0.915,1.597,10.952
2026-03-04T19:20:00+00:00,-0.967,1.461,10.978
2026-03-04T19:25:00+00:00,-0.925,1.595,10.968
2026-03-04T19:30:00+00:00,-0.911,1.586,10.954
2026-03-04T19:35:00+00:00,-0.966,1.57,10.976
2026-03-04T19:40:00+00:00,-0.947,1.464,10.977
2026-03-04T19:45:00+00:00,-0.946,1.394,10.994
2026-03-04T19:50:00+00:00,-0.919,1.451,11.005
2026-03-04T19:55:00+00:00,-0.908,1.44,11.024
2026-03-04T20:00:00+00:00,-0.898,1.418,11.03
2026-03-04T20:05:00+00:00,-0.817,1.538,10.907
2026-03-04T20:10:00+00:00,-0.844,1.457,10.904
2026-03-04T20:15:00+00:00,-0.868,1.382,10.922
2026-03-04T20:20:00+00:00,-0.822,1.412,10.934
2026-03-04T20:25:00+00:00,-0.886,1.342,10.966
2026-03-04T20:30:00+00:00,-0.893,1.378,10.97
2026-03-04T20:35:00+00:00,-0.901,1.194,10.982
2026-03-04T20:40:00+00:00,-0.859,1.24,10.985
2026-03-04T20:45:00+00:00,-0.906,1.08,10.997
2026-03-04T20:50:00+00:00,-0.959,0.791,11.016
2026-03-04T20:55:00+00:00,-0.971,0.747,11.023
2026-03-04T21:00:00+00:00,-0.968,0.776,11.0
2026-03-04T21:05:00+00:00,-1.022,0.671,10.947
2026-03-04T21:10:00+00:00,-0.992,0.69,10.96
2026-03-04T21:15:00+00:00,-0.992,0.714,10.968
2026-03-04T21:20:00+00:00,-0.982,0.801,10.936
2026-03-04T21:25:00+00:00,-0.965,0.828,10.864
2026-03-04T21:30:00+00:00,-0.946,0.843,10.834
2026-03-04T21:35:00+00:00,-0.897,0.862,10.95
2026-03-04T21:40:00+00:00,-0.923,0.732,10.963
2026-03-04T21:45:00+00:00,-0.938,0.673,10.971
2026-03-04T21:50:00+00:00,-0.94,0.702,10.956
2026-03-04T21:55:00+00:00,-0.894,0.82,10.964
