ValueDate,Current Inst,Volts Inst
2026-02-25T23:55:00+00:00,153.757,11.008
2026-02-26T00:00:00+00:00,152.95,11.016
2026-02-26T00:05:00+00:00,153.971,11.004
2026-02-26T00:10:00+00:00,152.499,10.956
2026-02-26T00:15:00+00:00,143.432,11.014
2026-02-26T00:20:00+00:00,143.037,11.072
2026-02-26T00:25:00+00:00,140.29,11.089
2026-02-26T00:30:00+00:00,141.194,11.104
2026-02-26T00:35:00+00:00,142.691,11.046
2026-02-26T00:40:00+00:00,142.323,11.029
2026-02-26T00:45:00+00:00,141.551,11.104
2026-02-26T00:50:00+00:00,141.732,11.13
2026-02-26T00:55:00+00:00,142.055,11.142
2026-02-26T01:00:00+00:00,140.82,11.154
2026-02-26T01:05:00+00:00,142.082,11.158
2026-02-26T01:10:00+00:00,141.584,11.165
2026-02-26T01:15:00+00:00,140.588,11.16
2026-02-26T01:20:00+00:00,140.934,11.171
2026-02-26T01:25:00+00:00,140.128,11.182
2026-02-26T01:30:00+00:00,138.958,11.19
2026-02-26T01:35:00+00:00,139.747,11.192
2026-02-26T01:40:00+00:00,138.796,11.2
2026-02-26T01:45:00+00:00,137.192,11.21
2026-02-26T01:50:00+00:00,136.659,11.213
2026-02-26T01:55:00+00:00,149.906,11.163
2026-02-26T02:00:00+00:00,150.166,11.114
2026-02-26T02:05:00+00:00,150.786,10.992
2026-02-26T02:10:00+00:00,150.619,10.978
2026-02-26T02:15:00+00:00,149.172,10.987
2026-02-26T02:20:00+00:00,148.889,10.982
2026-02-26T02:25:00+00:00,147.987,10.997
2026-02-26T02:30:00+00:00,147.861,10.998
2026-02-26T02:35:00+00:00,148.805,10.998
2026-02-26T02:40:00+00:00,149.041,11.012
2026-02-26T02:45:00+00:00,147.594,11.019
2026-02-26T02:50:00+00:00,147.57,11.028
2026-02-26T02:55:00+00:00,145.764,11.035
2026-02-26T03:00:00+00:00,147.362,11.038
2026-02-26T03:05:00+00:00,149.344,11.034
2026-02-26T03:10:00+00:00,147.216,11.033
2026-02-26T03:15:00+00:00,147.212,11.049
2026-02-26T03:20:00+00:00,145.898,11.062
2026-02-26T03:25:00+00:00,145.535,11.082
2026-02-26T03:30:00+00:00,147.092,11.082
2026-02-26T03:35:00+00:00,147.004,11.082
2026-02-26T03:40:00+00:00,146.113,11.086
2026-02-26T03:45:00+00:00,146.152,11.084
2026-02-26T03:50:00+00:00,145.985,11.102
2026-02-26T03:55:00+00:00,145.264,11.091
2026-02-26T04:00:00+00:00,147.268,10.994
2026-02-26T04:05:00+00:00,147.837,10.976
2026-02-26T04:10:00+00:00,146.163,10.99
2026-02-26T04:15:00+00:00,146.202,10.987
2026-02-26T04:20:00+00:00,145.172,10.99
2026-02-26T04:25:00+00:00,145.014,10.99
2026-02-26T04:30:00+00:00,146.202,10.984
2026-02-26T04:35:00+00:00,146.927,10.988
2026-02-26T04:40:00+00:00,146.166,11.015
2026-02-26T04:45:00+00:00,146.418,11.035
2026-02-26T04:50:00+00:00,147.918,11.046
2026-02-26T04:55:00+00:00,147.652,11.048
2026-02-26T05:00:00+00:00,146.539,11.04
2026-02-26T05:05:00+00:00,149.915,11.01
2026-02-26T05:10:00+00:00,148.974,11.006
2026-02-26T05:15:00+00:00,149.562,11.013
2026-02-26T05:20:00+00:00,148.76,11.017
2026-02-26T05:25:00+00:00,149.6,11.015
2026-02-26T05:30:00+00:00,151.612,11.016
2026-02-26T05:35:00+00:00,152.634,11.009
2026-02-26T05:40:00+00:00,152.734,11.005
2026-02-26T05:45:00+00:00,153.127,10.997
2026-02-26T05:50:00+00:00,154.64,10.994
2026-02-26T05:55:00+00:00,155.736,10.981
2026-02-26T06:00:00+00:00,159.276,10.962
2026-02-26T06:05:00+00:00,154.51,10.936
2026-02-26T06:10:00+00:00,154.786,11.062
2026-02-26T06:15:00+00:00,157.3,11.077
2026-02-26T06:20:00+00:00,156.575,11.097
2026-02-26T06:25:00+00:00,158.692,11.08
2026-02-26T06:30:00+00:00,158.714,11.074
2026-02-26T06:35:00+00:00,163.648,11.046
2026-02-26T06:40:00+00:00,166.12,11.016
2026-02-26T06:45:00+00:00,168.908,11.056
2026-02-26T06:50:00+00:00,172.357,11.119
2026-02-26T06:55:00+00:00,173.3,11.098
2026-02-26T07:00:00+00:00,175.336,11.095
2026-02-26T07:05:00+00:00,183.205,11.032
2026-02-26T07:10:00+00:00,187.76,10.984
2026-02-26T07:15:00+00:00,192.711,10.974
2026-02-26T07:20:00+00:00,189.804,10.974
2026-02-26T07:25:00+00:00,191.226,10.959
2026-02-26T07:30:00+00:00,191.144,10.948
2026-02-26T07:35:00+00:00,187.86,10.986
2026-02-26T07:40:00+00:00,190.862,11.026
2026-02-26T07:45:00+00:00,190.492,11.031
2026-02-26T07:50:00+00:00,191.216,11.036
2026-02-26T07:55:00+00:00,191.345,11.026
2026-02-26T08:00:00+00:00,191.827,11.008
2026-02-26T08:05:00+00:00,194.631,10.972
2026-02-26T08:10:00+00:00,193.762,10.974
2026-02-26T08:15:00+00:00,192.971,10.998
2026-02-26T08:20:00+00:00,192.168,11.004
2026-02-26T08:25:00+00:00,191.808,11.011
2026-02-26T08:30:00+00:00,195.539,11.005
2026-02-26T08:35:00+00:00,197.838,11.012
2026-02-26T08:40:00+00:00,197.852,11.016
2026-02-26T08:45:00+00:00,197.608,11.02
2026-02-26T08:50:00+00:00,201.984,11.028
2026-02-26T08:55:00+00:00,201.936,11.022
2026-02-26T09:00:00+00:00,201.31,11.006
2026-02-26T09:05:00+00:00,205.454,11.016
2026-02-26T09:10:00+00:00,209.928,11.022
2026-02-26T09:15:00+00:00,210.318,11.026
2026-02-26T09:20:00+00:00,207.708,11.045
2026-02-26T09:25:00+00:00,208.096,11.041
2026-02-26T09:30:00+00:00,191.214,11.103
2026-02-26T09:35:00+00:00,188.508,11.094
2026-02-26T09:40:00+00:00,183.309,11.088
2026-02-26T09:45:00+00:00,184.056,11.086
2026-02-26T09:50:00+00:00,186.128,11.102
2026-02-26T09:55:00+00:00,183.19,11.112
2026-02-26T10:00:00+00:00,185.222,11.104
2026-02-26T10:05:00+00:00,188.444,11.095
2026-02-26T10:10:00+00:00,187.562,11.102
2026-02-26T10:15:00+00:00,185.969,11.115
2026-02-26T10:20:00+00:00,185.204,11.124
2026-02-26T10:25:00+00:00,184.424,11.11
2026-02-26T10:30:00+00:00,184.901,11.106
2026-02-26T10:35:00+00:00,182.763,11.113
2026-02-26T10:40:00+00:00,183.497,11.106
2026-02-26T10:45:00+00:00,184.833,11.102
2026-02-26T10:50:00+00:00,182.513,11.11
2026-02-26T10:55:00+00:00,182.928,11.112
2026-02-26T11:00:00+00:00,183.04,11.107
2026-02-26T11:05:00+00:00,186.424,11.106
2026-02-26T11:10:00+00:00,182.606,11.116
2026-02-26T11:15:00+00:00,179.699,11.125
2026-02-26T11:20:00+00:00,182.0,11.133
2026-02-26T11:25:00+00:00,182.997,11.142
2026-02-26T11:30:00+00:00,176.431,11.144
2026-02-26T11:35:00+00:00,179.7,11.13
2026-02-26T11:40:00+00:00,183.49,11.132
2026-02-26T11:45:00+00:00,181.886,11.134
2026-02-26T11:50:00+00:00,179.44,11.149
2026-02-26T11:55:00+00:00,182.082,11.144
2026-02-26T12:00:00+00:00,186.486,11.128
2026-02-26T12:05:00+00:00,188.58,11.127
2026-02-26T12:10:00+00:00,188.236,11.144
2026-02-26T12:15:00+00:00,184.944,11.144
2026-02-26T12:20:00+00:00,182.997,11.152
2026-02-26T12:25:00+00:00,187.05,11.153
2026-02-26T12:30:00+00:00,187.291,11.144
2026-02-26T12:35:00+00:00,189.055,11.126
2026-02-26T12:40:00+00:00,188.569,11.113
2026-02-26T12:45:00+00:00,192.001,11.114
2026-02-26T12:50:00+00:00,199.321,11.09
2026-02-26T12:55:00+00:00,198.851,11.093
2026-02-26T13:00:00+00:00,203.926,11.081
2026-02-26T13:05:00+00:00,212.31,11.07
2026-02-26T13:10:00+00:00,207.015,11.071
2026-02-26T13:15:00+00:00,208.617,11.083
