ValueDate,MVA,MVAr,MW
2026-03-04T10:40:00+00:00,6.059,-0.464,-6.341
2026-03-04T10:45:00+00:00,5.959,-0.764,-6.19
2026-03-04T10:50:00+00:00,5.961,-0.634,-6.205
2026-03-04T10:55:00+00:00,5.836,-0.527,-6.094
2026-03-04T11:00:00+00:00,5.762,-0.535,-6.008
2026-03-04T11:05:00+00:00,5.684,-0.532,-5.907
2026-03-04T11:10:00+00:00,5.522,-0.518,-5.682
2026-03-04T11:15:00+00:00,5.331,-0.498,-5.48
2026-03-04T11:20:00+00:00,5.341,-0.562,-5.442
2026-03-04T11:25:00+00:00,5.421,-0.628,-5.484
2026-03-04T11:30:00+00:00,5.842,-0.604,-5.898
2026-03-04T11:35:00+00:00,7.853,-0.611,-8.058
2026-03-04T11:40:00+00:00,8.053,-0.657,-8.267
2026-03-04T11:45:00+00:00,7.935,-0.617,-8.076
2026-03-04T11:50:00+00:00,8.092,-0.659,-8.248
2026-03-04T11:55:00+00:00,8.023,-0.652,-8.168
2026-03-04T12:00:00+00:00,8.031,-0.649,-8.196
2026-03-04T12:05:00+00:00,7.92,-0.59,-8.067
2026-03-04T12:10:00+00:00,8.011,-0.642,-8.143
2026-03-04T12:15:00+00:00,8.106,-0.656,-8.245
2026-03-04T12:20:00+00:00,8.131,-0.678,-8.29
2026-03-04T12:25:00+00:00,8.053,-0.646,-8.234
2026-03-04T12:30:00+00:00,8.189,-0.704,-8.337
2026-03-04T12:35:00+00:00,8.207,-0.74,-8.349
2026-03-04T12:40:00+00:00,8.04,-0.674,-8.19
2026-03-04T12:45:00+00:00,7.913,-0.667,-8.056
2026-03-04T12:50:00+00:00,7.894,-0.682,-8.019
2026-03-04T12:55:00+00:00,7.985,-0.715,-8.162
2026-03-04T13:00:00+00:00,7.812,-0.664,-7.979
2026-03-04T13:05:00+00:00,7.91,-0.714,-8.068
2026-03-04T13:10:00+00:00,7.873,-0.682,-8.056
2026-03-04T13:15:00+00:00,7.718,-0.626,-7.878
2026-03-04T13:20:00+00:00,7.772,-0.692,-7.926
2026-03-04T13:25:00+00:00,7.744,-0.676,-7.886
2026-03-04T13:30:00+00:00,7.712,-0.68,-7.882
2026-03-04T13:35:00+00:00,7.693,-0.638,-7.856
2026-03-04T13:40:00+00:00,7.535,-0.661,-7.735
2026-03-04T13:45:00+00:00,7.658,-0.67,-7.845
2026-03-04T13:50:00+00:00,7.813,-0.786,-8.009
2026-03-04T13:55:00+00:00,7.816,-0.796,-8.004
2026-03-04T14:00:00+00:00,7.81,-0.716,-7.976
2026-03-04T14:05:00+00:00,7.857,-0.696,-8.029
2026-03-04T14:10:00+00:00,7.667,-0.646,-7.834
2026-03-04T14:15:00+00:00,7.516,-0.655,-7.676
2026-03-04T14:20:00+00:00,7.452,-0.628,-7.606
2026-03-04T14:25:00+00:00,7.514,-0.598,-7.684
2026-03-04T14:30:00+00:00,7.563,-0.582,-7.728
2026-03-04T14:35:00+00:00,7.462,-0.546,-7.65
2026-03-04T14:40:00+00:00,7.628,-0.558,-7.813
2026-03-04T14:45:00+00:00,7.514,-0.601,-7.694
2026-03-04T14:50:00+00:00,7.62,-0.65,-7.801
2026-03-04T14:55:00+00:00,7.5,-0.546,-7.684
2026-03-04T15:00:00+00:00,7.432,-0.557,-7.634
2026-03-04T15:05:00+00:00,7.532,-0.559,-7.722
2026-03-04T15:10:00+00:00,7.603,-0.546,-7.742
2026-03-04T15:15:00+00:00,7.662,-0.572,-7.828
2026-03-04T15:20:00+00:00,7.76,-0.654,-7.921
2026-03-04T15:25:00+00:00,7.827,-0.7,-7.986
2026-03-04T15:30:00+00:00,7.812,-0.648,-7.958
2026-03-04T15:35:00+00:00,7.854,-0.635,-8.031
2026-03-04T15:40:00+00:00,7.854,-0.614,-8.03
2026-03-04T15:45:00+00:00,7.998,-0.691,-8.167
2026-03-04T15:50:00+00:00,8.161,-0.6,-8.325
2026-03-04T15:55:00+00:00,8.168,-0.615,-8.35
2026-03-04T16:00:00+00:00,8.156,-0.588,-8.345
2026-03-04T16:05:00+00:00,8.329,-0.632,-8.512
2026-03-04T16:10:00+00:00,8.414,-0.353,-8.647
2026-03-04T16:15:00+00:00,8.032,-0.662,-8.248
2026-03-04T16:20:00+00:00,5.72,-0.69,-5.882
2026-03-04T16:25:00+00:00,5.797,-0.672,-5.962
2026-03-04T16:30:00+00:00,5.645,-0.618,-5.804
2026-03-04T16:35:00+00:00,5.73,-0.6,-5.892
2026-03-04T16:40:00+00:00,5.876,-0.604,-6.042
2026-03-04T16:45:00+00:00,5.884,-0.605,-6.052
2026-03-04T16:50:00+00:00,5.889,-0.588,-6.091
2026-03-04T16:55:00+00:00,5.999,-0.621,-6.179
2026-03-04T17:00:00+00:00,6.259,-0.674,-6.438
2026-03-04T17:05:00+00:00,6.214,-0.583,-6.416
2026-03-04T17:10:00+00:00,6.121,-0.575,-6.373
2026-03-04T17:15:00+00:00,6.325,-0.604,-6.595
2026-03-04T17:20:00+00:00,6.431,-0.617,-6.688
2026-03-04T17:25:00+00:00,6.497,-0.639,-6.765
2026-03-04T17:30:00+00:00,6.51,-0.606,-6.807
2026-03-04T17:35:00+00:00,6.703,-0.645,-7.01
2026-03-04T17:40:00+00:00,6.685,-0.584,-6.986
2026-03-04T17:45:00+00:00,6.542,-0.498,-6.864
2026-03-04T17:50:00+00:00,6.56,-0.508,-6.858
2026-03-04T17:55:00+00:00,6.65,-0.5,-6.992
2026-03-04T18:00:00+00:00,6.661,-0.333,-6.98
2026-03-04T18:05:00+00:00,6.866,-0.473,-7.192
2026-03-04T18:10:00+00:00,6.959,-0.513,-7.318
2026-03-04T18:15:00+00:00,7.086,-0.465,-7.405
2026-03-04T18:20:00+00:00,6.916,-0.396,-7.254
2026-03-04T18:25:00+00:00,7.074,-0.436,-7.426
2026-03-04T18:30:00+00:00,7.145,-0.451,-7.487
2026-03-04T18:35:00+00:00,7.254,-0.525,-7.601
2026-03-04T18:40:00+00:00,7.186,-0.573,-7.532
2026-03-04T18:45:00+00:00,7.081,-0.501,-7.417
2026-03-04T18:50:00+00:00,7.094,-0.52,-7.433
2026-03-04T18:55:00+00:00,7.079,-0.503,-7.436
2026-03-04T19:00:00+00:00,6.973,-0.495,-7.362
2026-03-04T19:05:00+00:00,8.382,-0.508,-8.816
2026-03-04T19:10:00+00:00,9.919,-0.505,-10.334
2026-03-04T19:15:00+00:00,9.964,-0.541,-10.386
2026-03-04T19:20:00+00:00,9.942,-0.513,-10.351
2026-03-04T19:25:00+00:00,9.86,-0.532,-10.262
2026-03-04T19:30:00+00:00,9.667,-0.503,-10.08
2026-03-04T19:35:00+00:00,9.595,-0.496,-9.954
2026-03-04T19:40:00+00:00,9.569,-0.488,-9.918
2026-03-04T19:45:00+00:00,9.523,-0.465,-9.864
2026-03-04T19:50:00+00:00,9.529,-0.475,-9.888
2026-03-04T19:55:00+00:00,9.662,-0.558,-10.02
2026-03-04T20:00:00+00:00,9.549,-0.483,-9.914
2026-03-04T20:05:00+00:00,9.247,-0.399,-9.582
2026-03-04T20:10:00+00:00,9.32,-0.405,-9.668
2026-03-04T20:15:00+00:00,9.141,-0.33,-9.508
2026-03-04T20:20:00+00:00,9.05,-0.152,-9.396
2026-03-04T20:25:00+00:00,9.078,-0.09,-9.455
2026-03-04T20:30:00+00:00,9.089,-0.225,-9.394
2026-03-04T20:35:00+00:00,8.89,-0.02,-9.243
2026-03-04T20:40:00+00:00,8.936,-0.068,-9.306
2026-03-04T20:45:00+00:00,9.009,-0.211,-9.316
2026-03-04T20:50:00+00:00,9.019,-0.507,-9.427
2026-03-04T20:55:00+00:00,9.017,-0.448,-9.4
2026-03-04T21:00:00+00:00,9.005,-0.498,-9.404
2026-03-04T21:05:00+00:00,8.903,-0.414,-9.296
2026-03-04T21:10:00+00:00,8.642,-0.372,-9.078
2026-03-04T21:15:00+00:00,8.624,-0.4,-9.055
2026-03-04T21:20:00+00:00,8.655,-0.381,-9.098
2026-03-04T21:25:00+00:00,8.574,-0.057,-8.989
2026-03-04T21:30:00+00:00,8.522,-0.116,-8.886
2026-03-04T21:35:00+00:00,8.622,-0.212,-8.95
2026-03-04T21:40:00+00:00,8.64,-0.346,-8.966
2026-03-04T21:45:00+00:00,8.569,-0.308,-8.907
2026-03-04T21:50:00+00:00,8.492,-0.398,-8.868
2026-03-04T21:55:00+00:00,8.523,-0.315,-8.898
2026-03-04T22:00:00+00:00,8.592,-0.266,-8.993
2026-03-04T22:05:00+00:00,8.463,0.061,-8.863
2026-03-04T22:10:00+00:00,8.458,0.1,-8.812
2026-03-04T22:15:00+00:00,8.337,0.06,-8.69
2026-03-04T22:20:00+00:00,8.347,-0.154,-8.67
2026-03-04T22:25:00+00:00,8.169,0.217,-8.48
2026-03-04T22:30:00+00:00,8.151,-0.192,-8.482
2026-03-04T22:35:00+00:00,8.278,-0.442,-8.612
2026-03-04T22:40:00+00:00,8.243,-0.497,-8.556
2026-03-04T22:45:00+00:00,8.12,-0.137,-8.448
2026-03-04T22:50:00+00:00,8.139,-0.506,-8.493
2026-03-04T22:55:00+00:00,8.1,-0.456,-8.438
2026-03-04T23:00:00+00:00,7.778,-0.188,-8.135
2026-03-04T23:05:00+00:00,7.953,-0.118,-8.268
2026-03-04T23:10:00+00:00,7.933,0.185,-8.234
2026-03-04T23:15:00+00:00,7.823,0.272,-8.154
2026-03-04T23:20:00+00:00,7.857,0.06,-8.197
2026-03-04T23:25:00+00:00,7.794,-0.09,-8.135
2026-03-04T23:30:00+00:00,7.601,0.101,-7.972
2026-03-04T23:35:00+00:00,7.841,-0.086,-8.18
2026-03-04T23:40:00+00:00,7.908,0.106,-8.256
2026-03-04T23:45:00+00:00,7.849,0.304,-8.201
2026-03-04T23:50:00+00:00,7.849,0.106,-8.2
2026-03-04T23:55:00+00:00,7.707,-0.031,-8.081
2026-03-05T00:00:00+00:00,7.817,-0.012,-8.19
