ValueDate,5 Min Ave,MVA,Volts
2026-02-26T16:10:00+00:00,4.627,4.608,11.0
2026-02-26T16:15:00+00:00,4.632,4.668,11.0
2026-02-26T16:20:00+00:00,4.67,4.698,11.0
2026-02-26T16:25:00+00:00,4.69,4.713,11.0
2026-02-26T16:30:00+00:00,4.728,4.752,11.0
2026-02-26T16:35:00+00:00,4.781,4.808,11.0
2026-02-26T16:40:00+00:00,4.826,4.833,11.0
2026-02-26T16:45:00+00:00,4.908,4.98,10.999
2026-02-26T16:50:00+00:00,4.975,4.962,10.989
2026-02-26T16:55:00+00:00,4.968,4.972,11.084
2026-02-26T17:00:00+00:00,4.97,4.98,11.1
2026-02-26T17:05:00+00:00,4.99,4.996,11.098
2026-02-26T17:10:00+00:00,5.017,5.048,11.096
2026-02-26T17:15:00+00:00,5.043,5.041,11.015
2026-02-26T17:20:00+00:00,5.082,5.094,11.015
2026-02-26T17:25:00+00:00,5.102,5.089,11.147
2026-02-26T17:30:00+00:00,5.11,5.12,11.2
2026-02-26T17:35:00+00:00,5.134,5.153,11.178
2026-02-26T17:40:00+00:00,5.162,5.171,11.174
2026-02-26T17:45:00+00:00,5.208,5.23,11.198
2026-02-26T17:50:00+00:00,5.249,5.244,11.2
2026-02-26T17:55:00+00:00,5.242,5.235,11.2
2026-02-26T18:00:00+00:00,5.21,5.193,11.2
2026-02-26T18:05:00+00:00,5.244,5.284,11.192
2026-02-26T18:10:00+00:00,5.244,5.221,11.1
2026-02-26T18:15:00+00:00,5.23,5.236,11.1
2026-02-26T18:20:00+00:00,5.246,5.244,11.1
2026-02-26T18:25:00+00:00,5.242,5.263,11.1
2026-02-26T18:30:00+00:00,5.232,5.224,11.1
2026-02-26T18:35:00+00:00,5.201,5.168,11.1
2026-02-26T18:40:00+00:00,5.214,5.22,11.1
2026-02-26T18:45:00+00:00,5.23,5.236,11.1
2026-02-26T18:50:00+00:00,5.182,5.159,11.1
2026-02-26T18:55:00+00:00,5.156,5.172,11.119
2026-02-26T19:00:00+00:00,5.166,5.16,11.122
2026-02-26T19:05:00+00:00,5.165,5.156,11.106
2026-02-26T19:10:00+00:00,5.124,5.097,11.1
2026-02-26T19:15:00+00:00,5.075,5.068,11.1
2026-02-26T19:20:00+00:00,5.056,5.058,11.1
2026-02-26T19:25:00+00:00,5.055,5.064,11.151
2026-02-26T19:30:00+00:00,5.045,5.062,11.198
2026-02-26T19:35:00+00:00,4.982,4.946,11.192
2026-02-26T19:40:00+00:00,4.94,4.949,11.2
2026-02-26T19:45:00+00:00,4.928,4.916,11.194
2026-02-26T19:50:00+00:00,4.82,4.752,11.107
2026-02-26T19:55:00+00:00,4.763,4.783,11.162
2026-02-26T20:00:00+00:00,4.81,4.818,11.196
2026-02-26T20:05:00+00:00,4.8,4.814,11.192
2026-02-26T20:10:00+00:00,4.756,4.773,11.2
2026-02-26T20:15:00+00:00,4.714,4.699,11.096
2026-02-26T20:20:00+00:00,4.622,4.568,11.097
2026-02-26T20:25:00+00:00,4.56,4.556,11.099
2026-02-26T20:30:00+00:00,4.562,4.556,11.1
2026-02-26T20:35:00+00:00,4.594,4.612,11.1
2026-02-26T20:40:00+00:00,4.631,4.658,11.1
2026-02-26T20:45:00+00:00,4.592,4.587,11.1
2026-02-26T20:50:00+00:00,4.506,4.473,11.098
2026-02-26T20:55:00+00:00,4.444,4.426,11.097
2026-02-26T21:00:00+00:00,4.411,4.395,11.043
2026-02-26T21:05:00+00:00,4.387,4.402,11.0
2026-02-26T21:10:00+00:00,4.355,4.33,11.012
2026-02-26T21:15:00+00:00,4.309,4.298,11.019
2026-02-26T21:20:00+00:00,4.263,4.227,11.05
2026-02-26T21:25:00+00:00,4.24,4.229,11.07
2026-02-26T21:30:00+00:00,4.2,4.164,11.034
2026-02-26T21:35:00+00:00,4.133,4.105,11.04
2026-02-26T21:40:00+00:00,4.091,4.096,11.1
2026-02-26T21:45:00+00:00,4.053,4.028,11.188
2026-02-26T21:50:00+00:00,4.034,4.028,11.134
2026-02-26T21:55:00+00:00,3.996,3.968,11.1
2026-02-26T22:00:00+00:00,3.952,3.954,11.1
2026-02-26T22:05:00+00:00,3.901,3.869,11.1
2026-02-26T22:10:00+00:00,3.826,3.816,11.16
2026-02-26T22:15:00+00:00,3.754,3.718,11.177
2026-02-26T22:20:00+00:00,3.71,3.676,11.12
2026-02-26T22:25:00+00:00,3.665,3.633,10.99
2026-02-26T22:30:00+00:00,3.602,3.577,10.94
2026-02-26T22:35:00+00:00,3.568,3.546,10.931
2026-02-26T22:40:00+00:00,3.552,3.55,11.0
2026-02-26T22:45:00+00:00,3.531,3.5,11.0
2026-02-26T22:50:00+00:00,3.431,3.357,11.004
2026-02-26T22:55:00+00:00,3.35,3.358,11.0
2026-02-26T23:00:00+00:00,3.357,3.357,11.048
2026-02-26T23:05:00+00:00,3.395,3.424,11.042
2026-02-26T23:10:00+00:00,3.436,3.447,11.033
2026-02-26T23:15:00+00:00,3.405,3.362,11.04
2026-02-26T23:20:00+00:00,3.348,3.323,11.078
2026-02-26T23:25:00+00:00,3.306,3.286,11.1
2026-02-26T23:30:00+00:00,3.239,3.215,11.088
2026-02-26T23:35:00+00:00,3.256,3.306,11.048
2026-02-26T23:40:00+00:00,3.331,3.335,11.074
2026-02-26T23:45:00+00:00,3.316,3.314,11.09
2026-02-26T23:50:00+00:00,3.273,3.25,11.1
2026-02-26T23:55:00+00:00,3.286,3.286,11.1
2026-02-27T00:00:00+00:00,3.299,3.283,11.1
2026-02-27T00:05:00+00:00,3.362,3.45,11.068
2026-02-27T00:10:00+00:00,3.46,3.472,11.0
2026-02-27T00:15:00+00:00,3.479,3.492,11.0
2026-02-27T00:20:00+00:00,3.498,3.512,11.008
2026-02-27T00:25:00+00:00,3.504,3.48,11.008
2026-02-27T00:30:00+00:00,3.482,3.482,11.043
2026-02-27T00:35:00+00:00,3.577,3.676,11.0
2026-02-27T00:40:00+00:00,3.694,3.732,11.0
2026-02-27T00:45:00+00:00,3.756,3.792,10.998
2026-02-27T00:50:00+00:00,3.75,3.699,11.0
2026-02-27T00:55:00+00:00,3.708,3.722,11.0
2026-02-27T01:00:00+00:00,3.714,3.706,11.0
2026-02-27T01:05:00+00:00,3.687,3.684,11.0
2026-02-27T01:10:00+00:00,3.698,3.716,11.0
2026-02-27T01:15:00+00:00,3.722,3.754,11.0
2026-02-27T01:20:00+00:00,3.726,3.718,11.0
2026-02-27T01:25:00+00:00,3.698,3.68,11.014
2026-02-27T01:30:00+00:00,3.617,3.592,11.041
2026-02-27T01:35:00+00:00,3.565,3.566,11.02
2026-02-27T01:40:00+00:00,3.545,3.522,11.06
2026-02-27T01:45:00+00:00,3.503,3.494,11.093
2026-02-27T01:50:00+00:00,3.466,3.457,11.1
2026-02-27T01:55:00+00:00,3.482,3.536,11.1
2026-02-27T02:00:00+00:00,3.5,3.488,11.1
2026-02-27T02:05:00+00:00,3.514,3.54,11.1
2026-02-27T02:10:00+00:00,3.542,3.561,11.1
2026-02-27T02:15:00+00:00,3.546,3.553,11.1
2026-02-27T02:20:00+00:00,3.555,3.547,11.106
2026-02-27T02:25:00+00:00,3.556,3.568,11.122
2026-02-27T02:30:00+00:00,3.552,3.518,11.061
2026-02-27T02:35:00+00:00,3.567,3.59,11.068
2026-02-27T02:40:00+00:00,3.596,3.626,11.0
2026-02-27T02:45:00+00:00,3.589,3.554,11.0
2026-02-27T02:50:00+00:00,3.543,3.514,11.0
2026-02-27T02:55:00+00:00,3.491,3.472,11.0
2026-02-27T03:00:00+00:00,3.463,3.444,11.004
2026-02-27T03:05:00+00:00,3.438,3.404,11.0
2026-02-27T03:10:00+00:00,3.396,3.378,11.016
2026-02-27T03:15:00+00:00,3.4,3.416,11.021
2026-02-27T03:20:00+00:00,3.402,3.394,11.062
2026-02-27T03:25:00+00:00,3.384,3.396,11.1
2026-02-27T03:30:00+00:00,3.368,3.352,11.1
2026-02-27T03:35:00+00:00,3.278,3.209,11.1
2026-02-27T03:40:00+00:00,3.226,3.246,11.1
2026-02-27T03:45:00+00:00,3.266,3.282,11.1
2026-02-27T03:50:00+00:00,3.27,3.246,11.1
2026-02-27T03:55:00+00:00,3.218,3.188,11.1
2026-02-27T04:00:00+00:00,3.176,3.199,11.1
2026-02-27T04:05:00+00:00,3.199,3.246,11.1
2026-02-27T04:10:00+00:00,3.231,3.255,11.1
2026-02-27T04:15:00+00:00,3.218,3.216,11.1
2026-02-27T04:20:00+00:00,3.21,3.208,11.1
2026-02-27T04:25:00+00:00,3.203,3.196,11.1
2026-02-27T04:30:00+00:00,3.224,3.256,11.106
2026-02-27T04:35:00+00:00,3.232,3.217,11.104
2026-02-27T04:40:00+00:00,3.228,3.258,11.104
2026-02-27T04:45:00+00:00,3.238,3.236,11.104
2026-02-27T04:50:00+00:00,3.207,3.196,11.1
2026-02-27T04:55:00+00:00,3.186,3.203,11.1
2026-02-27T05:00:00+00:00,3.238,3.292,11.132
2026-02-27T05:05:00+00:00,3.286,3.272,11.104
2026-02-27T05:10:00+00:00,3.285,3.303,11.1
2026-02-27T05:15:00+00:00,3.274,3.258,11.1
2026-02-27T05:20:00+00:00,3.272,3.295,11.1
2026-02-27T05:25:00+00:00,3.274,3.287,11.1
2026-02-27T05:30:00+00:00,3.278,3.301,11.1
2026-02-27T05:35:00+00:00,3.308,3.32,11.1
2026-02-27T05:40:00+00:00,3.332,3.348,11.1
2026-02-27T05:45:00+00:00,3.358,3.364,11.1
2026-02-27T05:50:00+00:00,3.391,3.404,11.1
2026-02-27T05:55:00+00:00,3.414,3.418,11.098
2026-02-27T06:00:00+00:00,3.459,3.486,11.018
2026-02-27T06:05:00+00:00,3.558,3.586,10.99
2026-02-27T06:10:00+00:00,3.644,3.666,10.908
2026-02-27T06:15:00+00:00,3.728,3.778,10.93
2026-02-27T06:20:00+00:00,3.824,3.875,10.969
2026-02-27T06:25:00+00:00,3.894,3.924,10.96
2026-02-27T06:30:00+00:00,3.952,3.979,10.981
2026-02-27T06:35:00+00:00,4.014,4.051,10.907
2026-02-27T06:40:00+00:00,4.037,4.054,11.036
2026-02-27T06:45:00+00:00,4.053,4.085,11.1
2026-02-27T06:50:00+00:00,4.074,4.109,11.111
2026-02-27T06:55:00+00:00,4.106,4.143,11.103
2026-02-27T07:00:00+00:00,4.195,4.256,11.1
2026-02-27T07:05:00+00:00,4.376,4.52,11.097
2026-02-27T07:10:00+00:00,4.551,4.582,11.084
2026-02-27T07:15:00+00:00,4.577,4.588,11.067
2026-02-27T07:20:00+00:00,4.597,4.643,11.004
2026-02-27T07:25:00+00:00,4.633,4.644,11.006
2026-02-27T07:30:00+00:00,4.632,4.634,11.006
2026-02-27T07:35:00+00:00,4.594,4.546,11.024
2026-02-27T07:40:00+00:00,4.546,4.558,11.001
2026-02-27T07:45:00+00:00,4.593,4.64,11.0
2026-02-27T07:50:00+00:00,4.661,4.666,11.0
2026-02-27T07:55:00+00:00,4.695,4.731,11.0
2026-02-27T08:00:00+00:00,4.741,4.785,11.0
2026-02-27T08:05:00+00:00,4.796,4.829,10.968
2026-02-27T08:10:00+00:00,4.831,4.85,11.074
2026-02-27T08:15:00+00:00,4.844,4.828,11.1
2026-02-27T08:20:00+00:00,4.854,4.854,11.1
2026-02-27T08:25:00+00:00,4.868,4.882,11.1
2026-02-27T08:30:00+00:00,4.921,4.955,11.1
2026-02-27T08:35:00+00:00,4.955,4.911,11.1
2026-02-27T08:40:00+00:00,4.944,4.938,11.1
2026-02-27T08:45:00+00:00,4.944,4.954,11.1
2026-02-27T08:50:00+00:00,4.978,4.998,11.1
2026-02-27T08:55:00+00:00,4.997,4.99,11.1
2026-02-27T09:00:00+00:00,4.989,4.998,11.1
2026-02-27T09:05:00+00:00,4.97,4.95,11.1
2026-02-27T09:10:00+00:00,4.97,5.004,11.1
2026-02-27T09:15:00+00:00,4.9,4.818,11.1
2026-02-27T09:20:00+00:00,4.806,4.797,11.1
2026-02-27T09:25:00+00:00,4.814,4.823,11.1
2026-02-27T09:30:00+00:00,4.833,4.846,11.1
2026-02-27T09:35:00+00:00,4.854,4.876,11.1
2026-02-27T09:40:00+00:00,4.89,4.912,11.1
2026-02-27T09:45:00+00:00,4.926,4.914,11.1
2026-02-27T09:50:00+00:00,4.872,4.817,11.1
2026-02-27T09:55:00+00:00,4.812,4.816,11.1
2026-02-27T10:00:00+00:00,4.844,4.872,11.1
2026-02-27T10:05:00+00:00,4.9,4.934,11.1
2026-02-27T10:10:00+00:00,4.969,5.014,11.1
2026-02-27T10:15:00+00:00,4.964,4.956,11.1
2026-02-27T10:20:00+00:00,4.917,4.906,11.1
2026-02-27T10:25:00+00:00,4.937,4.94,11.1
2026-02-27T10:30:00+00:00,4.964,4.964,11.1
2026-02-27T10:35:00+00:00,4.932,4.885,11.1
2026-02-27T10:40:00+00:00,4.927,4.947,11.1
2026-02-27T10:45:00+00:00,4.959,4.956,11.1
2026-02-27T10:50:00+00:00,4.954,4.952,11.1
2026-02-27T10:55:00+00:00,4.956,4.965,11.1
2026-02-27T11:00:00+00:00,4.975,4.986,11.1
2026-02-27T11:05:00+00:00,5.004,5.015,11.1
2026-02-27T11:10:00+00:00,5.072,5.116,11.1
2026-02-27T11:15:00+00:00,5.059,4.987,11.12
2026-02-27T11:20:00+00:00,4.969,4.939,11.131
2026-02-27T11:25:00+00:00,4.931,4.922,11.139
2026-02-27T11:30:00+00:00,4.96,5.002,11.101
2026-02-27T11:35:00+00:00,4.917,4.842,11.13
2026-02-27T11:40:00+00:00,4.812,4.786,11.14
2026-02-27T11:45:00+00:00,4.82,4.848,11.1
2026-02-27T11:50:00+00:00,4.808,4.752,11.119
2026-02-27T11:55:00+00:00,4.752,4.741,11.115
2026-02-27T12:00:00+00:00,4.742,4.726,11.151
2026-02-27T12:05:00+00:00,4.834,4.954,11.119
2026-02-27T12:10:00+00:00,4.972,5.034,11.174
2026-02-27T12:15:00+00:00,5.021,5.013,11.175
2026-02-27T12:20:00+00:00,5.012,5.003,11.182
2026-02-27T12:25:00+00:00,5.049,5.084,11.185
2026-02-27T12:30:00+00:00,5.081,5.05,11.2
2026-02-27T12:35:00+00:00,5.014,4.965,11.2
2026-02-27T12:40:00+00:00,4.892,4.834,11.2
2026-02-27T12:45:00+00:00,4.789,4.772,11.2
2026-02-27T12:50:00+00:00,4.75,4.756,11.2
2026-02-27T12:55:00+00:00,4.688,4.64,11.2
2026-02-27T13:00:00+00:00,4.65,4.653,11.186
2026-02-27T13:05:00+00:00,4.703,4.756,11.164
2026-02-27T13:10:00+00:00,4.834,4.94,11.128
2026-02-27T13:15:00+00:00,4.766,4.604,11.186
2026-02-27T13:20:00+00:00,4.608,4.634,11.188
2026-02-27T13:25:00+00:00,4.596,4.577,11.104
2026-02-27T13:30:00+00:00,4.527,4.466,11.008
2026-02-27T13:35:00+00:00,4.512,4.53,11.0
2026-02-27T13:40:00+00:00,4.442,4.369,11.0
2026-02-27T13:45:00+00:00,4.42,4.473,11.003
2026-02-27T13:50:00+00:00,4.589,4.683,11.038
2026-02-27T13:55:00+00:00,4.725,4.763,11.012
2026-02-27T14:00:00+00:00,4.789,4.778,11.002
2026-02-27T14:05:00+00:00,4.735,4.658,11.0
2026-02-27T14:10:00+00:00,4.668,4.666,11.0
2026-02-27T14:15:00+00:00,4.614,4.555,11.0
2026-02-27T14:20:00+00:00,4.426,4.278,11.041
2026-02-27T14:25:00+00:00,4.305,4.324,11.041
2026-02-27T14:30:00+00:00,4.286,4.249,11.067
2026-02-27T14:35:00+00:00,4.224,4.186,11.1
2026-02-27T14:40:00+00:00,4.227,4.274,11.1
2026-02-27T14:45:00+00:00,4.276,4.292,11.1
2026-02-27T14:50:00+00:00,4.349,4.4,11.1
2026-02-27T14:55:00+00:00,4.454,4.5,11.1
2026-02-27T15:00:00+00:00,4.531,4.57,11.1
2026-02-27T15:05:00+00:00,4.59,4.599,11.1
2026-02-27T15:10:00+00:00,4.609,4.6,11.1
2026-02-27T15:15:00+00:00,4.574,4.544,11.1
2026-02-27T15:20:00+00:00,4.541,4.523,11.1
2026-02-27T15:25:00+00:00,4.495,4.485,11.1
2026-02-27T15:30:00+00:00,4.439,4.416,11.1
2026-02-27T15:35:00+00:00,4.397,4.386,11.1
2026-02-27T15:40:00+00:00,4.418,4.47,11.1
2026-02-27T15:45:00+00:00,4.475,4.48,11.1
2026-02-27T15:50:00+00:00,4.493,4.498,11.076
2026-02-27T15:55:00+00:00,4.515,4.546,11.098
2026-02-27T16:00:00+00:00,4.499,4.474,11.099
2026-02-27T16:05:00+00:00,4.467,4.462,11.1
2026-02-27T16:10:00+00:00,4.526,4.58,11.1
2026-02-27T16:15:00+00:00,4.615,4.634,11.1
2026-02-27T16:20:00+00:00,4.643,4.664,11.1
2026-02-27T16:25:00+00:00,4.63,4.626,11.1
2026-02-27T16:30:00+00:00,4.663,4.724,11.082
2026-02-27T16:35:00+00:00,4.771,4.838,11.086
2026-02-27T16:40:00+00:00,4.838,4.866,11.044
2026-02-27T16:45:00+00:00,4.87,4.865,11.024
2026-02-27T16:50:00+00:00,4.89,4.87,11.016
2026-02-27T16:55:00+00:00,4.92,4.963,11.004
2026-02-27T17:00:00+00:00,4.914,4.876,11.0
2026-02-27T17:05:00+00:00,4.886,4.9,11.0
2026-02-27T17:10:00+00:00,4.893,4.889,10.942
2026-02-27T17:15:00+00:00,4.892,4.904,10.912
2026-02-27T17:20:00+00:00,4.893,4.896,11.0
2026-02-27T17:25:00+00:00,4.901,4.912,11.0
2026-02-27T17:30:00+00:00,4.941,4.947,11.0
2026-02-27T17:35:00+00:00,4.972,4.991,11.0
2026-02-27T17:40:00+00:00,5.015,5.036,11.0
2026-02-27T17:45:00+00:00,5.099,5.146,10.993
2026-02-27T17:50:00+00:00,5.134,5.118,11.0
2026-02-27T17:55:00+00:00,5.124,5.138,11.0
2026-02-27T18:00:00+00:00,5.17,5.216,11.0
2026-02-27T18:05:00+00:00,5.158,5.126,11.0
2026-02-27T18:10:00+00:00,5.11,5.102,10.995
2026-02-27T18:15:00+00:00,5.121,5.12,10.994
2026-02-27T18:20:00+00:00,5.116,5.094,10.992
2026-02-27T18:25:00+00:00,5.085,5.056,10.994
2026-02-27T18:30:00+00:00,5.012,4.962,11.076
2026-02-27T18:35:00+00:00,4.992,5.032,11.026
2026-02-27T18:40:00+00:00,5.052,5.066,11.014
2026-02-27T18:45:00+00:00,5.018,4.968,11.076
2026-02-27T18:50:00+00:00,4.94,4.908,11.1
2026-02-27T18:55:00+00:00,4.88,4.872,11.1
2026-02-27T19:00:00+00:00,4.884,4.899,11.1
2026-02-27T19:05:00+00:00,4.898,4.866,11.1
2026-02-27T19:10:00+00:00,4.873,4.883,11.1
2026-02-27T19:15:00+00:00,4.878,4.876,11.108
2026-02-27T19:20:00+00:00,4.829,4.784,11.146
2026-02-27T19:25:00+00:00,4.756,4.748,11.159
2026-02-27T19:30:00+00:00,4.716,4.701,11.192
2026-02-27T19:35:00+00:00,4.698,4.698,11.133
2026-02-27T19:40:00+00:00,4.709,4.711,11.1
2026-02-27T19:45:00+00:00,4.688,4.656,11.124
2026-02-27T19:50:00+00:00,4.632,4.602,11.111
2026-02-27T19:55:00+00:00,4.572,4.522,11.147
2026-02-27T20:00:00+00:00,4.519,4.519,11.146
2026-02-27T20:05:00+00:00,4.498,4.503,11.113
2026-02-27T20:10:00+00:00,4.49,4.486,11.1
2026-02-27T20:15:00+00:00,4.48,4.479,11.105
2026-02-27T20:20:00+00:00,4.482,4.497,11.1
2026-02-27T20:25:00+00:00,4.454,4.434,11.102
2026-02-27T20:30:00+00:00,4.392,4.362,11.124
2026-02-27T20:35:00+00:00,4.373,4.377,11.129
2026-02-27T20:40:00+00:00,4.384,4.378,11.152
2026-02-27T20:45:00+00:00,4.365,4.32,11.199
2026-02-27T20:50:00+00:00,4.329,4.326,11.199
2026-02-27T20:55:00+00:00,4.298,4.271,11.171
2026-02-27T21:00:00+00:00,4.244,4.21,11.104
2026-02-27T21:05:00+00:00,4.235,4.242,11.186
2026-02-27T21:10:00+00:00,4.206,4.164,11.2
2026-02-27T21:15:00+00:00,4.122,4.092,11.2
2026-02-27T21:20:00+00:00,4.09,4.06,11.183
2026-02-27T21:25:00+00:00,4.055,4.036,11.198
2026-02-27T21:30:00+00:00,4.032,4.0,11.2
2026-02-27T21:35:00+00:00,3.976,3.918,11.2
2026-02-27T21:40:00+00:00,3.9,3.901,11.2
2026-02-27T21:45:00+00:00,3.892,3.894,11.2
2026-02-27T21:50:00+00:00,3.864,3.842,11.159
2026-02-27T21:55:00+00:00,3.842,3.828,11.1
2026-02-27T22:00:00+00:00,3.82,3.813,11.1
2026-02-27T22:05:00+00:00,3.82,3.854,11.1
2026-02-27T22:10:00+00:00,3.86,3.863,11.1
2026-02-27T22:15:00+00:00,3.876,3.902,11.1
2026-02-27T22:20:00+00:00,3.873,3.862,11.112
2026-02-27T22:25:00+00:00,3.84,3.823,11.183
2026-02-27T22:30:00+00:00,3.772,3.726,11.2
2026-02-27T22:35:00+00:00,3.648,3.586,11.189
2026-02-27T22:40:00+00:00,3.555,3.533,11.151
2026-02-27T22:45:00+00:00,3.522,3.504,11.08
2026-02-27T22:50:00+00:00,3.492,3.487,11.1
2026-02-27T22:55:00+00:00,3.468,3.456,11.016
2026-02-27T23:00:00+00:00,3.438,3.419,11.0
2026-02-27T23:05:00+00:00,3.42,3.406,11.0
2026-02-27T23:10:00+00:00,3.396,3.395,11.013
2026-02-27T23:15:00+00:00,3.348,3.343,11.061
2026-02-27T23:20:00+00:00,3.306,3.284,11.034
2026-02-27T23:25:00+00:00,3.287,3.29,11.005
2026-02-27T23:30:00+00:00,3.265,3.256,11.026
2026-02-27T23:35:00+00:00,3.27,3.299,11.062
2026-02-27T23:40:00+00:00,3.302,3.306,11.099
2026-02-27T23:45:00+00:00,3.276,3.263,11.1
2026-02-27T23:50:00+00:00,3.234,3.23,11.1
2026-02-27T23:55:00+00:00,3.279,3.35,11.1
2026-02-28T00:00:00+00:00,3.31,3.295,11.1
2026-02-28T00:05:00+00:00,3.343,3.429,11.066
2026-02-28T00:10:00+00:00,3.472,3.509,11.013
2026-02-28T00:15:00+00:00,3.52,3.526,11.0
2026-02-28T00:20:00+00:00,3.515,3.513,11.0
2026-02-28T00:25:00+00:00,3.538,3.544,11.0
2026-02-28T00:30:00+00:00,3.559,3.569,11.002
2026-02-28T00:35:00+00:00,3.655,3.714,11.0
2026-02-28T00:40:00+00:00,3.786,3.828,11.0
2026-02-28T00:45:00+00:00,3.814,3.807,11.0
2026-02-28T00:50:00+00:00,3.781,3.767,11.0
2026-02-28T00:55:00+00:00,3.759,3.776,11.0
2026-02-28T01:00:00+00:00,3.764,3.78,11.0
2026-02-28T01:05:00+00:00,3.774,3.764,10.968
2026-02-28T01:10:00+00:00,3.779,3.794,10.956
2026-02-28T01:15:00+00:00,3.766,3.74,10.992
2026-02-28T01:20:00+00:00,3.731,3.713,11.0
2026-02-28T01:25:00+00:00,3.722,3.724,11.0
2026-02-28T01:30:00+00:00,3.692,3.649,11.0
2026-02-28T01:35:00+00:00,3.647,3.632,11.0
2026-02-28T01:40:00+00:00,3.604,3.577,11.0
2026-02-28T01:45:00+00:00,3.577,3.577,11.0
2026-02-28T01:50:00+00:00,3.567,3.559,11.0
2026-02-28T01:55:00+00:00,3.564,3.6,11.0
2026-02-28T02:00:00+00:00,3.558,3.573,11.023
2026-02-28T02:05:00+00:00,3.578,3.601,11.026
2026-02-28T02:10:00+00:00,3.61,3.599,11.04
2026-02-28T02:15:00+00:00,3.573,3.563,11.04
2026-02-28T02:20:00+00:00,3.545,3.56,11.004
2026-02-28T02:25:00+00:00,3.558,3.581,11.023
2026-02-28T02:30:00+00:00,3.534,3.508,11.089
2026-02-28T02:35:00+00:00,3.522,3.555,11.1
2026-02-28T02:40:00+00:00,3.56,3.574,11.098
2026-02-28T02:45:00+00:00,3.476,3.373,11.1
2026-02-28T02:50:00+00:00,3.395,3.428,11.1
2026-02-28T02:55:00+00:00,3.878,4.364,11.098
2026-02-28T03:00:00+00:00,4.395,4.442,11.099
2026-02-28T03:05:00+00:00,4.442,4.443,11.1
2026-02-28T03:10:00+00:00,4.486,4.501,11.093
2026-02-28T03:15:00+00:00,4.492,4.466,11.096
2026-02-28T03:20:00+00:00,4.465,4.478,11.096
2026-02-28T03:25:00+00:00,4.47,4.476,11.1
2026-02-28T03:30:00+00:00,4.466,4.444,11.1
2026-02-28T03:35:00+00:00,4.474,4.479,11.1
2026-02-28T03:40:00+00:00,4.439,4.398,11.1
2026-02-28T03:45:00+00:00,4.374,4.356,11.1
2026-02-28T03:50:00+00:00,4.336,4.318,11.1
2026-02-28T03:55:00+00:00,4.326,4.339,11.1
2026-02-28T04:00:00+00:00,4.305,4.29,11.1
2026-02-28T04:05:00+00:00,4.296,4.306,11.1
2026-02-28T04:10:00+00:00,4.341,4.344,11.1
2026-02-28T04:15:00+00:00,4.348,4.345,11.1
2026-02-28T04:20:00+00:00,4.371,4.405,11.1
2026-02-28T04:25:00+00:00,4.271,4.142,11.096
2026-02-28T04:30:00+00:00,4.049,3.975,11.064
2026-02-28T04:35:00+00:00,4.175,4.369,11.0
2026-02-28T04:40:00+00:00,4.382,4.37,11.0
2026-02-28T04:45:00+00:00,4.343,4.332,11.0
2026-02-28T04:50:00+00:00,4.288,4.265,11.0
2026-02-28T04:55:00+00:00,4.28,4.305,11.0
2026-02-28T05:00:00+00:00,4.276,4.284,11.0
2026-02-28T05:05:00+00:00,4.227,4.199,11.0
2026-02-28T05:10:00+00:00,4.194,4.22,11.0
2026-02-28T05:15:00+00:00,4.196,4.18,11.0
2026-02-28T05:20:00+00:00,4.222,4.267,11.0
2026-02-28T05:25:00+00:00,4.26,4.294,11.0
2026-02-28T05:30:00+00:00,4.22,4.188,11.0
2026-02-28T05:35:00+00:00,4.189,4.218,11.0
2026-02-28T05:40:00+00:00,4.222,4.248,11.0
2026-02-28T05:45:00+00:00,4.245,4.262,11.0
2026-02-28T05:50:00+00:00,4.27,4.286,11.0
2026-02-28T05:55:00+00:00,4.272,4.261,11.0
2026-02-28T06:00:00+00:00,4.23,4.212,11.0
2026-02-28T06:05:00+00:00,4.216,4.244,11.0
2026-02-28T06:10:00+00:00,4.275,4.334,11.0
2026-02-28T06:15:00+00:00,4.335,4.336,10.984
2026-02-28T06:20:00+00:00,4.354,4.37,10.952
2026-02-28T06:25:00+00:00,4.395,4.427,10.949
2026-02-28T06:30:00+00:00,4.422,4.398,10.95
2026-02-28T06:35:00+00:00,4.387,4.376,10.953
2026-02-28T06:40:00+00:00,4.37,4.392,10.946
2026-02-28T06:45:00+00:00,4.353,4.334,10.997
2026-02-28T06:50:00+00:00,4.322,4.344,11.0
2026-02-28T06:55:00+00:00,4.406,4.48,11.0
2026-02-28T07:00:00+00:00,4.502,4.506,11.0
2026-02-28T07:05:00+00:00,4.577,4.641,10.944
2026-02-28T07:10:00+00:00,4.684,4.723,10.943
2026-02-28T07:15:00+00:00,4.734,4.732,10.946
2026-02-28T07:20:00+00:00,4.793,4.847,10.9
2026-02-28T07:25:00+00:00,4.872,4.902,10.959
2026-02-28T07:30:00+00:00,4.926,4.948,11.0
2026-02-28T07:35:00+00:00,4.892,4.834,11.0
2026-02-28T07:40:00+00:00,4.806,4.783,11.0
2026-02-28T07:45:00+00:00,4.828,4.869,11.0
2026-02-28T07:50:00+00:00,4.863,4.874,11.0
2026-02-28T07:55:00+00:00,4.914,4.976,10.985
2026-02-28T08:00:00+00:00,5.01,5.058,10.962
2026-02-28T08:05:00+00:00,5.086,5.118,11.01
2026-02-28T08:10:00+00:00,5.175,5.206,11.0
2026-02-28T08:15:00+00:00,5.218,5.214,11.006
