ValueDate,MVA,MW,Volts
2026-02-26T14:50:00+00:00,2.902,-2.887,11.1
2026-02-26T14:55:00+00:00,2.937,-2.939,11.1
2026-02-26T15:00:00+00:00,2.968,-2.945,11.1
2026-02-26T15:05:00+00:00,2.968,-2.964,11.1
2026-02-26T15:10:00+00:00,2.932,-2.922,11.1
2026-02-26T15:15:00+00:00,2.888,-2.896,11.113
2026-02-26T15:20:00+00:00,2.894,-2.92,11.141
2026-02-26T15:25:00+00:00,2.94,-2.947,11.1
2026-02-26T15:30:00+00:00,2.932,-2.951,11.1
2026-02-26T15:35:00+00:00,2.919,-2.91,11.1
2026-02-26T15:40:00+00:00,2.976,-2.963,11.054
2026-02-26T15:45:00+00:00,2.963,-2.943,11.0
2026-02-26T15:50:00+00:00,2.962,-2.958,11.0
2026-02-26T15:55:00+00:00,2.648,-2.644,11.006
2026-02-26T16:00:00+00:00,1.555,-1.541,11.048
2026-02-26T16:05:00+00:00,1.445,-1.451,11.088
2026-02-26T16:10:00+00:00,1.45,-1.465,11.12
2026-02-26T16:15:00+00:00,1.468,-1.454,11.11
2026-02-26T16:20:00+00:00,1.465,-1.446,11.064
2026-02-26T16:25:00+00:00,1.463,-1.453,11.067
2026-02-26T16:30:00+00:00,1.443,-1.433,11.1
2026-02-26T16:35:00+00:00,1.408,-1.4,11.166
2026-02-26T16:40:00+00:00,1.408,-1.428,11.108
2026-02-26T16:45:00+00:00,1.368,-1.38,11.1
2026-02-26T16:50:00+00:00,1.403,-1.411,11.1
2026-02-26T16:55:00+00:00,1.458,-1.458,11.1
2026-02-26T17:00:00+00:00,1.449,-1.438,11.1
2026-02-26T17:05:00+00:00,1.428,-1.373,11.014
2026-02-26T17:10:00+00:00,1.454,-1.42,11.05
2026-02-26T17:15:00+00:00,1.488,-1.438,11.07
2026-02-26T17:20:00+00:00,1.48,-1.418,11.014
2026-02-26T17:25:00+00:00,1.566,-1.496,11.074
2026-02-26T17:30:00+00:00,1.559,-1.496,11.076
2026-02-26T17:35:00+00:00,1.52,-1.438,11.0
2026-02-26T17:40:00+00:00,1.506,-1.442,11.004
2026-02-26T17:45:00+00:00,1.542,-1.478,11.09
2026-02-26T17:50:00+00:00,1.516,-1.469,11.1
2026-02-26T17:55:00+00:00,1.518,-1.472,11.102
2026-02-26T18:00:00+00:00,1.572,-1.515,11.107
2026-02-26T18:05:00+00:00,1.602,-1.547,11.107
2026-02-26T18:10:00+00:00,1.6,-1.547,11.2
2026-02-26T18:15:00+00:00,1.596,-1.541,11.177
2026-02-26T18:20:00+00:00,1.519,-1.463,11.1
2026-02-26T18:25:00+00:00,1.499,-1.476,11.1
2026-02-26T18:30:00+00:00,1.502,-1.488,11.1
2026-02-26T18:35:00+00:00,1.576,-1.53,11.1
2026-02-26T18:40:00+00:00,1.524,-1.49,11.1
2026-02-26T18:45:00+00:00,1.536,-1.494,11.1
2026-02-26T18:50:00+00:00,1.47,-1.436,11.1
2026-02-26T18:55:00+00:00,1.526,-1.494,11.144
2026-02-26T19:00:00+00:00,1.49,-1.458,11.183
2026-02-26T19:05:00+00:00,2.266,-2.219,11.048
2026-02-26T19:10:00+00:00,2.96,-2.892,11.0
2026-02-26T19:15:00+00:00,3.046,-2.965,11.0
2026-02-26T19:20:00+00:00,3.388,-3.338,11.0
2026-02-26T19:25:00+00:00,3.261,-3.232,11.026
2026-02-26T19:30:00+00:00,3.167,-3.17,11.1
2026-02-26T19:35:00+00:00,3.19,-3.184,11.1
2026-02-26T19:40:00+00:00,3.145,-3.142,11.1
2026-02-26T19:45:00+00:00,3.12,-3.133,11.1
2026-02-26T19:50:00+00:00,3.06,-3.055,11.1
2026-02-26T19:55:00+00:00,3.033,-3.027,11.1
2026-02-26T20:00:00+00:00,3.01,-3.012,11.1
2026-02-26T20:05:00+00:00,2.966,-2.966,11.1
2026-02-26T20:10:00+00:00,2.886,-2.886,11.1
2026-02-26T20:15:00+00:00,2.887,-2.888,11.1
2026-02-26T20:20:00+00:00,2.872,-2.828,10.962
2026-02-26T20:25:00+00:00,2.883,-2.802,11.078
2026-02-26T20:30:00+00:00,2.884,-2.801,11.08
2026-02-26T20:35:00+00:00,2.868,-2.785,11.061
2026-02-26T20:40:00+00:00,2.844,-2.776,11.085
2026-02-26T20:45:00+00:00,2.795,-2.754,11.125
2026-02-26T20:50:00+00:00,2.752,-2.69,11.106
2026-02-26T20:55:00+00:00,2.746,-2.674,11.102
2026-02-26T21:00:00+00:00,2.834,-2.733,11.162
2026-02-26T21:05:00+00:00,2.768,-2.682,11.183
2026-02-26T21:10:00+00:00,2.626,-2.555,11.2
2026-02-26T21:15:00+00:00,2.546,-2.522,11.2
2026-02-26T21:20:00+00:00,2.546,-2.562,11.2
2026-02-26T21:25:00+00:00,2.606,-2.616,11.2
2026-02-26T21:30:00+00:00,2.572,-2.58,11.2
2026-02-26T21:35:00+00:00,2.507,-2.527,11.204
2026-02-26T21:40:00+00:00,2.485,-2.498,11.236
2026-02-26T21:45:00+00:00,2.488,-2.478,11.125
2026-02-26T21:50:00+00:00,2.47,-2.454,11.085
2026-02-26T21:55:00+00:00,2.404,-2.378,11.0
2026-02-26T22:00:00+00:00,2.398,-2.396,11.0
2026-02-26T22:05:00+00:00,2.363,-2.336,11.002
2026-02-26T22:10:00+00:00,2.304,-2.28,11.073
2026-02-26T22:15:00+00:00,2.294,-2.26,11.099
2026-02-26T22:20:00+00:00,2.316,-2.292,11.1
2026-02-26T22:25:00+00:00,2.26,-2.236,11.1
2026-02-26T22:30:00+00:00,2.271,-2.244,11.1
2026-02-26T22:35:00+00:00,2.198,-2.162,11.022
2026-02-26T22:40:00+00:00,2.202,-2.174,11.0
2026-02-26T22:45:00+00:00,2.132,-2.111,11.0
2026-02-26T22:50:00+00:00,2.09,-2.064,11.074
2026-02-26T22:55:00+00:00,2.101,-2.068,11.096
2026-02-26T23:00:00+00:00,2.038,-2.026,11.1
2026-02-26T23:05:00+00:00,1.985,-1.974,11.1
2026-02-26T23:10:00+00:00,1.957,-1.948,11.061
2026-02-26T23:15:00+00:00,1.966,-1.932,11.002
2026-02-26T23:20:00+00:00,1.928,-1.878,11.047
2026-02-26T23:25:00+00:00,1.869,-1.858,11.1
2026-02-26T23:30:00+00:00,1.872,-1.826,11.064
2026-02-26T23:35:00+00:00,1.886,-1.841,11.058
2026-02-26T23:40:00+00:00,1.918,-1.864,11.097
2026-02-26T23:45:00+00:00,1.881,-1.852,11.1
2026-02-26T23:50:00+00:00,1.874,-1.846,11.098
2026-02-26T23:55:00+00:00,1.864,-1.84,11.1
2026-02-27T00:00:00+00:00,1.858,-1.83,11.1
2026-02-27T00:05:00+00:00,1.893,-1.848,11.1
2026-02-27T00:10:00+00:00,1.897,-1.886,11.1
2026-02-27T00:15:00+00:00,1.935,-1.918,11.1
2026-02-27T00:20:00+00:00,1.903,-1.885,11.1
2026-02-27T00:25:00+00:00,1.884,-1.852,11.1
2026-02-27T00:30:00+00:00,1.896,-1.852,11.1
2026-02-27T00:35:00+00:00,1.925,-1.87,11.011
2026-02-27T00:40:00+00:00,1.938,-1.898,11.004
2026-02-27T00:45:00+00:00,1.953,-1.914,11.012
2026-02-27T00:50:00+00:00,1.927,-1.873,11.012
2026-02-27T00:55:00+00:00,1.908,-1.852,11.04
2026-02-27T01:00:00+00:00,1.893,-1.832,11.089
2026-02-27T01:05:00+00:00,1.94,-1.889,11.1
2026-02-27T01:10:00+00:00,1.978,-1.94,11.1
2026-02-27T01:15:00+00:00,1.988,-1.953,11.1
2026-02-27T01:20:00+00:00,1.962,-1.931,11.1
2026-02-27T01:25:00+00:00,2.018,-1.981,11.1
2026-02-27T01:30:00+00:00,1.97,-1.952,11.1
2026-02-27T01:35:00+00:00,1.972,-1.936,11.1
2026-02-27T01:40:00+00:00,1.925,-1.896,11.1
2026-02-27T01:45:00+00:00,1.93,-1.898,11.1
2026-02-27T01:50:00+00:00,1.879,-1.846,11.1
2026-02-27T01:55:00+00:00,1.876,-1.844,11.1
2026-02-27T02:00:00+00:00,1.849,-1.827,11.1
2026-02-27T02:05:00+00:00,1.828,-1.807,11.1
2026-02-27T02:10:00+00:00,1.788,-1.786,11.131
2026-02-27T02:15:00+00:00,1.772,-1.759,11.195
2026-02-27T02:20:00+00:00,1.768,-1.772,11.2
2026-02-27T02:25:00+00:00,1.773,-1.756,11.2
2026-02-27T02:30:00+00:00,1.764,-1.714,11.2
2026-02-27T02:35:00+00:00,1.788,-1.757,11.2
2026-02-27T02:40:00+00:00,1.767,-1.742,11.2
2026-02-27T02:45:00+00:00,1.73,-1.727,11.2
2026-02-27T02:50:00+00:00,1.705,-1.686,11.206
2026-02-27T02:55:00+00:00,1.698,-1.682,11.2
2026-02-27T03:00:00+00:00,1.688,-1.658,11.2
2026-02-27T03:05:00+00:00,1.696,-1.666,11.2
2026-02-27T03:10:00+00:00,1.71,-1.68,11.2
2026-02-27T03:15:00+00:00,1.681,-1.67,11.2
2026-02-27T03:20:00+00:00,1.696,-1.66,11.234
2026-02-27T03:25:00+00:00,1.808,-1.664,11.2
2026-02-27T03:30:00+00:00,1.85,-1.684,11.2
2026-02-27T03:35:00+00:00,1.856,-1.694,11.098
2026-02-27T03:40:00+00:00,1.839,-1.674,11.1
2026-02-27T03:45:00+00:00,1.847,-1.676,11.096
2026-02-27T03:50:00+00:00,1.817,-1.648,11.092
2026-02-27T03:55:00+00:00,1.787,-1.62,11.096
2026-02-27T04:00:00+00:00,1.792,-1.62,11.088
2026-02-27T04:05:00+00:00,1.842,-1.653,11.054
2026-02-27T04:10:00+00:00,1.832,-1.651,11.082
2026-02-27T04:15:00+00:00,1.834,-1.652,11.079
2026-02-27T04:20:00+00:00,1.81,-1.634,11.085
2026-02-27T04:25:00+00:00,1.818,-1.622,11.093
2026-02-27T04:30:00+00:00,1.79,-1.619,11.1
2026-02-27T04:35:00+00:00,1.834,-1.678,11.1
2026-02-27T04:40:00+00:00,1.831,-1.674,11.1
2026-02-27T04:45:00+00:00,1.838,-1.661,11.1
2026-02-27T04:50:00+00:00,1.845,-1.674,11.1
2026-02-27T04:55:00+00:00,1.883,-1.717,11.1
2026-02-27T05:00:00+00:00,1.894,-1.726,11.1
2026-02-27T05:05:00+00:00,1.898,-1.728,11.096
2026-02-27T05:10:00+00:00,1.878,-1.735,11.1
2026-02-27T05:15:00+00:00,1.917,-1.768,11.1
2026-02-27T05:20:00+00:00,1.946,-1.782,11.1
2026-02-27T05:25:00+00:00,1.926,-1.784,11.098
2026-02-27T05:30:00+00:00,1.964,-1.798,11.097
2026-02-27T05:35:00+00:00,1.964,-1.801,11.067
2026-02-27T05:40:00+00:00,1.984,-1.842,11.037
2026-02-27T05:45:00+00:00,2.045,-1.898,11.05
2026-02-27T05:50:00+00:00,2.048,-1.896,11.012
2026-02-27T05:55:00+00:00,2.144,-1.966,11.0
2026-02-27T06:00:00+00:00,2.077,-1.961,11.055
2026-02-27T06:05:00+00:00,2.062,-2.023,11.003
2026-02-27T06:10:00+00:00,2.121,-2.077,11.0
2026-02-27T06:15:00+00:00,2.243,-2.142,11.101
2026-02-27T06:20:00+00:00,2.324,-2.218,11.192
2026-02-27T06:25:00+00:00,2.404,-2.308,11.152
2026-02-27T06:30:00+00:00,2.45,-2.362,11.092
2026-02-27T06:35:00+00:00,2.475,-2.378,11.02
2026-02-27T06:40:00+00:00,2.558,-2.458,11.045
2026-02-27T06:45:00+00:00,2.574,-2.489,11.1
2026-02-27T06:50:00+00:00,2.644,-2.578,11.1
2026-02-27T06:55:00+00:00,2.706,-2.634,11.1
2026-02-27T07:00:00+00:00,2.728,-2.654,11.083
2026-02-27T07:05:00+00:00,2.793,-2.704,11.016
2026-02-27T07:10:00+00:00,2.73,-2.756,11.167
2026-02-27T07:15:00+00:00,2.782,-2.803,11.162
2026-02-27T07:20:00+00:00,2.782,-2.78,11.194
2026-02-27T07:25:00+00:00,2.775,-2.775,11.124
2026-02-27T07:30:00+00:00,2.755,-2.76,11.105
2026-02-27T07:35:00+00:00,2.76,-2.773,11.1
2026-02-27T07:40:00+00:00,2.842,-2.847,11.1
2026-02-27T07:45:00+00:00,2.887,-2.873,11.1
2026-02-27T07:50:00+00:00,2.942,-2.928,11.1
2026-02-27T07:55:00+00:00,2.938,-2.945,11.1
2026-02-27T08:00:00+00:00,2.981,-2.952,11.1
2026-02-27T08:05:00+00:00,3.06,-3.025,11.1
2026-02-27T08:10:00+00:00,3.052,-3.032,11.104
2026-02-27T08:15:00+00:00,3.07,-3.057,11.112
2026-02-27T08:20:00+00:00,3.062,-3.056,11.106
2026-02-27T08:25:00+00:00,3.037,-3.02,11.195
2026-02-27T08:30:00+00:00,3.01,-3.018,11.2
2026-02-27T08:35:00+00:00,2.977,-2.983,11.144
2026-02-27T08:40:00+00:00,2.987,-2.998,11.138
2026-02-27T08:45:00+00:00,3.004,-3.022,11.157
2026-02-27T08:50:00+00:00,2.976,-3.04,11.247
2026-02-27T08:55:00+00:00,3.128,-3.185,11.285
2026-02-27T09:00:00+00:00,3.195,-3.228,11.22
2026-02-27T09:05:00+00:00,3.157,-3.208,11.272
2026-02-27T09:10:00+00:00,3.21,-3.228,11.2
2026-02-27T09:15:00+00:00,3.273,-3.301,11.2
2026-02-27T09:20:00+00:00,3.296,-3.343,11.2
2026-02-27T09:25:00+00:00,3.268,-3.304,11.2
2026-02-27T09:30:00+00:00,3.285,-3.286,11.179
2026-02-27T09:35:00+00:00,3.248,-3.257,11.2
2026-02-27T09:40:00+00:00,3.322,-3.334,11.2
2026-02-27T09:45:00+00:00,3.361,-3.381,11.193
2026-02-27T09:50:00+00:00,3.402,-3.416,11.2
2026-02-27T09:55:00+00:00,3.3,-3.328,11.195
2026-02-27T10:00:00+00:00,3.254,-3.314,11.198
2026-02-27T10:05:00+00:00,3.262,-3.343,11.2
2026-02-27T10:10:00+00:00,3.188,-3.276,11.252
2026-02-27T10:15:00+00:00,3.174,-3.3,11.29
2026-02-27T10:20:00+00:00,3.254,-3.332,11.298
2026-02-27T10:25:00+00:00,3.184,-3.254,11.292
2026-02-27T10:30:00+00:00,3.23,-3.267,11.264
2026-02-27T10:35:00+00:00,3.278,-3.322,11.274
2026-02-27T10:40:00+00:00,3.24,-3.311,11.238
2026-02-27T10:45:00+00:00,3.278,-3.313,11.228
2026-02-27T10:50:00+00:00,3.293,-3.323,11.2
2026-02-27T10:55:00+00:00,3.26,-3.266,11.203
2026-02-27T11:00:00+00:00,3.31,-3.311,11.2
2026-02-27T11:05:00+00:00,3.334,-3.351,11.2
2026-02-27T11:10:00+00:00,3.324,-3.348,11.2
2026-02-27T11:15:00+00:00,3.326,-3.331,11.2
2026-02-27T11:20:00+00:00,3.343,-3.346,11.2
2026-02-27T11:25:00+00:00,3.265,-3.294,11.2
2026-02-27T11:30:00+00:00,3.288,-3.298,11.2
2026-02-27T11:35:00+00:00,3.315,-3.348,11.2
2026-02-27T11:40:00+00:00,3.276,-3.285,11.212
2026-02-27T11:45:00+00:00,3.24,-3.248,11.209
2026-02-27T11:50:00+00:00,3.122,-3.137,11.2
2026-02-27T11:55:00+00:00,3.132,-3.126,11.263
2026-02-27T12:00:00+00:00,3.2,-3.174,11.25
2026-02-27T12:05:00+00:00,3.134,-3.069,11.2
2026-02-27T12:10:00+00:00,3.203,-3.14,11.21
2026-02-27T12:15:00+00:00,3.19,-3.198,11.2
2026-02-27T12:20:00+00:00,3.205,-3.21,11.2
2026-02-27T12:25:00+00:00,3.206,-3.246,11.2
2026-02-27T12:30:00+00:00,3.19,-3.198,11.128
2026-02-27T12:35:00+00:00,3.16,-3.15,11.1
2026-02-27T12:40:00+00:00,3.234,-3.216,11.1
2026-02-27T12:45:00+00:00,3.22,-3.246,11.1
2026-02-27T12:50:00+00:00,3.214,-3.22,11.1
2026-02-27T12:55:00+00:00,3.066,-3.111,11.1
2026-02-27T13:00:00+00:00,3.078,-3.096,11.092
2026-02-27T13:05:00+00:00,3.07,-3.097,11.1
2026-02-27T13:10:00+00:00,3.109,-3.097,11.052
2026-02-27T13:15:00+00:00,3.264,-3.243,11.0
2026-02-27T13:20:00+00:00,3.228,-3.199,11.0
2026-02-27T13:25:00+00:00,3.124,-3.13,11.003
2026-02-27T13:30:00+00:00,3.154,-3.164,11.042
2026-02-27T13:35:00+00:00,3.173,-3.177,11.092
2026-02-27T13:40:00+00:00,3.146,-3.149,11.1
2026-02-27T13:45:00+00:00,3.146,-3.134,11.096
2026-02-27T13:50:00+00:00,3.078,-3.092,11.1
2026-02-27T13:55:00+00:00,3.056,-3.079,11.1
2026-02-27T14:00:00+00:00,3.09,-3.094,11.1
2026-02-27T14:05:00+00:00,3.074,-3.072,11.079
2026-02-27T14:10:00+00:00,3.064,-3.068,11.097
2026-02-27T14:15:00+00:00,3.078,-3.071,11.064
2026-02-27T14:20:00+00:00,3.097,-3.104,11.1
2026-02-27T14:25:00+00:00,3.112,-3.088,11.1
2026-02-27T14:30:00+00:00,3.066,-3.031,11.086
2026-02-27T14:35:00+00:00,2.944,-2.96,11.1
2026-02-27T14:40:00+00:00,2.853,-2.891,11.1
2026-02-27T14:45:00+00:00,2.874,-2.942,11.1
2026-02-27T14:50:00+00:00,2.904,-2.985,11.1
2026-02-27T14:55:00+00:00,3.016,-3.068,11.1
2026-02-27T15:00:00+00:00,2.954,-3.004,11.1
2026-02-27T15:05:00+00:00,2.948,-2.983,11.14
2026-02-27T15:10:00+00:00,3.029,-3.064,11.113
2026-02-27T15:15:00+00:00,3.015,-3.056,11.185
2026-02-27T15:20:00+00:00,3.028,-3.062,11.162
2026-02-27T15:25:00+00:00,2.995,-3.052,11.144
2026-02-27T15:30:00+00:00,3.045,-3.101,11.1
2026-02-27T15:35:00+00:00,3.046,-3.1,11.1
2026-02-27T15:40:00+00:00,3.018,-3.1,11.1
2026-02-27T15:45:00+00:00,2.979,-3.069,11.1
2026-02-27T15:50:00+00:00,3.077,-3.158,11.1
2026-02-27T15:55:00+00:00,2.811,-2.868,11.109
2026-02-27T16:00:00+00:00,1.674,-1.704,11.2
2026-02-27T16:05:00+00:00,1.56,-1.587,11.17
2026-02-27T16:10:00+00:00,1.576,-1.605,11.1
2026-02-27T16:15:00+00:00,1.452,-1.436,11.1
2026-02-27T16:20:00+00:00,1.704,-1.705,11.1
2026-02-27T16:25:00+00:00,1.626,-1.606,11.1
2026-02-27T16:30:00+00:00,1.612,-1.592,11.063
2026-02-27T16:35:00+00:00,1.664,-1.664,11.002
2026-02-27T16:40:00+00:00,1.726,-1.678,11.042
2026-02-27T16:45:00+00:00,1.755,-1.703,11.001
2026-02-27T16:50:00+00:00,1.73,-1.706,11.0
2026-02-27T16:55:00+00:00,1.736,-1.699,11.0
2026-02-27T17:00:00+00:00,1.812,-1.782,11.0
2026-02-27T17:05:00+00:00,1.784,-1.751,11.0
2026-02-27T17:10:00+00:00,1.732,-1.704,11.0
2026-02-27T17:15:00+00:00,1.752,-1.711,11.0
2026-02-27T17:20:00+00:00,1.753,-1.702,11.005
2026-02-27T17:25:00+00:00,1.785,-1.743,11.1
2026-02-27T17:30:00+00:00,1.724,-1.715,11.1
2026-02-27T17:35:00+00:00,1.681,-1.672,11.1
2026-02-27T17:40:00+00:00,1.675,-1.63,11.1
2026-02-27T17:45:00+00:00,1.66,-1.624,11.1
2026-02-27T17:50:00+00:00,1.776,-1.732,11.1
2026-02-27T17:55:00+00:00,1.773,-1.713,11.1
2026-02-27T18:00:00+00:00,1.738,-1.688,11.086
2026-02-27T18:05:00+00:00,1.783,-1.73,11.0
2026-02-27T18:10:00+00:00,1.832,-1.792,11.0
2026-02-27T18:15:00+00:00,1.81,-1.784,11.0
2026-02-27T18:20:00+00:00,1.732,-1.686,11.0
2026-02-27T18:25:00+00:00,1.749,-1.703,11.0
2026-02-27T18:30:00+00:00,1.689,-1.654,11.0
2026-02-27T18:35:00+00:00,1.483,-1.447,11.0
2026-02-27T18:40:00+00:00,1.519,-1.473,11.024
2026-02-27T18:45:00+00:00,1.553,-1.511,11.072
2026-02-27T18:50:00+00:00,1.528,-1.501,11.085
2026-02-27T18:55:00+00:00,1.469,-1.452,11.1
2026-02-27T19:00:00+00:00,1.494,-1.445,11.1
2026-02-27T19:05:00+00:00,1.826,-1.778,11.088
2026-02-27T19:10:00+00:00,1.668,-1.618,11.076
2026-02-27T19:15:00+00:00,1.664,-1.609,11.098
2026-02-27T19:20:00+00:00,1.597,-1.539,11.1
2026-02-27T19:25:00+00:00,1.582,-1.532,11.1
2026-02-27T19:30:00+00:00,1.544,-1.494,11.1
2026-02-27T19:35:00+00:00,1.588,-1.482,11.042
2026-02-27T19:40:00+00:00,1.566,-1.474,11.0
2026-02-27T19:45:00+00:00,1.504,-1.427,11.0
2026-02-27T19:50:00+00:00,1.513,-1.454,11.0
2026-02-27T19:55:00+00:00,1.442,-1.389,11.0
2026-02-27T20:00:00+00:00,1.393,-1.351,11.005
2026-02-27T20:05:00+00:00,2.216,-2.156,11.035
2026-02-27T20:10:00+00:00,2.923,-2.86,11.2
2026-02-27T20:15:00+00:00,2.942,-2.88,11.2
2026-02-27T20:20:00+00:00,2.87,-2.81,11.2
2026-02-27T20:25:00+00:00,2.829,-2.754,11.2
2026-02-27T20:30:00+00:00,2.79,-2.74,11.2
2026-02-27T20:35:00+00:00,2.783,-2.729,11.2
2026-02-27T20:40:00+00:00,2.765,-2.71,11.2
2026-02-27T20:45:00+00:00,2.762,-2.708,11.2
2026-02-27T20:50:00+00:00,2.766,-2.719,11.2
2026-02-27T20:55:00+00:00,2.78,-2.726,11.2
2026-02-27T21:00:00+00:00,2.654,-2.642,11.2
2026-02-27T21:05:00+00:00,2.608,-2.62,11.2
2026-02-27T21:10:00+00:00,2.574,-2.622,11.208
2026-02-27T21:15:00+00:00,2.582,-2.591,11.223
2026-02-27T21:20:00+00:00,2.544,-2.568,11.2
2026-02-27T21:25:00+00:00,2.578,-2.582,11.104
2026-02-27T21:30:00+00:00,2.538,-2.527,11.1
2026-02-27T21:35:00+00:00,2.519,-2.51,11.1
2026-02-27T21:40:00+00:00,2.487,-2.476,11.1
2026-02-27T21:45:00+00:00,2.506,-2.49,11.1
2026-02-27T21:50:00+00:00,2.487,-2.441,11.041
2026-02-27T21:55:00+00:00,2.52,-2.466,11.0
2026-02-27T22:00:00+00:00,2.52,-2.444,11.0
2026-02-27T22:05:00+00:00,2.541,-2.484,11.0
2026-02-27T22:10:00+00:00,2.46,-2.42,11.0
2026-02-27T22:15:00+00:00,2.391,-2.358,11.0
2026-02-27T22:20:00+00:00,2.386,-2.351,11.0
2026-02-27T22:25:00+00:00,2.378,-2.344,11.02
2026-02-27T22:30:00+00:00,2.361,-2.32,11.089
2026-02-27T22:35:00+00:00,2.274,-2.242,11.1
2026-02-27T22:40:00+00:00,2.264,-2.217,11.1
2026-02-27T22:45:00+00:00,2.241,-2.229,11.1
2026-02-27T22:50:00+00:00,2.232,-2.234,11.1
2026-02-27T22:55:00+00:00,2.255,-2.241,11.1
2026-02-27T23:00:00+00:00,2.196,-2.18,11.1
2026-02-27T23:05:00+00:00,2.214,-2.192,11.1
2026-02-27T23:10:00+00:00,2.172,-2.153,11.1
2026-02-27T23:15:00+00:00,2.124,-2.106,11.1
2026-02-27T23:20:00+00:00,2.108,-2.066,11.1
2026-02-27T23:25:00+00:00,2.06,-2.013,11.1
2026-02-27T23:30:00+00:00,2.029,-2.004,11.108
2026-02-27T23:35:00+00:00,2.019,-1.998,11.193
2026-02-27T23:40:00+00:00,1.998,-1.984,11.2
2026-02-27T23:45:00+00:00,1.989,-1.991,11.2
2026-02-27T23:50:00+00:00,2.006,-2.001,11.2
2026-02-27T23:55:00+00:00,2.007,-1.996,11.2
2026-02-28T00:00:00+00:00,1.997,-1.966,11.2
2026-02-28T00:05:00+00:00,2.034,-2.023,11.184
2026-02-28T00:10:00+00:00,2.04,-2.01,11.124
2026-02-28T00:15:00+00:00,2.08,-2.038,11.1
2026-02-28T00:20:00+00:00,2.1,-2.048,11.1
2026-02-28T00:25:00+00:00,2.111,-2.074,11.1
2026-02-28T00:30:00+00:00,2.104,-2.074,11.1
2026-02-28T00:35:00+00:00,2.136,-2.076,11.1
2026-02-28T00:40:00+00:00,2.146,-2.103,11.1
2026-02-28T00:45:00+00:00,2.131,-2.086,11.1
2026-02-28T00:50:00+00:00,2.098,-2.06,11.1
2026-02-28T00:55:00+00:00,2.065,-2.027,11.1
2026-02-28T01:00:00+00:00,2.056,-2.012,11.1
2026-02-28T01:05:00+00:00,2.096,-2.055,11.1
2026-02-28T01:10:00+00:00,2.088,-2.056,11.1
2026-02-28T01:15:00+00:00,2.058,-2.011,11.1
2026-02-28T01:20:00+00:00,2.06,-2.018,11.1
2026-02-28T01:25:00+00:00,2.05,-2.002,11.1
2026-02-28T01:30:00+00:00,2.043,-1.988,11.1
2026-02-28T01:35:00+00:00,2.061,-2.011,11.1
2026-02-28T01:40:00+00:00,2.041,-1.976,11.1
2026-02-28T01:45:00+00:00,2.008,-1.947,11.1
2026-02-28T01:50:00+00:00,1.972,-1.928,11.1
2026-02-28T01:55:00+00:00,1.986,-1.957,11.1
2026-02-28T02:00:00+00:00,1.96,-1.908,11.1
2026-02-28T02:05:00+00:00,1.987,-1.96,11.1
2026-02-28T02:10:00+00:00,1.957,-1.928,11.1
2026-02-28T02:15:00+00:00,1.928,-1.9,11.1
2026-02-28T02:20:00+00:00,1.942,-1.916,11.1
2026-02-28T02:25:00+00:00,1.896,-1.861,11.1
2026-02-28T02:30:00+00:00,1.87,-1.852,11.104
2026-02-28T02:35:00+00:00,1.874,-1.855,11.116
2026-02-28T02:40:00+00:00,1.872,-1.894,11.1
2026-02-28T02:45:00+00:00,1.883,-1.876,11.1
2026-02-28T02:50:00+00:00,1.884,-1.858,11.151
2026-02-28T02:55:00+00:00,1.871,-1.842,11.197
2026-02-28T03:00:00+00:00,1.876,-1.855,11.2
2026-02-28T03:05:00+00:00,1.913,-1.894,11.182
2026-02-28T03:10:00+00:00,1.884,-1.864,11.188
2026-02-28T03:15:00+00:00,1.844,-1.84,11.194
2026-02-28T03:20:00+00:00,1.856,-1.816,11.171
2026-02-28T03:25:00+00:00,1.844,-1.811,11.184
2026-02-28T03:30:00+00:00,1.83,-1.808,11.2
2026-02-28T03:35:00+00:00,1.87,-1.834,11.2
2026-02-28T03:40:00+00:00,1.814,-1.781,11.2
2026-02-28T03:45:00+00:00,1.845,-1.805,11.2
2026-02-28T03:50:00+00:00,1.814,-1.784,11.2
2026-02-28T03:55:00+00:00,1.815,-1.804,11.2
2026-02-28T04:00:00+00:00,1.794,-1.789,11.2
2026-02-28T04:05:00+00:00,1.814,-1.786,11.2
2026-02-28T04:10:00+00:00,1.832,-1.788,11.2
2026-02-28T04:15:00+00:00,1.824,-1.786,11.2
2026-02-28T04:20:00+00:00,1.813,-1.783,11.2
2026-02-28T04:25:00+00:00,1.826,-1.79,11.2
2026-02-28T04:30:00+00:00,1.816,-1.782,11.2
2026-02-28T04:35:00+00:00,1.817,-1.785,11.2
2026-02-28T04:40:00+00:00,1.841,-1.814,11.2
2026-02-28T04:45:00+00:00,1.871,-1.862,11.2
2026-02-28T04:50:00+00:00,1.863,-1.841,11.2
2026-02-28T04:55:00+00:00,1.849,-1.839,11.2
2026-02-28T05:00:00+00:00,1.824,-1.806,11.2
2026-02-28T05:05:00+00:00,1.793,-1.788,11.2
2026-02-28T05:10:00+00:00,1.76,-1.745,11.2
2026-02-28T05:15:00+00:00,1.743,-1.728,11.2
2026-02-28T05:20:00+00:00,1.787,-1.784,11.2
2026-02-28T05:25:00+00:00,1.793,-1.804,11.2
2026-02-28T05:30:00+00:00,1.816,-1.784,11.2
2026-02-28T05:35:00+00:00,1.828,-1.805,11.2
