ValueDate,MVA
2026-02-27T02:50:00+00:00,3.348
2026-02-27T02:55:00+00:00,3.359
2026-02-27T03:00:00+00:00,3.371
2026-02-27T03:05:00+00:00,3.297
2026-02-27T03:10:00+00:00,3.282
2026-02-27T03:15:00+00:00,3.323
2026-02-27T03:20:00+00:00,3.303
2026-02-27T03:25:00+00:00,3.213
2026-02-27T03:30:00+00:00,3.169
2026-02-27T03:35:00+00:00,3.197
2026-02-27T03:40:00+00:00,3.21
2026-02-27T03:45:00+00:00,3.182
2026-02-27T03:50:00+00:00,3.137
2026-02-27T03:55:00+00:00,3.144
2026-02-27T04:00:00+00:00,3.19
2026-02-27T04:05:00+00:00,3.185
2026-02-27T04:10:00+00:00,3.145
2026-02-27T04:15:00+00:00,3.158
2026-02-27T04:20:00+00:00,3.128
2026-02-27T04:25:00+00:00,3.139
2026-02-27T04:30:00+00:00,3.237
2026-02-27T04:35:00+00:00,3.211
2026-02-27T04:40:00+00:00,3.212
2026-02-27T04:45:00+00:00,3.21
2026-02-27T04:50:00+00:00,3.251
2026-02-27T04:55:00+00:00,3.241
2026-02-27T05:00:00+00:00,3.204
2026-02-27T05:05:00+00:00,3.211
2026-02-27T05:10:00+00:00,3.244
2026-02-27T05:15:00+00:00,3.225
2026-02-27T05:20:00+00:00,3.207
2026-02-27T05:25:00+00:00,3.222
2026-02-27T05:30:00+00:00,3.267
2026-02-27T05:35:00+00:00,3.311
2026-02-27T05:40:00+00:00,3.333
2026-02-27T05:45:00+00:00,3.34
2026-02-27T05:50:00+00:00,3.371
2026-02-27T05:55:00+00:00,3.415
2026-02-27T06:00:00+00:00,3.462
2026-02-27T06:05:00+00:00,3.571
2026-02-27T06:10:00+00:00,3.681
2026-02-27T06:15:00+00:00,3.691
2026-02-27T06:20:00+00:00,3.723
2026-02-27T06:25:00+00:00,3.813
2026-02-27T06:30:00+00:00,3.872
2026-02-27T06:35:00+00:00,3.963
2026-02-27T06:40:00+00:00,4.054
2026-02-27T06:45:00+00:00,4.104
2026-02-27T06:50:00+00:00,4.15
2026-02-27T06:55:00+00:00,4.153
2026-02-27T07:00:00+00:00,4.215
2026-02-27T07:05:00+00:00,4.294
2026-02-27T07:10:00+00:00,4.444
2026-02-27T07:15:00+00:00,4.526
2026-02-27T07:20:00+00:00,4.64
2026-02-27T07:25:00+00:00,4.668
