ValueDate,Amps,MVA
2026-02-26T22:35:00+00:00,58.847,0.0
2026-02-26T22:40:00+00:00,56.219,0.0
2026-02-26T22:45:00+00:00,55.808,0.0
2026-02-26T22:50:00+00:00,54.031,0.0
2026-02-26T22:55:00+00:00,53.601,0.0
2026-02-26T23:00:00+00:00,52.547,0.0
2026-02-26T23:05:00+00:00,52.065,0.0
2026-02-26T23:10:00+00:00,52.182,0.0
2026-02-26T23:15:00+00:00,52.454,0.0
2026-02-26T23:20:00+00:00,52.649,0.0
2026-02-26T23:25:00+00:00,53.373,0.0
2026-02-26T23:30:00+00:00,52.161,0.0
2026-02-26T23:35:00+00:00,51.162,0.0
2026-02-26T23:40:00+00:00,51.669,0.0
2026-02-26T23:45:00+00:00,53.332,0.0
2026-02-26T23:50:00+00:00,51.961,0.0
2026-02-26T23:55:00+00:00,51.166,0.0
2026-02-27T00:00:00+00:00,53.214,0.0
2026-02-27T00:05:00+00:00,55.594,0.0
2026-02-27T00:10:00+00:00,56.608,0.0
2026-02-27T00:15:00+00:00,55.85,0.0
2026-02-27T00:20:00+00:00,55.533,0.0
2026-02-27T00:25:00+00:00,55.31,0.0
2026-02-27T00:30:00+00:00,56.0,0.0
2026-02-27T00:35:00+00:00,59.314,0.0
2026-02-27T00:40:00+00:00,66.076,0.0
2026-02-27T00:45:00+00:00,69.324,0.0
2026-02-27T00:50:00+00:00,69.243,0.0
2026-02-27T00:55:00+00:00,70.44,0.0
2026-02-27T01:00:00+00:00,68.642,0.0
2026-02-27T01:05:00+00:00,70.439,0.0
2026-02-27T01:10:00+00:00,70.471,0.0
2026-02-27T01:15:00+00:00,69.878,0.0
2026-02-27T01:20:00+00:00,72.73,0.0
2026-02-27T01:25:00+00:00,72.5,0.0
2026-02-27T01:30:00+00:00,72.448,0.0
2026-02-27T01:35:00+00:00,71.802,0.0
2026-02-27T01:40:00+00:00,72.402,0.0
2026-02-27T01:45:00+00:00,71.475,0.0
2026-02-27T01:50:00+00:00,70.276,0.0
2026-02-27T01:55:00+00:00,70.183,0.0
2026-02-27T02:00:00+00:00,68.647,0.0
2026-02-27T02:05:00+00:00,70.588,0.0
2026-02-27T02:10:00+00:00,70.485,0.0
2026-02-27T02:15:00+00:00,69.994,0.0
2026-02-27T02:20:00+00:00,70.706,0.0
2026-02-27T02:25:00+00:00,70.528,0.0
2026-02-27T02:30:00+00:00,70.39,0.0
2026-02-27T02:35:00+00:00,69.625,0.0
2026-02-27T02:40:00+00:00,67.471,0.0
2026-02-27T02:45:00+00:00,67.763,0.0
2026-02-27T02:50:00+00:00,66.53,0.0
2026-02-27T02:55:00+00:00,67.586,0.0
2026-02-27T03:00:00+00:00,67.193,0.0
2026-02-27T03:05:00+00:00,65.746,0.0
2026-02-27T03:10:00+00:00,65.712,0.0
2026-02-27T03:15:00+00:00,65.363,0.0
2026-02-27T03:20:00+00:00,63.684,0.0
2026-02-27T03:25:00+00:00,65.573,0.0
2026-02-27T03:30:00+00:00,65.459,0.0
2026-02-27T03:35:00+00:00,63.046,0.0
2026-02-27T03:40:00+00:00,63.3,0.0
2026-02-27T03:45:00+00:00,63.177,0.0
2026-02-27T03:50:00+00:00,63.619,0.0
2026-02-27T03:55:00+00:00,62.674,0.0
2026-02-27T04:00:00+00:00,61.236,0.0
2026-02-27T04:05:00+00:00,62.219,0.0
2026-02-27T04:10:00+00:00,62.748,0.0
2026-02-27T04:15:00+00:00,60.459,0.0
2026-02-27T04:20:00+00:00,60.43,0.0
2026-02-27T04:25:00+00:00,59.713,0.0
2026-02-27T04:30:00+00:00,59.861,0.0
2026-02-27T04:35:00+00:00,61.173,0.0
2026-02-27T04:40:00+00:00,61.109,0.0
2026-02-27T04:45:00+00:00,63.042,0.0
2026-02-27T04:50:00+00:00,61.861,0.0
2026-02-27T04:55:00+00:00,59.358,0.0
2026-02-27T05:00:00+00:00,58.116,0.0
2026-02-27T05:05:00+00:00,57.85,0.0
2026-02-27T05:10:00+00:00,57.099,0.0
2026-02-27T05:15:00+00:00,56.369,0.0
2026-02-27T05:20:00+00:00,56.371,0.0
2026-02-27T05:25:00+00:00,57.771,0.0
2026-02-27T05:30:00+00:00,56.986,0.0
2026-02-27T05:35:00+00:00,57.466,0.0
2026-02-27T05:40:00+00:00,58.487,0.0
2026-02-27T05:45:00+00:00,60.096,0.0
2026-02-27T05:50:00+00:00,58.953,0.0
2026-02-27T05:55:00+00:00,59.152,0.0
2026-02-27T06:00:00+00:00,58.433,0.0
2026-02-27T06:05:00+00:00,62.01,0.0
2026-02-27T06:10:00+00:00,61.172,0.0
2026-02-27T06:15:00+00:00,61.382,0.0
2026-02-27T06:20:00+00:00,61.442,0.0
2026-02-27T06:25:00+00:00,61.38,0.0
2026-02-27T06:30:00+00:00,61.849,0.0
2026-02-27T06:35:00+00:00,62.22,0.0
2026-02-27T06:40:00+00:00,59.931,0.0
2026-02-27T06:45:00+00:00,64.569,0.0
2026-02-27T06:50:00+00:00,62.471,0.0
2026-02-27T06:55:00+00:00,62.977,0.0
2026-02-27T07:00:00+00:00,65.335,0.0
2026-02-27T07:05:00+00:00,65.425,0.0
2026-02-27T07:10:00+00:00,65.985,0.0
2026-02-27T07:15:00+00:00,66.338,0.0
2026-02-27T07:20:00+00:00,67.767,0.0
2026-02-27T07:25:00+00:00,66.963,0.0
2026-02-27T07:30:00+00:00,67.055,0.0
2026-02-27T07:35:00+00:00,65.39,0.0
2026-02-27T07:40:00+00:00,68.26,0.0
2026-02-27T07:45:00+00:00,67.285,0.0
2026-02-27T07:50:00+00:00,66.913,0.0
2026-02-27T07:55:00+00:00,68.272,0.0
2026-02-27T08:00:00+00:00,68.954,0.0
2026-02-27T08:05:00+00:00,69.855,0.0
2026-02-27T08:10:00+00:00,67.55,0.0
2026-02-27T08:15:00+00:00,68.839,0.0
2026-02-27T08:20:00+00:00,72.406,0.0
2026-02-27T08:25:00+00:00,72.649,0.0
2026-02-27T08:30:00+00:00,73.713,0.0
2026-02-27T08:35:00+00:00,72.681,0.0
2026-02-27T08:40:00+00:00,72.556,0.0
2026-02-27T08:45:00+00:00,73.596,0.0
2026-02-27T08:50:00+00:00,74.094,0.0
2026-02-27T08:55:00+00:00,75.656,0.0
2026-02-27T09:00:00+00:00,76.901,0.0
2026-02-27T09:05:00+00:00,76.78,0.0
2026-02-27T09:10:00+00:00,74.575,0.0
2026-02-27T09:15:00+00:00,75.491,0.0
2026-02-27T09:20:00+00:00,76.171,0.0
2026-02-27T09:25:00+00:00,77.233,0.0
2026-02-27T09:30:00+00:00,76.41,0.0
2026-02-27T09:35:00+00:00,76.463,0.0
2026-02-27T09:40:00+00:00,75.563,0.0
2026-02-27T09:45:00+00:00,75.29,0.0
2026-02-27T09:50:00+00:00,74.685,0.0
2026-02-27T09:55:00+00:00,76.775,0.0
2026-02-27T10:00:00+00:00,74.927,0.0
2026-02-27T10:05:00+00:00,73.263,0.0
2026-02-27T10:10:00+00:00,71.071,0.0
2026-02-27T10:15:00+00:00,70.471,0.0
2026-02-27T10:20:00+00:00,70.705,0.0
2026-02-27T10:25:00+00:00,73.035,0.0
2026-02-27T10:30:00+00:00,74.133,0.0
2026-02-27T10:35:00+00:00,73.591,0.0
2026-02-27T10:40:00+00:00,73.023,0.0
2026-02-27T10:45:00+00:00,71.691,0.0
2026-02-27T10:50:00+00:00,72.151,0.0
2026-02-27T10:55:00+00:00,71.609,0.0
2026-02-27T11:00:00+00:00,71.811,0.0
2026-02-27T11:05:00+00:00,71.446,0.0
2026-02-27T11:10:00+00:00,68.432,0.0
2026-02-27T11:15:00+00:00,67.091,0.0
2026-02-27T11:20:00+00:00,66.555,0.0
2026-02-27T11:25:00+00:00,69.051,0.0
2026-02-27T11:30:00+00:00,65.597,0.0
2026-02-27T11:35:00+00:00,64.779,0.0
2026-02-27T11:40:00+00:00,64.966,0.0
2026-02-27T11:45:00+00:00,64.943,0.0
2026-02-27T11:50:00+00:00,63.274,0.0
2026-02-27T11:55:00+00:00,62.353,0.0
2026-02-27T12:00:00+00:00,65.322,0.0
2026-02-27T12:05:00+00:00,67.165,0.0
2026-02-27T12:10:00+00:00,69.118,0.0
2026-02-27T12:15:00+00:00,70.565,0.0
2026-02-27T12:20:00+00:00,72.6,0.0
2026-02-27T12:25:00+00:00,71.337,0.0
2026-02-27T12:30:00+00:00,70.951,0.0
2026-02-27T12:35:00+00:00,70.109,0.0
2026-02-27T12:40:00+00:00,71.249,0.0
2026-02-27T12:45:00+00:00,71.159,0.0
2026-02-27T12:50:00+00:00,65.375,0.0
2026-02-27T12:55:00+00:00,67.584,0.0
2026-02-27T13:00:00+00:00,69.281,0.0
2026-02-27T13:05:00+00:00,70.856,0.0
2026-02-27T13:10:00+00:00,70.441,0.0
2026-02-27T13:15:00+00:00,69.544,0.0
2026-02-27T13:20:00+00:00,68.374,0.0
2026-02-27T13:25:00+00:00,69.162,0.0
2026-02-27T13:30:00+00:00,70.291,0.0
2026-02-27T13:35:00+00:00,69.176,0.0
2026-02-27T13:40:00+00:00,66.486,0.0
2026-02-27T13:45:00+00:00,64.169,0.0
2026-02-27T13:50:00+00:00,62.113,0.0
2026-02-27T13:55:00+00:00,61.894,0.0
2026-02-27T14:00:00+00:00,64.425,0.0
2026-02-27T14:05:00+00:00,61.913,0.0
2026-02-27T14:10:00+00:00,62.355,0.0
2026-02-27T14:15:00+00:00,61.385,0.0
2026-02-27T14:20:00+00:00,61.976,0.0
2026-02-27T14:25:00+00:00,61.481,0.0
2026-02-27T14:30:00+00:00,59.683,0.0
2026-02-27T14:35:00+00:00,58.028,0.0
2026-02-27T14:40:00+00:00,56.244,0.0
2026-02-27T14:45:00+00:00,55.269,0.0
2026-02-27T14:50:00+00:00,56.45,0.0
2026-02-27T14:55:00+00:00,58.586,0.0
2026-02-27T15:00:00+00:00,56.969,0.0
2026-02-27T15:05:00+00:00,55.393,0.0
2026-02-27T15:10:00+00:00,56.345,0.0
2026-02-27T15:15:00+00:00,60.256,0.0
2026-02-27T15:20:00+00:00,60.894,0.0
2026-02-27T15:25:00+00:00,61.211,0.0
2026-02-27T15:30:00+00:00,62.423,0.0
2026-02-27T15:35:00+00:00,64.599,0.0
2026-02-27T15:40:00+00:00,64.547,0.0
2026-02-27T15:45:00+00:00,64.3,0.0
2026-02-27T15:50:00+00:00,63.217,0.0
2026-02-27T15:55:00+00:00,63.219,0.0
2026-02-27T16:00:00+00:00,63.366,0.0
2026-02-27T16:05:00+00:00,63.401,0.0
2026-02-27T16:10:00+00:00,63.97,0.0
2026-02-27T16:15:00+00:00,62.346,0.0
2026-02-27T16:20:00+00:00,61.424,0.0
2026-02-27T16:25:00+00:00,63.52,0.0
2026-02-27T16:30:00+00:00,65.016,0.0
2026-02-27T16:35:00+00:00,67.098,0.0
2026-02-27T16:40:00+00:00,66.804,0.0
2026-02-27T16:45:00+00:00,68.879,0.0
2026-02-27T16:50:00+00:00,68.156,0.0
2026-02-27T16:55:00+00:00,69.85,0.0
2026-02-27T17:00:00+00:00,72.458,0.0
2026-02-27T17:05:00+00:00,73.257,0.0
2026-02-27T17:10:00+00:00,73.22,0.0
2026-02-27T17:15:00+00:00,73.538,0.0
2026-02-27T17:20:00+00:00,73.205,0.0
2026-02-27T17:25:00+00:00,75.886,0.0
2026-02-27T17:30:00+00:00,74.266,0.0
2026-02-27T17:35:00+00:00,73.826,0.0
2026-02-27T17:40:00+00:00,77.288,0.0
2026-02-27T17:45:00+00:00,79.858,0.0
2026-02-27T17:50:00+00:00,81.312,0.0
2026-02-27T17:55:00+00:00,84.124,0.0
2026-02-27T18:00:00+00:00,83.772,0.0
2026-02-27T18:05:00+00:00,84.656,0.0
2026-02-27T18:10:00+00:00,85.166,0.0
2026-02-27T18:15:00+00:00,83.801,0.0
2026-02-27T18:20:00+00:00,85.27,0.0
2026-02-27T18:25:00+00:00,86.791,0.0
2026-02-27T18:30:00+00:00,85.487,0.0
2026-02-27T18:35:00+00:00,84.126,0.0
2026-02-27T18:40:00+00:00,83.273,0.0
2026-02-27T18:45:00+00:00,85.464,0.0
2026-02-27T18:50:00+00:00,84.278,0.0
2026-02-27T18:55:00+00:00,81.88,0.0
2026-02-27T19:00:00+00:00,82.064,0.0
2026-02-27T19:05:00+00:00,81.131,0.0
2026-02-27T19:10:00+00:00,83.772,0.0
2026-02-27T19:15:00+00:00,81.087,0.0
2026-02-27T19:20:00+00:00,79.656,0.0
2026-02-27T19:25:00+00:00,78.119,0.0
2026-02-27T19:30:00+00:00,76.191,0.0
2026-02-27T19:35:00+00:00,76.607,0.0
2026-02-27T19:40:00+00:00,75.33,0.0
2026-02-27T19:45:00+00:00,77.923,0.0
2026-02-27T19:50:00+00:00,76.726,0.0
2026-02-27T19:55:00+00:00,75.481,0.0
2026-02-27T20:00:00+00:00,72.708,0.0
2026-02-27T20:05:00+00:00,71.299,0.0
2026-02-27T20:10:00+00:00,72.164,0.0
2026-02-27T20:15:00+00:00,72.667,0.0
2026-02-27T20:20:00+00:00,70.938,0.0
2026-02-27T20:25:00+00:00,70.308,0.0
2026-02-27T20:30:00+00:00,68.764,0.0
2026-02-27T20:35:00+00:00,70.184,0.0
2026-02-27T20:40:00+00:00,68.941,0.0
2026-02-27T20:45:00+00:00,67.859,0.0
2026-02-27T20:50:00+00:00,66.307,0.0
2026-02-27T20:55:00+00:00,66.437,0.0
2026-02-27T21:00:00+00:00,67.653,0.0
2026-02-27T21:05:00+00:00,67.388,0.0
2026-02-27T21:10:00+00:00,67.455,0.0
2026-02-27T21:15:00+00:00,65.627,0.0
2026-02-27T21:20:00+00:00,66.704,0.0
2026-02-27T21:25:00+00:00,66.986,0.0
2026-02-27T21:30:00+00:00,63.213,0.0
2026-02-27T21:35:00+00:00,62.565,0.0
2026-02-27T21:40:00+00:00,64.998,0.0
2026-02-27T21:45:00+00:00,64.502,0.0
2026-02-27T21:50:00+00:00,60.34,0.0
2026-02-27T21:55:00+00:00,59.454,0.0
2026-02-27T22:00:00+00:00,59.596,0.0
2026-02-27T22:05:00+00:00,60.569,0.0
2026-02-27T22:10:00+00:00,57.952,0.0
2026-02-27T22:15:00+00:00,57.7,0.0
2026-02-27T22:20:00+00:00,57.684,0.0
2026-02-27T22:25:00+00:00,57.828,0.0
2026-02-27T22:30:00+00:00,57.249,0.0
2026-02-27T22:35:00+00:00,55.138,0.0
2026-02-27T22:40:00+00:00,54.162,0.0
2026-02-27T22:45:00+00:00,55.121,0.0
2026-02-27T22:50:00+00:00,54.244,0.0
2026-02-27T22:55:00+00:00,53.972,0.0
2026-02-27T23:00:00+00:00,55.315,0.0
2026-02-27T23:05:00+00:00,54.068,0.0
2026-02-27T23:10:00+00:00,53.745,0.0
2026-02-27T23:15:00+00:00,54.408,0.0
2026-02-27T23:20:00+00:00,53.4,0.0
2026-02-27T23:25:00+00:00,50.858,0.0
2026-02-27T23:30:00+00:00,50.644,0.0
2026-02-27T23:35:00+00:00,52.344,0.0
2026-02-27T23:40:00+00:00,52.216,0.0
2026-02-27T23:45:00+00:00,52.234,0.0
2026-02-27T23:50:00+00:00,52.342,0.0
2026-02-27T23:55:00+00:00,52.261,0.0
2026-02-28T00:00:00+00:00,54.115,0.0
2026-02-28T00:05:00+00:00,55.945,0.0
2026-02-28T00:10:00+00:00,55.845,0.0
2026-02-28T00:15:00+00:00,55.923,0.0
2026-02-28T00:20:00+00:00,56.035,0.0
2026-02-28T00:25:00+00:00,57.854,0.0
2026-02-28T00:30:00+00:00,58.548,0.0
2026-02-28T00:35:00+00:00,59.256,0.0
2026-02-28T00:40:00+00:00,66.104,0.0
2026-02-28T00:45:00+00:00,68.712,0.0
2026-02-28T00:50:00+00:00,68.77,0.0
2026-02-28T00:55:00+00:00,68.756,0.0
2026-02-28T01:00:00+00:00,69.602,0.0
2026-02-28T01:05:00+00:00,72.302,0.0
2026-02-28T01:10:00+00:00,72.5,0.0
2026-02-28T01:15:00+00:00,74.296,0.0
2026-02-28T01:20:00+00:00,74.02,0.0
2026-02-28T01:25:00+00:00,74.023,0.0
2026-02-28T01:30:00+00:00,72.323,0.0
2026-02-28T01:35:00+00:00,70.651,0.0
2026-02-28T01:40:00+00:00,70.629,0.0
2026-02-28T01:45:00+00:00,70.462,0.0
2026-02-28T01:50:00+00:00,69.199,0.0
2026-02-28T01:55:00+00:00,67.186,0.0
2026-02-28T02:00:00+00:00,68.512,0.0
2026-02-28T02:05:00+00:00,68.759,0.0
2026-02-28T02:10:00+00:00,68.543,0.0
2026-02-28T02:15:00+00:00,66.88,0.0
2026-02-28T02:20:00+00:00,67.767,0.0
2026-02-28T02:25:00+00:00,67.934,0.0
2026-02-28T02:30:00+00:00,67.219,0.0
2026-02-28T02:35:00+00:00,66.872,0.0
2026-02-28T02:40:00+00:00,68.737,0.0
2026-02-28T02:45:00+00:00,67.999,0.0
2026-02-28T02:50:00+00:00,65.787,0.0
2026-02-28T02:55:00+00:00,65.74,0.0
2026-02-28T03:00:00+00:00,65.993,0.0
2026-02-28T03:05:00+00:00,65.065,0.0
2026-02-28T03:10:00+00:00,63.364,0.0
2026-02-28T03:15:00+00:00,63.534,0.0
2026-02-28T03:20:00+00:00,62.187,0.0
2026-02-28T03:25:00+00:00,61.453,0.0
2026-02-28T03:30:00+00:00,60.893,0.0
2026-02-28T03:35:00+00:00,61.225,0.0
2026-02-28T03:40:00+00:00,61.56,0.0
2026-02-28T03:45:00+00:00,62.156,0.0
2026-02-28T03:50:00+00:00,59.888,0.0
2026-02-28T03:55:00+00:00,59.564,0.0
2026-02-28T04:00:00+00:00,57.806,0.0
2026-02-28T04:05:00+00:00,57.605,0.0
2026-02-28T04:10:00+00:00,57.253,0.0
2026-02-28T04:15:00+00:00,57.747,0.0
2026-02-28T04:20:00+00:00,56.501,0.0
2026-02-28T04:25:00+00:00,54.905,0.0
2026-02-28T04:30:00+00:00,53.207,0.0
2026-02-28T04:35:00+00:00,54.312,0.0
2026-02-28T04:40:00+00:00,55.966,0.0
2026-02-28T04:45:00+00:00,53.585,0.0
2026-02-28T04:50:00+00:00,53.574,0.0
2026-02-28T04:55:00+00:00,51.875,0.0
2026-02-28T05:00:00+00:00,53.17,0.0
2026-02-28T05:05:00+00:00,54.532,0.0
2026-02-28T05:10:00+00:00,55.129,0.0
2026-02-28T05:15:00+00:00,54.015,0.0
2026-02-28T05:20:00+00:00,54.909,0.0
2026-02-28T05:25:00+00:00,53.357,0.0
2026-02-28T05:30:00+00:00,52.763,0.0
2026-02-28T05:35:00+00:00,54.849,0.0
2026-02-28T05:40:00+00:00,54.292,0.0
2026-02-28T05:45:00+00:00,54.035,0.0
2026-02-28T05:50:00+00:00,54.251,0.0
2026-02-28T05:55:00+00:00,53.547,0.0
2026-02-28T06:00:00+00:00,54.65,0.0
2026-02-28T06:05:00+00:00,55.7,0.0
2026-02-28T06:10:00+00:00,53.995,0.0
2026-02-28T06:15:00+00:00,55.906,0.0
2026-02-28T06:20:00+00:00,54.755,0.0
2026-02-28T06:25:00+00:00,56.438,0.0
2026-02-28T06:30:00+00:00,56.1,0.0
2026-02-28T06:35:00+00:00,58.691,0.0
2026-02-28T06:40:00+00:00,58.289,0.0
2026-02-28T06:45:00+00:00,57.848,0.0
2026-02-28T06:50:00+00:00,58.357,0.0
2026-02-28T06:55:00+00:00,57.548,0.0
2026-02-28T07:00:00+00:00,57.23,0.0
2026-02-28T07:05:00+00:00,56.299,0.0
2026-02-28T07:10:00+00:00,57.703,0.0
2026-02-28T07:15:00+00:00,59.51,0.0
2026-02-28T07:20:00+00:00,58.855,0.0
2026-02-28T07:25:00+00:00,58.83,0.0
2026-02-28T07:30:00+00:00,58.571,0.0
2026-02-28T07:35:00+00:00,57.041,0.0
2026-02-28T07:40:00+00:00,57.309,0.0
2026-02-28T07:45:00+00:00,57.659,0.0
2026-02-28T07:50:00+00:00,57.7,0.0
2026-02-28T07:55:00+00:00,56.798,0.0
2026-02-28T08:00:00+00:00,56.439,0.0
2026-02-28T08:05:00+00:00,57.117,0.0
2026-02-28T08:10:00+00:00,59.043,0.0
2026-02-28T08:15:00+00:00,58.813,0.0
2026-02-28T08:20:00+00:00,59.942,0.0
2026-02-28T08:25:00+00:00,60.884,0.0
2026-02-28T08:30:00+00:00,61.261,0.0
2026-02-28T08:35:00+00:00,60.699,0.0
2026-02-28T08:40:00+00:00,62.544,0.0
2026-02-28T08:45:00+00:00,63.342,0.0
2026-02-28T08:50:00+00:00,66.485,0.0
2026-02-28T08:55:00+00:00,64.526,0.0
2026-02-28T09:00:00+00:00,63.962,0.0
2026-02-28T09:05:00+00:00,65.995,0.0
2026-02-28T09:10:00+00:00,65.96,0.0
2026-02-28T09:15:00+00:00,66.429,0.0
2026-02-28T09:20:00+00:00,64.234,0.0
2026-02-28T09:25:00+00:00,63.86,0.0
2026-02-28T09:30:00+00:00,62.446,0.0
2026-02-28T09:35:00+00:00,65.736,0.0
2026-02-28T09:40:00+00:00,64.122,0.0
2026-02-28T09:45:00+00:00,66.127,0.0
2026-02-28T09:50:00+00:00,64.701,0.0
2026-02-28T09:55:00+00:00,64.134,0.0
2026-02-28T10:00:00+00:00,64.997,0.0
2026-02-28T10:05:00+00:00,62.289,0.0
2026-02-28T10:10:00+00:00,60.084,0.0
2026-02-28T10:15:00+00:00,62.029,0.0
2026-02-28T10:20:00+00:00,62.544,0.0
2026-02-28T10:25:00+00:00,61.967,0.0
2026-02-28T10:30:00+00:00,63.182,0.0
2026-02-28T10:35:00+00:00,66.18,0.0
2026-02-28T10:40:00+00:00,66.385,0.0
2026-02-28T10:45:00+00:00,68.251,0.0
2026-02-28T10:50:00+00:00,68.825,0.0
2026-02-28T10:55:00+00:00,66.255,0.0
2026-02-28T11:00:00+00:00,68.044,0.0
2026-02-28T11:05:00+00:00,64.027,0.0
2026-02-28T11:10:00+00:00,65.117,0.0
2026-02-28T11:15:00+00:00,66.356,0.0
2026-02-28T11:20:00+00:00,65.402,0.0
2026-02-28T11:25:00+00:00,64.735,0.0
2026-02-28T11:30:00+00:00,67.188,0.0
2026-02-28T11:35:00+00:00,66.475,0.0
2026-02-28T11:40:00+00:00,62.382,0.0
2026-02-28T11:45:00+00:00,61.725,0.0
2026-02-28T11:50:00+00:00,61.893,0.0
2026-02-28T11:55:00+00:00,61.129,0.0
2026-02-28T12:00:00+00:00,65.784,0.0
2026-02-28T12:05:00+00:00,67.05,0.0
2026-02-28T12:10:00+00:00,67.411,0.0
2026-02-28T12:15:00+00:00,66.407,0.0
2026-02-28T12:20:00+00:00,66.132,0.0
2026-02-28T12:25:00+00:00,66.283,0.0
2026-02-28T12:30:00+00:00,65.423,0.0
2026-02-28T12:35:00+00:00,66.699,0.0
2026-02-28T12:40:00+00:00,68.192,0.0
2026-02-28T12:45:00+00:00,70.327,0.0
2026-02-28T12:50:00+00:00,68.107,0.0
2026-02-28T12:55:00+00:00,65.942,0.0
2026-02-28T13:00:00+00:00,64.463,0.0
2026-02-28T13:05:00+00:00,65.687,0.0
2026-02-28T13:10:00+00:00,64.734,0.0
2026-02-28T13:15:00+00:00,66.264,0.0
2026-02-28T13:20:00+00:00,67.812,0.0
2026-02-28T13:25:00+00:00,67.505,0.0
2026-02-28T13:30:00+00:00,64.52,0.0
2026-02-28T13:35:00+00:00,61.672,0.0
2026-02-28T13:40:00+00:00,57.317,0.0
2026-02-28T13:45:00+00:00,58.502,0.0
2026-02-28T13:50:00+00:00,64.032,0.0
2026-02-28T13:55:00+00:00,62.241,0.0
2026-02-28T14:00:00+00:00,57.782,0.0
2026-02-28T14:05:00+00:00,58.991,0.0
2026-02-28T14:10:00+00:00,61.829,0.0
2026-02-28T14:15:00+00:00,63.063,0.0
2026-02-28T14:20:00+00:00,61.513,0.0
2026-02-28T14:25:00+00:00,59.533,0.0
2026-02-28T14:30:00+00:00,59.971,0.0
2026-02-28T14:35:00+00:00,62.377,0.0
2026-02-28T14:40:00+00:00,60.409,0.0
2026-02-28T14:45:00+00:00,60.924,0.0
2026-02-28T14:50:00+00:00,62.343,0.0
2026-02-28T14:55:00+00:00,60.327,0.0
2026-02-28T15:00:00+00:00,59.144,0.0
2026-02-28T15:05:00+00:00,58.559,0.0
2026-02-28T15:10:00+00:00,59.246,0.0
2026-02-28T15:15:00+00:00,60.403,0.0
2026-02-28T15:20:00+00:00,61.519,0.0
2026-02-28T15:25:00+00:00,61.8,0.0
2026-02-28T15:30:00+00:00,61.175,0.0
2026-02-28T15:35:00+00:00,60.179,0.0
2026-02-28T15:40:00+00:00,62.074,0.0
2026-02-28T15:45:00+00:00,63.864,0.0
2026-02-28T15:50:00+00:00,61.517,0.0
2026-02-28T15:55:00+00:00,62.514,0.0
2026-02-28T16:00:00+00:00,63.621,0.0
2026-02-28T16:05:00+00:00,64.689,0.0
2026-02-28T16:10:00+00:00,65.517,0.0
2026-02-28T16:15:00+00:00,69.91,0.0
2026-02-28T16:20:00+00:00,71.689,0.0
2026-02-28T16:25:00+00:00,72.559,0.0
2026-02-28T16:30:00+00:00,70.639,0.0
2026-02-28T16:35:00+00:00,69.887,0.0
2026-02-28T16:40:00+00:00,70.307,0.0
2026-02-28T16:45:00+00:00,72.013,0.0
2026-02-28T16:50:00+00:00,70.71,0.0
2026-02-28T16:55:00+00:00,73.754,0.0
2026-02-28T17:00:00+00:00,73.67,0.0
2026-02-28T17:05:00+00:00,76.326,0.0
2026-02-28T17:10:00+00:00,75.727,0.0
2026-02-28T17:15:00+00:00,73.3,0.0
2026-02-28T17:20:00+00:00,72.928,0.0
2026-02-28T17:25:00+00:00,74.898,0.0
2026-02-28T17:30:00+00:00,76.733,0.0
2026-02-28T17:35:00+00:00,80.005,0.0
2026-02-28T17:40:00+00:00,80.586,0.0
2026-02-28T17:45:00+00:00,80.544,0.0
2026-02-28T17:50:00+00:00,80.061,0.0
2026-02-28T17:55:00+00:00,80.817,0.0
2026-02-28T18:00:00+00:00,81.764,0.0
2026-02-28T18:05:00+00:00,80.908,0.0
2026-02-28T18:10:00+00:00,81.399,0.0
2026-02-28T18:15:00+00:00,80.845,0.0
2026-02-28T18:20:00+00:00,83.901,0.0
2026-02-28T18:25:00+00:00,84.437,0.0
2026-02-28T18:30:00+00:00,82.074,0.0
2026-02-28T18:35:00+00:00,82.045,0.0
2026-02-28T18:40:00+00:00,81.337,0.0
2026-02-28T18:45:00+00:00,83.005,0.0
2026-02-28T18:50:00+00:00,81.522,0.0
2026-02-28T18:55:00+00:00,83.331,0.0
2026-02-28T19:00:00+00:00,82.217,0.0
2026-02-28T19:05:00+00:00,81.565,0.0
2026-02-28T19:10:00+00:00,81.584,0.0
2026-02-28T19:15:00+00:00,81.886,0.0
2026-02-28T19:20:00+00:00,81.257,0.0
2026-02-28T19:25:00+00:00,80.11,0.0
2026-02-28T19:30:00+00:00,79.701,0.0
2026-02-28T19:35:00+00:00,78.621,0.0
2026-02-28T19:40:00+00:00,76.558,0.0
2026-02-28T19:45:00+00:00,78.476,0.0
2026-02-28T19:50:00+00:00,76.041,0.0
2026-02-28T19:55:00+00:00,76.275,0.0
2026-02-28T20:00:00+00:00,75.292,0.0
2026-02-28T20:05:00+00:00,74.548,0.0
2026-02-28T20:10:00+00:00,74.194,0.0
2026-02-28T20:15:00+00:00,72.696,0.0
2026-02-28T20:20:00+00:00,71.361,0.0
2026-02-28T20:25:00+00:00,71.961,0.0
2026-02-28T20:30:00+00:00,72.43,0.0
2026-02-28T20:35:00+00:00,70.988,0.0
2026-02-28T20:40:00+00:00,70.733,0.0
2026-02-28T20:45:00+00:00,71.179,0.0
2026-02-28T20:50:00+00:00,71.665,0.0
2026-02-28T20:55:00+00:00,71.552,0.0
2026-02-28T21:00:00+00:00,69.449,0.0
2026-02-28T21:05:00+00:00,69.693,0.0
