SETT_DATE,SETT_PERIOD,Energy Imbalance,Frequency Control,Positive Reserve,Constraints,Negative Reserve,Other
2024-04-06,29,42002.52,4766.564,35109.65,101804.82098811644,1848.4050279286273,-3084.839016045062
2024-04-06,30,30757.444,2662.058,32876.943,114232.10116729785,2844.969371304641,4049.9584613975053
2024-04-06,31,226.846,7072.363,35560.004,148211.09326468536,4168.979144846675,6888.529590467974
2024-04-06,32,219.552,4777.407,48201.026,150529.81380385137,2840.3949941491614,6390.413201999477
2024-04-06,33,2601.689,14699.799,44780.43,139926.5490559027,1282.5587793283355,893.1961647689783
2024-04-06,34,397.764,3241.1802387412117,42917.508315173065,179157.2028261195,0.0,8267.70961996623
2024-04-06,35,-6485.95,971.073,-846.208,225189.27209513288,239.47764220293752,28560.757262664174
2024-04-06,36,-3692.411,326.304,2292.842,250109.9084669276,221.6596068643491,30998.363926208065
2024-04-06,37,11279.801,72.09331178084972,3375.6006016089714,235777.98008620608,0.0,2032.4510004040874
2024-04-06,38,11655.652,167.0740928454893,3179.0679705989282,238574.3725147903,0.0,2122.229421765291
2024-04-06,39,27857.84,426.7645555697794,2162.594401730406,233823.1268311435,0.0,2320.0572115562895
2024-04-06,40,29239.901,3.132469119771512,2474.1456792987024,234436.7217693548,0.0,1839.6130822267176
2024-04-06,41,4069.903,145.81546664064132,3393.110557395891,235968.2340083469,0.0,2114.708967616592
2024-04-06,42,-1586.279,49.893,1298.132,231192.4052577229,11.253960100689449,3500.4367821764363
2024-04-06,43,7631.627,186.85880235170993,4949.985031889559,248528.608002347,0.0,143.5131634117313
2024-04-06,44,-18504.266,14.494789503863874,3612.399,246318.0610503028,-82.3922621894338,8165.25442238277
2024-04-06,45,-35785.916,558.7318744106148,6758.808,272026.141507172,46.51864470385084,42116.155973713496
2024-04-06,46,-26533.884,-33.905,9678.51,265482.89985259523,-0.48343926073821647,35816.3455866655
2024-04-06,47,14633.685,-2.6889069978245104,11268.92489684554,264512.5970571066,132.503,1822.7689530456853
2024-04-06,48,-1534.781,-8.658,24361.868,236433.16076597437,19.599848317961648,7941.14438570765
2024-04-07,1,-1174.331,0.0,0.0,216758.555,133.837,14481.239
2024-04-07,2,133.772,0.0,28606.32526698588,188348.38237198192,1.605,333.33236103218906
2024-04-07,3,220.033,3590.645448070411,55047.03708664869,151506.41576727695,27.74,1210.7916980039624
2024-04-07,4,-56.351,3417.379,52032.975,146014.0325379083,1304.7356570474954,10462.8968050442
2024-04-07,5,-294.714,1342.099,0.0,192702.104437224,130.6091531865595,14744.340409589426
2024-04-07,6,472.335,1211.006,35900.809,162115.4048977963,185.77638867025487,11870.49071353343
2024-04-07,7,1016.4,179.62,0.0,199454.35922448937,748.1665730468638,12849.222202463758
2024-04-07,8,1147.214,69.46,0.0,201073.04002280356,1.9020656591974987,13134.819911537259
