ValueDate,Current Inst,MVA Inst,MVAr Inst,Volts Inst
2026-02-28T20:20:00+00:00,375.672,21.666,-21.666,33.314
2026-02-28T20:25:00+00:00,368.898,21.336,-21.336,33.405
2026-02-28T20:30:00+00:00,364.246,21.074,-21.074,33.335
2026-02-28T20:35:00+00:00,359.871,20.596,-20.596,33.036
2026-02-28T20:40:00+00:00,356.87,20.392,-20.392,33.008
2026-02-28T20:45:00+00:00,356.855,20.408,-20.408,33.026
2026-02-28T20:50:00+00:00,352.54,20.169,-20.168,33.024
2026-02-28T20:55:00+00:00,348.414,19.947,-19.948,33.024
2026-02-28T21:00:00+00:00,345.208,19.743,-19.743,33.007
2026-02-28T21:05:00+00:00,342.903,19.636,-19.635,33.047
2026-02-28T21:10:00+00:00,335.653,19.248,-19.248,33.136
2026-02-28T21:15:00+00:00,334.941,19.237,-19.239,33.186
2026-02-28T21:20:00+00:00,330.746,19.012,-19.01,33.203
2026-02-28T21:25:00+00:00,327.686,18.848,-18.849,33.226
2026-02-28T21:30:00+00:00,325.121,18.719,-18.72,33.258
2026-02-28T21:35:00+00:00,321.06,18.523,-18.522,33.297
2026-02-28T21:40:00+00:00,319.314,18.434,-18.434,33.359
2026-02-28T21:45:00+00:00,315.676,18.237,-18.239,33.372
2026-02-28T21:50:00+00:00,314.621,18.17,-18.169,33.362
2026-02-28T21:55:00+00:00,313.733,18.126,-18.126,33.382
2026-02-28T22:00:00+00:00,306.481,17.736,-17.736,33.393
2026-02-28T22:05:00+00:00,303.72,17.573,-17.571,33.41
2026-02-28T22:10:00+00:00,297.715,17.218,-17.216,33.427
2026-02-28T22:15:00+00:00,301.535,17.367,-17.366,33.228
2026-02-28T22:20:00+00:00,301.744,17.264,-17.263,33.01
2026-02-28T22:25:00+00:00,297.788,16.997,-16.997,32.938
2026-02-28T22:30:00+00:00,295.212,16.855,-16.855,32.913
2026-02-28T22:35:00+00:00,294.814,16.792,-16.79,32.892
2026-02-28T22:40:00+00:00,294.409,16.778,-16.777,32.921
2026-02-28T22:45:00+00:00,294.876,16.824,-16.823,32.96
2026-02-28T22:50:00+00:00,288.666,16.504,-16.504,32.995
2026-02-28T22:55:00+00:00,284.661,16.271,-16.272,33.026
2026-02-28T23:00:00+00:00,281.366,16.106,-16.106,33.049
2026-02-28T23:05:00+00:00,280.512,16.057,-16.058,33.083
2026-02-28T23:10:00+00:00,273.866,15.692,-15.692,33.108
2026-02-28T23:15:00+00:00,271.067,15.574,-15.574,33.156
2026-02-28T23:20:00+00:00,270.028,15.541,-15.542,33.238
2026-02-28T23:25:00+00:00,264.318,15.168,-15.168,33.073
2026-02-28T23:30:00+00:00,258.619,14.794,-14.794,33.016
2026-02-28T23:35:00+00:00,261.879,14.939,-14.939,32.95
2026-02-28T23:40:00+00:00,261.873,14.904,-14.904,32.894
2026-02-28T23:45:00+00:00,257.822,14.68,-14.68,32.897
2026-02-28T23:50:00+00:00,256.745,14.612,-14.612,32.899
2026-02-28T23:55:00+00:00,256.389,14.598,-14.598,32.915
2026-03-01T00:00:00+00:00,256.968,14.649,-14.649,32.908
2026-03-01T00:05:00+00:00,276.367,15.693,-15.692,32.799
2026-03-01T00:10:00+00:00,293.404,16.612,-16.609,32.725
2026-03-01T00:15:00+00:00,298.513,16.911,-16.908,32.729
2026-03-01T00:20:00+00:00,296.766,16.816,-16.812,32.741
2026-03-01T00:25:00+00:00,294.976,16.736,-16.732,32.785
2026-03-01T00:30:00+00:00,293.93,16.708,-16.705,32.787
2026-03-01T00:35:00+00:00,304.653,17.227,-17.224,32.656
2026-03-01T00:40:00+00:00,314.611,17.752,-17.752,32.567
2026-03-01T00:45:00+00:00,322.524,18.278,-18.278,32.764
2026-03-01T00:50:00+00:00,318.73,18.251,-18.252,33.091
2026-03-01T00:55:00+00:00,315.269,18.08,-18.083,33.138
2026-03-01T01:00:00+00:00,311.548,17.9,-17.902,33.138
2026-03-01T01:05:00+00:00,313.058,17.941,-17.944,33.138
2026-03-01T01:10:00+00:00,311.563,17.948,-17.95,33.21
2026-03-01T01:15:00+00:00,308.808,17.837,-17.839,33.315
2026-03-01T01:20:00+00:00,304.139,17.596,-17.594,33.427
2026-03-01T01:25:00+00:00,302.812,17.545,-17.544,33.434
2026-03-01T01:30:00+00:00,297.919,17.267,-17.265,33.486
2026-03-01T01:35:00+00:00,296.102,17.015,-17.012,33.122
2026-03-01T01:40:00+00:00,294.336,16.822,-16.819,33.02
2026-03-01T01:45:00+00:00,292.354,16.724,-16.722,33.01
2026-03-01T01:50:00+00:00,288.579,16.516,-16.516,33.026
2026-03-01T01:55:00+00:00,283.416,16.208,-16.209,33.021
2026-03-01T02:00:00+00:00,283.273,16.198,-16.2,33.016
2026-03-01T02:05:00+00:00,287.977,16.454,-16.454,32.963
2026-03-01T02:10:00+00:00,286.414,16.397,-16.398,33.006
2026-03-01T02:15:00+00:00,282.488,16.161,-16.163,33.035
2026-03-01T02:20:00+00:00,281.774,16.125,-16.123,33.088
2026-03-01T02:25:00+00:00,279.4,16.05,-16.049,33.152
2026-03-01T02:30:00+00:00,276.418,15.898,-15.9,33.229
2026-03-01T02:35:00+00:00,276.61,15.839,-15.842,33.026
2026-03-01T02:40:00+00:00,276.395,15.765,-15.768,32.966
2026-03-01T02:45:00+00:00,276.084,15.774,-15.776,32.976
2026-03-01T02:50:00+00:00,272.404,15.566,-15.566,33.014
2026-03-01T02:55:00+00:00,269.439,15.416,-15.419,33.026
2026-03-01T03:00:00+00:00,268.134,15.352,-15.352,33.068
2026-03-01T03:05:00+00:00,267.5,15.293,-15.295,32.986
2026-03-01T03:10:00+00:00,267.81,15.302,-15.304,32.969
2026-03-01T03:15:00+00:00,264.896,15.152,-15.154,33.034
2026-03-01T03:20:00+00:00,264.834,15.152,-15.152,33.064
2026-03-01T03:25:00+00:00,260.131,14.862,-14.864,32.985
2026-03-01T03:30:00+00:00,257.536,14.712,-14.712,32.964
2026-03-01T03:35:00+00:00,256.36,14.61,-14.61,32.852
2026-03-01T03:40:00+00:00,256.558,14.58,-14.577,32.836
2026-03-01T03:45:00+00:00,257.39,14.646,-14.644,32.853
2026-03-01T03:50:00+00:00,253.406,14.428,-14.428,32.877
2026-03-01T03:55:00+00:00,252.566,14.384,-14.384,32.9
2026-03-01T04:00:00+00:00,251.059,14.326,-14.324,32.909
2026-03-01T04:05:00+00:00,250.579,14.296,-14.294,32.941
2026-03-01T04:10:00+00:00,248.748,14.22,-14.22,32.977
2026-03-01T04:15:00+00:00,244.628,13.978,-13.981,33.0
2026-03-01T04:20:00+00:00,242.74,13.881,-13.884,32.99
2026-03-01T04:25:00+00:00,244.476,13.97,-13.973,32.983
2026-03-01T04:30:00+00:00,239.896,13.744,-13.744,33.024
2026-03-01T04:35:00+00:00,241.096,13.78,-13.78,32.974
2026-03-01T04:40:00+00:00,241.265,13.752,-13.751,32.974
2026-03-01T04:45:00+00:00,238.981,13.667,-13.664,32.976
2026-03-01T04:50:00+00:00,239.164,13.64,-13.638,32.956
2026-03-01T04:55:00+00:00,234.391,13.387,-13.387,32.9
2026-03-01T05:00:00+00:00,233.139,13.294,-13.294,32.882
2026-03-01T05:05:00+00:00,232.892,13.255,-13.255,32.9
2026-03-01T05:10:00+00:00,237.778,13.544,-13.544,32.902
2026-03-01T05:15:00+00:00,236.851,13.496,-13.496,32.922
2026-03-01T05:20:00+00:00,235.69,13.48,-13.479,33.01
2026-03-01T05:25:00+00:00,233.628,13.38,-13.378,33.029
2026-03-01T05:30:00+00:00,232.866,13.325,-13.324,33.012
2026-03-01T05:35:00+00:00,233.176,13.333,-13.333,32.99
2026-03-01T05:40:00+00:00,235.08,13.43,-13.429,32.966
2026-03-01T05:45:00+00:00,234.071,13.383,-13.382,32.954
2026-03-01T05:50:00+00:00,234.865,13.41,-13.411,32.967
2026-03-01T05:55:00+00:00,236.242,13.481,-13.48,32.964
2026-03-01T06:00:00+00:00,235.938,13.476,-13.475,32.962
2026-03-01T06:05:00+00:00,240.206,13.628,-13.628,32.81
2026-03-01T06:10:00+00:00,242.43,13.754,-13.758,32.751
2026-03-01T06:15:00+00:00,245.423,13.926,-13.929,32.772
2026-03-01T06:20:00+00:00,246.337,13.976,-13.979,32.785
2026-03-01T06:25:00+00:00,248.612,14.118,-14.12,32.796
2026-03-01T06:30:00+00:00,251.724,14.285,-14.285,32.782
2026-03-01T06:35:00+00:00,252.944,14.324,-14.326,32.688
2026-03-01T06:40:00+00:00,257.522,14.543,-14.546,32.625
2026-03-01T06:45:00+00:00,259.571,14.7,-14.698,32.672
2026-03-01T06:50:00+00:00,260.439,14.751,-14.75,32.668
2026-03-01T06:55:00+00:00,261.393,14.761,-14.762,32.574
2026-03-01T07:00:00+00:00,266.793,15.005,-15.006,32.536
2026-03-01T07:05:00+00:00,271.37,15.33,-15.33,32.594
2026-03-01T07:10:00+00:00,274.002,15.636,-15.636,32.921
2026-03-01T07:15:00+00:00,272.398,15.552,-15.552,32.93
2026-03-01T07:20:00+00:00,273.573,15.62,-15.621,32.98
2026-03-01T07:25:00+00:00,272.552,15.636,-15.634,33.136
2026-03-01T07:30:00+00:00,275.855,15.82,-15.819,33.106
2026-03-01T07:35:00+00:00,274.946,15.745,-15.744,33.03
2026-03-01T07:40:00+00:00,277.382,15.876,-15.875,33.024
2026-03-01T07:45:00+00:00,277.788,15.94,-15.939,33.112
2026-03-01T07:50:00+00:00,281.796,16.126,-16.126,33.032
2026-03-01T07:55:00+00:00,283.54,16.209,-16.211,33.022
2026-03-01T08:00:00+00:00,289.277,16.556,-16.555,33.022
2026-03-01T08:05:00+00:00,294.658,16.836,-16.834,32.992
2026-03-01T08:10:00+00:00,301.968,17.236,-17.236,32.939
2026-03-01T08:15:00+00:00,309.479,17.636,-17.638,32.896
2026-03-01T08:20:00+00:00,312.45,17.796,-17.798,32.903
2026-03-01T08:25:00+00:00,308.91,17.599,-17.602,32.846
2026-03-01T08:30:00+00:00,312.922,17.794,-17.798,32.819
2026-03-01T08:35:00+00:00,318.462,18.1,-18.101,32.817
2026-03-01T08:40:00+00:00,324.238,18.426,-18.425,32.812
2026-03-01T08:45:00+00:00,326.909,18.584,-18.582,32.785
2026-03-01T08:50:00+00:00,328.29,18.66,-18.658,32.782
2026-03-01T08:55:00+00:00,335.536,19.05,-19.049,32.767
2026-03-01T09:00:00+00:00,337.741,19.164,-19.164,32.723
2026-03-01T09:05:00+00:00,342.302,19.425,-19.426,32.804
2026-03-01T09:10:00+00:00,343.63,19.656,-19.656,33.024
2026-03-01T09:15:00+00:00,342.393,19.595,-19.593,33.032
2026-03-01T09:20:00+00:00,346.746,19.84,-19.841,33.02
2026-03-01T09:25:00+00:00,342.606,19.606,-19.608,33.015
2026-03-01T09:30:00+00:00,333.669,19.075,-19.074,33.014
2026-03-01T09:35:00+00:00,333.387,19.051,-19.05,33.018
2026-03-01T09:40:00+00:00,341.683,19.524,-19.524,33.01
2026-03-01T09:45:00+00:00,343.536,19.64,-19.641,33.018
2026-03-01T09:50:00+00:00,333.322,19.068,-19.068,33.024
2026-03-01T09:55:00+00:00,333.144,19.042,-19.039,32.996
2026-03-01T10:00:00+00:00,323.478,18.487,-18.486,32.98
2026-03-01T10:05:00+00:00,330.408,18.875,-18.872,32.976
2026-03-01T10:10:00+00:00,329.908,18.851,-18.848,33.014
2026-03-01T10:15:00+00:00,336.671,19.236,-19.236,33.031
2026-03-01T10:20:00+00:00,335.616,19.179,-19.178,32.988
2026-03-01T10:25:00+00:00,326.319,18.658,-18.656,33.014
2026-03-01T10:30:00+00:00,323.12,18.479,-18.479,33.009
2026-03-01T10:35:00+00:00,328.654,18.782,-18.78,32.998
2026-03-01T10:40:00+00:00,335.073,19.149,-19.149,33.027
2026-03-01T10:45:00+00:00,338.68,19.345,-19.346,32.96
2026-03-01T10:50:00+00:00,338.21,19.312,-19.313,32.972
2026-03-01T10:55:00+00:00,341.116,19.484,-19.484,32.96
2026-03-01T11:00:00+00:00,349.121,19.925,-19.926,32.94
2026-03-01T11:05:00+00:00,356.394,20.326,-20.326,32.936
2026-03-01T11:10:00+00:00,354.968,20.248,-20.249,32.939
2026-03-01T11:15:00+00:00,357.506,20.392,-20.392,32.916
2026-03-01T11:20:00+00:00,359.68,20.511,-20.512,32.904
2026-03-01T11:25:00+00:00,362.374,20.653,-20.654,32.896
2026-03-01T11:30:00+00:00,360.352,20.54,-20.54,32.933
2026-03-01T11:35:00+00:00,361.687,20.629,-20.63,32.898
2026-03-01T11:40:00+00:00,355.85,20.299,-20.302,32.926
2026-03-01T11:45:00+00:00,350.698,20.004,-20.007,32.921
2026-03-01T11:50:00+00:00,355.174,20.264,-20.264,32.94
2026-03-01T11:55:00+00:00,355.049,20.252,-20.253,32.916
2026-03-01T12:00:00+00:00,361.264,20.595,-20.596,32.895
2026-03-01T12:05:00+00:00,372.822,21.226,-21.226,32.88
2026-03-01T12:10:00+00:00,370.047,21.07,-21.07,32.865
2026-03-01T12:15:00+00:00,378.068,21.526,-21.524,32.838
2026-03-01T12:20:00+00:00,379.298,21.578,-21.574,32.844
2026-03-01T12:25:00+00:00,379.769,21.62,-21.617,32.892
2026-03-01T12:30:00+00:00,374.275,21.314,-21.314,32.902
2026-03-01T12:35:00+00:00,364.849,20.793,-20.794,32.908
2026-03-01T12:40:00+00:00,337.334,19.22,-19.22,32.904
2026-03-01T12:45:00+00:00,314.336,17.931,-17.932,32.934
2026-03-01T12:50:00+00:00,302.164,17.245,-17.245,32.962
2026-03-01T12:55:00+00:00,325.106,18.552,-18.554,32.96
2026-03-01T13:00:00+00:00,328.395,18.768,-18.767,33.008
2026-03-01T13:05:00+00:00,343.812,19.647,-19.648,32.986
2026-03-01T13:10:00+00:00,347.876,19.886,-19.885,33.024
2026-03-01T13:15:00+00:00,323.285,18.49,-18.49,33.018
2026-03-01T13:20:00+00:00,325.018,18.598,-18.598,33.024
2026-03-01T13:25:00+00:00,324.45,18.572,-18.572,33.052
2026-03-01T13:30:00+00:00,348.111,19.928,-19.929,33.055
2026-03-01T13:35:00+00:00,354.894,20.324,-20.324,33.045
2026-03-01T13:40:00+00:00,334.404,19.143,-19.143,33.058
2026-03-01T13:45:00+00:00,346.315,19.827,-19.828,33.08
2026-03-01T13:50:00+00:00,357.588,20.482,-20.482,33.088
2026-03-01T13:55:00+00:00,359.179,20.612,-20.614,33.14
2026-03-01T14:00:00+00:00,361.674,20.748,-20.748,33.138
2026-03-01T14:05:00+00:00,364.222,20.902,-20.904,33.14
2026-03-01T14:10:00+00:00,362.492,20.802,-20.801,33.132
2026-03-01T14:15:00+00:00,363.289,20.848,-20.847,33.152
2026-03-01T14:20:00+00:00,368.011,21.142,-21.141,33.17
2026-03-01T14:25:00+00:00,368.66,21.182,-21.182,33.206
2026-03-01T14:30:00+00:00,366.723,21.078,-21.076,33.189
2026-03-01T14:35:00+00:00,364.167,20.923,-20.922,33.2
2026-03-01T14:40:00+00:00,363.37,20.883,-20.882,33.198
2026-03-01T14:45:00+00:00,369.568,21.238,-21.238,33.165
2026-03-01T14:50:00+00:00,372.041,21.364,-21.364,33.134
2026-03-01T14:55:00+00:00,376.644,21.602,-21.602,33.11
2026-03-01T15:00:00+00:00,376.088,21.57,-21.57,33.1
2026-03-01T15:05:00+00:00,381.894,21.872,-21.873,33.047
2026-03-01T15:10:00+00:00,383.468,21.95,-21.95,33.05
2026-03-01T15:15:00+00:00,383.372,21.91,-21.908,32.978
2026-03-01T15:20:00+00:00,383.909,21.897,-21.894,32.909
2026-03-01T15:25:00+00:00,388.498,22.037,-22.04,32.749
2026-03-01T15:30:00+00:00,391.094,22.172,-22.176,32.731
2026-03-01T15:35:00+00:00,389.128,22.051,-22.054,32.683
2026-03-01T15:40:00+00:00,390.07,22.072,-22.075,32.661
2026-03-01T15:45:00+00:00,388.586,21.974,-21.976,32.666
2026-03-01T15:50:00+00:00,389.347,22.06,-22.063,32.722
2026-03-01T15:55:00+00:00,388.294,21.98,-21.983,32.678
2026-03-01T16:00:00+00:00,392.869,22.203,-22.206,32.654
2026-03-01T16:05:00+00:00,401.284,22.763,-22.765,32.775
2026-03-01T16:10:00+00:00,396.112,22.846,-22.849,33.292
2026-03-01T16:15:00+00:00,399.186,22.973,-22.974,33.221
2026-03-01T16:20:00+00:00,408.11,23.426,-23.426,33.146
2026-03-01T16:25:00+00:00,412.936,23.654,-23.652,33.078
2026-03-01T16:30:00+00:00,415.139,23.784,-23.782,33.076
2026-03-01T16:35:00+00:00,421.386,24.136,-24.136,33.076
2026-03-01T16:40:00+00:00,427.276,24.435,-24.437,33.022
2026-03-01T16:45:00+00:00,432.26,24.698,-24.699,32.986
2026-03-01T16:50:00+00:00,438.777,24.987,-24.987,32.862
2026-03-01T16:55:00+00:00,444.317,25.249,-25.248,32.786
2026-03-01T17:00:00+00:00,447.994,25.435,-25.434,32.777
2026-03-01T17:05:00+00:00,458.364,25.879,-25.88,32.599
2026-03-01T17:10:00+00:00,465.224,26.332,-26.332,32.679
2026-03-01T17:15:00+00:00,466.332,26.379,-26.376,32.66
2026-03-01T17:20:00+00:00,467.934,26.45,-26.447,32.64
2026-03-01T17:25:00+00:00,474.98,26.822,-26.819,32.605
2026-03-01T17:30:00+00:00,481.946,27.193,-27.193,32.553
2026-03-01T17:35:00+00:00,481.084,27.272,-27.27,32.732
2026-03-01T17:40:00+00:00,478.936,27.52,-27.522,33.18
2026-03-01T17:45:00+00:00,477.313,27.472,-27.472,33.252
2026-03-01T17:50:00+00:00,473.736,27.324,-27.324,33.298
2026-03-01T17:55:00+00:00,475.868,27.437,-27.437,33.309
2026-03-01T18:00:00+00:00,476.667,27.508,-27.506,33.332
2026-03-01T18:05:00+00:00,480.222,27.688,-27.689,33.274
2026-03-01T18:10:00+00:00,480.953,27.677,-27.676,33.218
2026-03-01T18:15:00+00:00,481.764,27.664,-27.666,33.142
2026-03-01T18:20:00+00:00,481.595,27.664,-27.665,33.184
2026-03-01T18:25:00+00:00,474.6,27.285,-27.284,33.216
2026-03-01T18:30:00+00:00,469.892,27.11,-27.11,33.342
2026-03-01T18:35:00+00:00,468.983,27.082,-27.082,33.31
2026-03-01T18:40:00+00:00,466.808,26.732,-26.729,33.072
2026-03-01T18:45:00+00:00,465.428,26.654,-26.652,33.083
2026-03-01T18:50:00+00:00,465.176,26.652,-26.648,33.077
2026-03-01T18:55:00+00:00,463.558,26.586,-26.585,33.13
2026-03-01T19:00:00+00:00,456.513,26.236,-26.234,33.169
2026-03-01T19:05:00+00:00,453.58,26.053,-26.053,33.198
2026-03-01T19:10:00+00:00,445.108,25.627,-25.628,33.248
2026-03-01T19:15:00+00:00,438.736,25.306,-25.307,33.302
2026-03-01T19:20:00+00:00,432.669,24.996,-24.995,33.353
2026-03-01T19:25:00+00:00,429.504,24.825,-24.825,33.35
2026-03-01T19:30:00+00:00,425.912,24.653,-24.654,33.406
2026-03-01T19:35:00+00:00,420.736,24.372,-24.373,33.462
2026-03-01T19:40:00+00:00,415.112,23.85,-23.85,33.168
2026-03-01T19:45:00+00:00,416.759,23.812,-23.812,32.966
2026-03-01T19:50:00+00:00,411.788,23.566,-23.568,33.014
2026-03-01T19:55:00+00:00,406.824,23.325,-23.327,33.094
2026-03-01T20:00:00+00:00,403.035,23.124,-23.124,33.106
2026-03-01T20:05:00+00:00,400.792,22.966,-22.966,33.052
2026-03-01T20:10:00+00:00,395.924,22.694,-22.696,33.076
2026-03-01T20:15:00+00:00,391.496,22.446,-22.446,33.09
2026-03-01T20:20:00+00:00,385.468,22.072,-22.071,33.042
2026-03-01T20:25:00+00:00,378.581,21.688,-21.69,33.078
2026-03-01T20:30:00+00:00,375.073,21.503,-21.503,33.1
2026-03-01T20:35:00+00:00,371.173,21.23,-21.231,33.02
2026-03-01T20:40:00+00:00,368.548,21.079,-21.078,32.982
2026-03-01T20:45:00+00:00,365.557,20.898,-20.895,32.978
2026-03-01T20:50:00+00:00,366.934,20.958,-20.959,32.985
2026-03-01T20:55:00+00:00,363.731,20.88,-20.88,33.184
2026-03-01T21:00:00+00:00,358.098,20.611,-20.611,33.24
2026-03-01T21:05:00+00:00,356.796,20.502,-20.504,33.185
2026-03-01T21:10:00+00:00,349.398,20.123,-20.124,33.256
2026-03-01T21:15:00+00:00,346.78,19.942,-19.942,33.232
2026-03-01T21:20:00+00:00,341.909,19.69,-19.69,33.278
2026-03-01T21:25:00+00:00,337.275,19.478,-19.476,33.336
2026-03-01T21:30:00+00:00,331.531,19.172,-19.172,33.359
2026-03-01T21:35:00+00:00,327.817,18.806,-18.804,33.083
2026-03-01T21:40:00+00:00,323.063,18.447,-18.447,33.002
2026-03-01T21:45:00+00:00,321.631,18.246,-18.245,32.734
2026-03-01T21:50:00+00:00,320.638,18.084,-18.086,32.531
2026-03-01T21:55:00+00:00,318.402,17.986,-17.986,32.612
2026-03-01T22:00:00+00:00,316.073,17.884,-17.882,32.67
2026-03-01T22:05:00+00:00,311.691,17.649,-17.646,32.671
2026-03-01T22:10:00+00:00,307.5,17.42,-17.416,32.738
2026-03-01T22:15:00+00:00,302.836,17.218,-17.216,32.834
2026-03-01T22:20:00+00:00,296.63,16.879,-16.876,32.858
2026-03-01T22:25:00+00:00,292.434,16.652,-16.65,32.902
2026-03-01T22:30:00+00:00,289.473,16.49,-16.488,32.858
2026-03-01T22:35:00+00:00,289.599,16.42,-16.418,32.811
2026-03-01T22:40:00+00:00,288.574,16.294,-16.293,32.616
2026-03-01T22:45:00+00:00,284.853,16.074,-16.078,32.605
2026-03-01T22:50:00+00:00,280.022,15.84,-15.843,32.661
2026-03-01T22:55:00+00:00,276.371,15.686,-15.686,32.693
2026-03-01T23:00:00+00:00,273.638,15.548,-15.55,32.787
2026-03-01T23:05:00+00:00,273.756,15.516,-15.515,32.746
2026-03-01T23:10:00+00:00,269.084,15.298,-15.302,32.792
2026-03-01T23:15:00+00:00,266.275,15.14,-15.142,32.807
2026-03-01T23:20:00+00:00,265.342,15.094,-15.095,32.821
2026-03-01T23:25:00+00:00,264.134,15.05,-15.05,32.864
2026-03-01T23:30:00+00:00,260.584,14.842,-14.842,32.952
2026-03-01T23:35:00+00:00,260.193,14.866,-14.864,32.967
2026-03-01T23:40:00+00:00,258.95,14.804,-14.803,32.984
2026-03-01T23:45:00+00:00,256.84,14.668,-14.668,32.936
2026-03-01T23:50:00+00:00,256.159,14.612,-14.611,32.924
2026-03-01T23:55:00+00:00,253.8,14.471,-14.468,32.947
2026-03-02T00:00:00+00:00,253.789,14.484,-14.484,33.009
2026-03-02T00:05:00+00:00,273.664,15.6,-15.602,32.973
2026-03-02T00:10:00+00:00,290.968,16.548,-16.547,32.888
2026-03-02T00:15:00+00:00,297.488,16.912,-16.908,32.818
2026-03-02T00:20:00+00:00,297.619,16.916,-16.912,32.853
2026-03-02T00:25:00+00:00,297.569,16.943,-16.94,32.88
2026-03-02T00:30:00+00:00,295.052,16.835,-16.832,32.904
2026-03-02T00:35:00+00:00,304.847,17.304,-17.301,32.768
2026-03-02T00:40:00+00:00,317.23,17.912,-17.912,32.618
2026-03-02T00:45:00+00:00,319.365,18.044,-18.042,32.626
2026-03-02T00:50:00+00:00,318.409,18.001,-17.998,32.65
2026-03-02T00:55:00+00:00,316.008,17.876,-17.874,32.633
2026-03-02T01:00:00+00:00,315.071,17.78,-17.782,32.608
2026-03-02T01:05:00+00:00,316.436,17.855,-17.856,32.6
2026-03-02T01:10:00+00:00,317.483,17.924,-17.924,32.614
2026-03-02T01:15:00+00:00,316.794,17.874,-17.874,32.603
2026-03-02T01:20:00+00:00,314.022,17.726,-17.727,32.614
2026-03-02T01:25:00+00:00,311.69,17.627,-17.625,32.671
2026-03-02T01:30:00+00:00,308.928,17.487,-17.484,32.728
2026-03-02T01:35:00+00:00,307.638,17.454,-17.452,32.781
2026-03-02T01:40:00+00:00,305.45,17.352,-17.35,32.813
2026-03-02T01:45:00+00:00,299.504,17.072,-17.071,32.847
2026-03-02T01:50:00+00:00,297.361,16.908,-16.905,32.837
2026-03-02T01:55:00+00:00,293.427,16.712,-16.71,32.85
2026-03-02T02:00:00+00:00,289.632,16.49,-16.489,32.906
2026-03-02T02:05:00+00:00,291.198,16.562,-16.56,32.852
2026-03-02T02:10:00+00:00,294.401,16.71,-16.706,32.834
2026-03-02T02:15:00+00:00,288.794,16.414,-16.412,32.842
2026-03-02T02:20:00+00:00,288.087,16.406,-16.404,32.891
2026-03-02T02:25:00+00:00,285.412,16.268,-16.269,32.967
2026-03-02T02:30:00+00:00,284.429,16.248,-16.249,32.958
2026-03-02T02:35:00+00:00,283.668,16.185,-16.186,32.961
2026-03-02T02:40:00+00:00,283.698,16.212,-16.213,32.974
2026-03-02T02:45:00+00:00,284.76,16.255,-16.257,33.0
2026-03-02T02:50:00+00:00,280.336,16.056,-16.054,33.062
2026-03-02T02:55:00+00:00,277.047,15.888,-15.886,33.109
2026-03-02T03:00:00+00:00,275.174,15.794,-15.793,33.089
2026-03-02T03:05:00+00:00,274.284,15.704,-15.704,33.07
2026-03-02T03:10:00+00:00,273.986,15.72,-15.719,33.139
2026-03-02T03:15:00+00:00,272.18,15.63,-15.628,33.134
2026-03-02T03:20:00+00:00,269.452,15.479,-15.478,33.161
2026-03-02T03:25:00+00:00,266.386,15.302,-15.303,33.169
2026-03-02T03:30:00+00:00,265.549,15.258,-15.262,33.127
2026-03-02T03:35:00+00:00,265.191,15.242,-15.246,33.179
2026-03-02T03:40:00+00:00,263.343,15.14,-15.14,33.206
2026-03-02T03:45:00+00:00,258.61,14.856,-14.856,33.108
2026-03-02T03:50:00+00:00,256.852,14.631,-14.631,32.905
2026-03-02T03:55:00+00:00,255.958,14.609,-14.609,32.96
2026-03-02T04:00:00+00:00,253.448,14.466,-14.463,32.908
2026-03-02T04:05:00+00:00,253.844,14.458,-14.458,32.896
2026-03-02T04:10:00+00:00,252.429,14.368,-14.369,32.892
2026-03-02T04:15:00+00:00,252.131,14.356,-14.356,32.842
2026-03-02T04:20:00+00:00,250.469,14.264,-14.262,32.908
2026-03-02T04:25:00+00:00,248.964,14.209,-14.206,32.955
2026-03-02T04:30:00+00:00,245.477,13.998,-13.998,32.948
2026-03-02T04:35:00+00:00,244.566,13.921,-13.924,32.896
2026-03-02T04:40:00+00:00,245.342,13.975,-13.977,32.934
2026-03-02T04:45:00+00:00,243.067,13.877,-13.878,33.02
2026-03-02T04:50:00+00:00,242.711,13.866,-13.868,32.962
2026-03-02T04:55:00+00:00,240.292,13.73,-13.73,32.975
2026-03-02T05:00:00+00:00,240.886,13.753,-13.753,32.96
2026-03-02T05:05:00+00:00,241.618,13.798,-13.798,32.957
2026-03-02T05:10:00+00:00,249.194,14.198,-14.196,32.933
2026-03-02T05:15:00+00:00,248.222,14.137,-14.137,32.922
2026-03-02T05:20:00+00:00,245.812,14.012,-14.011,32.904
2026-03-02T05:25:00+00:00,247.306,14.098,-14.097,32.898
2026-03-02T05:30:00+00:00,248.957,14.191,-14.19,32.91
2026-03-02T05:35:00+00:00,251.488,14.353,-14.352,32.948
2026-03-02T05:40:00+00:00,253.703,14.459,-14.458,32.892
2026-03-02T05:45:00+00:00,255.565,14.523,-14.52,32.799
2026-03-02T05:50:00+00:00,259.675,14.732,-14.733,32.76
2026-03-02T05:55:00+00:00,266.02,15.084,-15.086,32.757
2026-03-02T06:00:00+00:00,270.16,15.326,-15.329,32.78
2026-03-02T06:05:00+00:00,277.994,15.721,-15.72,32.648
2026-03-02T06:10:00+00:00,289.845,16.402,-16.404,32.734
2026-03-02T06:15:00+00:00,291.763,16.712,-16.711,33.067
2026-03-02T06:20:00+00:00,295.58,16.938,-16.937,33.05
2026-03-02T06:25:00+00:00,300.547,17.165,-17.166,32.978
