ValueDate,Current Inst,MVA Inst,MVAr Inst,MW Inst
2026-02-27T10:10:00+00:00,112.938,6.59,1.364,-5.774
2026-02-27T10:15:00+00:00,121.914,7.06,1.455,-6.331
2026-02-27T10:20:00+00:00,119.114,6.895,1.378,-6.164
2026-02-27T10:25:00+00:00,113.91,6.598,1.286,-5.852
2026-02-27T10:30:00+00:00,109.266,6.33,1.318,-5.525
2026-02-27T10:35:00+00:00,102.938,5.964,1.33,-5.114
2026-02-27T10:40:00+00:00,121.238,7.021,1.401,-6.296
2026-02-27T10:45:00+00:00,117.694,6.814,1.346,-6.08
2026-02-27T10:50:00+00:00,116.064,6.719,1.34,-5.974
2026-02-27T10:55:00+00:00,136.374,7.899,1.333,-7.28
2026-02-27T11:00:00+00:00,148.392,8.586,1.258,-8.052
2026-02-27T11:05:00+00:00,150.309,8.694,1.244,-8.17
2026-02-27T11:10:00+00:00,151.025,8.73,1.207,-8.218
2026-02-27T11:15:00+00:00,154.538,8.924,1.274,-8.415
2026-02-27T11:20:00+00:00,148.98,8.614,1.185,-8.269
2026-02-27T11:25:00+00:00,147.006,8.529,0.985,-8.472
2026-02-27T11:30:00+00:00,143.966,8.349,1.038,-8.283
2026-02-27T11:35:00+00:00,146.814,8.512,1.098,-8.438
2026-02-27T11:40:00+00:00,147.172,8.542,1.112,-8.472
2026-02-27T11:45:00+00:00,144.888,8.404,1.15,-8.318
2026-02-27T11:50:00+00:00,150.815,8.753,1.196,-8.666
2026-02-27T11:55:00+00:00,154.589,8.973,1.09,-8.904
2026-02-27T12:00:00+00:00,158.162,9.19,1.037,-9.128
2026-02-27T12:05:00+00:00,169.26,9.83,1.006,-9.779
2026-02-27T12:10:00+00:00,171.965,10.011,1.023,-9.966
2026-02-27T12:15:00+00:00,164.745,9.579,1.055,-9.527
2026-02-27T12:20:00+00:00,157.416,9.157,1.076,-9.101
2026-02-27T12:25:00+00:00,142.683,8.304,1.076,-8.244
2026-02-27T12:30:00+00:00,124.922,7.264,1.134,-7.168
2026-02-27T12:35:00+00:00,136.197,7.917,1.098,-7.838
2026-02-27T12:40:00+00:00,136.492,7.934,1.138,-7.853
2026-02-27T12:45:00+00:00,101.896,5.928,1.088,-5.824
2026-02-27T12:50:00+00:00,93.336,5.441,1.138,-5.318
2026-02-27T12:55:00+00:00,110.504,6.444,1.216,-6.331
2026-02-27T13:00:00+00:00,111.05,6.488,1.212,-6.376
2026-02-27T13:05:00+00:00,110.479,6.458,1.196,-6.336
2026-02-27T13:10:00+00:00,100.364,5.867,1.134,-5.747
2026-02-27T13:15:00+00:00,88.215,5.158,1.187,-5.022
2026-02-27T13:20:00+00:00,88.068,5.14,1.229,-4.994
2026-02-27T13:25:00+00:00,99.202,5.794,1.237,-5.662
2026-02-27T13:30:00+00:00,105.457,6.159,1.188,-6.041
2026-02-27T13:35:00+00:00,105.441,6.171,1.252,-6.046
2026-02-27T13:40:00+00:00,132.361,7.743,1.338,-7.626
2026-02-27T13:45:00+00:00,114.097,6.675,1.352,-6.544
2026-02-27T13:50:00+00:00,129.3,7.576,1.389,-7.45
2026-02-27T13:55:00+00:00,110.978,6.503,1.312,-6.374
2026-02-27T14:00:00+00:00,104.811,6.139,1.304,-6.006
2026-02-27T14:05:00+00:00,90.773,5.316,1.255,-5.162
2026-02-27T14:10:00+00:00,122.56,7.172,1.322,-7.046
2026-02-27T14:15:00+00:00,120.594,7.058,1.288,-6.934
2026-02-27T14:20:00+00:00,141.008,8.261,1.262,-8.152
2026-02-27T14:25:00+00:00,145.589,8.522,1.322,-8.413
2026-02-27T14:30:00+00:00,144.062,8.42,1.338,-8.32
2026-02-27T14:35:00+00:00,139.856,8.178,1.386,-8.06
2026-02-27T14:40:00+00:00,142.38,8.342,1.391,-8.223
2026-02-27T14:45:00+00:00,133.434,7.812,1.412,-7.688
2026-02-27T14:50:00+00:00,84.748,4.968,1.348,-4.776
2026-02-27T14:55:00+00:00,99.24,5.818,1.414,-5.64
2026-02-27T15:00:00+00:00,98.112,5.744,1.338,-5.582
2026-02-27T15:05:00+00:00,109.184,6.392,1.344,-6.248
2026-02-27T15:10:00+00:00,109.158,6.392,1.334,-6.249
2026-02-27T15:15:00+00:00,126.048,7.396,1.376,-7.27
2026-02-27T15:20:00+00:00,114.543,6.722,1.416,-6.575
2026-02-27T15:25:00+00:00,110.79,6.492,1.421,-6.338
2026-02-27T15:30:00+00:00,108.318,6.35,1.443,-6.19
2026-02-27T15:35:00+00:00,102.464,6.006,1.412,-5.839
2026-02-27T15:40:00+00:00,114.08,6.676,1.436,-6.516
2026-02-27T15:45:00+00:00,114.66,6.712,1.434,-6.556
2026-02-27T15:50:00+00:00,124.892,7.307,1.404,-7.158
2026-02-27T15:55:00+00:00,136.879,8.01,1.439,-7.88
2026-02-27T16:00:00+00:00,153.824,8.997,1.414,-8.88
2026-02-27T16:05:00+00:00,157.354,9.208,1.395,-9.098
2026-02-27T16:10:00+00:00,161.828,9.466,1.375,-9.368
2026-02-27T16:15:00+00:00,161.766,9.468,1.41,-9.362
2026-02-27T16:20:00+00:00,160.994,9.418,1.434,-9.308
2026-02-27T16:25:00+00:00,167.182,9.765,1.376,-9.662
2026-02-27T16:30:00+00:00,166.788,9.729,1.265,-9.662
2026-02-27T16:35:00+00:00,163.673,9.543,1.312,-9.453
2026-02-27T16:40:00+00:00,172.76,10.067,1.299,-9.971
2026-02-27T16:45:00+00:00,178.168,10.387,1.27,-10.3
2026-02-27T16:50:00+00:00,179.18,10.418,1.253,-10.346
2026-02-27T16:55:00+00:00,181.33,10.536,1.257,-10.454
2026-02-27T17:00:00+00:00,183.92,10.686,1.268,-10.612
2026-02-27T17:05:00+00:00,186.286,10.822,1.268,-10.747
2026-02-27T17:10:00+00:00,189.592,11.01,1.262,-10.934
2026-02-27T17:15:00+00:00,192.144,11.137,1.28,-11.063
2026-02-27T17:20:00+00:00,194.171,11.238,1.276,-11.165
2026-02-27T17:25:00+00:00,198.726,11.497,1.242,-11.416
2026-02-27T17:30:00+00:00,201.486,11.651,1.207,-11.59
2026-02-27T17:35:00+00:00,203.808,11.793,1.148,-11.738
2026-02-27T17:40:00+00:00,206.014,11.926,1.126,-11.875
2026-02-27T17:45:00+00:00,209.644,12.142,1.142,-11.968
2026-02-27T17:50:00+00:00,213.58,12.423,1.18,-12.007
2026-02-27T17:55:00+00:00,214.541,12.458,1.219,-12.042
2026-02-27T18:00:00+00:00,214.785,12.485,1.239,-12.068
2026-02-27T18:05:00+00:00,217.66,12.622,1.158,-12.224
2026-02-27T18:10:00+00:00,218.88,12.694,1.228,-12.287
2026-02-27T18:15:00+00:00,219.027,12.704,1.277,-12.291
2026-02-27T18:20:00+00:00,218.622,12.67,1.179,-12.271
2026-02-27T18:25:00+00:00,219.07,12.7,1.187,-12.304
2026-02-27T18:30:00+00:00,218.408,12.668,1.22,-12.265
2026-02-27T18:35:00+00:00,217.334,12.589,1.181,-12.184
2026-02-27T18:40:00+00:00,216.818,12.563,1.249,-12.155
2026-02-27T18:45:00+00:00,213.288,12.384,1.314,-11.962
2026-02-27T18:50:00+00:00,212.409,12.336,1.301,-11.904
2026-02-27T18:55:00+00:00,212.096,12.326,1.288,-11.901
2026-02-27T19:00:00+00:00,207.038,12.05,1.378,-11.592
2026-02-27T19:05:00+00:00,209.096,12.148,1.372,-11.702
2026-02-27T19:10:00+00:00,210.698,12.223,1.311,-11.79
2026-02-27T19:15:00+00:00,209.748,12.191,1.362,-11.755
2026-02-27T19:20:00+00:00,206.186,11.997,1.391,-11.546
2026-02-27T19:25:00+00:00,204.077,11.876,1.416,-11.417
2026-02-27T19:30:00+00:00,202.33,11.788,1.433,-11.326
2026-02-27T19:35:00+00:00,201.151,11.714,1.442,-11.248
2026-02-27T19:40:00+00:00,197.543,11.517,1.532,-11.02
2026-02-27T19:45:00+00:00,194.041,11.326,1.602,-10.813
2026-02-27T19:50:00+00:00,193.118,11.239,1.624,-10.722
2026-02-27T19:55:00+00:00,192.164,11.166,1.658,-10.64
2026-02-27T20:00:00+00:00,190.801,11.078,1.648,-10.552
2026-02-27T20:05:00+00:00,189.324,10.973,1.612,-10.458
2026-02-27T20:10:00+00:00,188.099,10.907,1.549,-10.378
2026-02-27T20:15:00+00:00,187.99,10.903,1.582,-10.374
2026-02-27T20:20:00+00:00,185.539,10.763,1.636,-10.22
2026-02-27T20:25:00+00:00,183.36,10.666,1.702,-10.104
2026-02-27T20:30:00+00:00,182.19,10.61,1.708,-10.04
2026-02-27T20:35:00+00:00,181.399,10.561,1.736,-9.975
2026-02-27T20:40:00+00:00,179.048,10.432,1.803,-9.826
2026-02-27T20:45:00+00:00,176.43,10.287,1.791,-9.668
2026-02-27T20:50:00+00:00,175.899,10.256,1.756,-9.651
2026-02-27T20:55:00+00:00,173.614,10.136,1.772,-9.508
2026-02-27T21:00:00+00:00,172.779,10.09,1.864,-9.428
2026-02-27T21:05:00+00:00,173.002,10.148,1.826,-9.5
2026-02-27T21:10:00+00:00,169.578,9.956,1.884,-9.28
2026-02-27T21:15:00+00:00,167.012,9.811,1.818,-9.136
2026-02-27T21:20:00+00:00,165.564,9.726,1.772,-9.066
2026-02-27T21:25:00+00:00,163.433,9.631,1.846,-8.933
2026-02-27T21:30:00+00:00,160.853,9.343,1.903,-8.753
2026-02-27T21:35:00+00:00,161.783,9.373,1.938,-8.749
2026-02-27T21:40:00+00:00,160.484,9.306,1.965,-8.67
2026-02-27T21:45:00+00:00,158.768,9.212,2.029,-8.554
2026-02-27T21:50:00+00:00,156.878,9.095,2.101,-8.404
2026-02-27T21:55:00+00:00,149.584,8.664,2.087,-8.288
2026-02-27T22:00:00+00:00,151.492,8.814,2.04,-8.136
2026-02-27T22:05:00+00:00,153.253,8.926,2.015,-8.147
2026-02-27T22:10:00+00:00,152.486,8.882,1.985,-8.096
2026-02-27T22:15:00+00:00,152.598,8.896,1.969,-8.113
2026-02-27T22:20:00+00:00,151.539,8.845,1.999,-8.054
2026-02-27T22:25:00+00:00,151.39,8.855,2.04,-8.058
2026-02-27T22:30:00+00:00,149.432,8.743,2.074,-7.928
2026-02-27T22:35:00+00:00,146.639,8.599,2.042,-7.77
2026-02-27T22:40:00+00:00,146.166,8.567,2.037,-7.73
2026-02-27T22:45:00+00:00,144.588,8.484,2.028,-7.64
2026-02-27T22:50:00+00:00,141.59,8.312,2.046,-7.462
2026-02-27T22:55:00+00:00,141.36,8.304,2.065,-7.428
2026-02-27T23:00:00+00:00,139.926,8.234,2.093,-7.341
2026-02-27T23:05:00+00:00,136.37,8.026,2.086,-7.106
2026-02-27T23:10:00+00:00,134.674,7.936,2.08,-7.024
2026-02-27T23:15:00+00:00,126.293,7.379,1.965,-7.081
2026-02-27T23:20:00+00:00,125.307,7.308,1.963,-7.044
2026-02-27T23:25:00+00:00,124.031,7.236,1.964,-6.97
2026-02-27T23:30:00+00:00,122.108,7.12,1.976,-6.841
2026-02-27T23:35:00+00:00,123.966,7.228,2.027,-6.923
2026-02-27T23:40:00+00:00,123.787,7.229,2.034,-6.948
2026-02-27T23:45:00+00:00,122.307,7.148,1.994,-6.861
2026-02-27T23:50:00+00:00,121.24,7.091,2.001,-6.806
2026-02-27T23:55:00+00:00,119.583,6.998,1.976,-6.72
2026-02-28T00:00:00+00:00,120.02,7.022,1.976,-6.738
2026-02-28T00:05:00+00:00,129.418,7.538,1.874,-7.288
2026-02-28T00:10:00+00:00,137.069,7.963,1.822,-7.756
2026-02-28T00:15:00+00:00,139.816,8.12,1.852,-7.896
2026-02-28T00:20:00+00:00,137.829,8.01,1.772,-7.797
2026-02-28T00:25:00+00:00,137.568,8.008,1.827,-7.794
2026-02-28T00:30:00+00:00,137.472,7.976,1.823,-7.768
2026-02-28T00:35:00+00:00,143.546,8.314,1.878,-8.089
2026-02-28T00:40:00+00:00,147.501,8.54,1.914,-8.312
2026-02-28T00:45:00+00:00,150.445,8.71,1.951,-8.496
2026-02-28T00:50:00+00:00,149.134,8.67,1.941,-8.454
2026-02-28T00:55:00+00:00,145.69,8.477,1.896,-8.264
2026-02-28T01:00:00+00:00,143.223,8.321,1.92,-8.108
2026-02-28T01:05:00+00:00,144.938,8.386,1.854,-8.174
2026-02-28T01:10:00+00:00,145.022,8.382,1.84,-8.19
2026-02-28T01:15:00+00:00,144.242,8.346,1.828,-8.154
2026-02-28T01:20:00+00:00,143.609,8.324,1.943,-8.097
2026-02-28T01:25:00+00:00,145.242,8.424,1.977,-8.192
2026-02-28T01:30:00+00:00,142.522,8.286,2.002,-8.039
2026-02-28T01:35:00+00:00,140.743,8.18,1.94,-7.962
2026-02-28T01:40:00+00:00,142.969,8.29,1.897,-8.067
2026-02-28T01:45:00+00:00,140.972,8.188,1.933,-7.96
2026-02-28T01:50:00+00:00,137.992,8.009,1.937,-7.777
2026-02-28T01:55:00+00:00,137.854,8.017,1.93,-7.792
2026-02-28T02:00:00+00:00,138.622,8.072,1.996,-7.816
2026-02-28T02:05:00+00:00,139.226,8.102,1.964,-7.857
2026-02-28T02:10:00+00:00,137.476,8.009,1.916,-7.8
2026-02-28T02:15:00+00:00,136.39,7.956,1.97,-7.702
2026-02-28T02:20:00+00:00,137.801,8.021,1.997,-7.778
2026-02-28T02:25:00+00:00,134.507,7.833,1.962,-7.588
2026-02-28T02:30:00+00:00,133.423,7.784,1.969,-7.535
2026-02-28T02:35:00+00:00,133.292,7.784,1.962,-7.534
2026-02-28T02:40:00+00:00,133.373,7.776,1.95,-7.52
2026-02-28T02:45:00+00:00,132.981,7.754,1.96,-7.508
2026-02-28T02:50:00+00:00,131.314,7.674,2.006,-7.404
2026-02-28T02:55:00+00:00,130.199,7.611,2.006,-7.347
2026-02-28T03:00:00+00:00,129.737,7.584,1.986,-7.313
2026-02-28T03:05:00+00:00,131.002,7.668,1.989,-7.395
2026-02-28T03:10:00+00:00,130.12,7.611,1.992,-7.36
2026-02-28T03:15:00+00:00,129.185,7.568,1.978,-7.308
2026-02-28T03:20:00+00:00,128.143,7.504,1.992,-7.238
2026-02-28T03:25:00+00:00,126.39,7.411,1.972,-7.15
2026-02-28T03:30:00+00:00,124.652,7.306,2.014,-7.02
2026-02-28T03:35:00+00:00,122.48,7.178,2.077,-6.877
2026-02-28T03:40:00+00:00,122.412,7.172,2.077,-6.857
2026-02-28T03:45:00+00:00,122.53,7.202,2.083,-6.9
2026-02-28T03:50:00+00:00,121.482,7.144,2.105,-6.839
2026-02-28T03:55:00+00:00,119.803,7.002,2.144,-6.661
2026-02-28T04:00:00+00:00,119.665,6.928,2.116,-6.587
2026-02-28T04:05:00+00:00,119.79,6.924,2.125,-6.607
2026-02-28T04:10:00+00:00,120.727,6.98,2.139,-6.625
2026-02-28T04:15:00+00:00,119.584,6.931,2.144,-6.582
2026-02-28T04:20:00+00:00,119.516,6.922,2.148,-6.581
2026-02-28T04:25:00+00:00,119.324,6.912,2.113,-6.579
2026-02-28T04:30:00+00:00,118.182,6.849,2.09,-6.53
2026-02-28T04:35:00+00:00,119.37,6.92,2.046,-6.611
2026-02-28T04:40:00+00:00,119.479,6.937,2.031,-6.637
2026-02-28T04:45:00+00:00,119.376,6.922,2.048,-6.61
2026-02-28T04:50:00+00:00,118.549,6.873,2.094,-6.546
2026-02-28T04:55:00+00:00,117.608,6.822,2.116,-6.475
2026-02-28T05:00:00+00:00,117.345,6.808,2.08,-6.486
2026-02-28T05:05:00+00:00,115.52,6.693,2.058,-6.374
2026-02-28T05:10:00+00:00,115.489,6.687,2.086,-6.348
2026-02-28T05:15:00+00:00,115.595,6.698,2.106,-6.358
2026-02-28T05:20:00+00:00,116.047,6.727,2.1,-6.382
2026-02-28T05:25:00+00:00,117.584,6.809,2.048,-6.512
2026-02-28T05:30:00+00:00,117.422,6.808,2.079,-6.479
2026-02-28T05:35:00+00:00,117.017,6.786,2.057,-6.438
2026-02-28T05:40:00+00:00,116.712,6.765,2.068,-6.434
2026-02-28T05:45:00+00:00,116.198,6.726,2.068,-6.406
2026-02-28T05:50:00+00:00,117.892,6.802,1.992,-6.497
2026-02-28T05:55:00+00:00,119.717,6.906,1.962,-6.622
2026-02-28T06:00:00+00:00,122.084,7.032,1.897,-6.758
2026-02-28T06:05:00+00:00,127.013,7.333,1.907,-6.93
2026-02-28T06:10:00+00:00,135.078,7.843,1.966,-6.972
2026-02-28T06:15:00+00:00,135.973,7.892,1.986,-7.001
2026-02-28T06:20:00+00:00,136.99,7.95,1.976,-7.106
2026-02-28T06:25:00+00:00,136.423,7.924,1.963,-7.081
2026-02-28T06:30:00+00:00,137.653,7.992,1.987,-7.118
2026-02-28T06:35:00+00:00,139.414,8.092,2.025,-7.238
2026-02-28T06:40:00+00:00,140.927,8.174,1.966,-7.342
2026-02-28T06:45:00+00:00,142.707,8.288,1.917,-7.488
2026-02-28T06:50:00+00:00,142.046,8.256,1.945,-7.434
2026-02-28T06:55:00+00:00,144.774,8.394,1.885,-7.595
2026-02-28T07:00:00+00:00,147.034,8.541,1.928,-7.75
2026-02-28T07:05:00+00:00,148.429,8.614,1.838,-7.852
2026-02-28T07:10:00+00:00,151.532,8.794,1.863,-8.029
2026-02-28T07:15:00+00:00,153.038,8.884,1.887,-8.13
2026-02-28T07:20:00+00:00,152.828,8.862,1.844,-8.131
2026-02-28T07:25:00+00:00,152.921,8.87,1.748,-8.148
2026-02-28T07:30:00+00:00,154.754,8.966,1.814,-8.24
2026-02-28T07:35:00+00:00,156.859,9.104,1.807,-8.402
2026-02-28T07:40:00+00:00,156.894,9.12,1.817,-8.414
2026-02-28T07:45:00+00:00,158.866,9.223,1.821,-8.538
2026-02-28T07:50:00+00:00,157.153,9.137,1.764,-8.454
2026-02-28T07:55:00+00:00,155.502,9.026,1.677,-8.352
2026-02-28T08:00:00+00:00,156.544,9.062,1.686,-8.398
2026-02-28T08:05:00+00:00,156.228,9.064,1.664,-8.404
2026-02-28T08:10:00+00:00,155.874,9.034,1.626,-8.377
2026-02-28T08:15:00+00:00,153.696,8.914,1.627,-8.25
2026-02-28T08:20:00+00:00,152.482,8.84,1.535,-8.195
2026-02-28T08:25:00+00:00,150.064,8.704,1.576,-8.038
2026-02-28T08:30:00+00:00,148.526,8.61,1.553,-7.943
2026-02-28T08:35:00+00:00,146.082,8.488,1.57,-7.81
2026-02-28T08:40:00+00:00,144.82,8.426,1.63,-7.715
2026-02-28T08:45:00+00:00,142.002,8.274,1.594,-7.565
2026-02-28T08:50:00+00:00,139.57,8.125,1.554,-7.405
2026-02-28T08:55:00+00:00,137.84,8.024,1.541,-7.296
2026-02-28T09:00:00+00:00,135.482,7.879,1.497,-7.136
2026-02-28T09:05:00+00:00,135.672,7.885,1.468,-7.151
2026-02-28T09:10:00+00:00,132.384,7.707,1.521,-6.954
2026-02-28T09:15:00+00:00,128.709,7.506,1.504,-6.73
2026-02-28T09:20:00+00:00,125.017,7.3,1.564,-6.482
2026-02-28T09:25:00+00:00,124.377,7.256,1.487,-6.45
2026-02-28T09:30:00+00:00,133.706,7.797,1.564,-7.025
2026-02-28T09:35:00+00:00,140.363,8.18,1.572,-7.443
2026-02-28T09:40:00+00:00,139.938,8.162,1.513,-7.44
2026-02-28T09:45:00+00:00,147.285,8.594,1.505,-7.92
2026-02-28T09:50:00+00:00,135.066,7.874,1.448,-7.152
2026-02-28T09:55:00+00:00,123.5,7.206,1.479,-6.391
2026-02-28T10:00:00+00:00,130.775,7.639,1.543,-6.856
2026-02-28T10:05:00+00:00,118.571,6.932,1.56,-6.057
2026-02-28T10:10:00+00:00,120.706,7.057,1.548,-6.194
2026-02-28T10:15:00+00:00,122.228,7.146,1.504,-6.328
2026-02-28T10:20:00+00:00,127.62,7.456,1.509,-6.659
2026-02-28T10:25:00+00:00,115.613,6.754,1.519,-5.88
2026-02-28T10:30:00+00:00,125.252,7.316,1.496,-6.513
2026-02-28T10:35:00+00:00,137.954,8.049,1.476,-7.322
2026-02-28T10:40:00+00:00,141.053,8.237,1.436,-7.54
2026-02-28T10:45:00+00:00,116.4,6.799,1.354,-5.96
2026-02-28T10:50:00+00:00,111.064,6.489,1.294,-5.64
2026-02-28T10:55:00+00:00,128.396,7.504,1.381,-6.746
2026-02-28T11:00:00+00:00,141.219,8.247,1.435,-7.557
2026-02-28T11:05:00+00:00,129.905,7.573,1.496,-6.806
2026-02-28T11:10:00+00:00,112.835,6.557,1.408,-5.706
2026-02-28T11:15:00+00:00,139.966,8.114,1.408,-7.442
2026-02-28T11:20:00+00:00,152.67,8.847,1.41,-8.236
2026-02-28T11:25:00+00:00,117.625,6.828,1.348,-6.036
2026-02-28T11:30:00+00:00,84.18,4.898,1.298,-3.819
2026-02-28T11:35:00+00:00,82.871,4.822,1.288,-3.729
2026-02-28T11:40:00+00:00,97.002,5.646,1.382,-4.669
2026-02-28T11:45:00+00:00,82.932,4.837,1.346,-3.743
2026-02-28T11:50:00+00:00,80.423,4.689,1.372,-3.562
2026-02-28T11:55:00+00:00,83.614,4.877,1.442,-3.766
2026-02-28T12:00:00+00:00,95.031,5.538,1.452,-4.517
2026-02-28T12:05:00+00:00,131.413,7.636,1.546,-6.868
2026-02-28T12:10:00+00:00,128.644,7.491,1.558,-6.699
2026-02-28T12:15:00+00:00,101.298,5.892,1.37,-4.934
2026-02-28T12:20:00+00:00,109.872,6.4,1.463,-5.499
2026-02-28T12:25:00+00:00,102.479,5.968,1.458,-5.011
2026-02-28T12:30:00+00:00,80.224,4.677,1.351,-3.552
2026-02-28T12:35:00+00:00,76.277,4.443,1.336,-3.278
2026-02-28T12:40:00+00:00,76.936,4.482,1.358,-3.3
2026-02-28T12:45:00+00:00,79.356,4.632,1.415,-3.466
2026-02-28T12:50:00+00:00,85.456,4.983,1.448,-3.867
2026-02-28T12:55:00+00:00,75.328,4.389,1.297,-3.221
2026-02-28T13:00:00+00:00,96.08,5.594,1.404,-4.598
2026-02-28T13:05:00+00:00,88.25,5.153,1.44,-4.069
2026-02-28T13:10:00+00:00,98.902,5.781,1.493,-4.774
2026-02-28T13:15:00+00:00,101.252,5.912,1.482,-4.935
2026-02-28T13:20:00+00:00,107.061,6.248,1.462,-5.322
2026-02-28T13:25:00+00:00,107.533,6.28,1.467,-5.347
2026-02-28T13:30:00+00:00,82.222,4.796,1.36,-3.678
2026-02-28T13:35:00+00:00,84.427,4.932,1.446,-3.805
2026-02-28T13:40:00+00:00,77.248,4.52,1.426,-3.332
2026-02-28T13:45:00+00:00,91.489,5.362,1.484,-4.288
2026-02-28T13:50:00+00:00,120.449,7.054,1.606,-6.182
2026-02-28T13:55:00+00:00,135.954,7.96,1.553,-7.21
2026-02-28T14:00:00+00:00,134.585,7.888,1.588,-7.115
2026-02-28T14:05:00+00:00,130.723,7.655,1.599,-6.868
2026-02-28T14:10:00+00:00,126.78,7.418,1.584,-6.601
2026-02-28T14:15:00+00:00,128.583,7.516,1.564,-6.724
2026-02-28T14:20:00+00:00,124.363,7.276,1.656,-6.442
2026-02-28T14:25:00+00:00,111.338,6.515,1.688,-5.572
2026-02-28T14:30:00+00:00,98.189,5.746,1.584,-4.716
2026-02-28T14:35:00+00:00,120.524,7.045,1.613,-6.168
2026-02-28T14:40:00+00:00,134.623,7.859,1.61,-7.09
2026-02-28T14:45:00+00:00,142.258,8.304,1.722,-7.56
2026-02-28T14:50:00+00:00,147.032,8.587,1.616,-7.881
2026-02-28T14:55:00+00:00,142.88,8.354,1.637,-7.634
2026-02-28T15:00:00+00:00,126.98,7.434,1.662,-6.606
2026-02-28T15:05:00+00:00,105.548,6.182,1.572,-5.217
2026-02-28T15:10:00+00:00,94.721,5.553,1.509,-4.51
2026-02-28T15:15:00+00:00,100.629,5.893,1.585,-4.872
2026-02-28T15:20:00+00:00,119.381,6.992,1.678,-6.103
2026-02-28T15:25:00+00:00,120.43,7.058,1.742,-6.164
2026-02-28T15:30:00+00:00,131.53,7.701,1.722,-6.901
2026-02-28T15:35:00+00:00,121.108,7.083,1.671,-6.224
2026-02-28T15:40:00+00:00,127.26,7.428,1.633,-6.634
2026-02-28T15:45:00+00:00,146.792,8.548,1.601,-7.866
2026-02-28T15:50:00+00:00,158.264,9.197,1.555,-8.579
2026-02-28T15:55:00+00:00,160.698,9.338,1.507,-8.76
2026-02-28T16:00:00+00:00,156.718,9.11,1.574,-8.498
2026-02-28T16:05:00+00:00,147.594,8.604,1.659,-7.937
2026-02-28T16:10:00+00:00,137.781,8.008,1.551,-7.314
2026-02-28T16:15:00+00:00,143.449,8.323,1.466,-7.662
2026-02-28T16:20:00+00:00,160.784,9.313,1.448,-8.732
2026-02-28T16:25:00+00:00,165.506,9.571,1.438,-9.012
2026-02-28T16:30:00+00:00,169.852,9.826,1.501,-9.265
2026-02-28T16:35:00+00:00,175.655,10.18,1.518,-9.634
2026-02-28T16:40:00+00:00,179.882,10.42,1.442,-9.907
2026-02-28T16:45:00+00:00,183.37,10.611,1.428,-10.112
2026-02-28T16:50:00+00:00,186.719,10.784,1.364,-10.318
2026-02-28T16:55:00+00:00,189.808,10.935,1.267,-10.493
2026-02-28T17:00:00+00:00,192.425,11.063,1.301,-10.615
2026-02-28T17:05:00+00:00,195.226,11.234,1.319,-10.784
2026-02-28T17:10:00+00:00,198.109,11.388,1.359,-10.95
2026-02-28T17:15:00+00:00,199.404,11.433,1.419,-10.992
2026-02-28T17:20:00+00:00,202.56,11.587,1.318,-11.163
2026-02-28T17:25:00+00:00,204.717,11.69,1.251,-11.287
2026-02-28T17:30:00+00:00,207.983,11.874,1.264,-11.479
2026-02-28T17:35:00+00:00,208.521,11.926,1.328,-11.52
2026-02-28T17:40:00+00:00,209.226,11.964,1.434,-11.54
2026-02-28T17:45:00+00:00,214.007,12.238,1.368,-11.832
2026-02-28T17:50:00+00:00,218.438,12.477,1.287,-12.09
2026-02-28T17:55:00+00:00,218.996,12.503,1.241,-12.124
2026-02-28T18:00:00+00:00,217.181,12.398,1.296,-12.012
2026-02-28T18:05:00+00:00,217.774,12.42,1.248,-12.034
2026-02-28T18:10:00+00:00,222.743,12.706,1.306,-12.329
2026-02-28T18:15:00+00:00,225.656,12.872,1.309,-12.495
2026-02-28T18:20:00+00:00,224.68,12.812,1.334,-12.432
2026-02-28T18:25:00+00:00,227.288,12.952,1.293,-12.579
2026-02-28T18:30:00+00:00,227.789,12.98,1.295,-12.613
2026-02-28T18:35:00+00:00,225.556,12.838,1.303,-12.458
2026-02-28T18:40:00+00:00,221.226,12.595,1.308,-12.246
2026-02-28T18:45:00+00:00,218.07,12.559,1.412,-12.194
2026-02-28T18:50:00+00:00,216.0,12.46,1.371,-12.035
2026-02-28T18:55:00+00:00,215.831,12.47,1.338,-12.054
2026-02-28T19:00:00+00:00,215.21,12.442,1.318,-12.018
2026-02-28T19:05:00+00:00,215.106,12.43,1.274,-12.018
2026-02-28T19:10:00+00:00,212.356,12.282,1.356,-11.852
2026-02-28T19:15:00+00:00,209.912,12.158,1.402,-11.716
2026-02-28T19:20:00+00:00,206.941,12.005,1.556,-11.54
2026-02-28T19:25:00+00:00,202.142,11.748,1.58,-11.26
2026-02-28T19:30:00+00:00,200.978,11.678,1.582,-11.192
2026-02-28T19:35:00+00:00,199.71,11.606,1.577,-11.122
2026-02-28T19:40:00+00:00,197.988,11.514,1.583,-11.018
2026-02-28T19:45:00+00:00,196.934,11.458,1.555,-10.958
2026-02-28T19:50:00+00:00,194.13,11.306,1.641,-10.782
2026-02-28T19:55:00+00:00,193.084,11.252,1.64,-10.73
2026-02-28T20:00:00+00:00,191.911,11.198,1.616,-10.684
2026-02-28T20:05:00+00:00,190.794,11.122,1.564,-10.608
2026-02-28T20:10:00+00:00,187.126,10.897,1.584,-10.369
2026-02-28T20:15:00+00:00,184.31,10.753,1.738,-10.174
