EntryID,ServiceType,InstructionStartDateTime,MW,IndicativePrice,InstructionCeaseDateTime,DispatchDateTimeStamp,CeaseDateTimeStamp
9493,Non-BM Fast Reserve,2021-07-05T09:54:00,80,119,2021-07-05T12:16:00,2021-07-05T09:52:03,2021-07-05T12:13:15
9494,Non-BM Fast Reserve,2021-07-05T10:02:00,80,119,2021-07-05T12:20:00,2021-07-05T09:59:35,2021-07-05T12:17:15
9495,Non-BM Fast Reserve,2021-07-05T10:02:00,80,119,2021-07-05T12:16:00,2021-07-05T10:00:05,2021-07-05T12:13:15
9496,Non-BM Fast Reserve,2021-07-05T10:04:00,100,124.95,2021-07-05T12:15:00,2021-07-05T10:02:05,2021-07-05T12:12:45
9498,Non-BM Fast Reserve,2021-07-05T13:04:00,60,123,2021-07-05T13:21:40,2021-07-05T13:02:18,2021-07-05T13:19:18
9497,Non-BM Fast Reserve,2021-07-05T13:04:00,60,123,2021-07-05T13:19:00,2021-07-05T13:02:18,2021-07-05T13:16:18
9499,Non-BM Fast Reserve,2021-07-05T13:04:00,28,123,2021-07-05T13:22:00,2021-07-05T13:02:18,2021-07-05T13:19:48
9500,Non-BM Fast Reserve,2021-07-05T14:43:00,50,112,2021-07-05T14:59:50,2021-07-05T14:41:29,2021-07-05T14:58:35
9502,Non-BM Fast Reserve,2021-07-05T14:52:00,60,123,2021-07-05T17:53:40,2021-07-05T14:49:59,2021-07-05T17:51:57
9501,Non-BM Fast Reserve,2021-07-05T14:52:00,60,123,2021-07-05T17:54:00,2021-07-05T14:49:59,2021-07-05T17:51:57
9503,Non-BM Fast Reserve,2021-07-05T14:52:00,80,123,2021-07-05T17:38:00,2021-07-05T14:49:59,2021-07-05T17:35:56
9504,Non-BM Fast Reserve,2021-07-05T15:26:00,50,112,2021-07-05T15:42:50,2021-07-05T15:24:07,2021-07-05T15:41:37
9505,Non-BM Fast Reserve,2021-07-05T15:47:00,80,123,2021-07-05T17:43:00,2021-07-05T15:44:38,2021-07-05T17:40:27
9506,Non-BM Fast Reserve,2021-07-05T15:47:00,28,123,2021-07-05T17:38:00,2021-07-05T15:44:38,2021-07-05T17:35:56
9507,Non-BM Fast Reserve,2021-07-05T15:47:00,80,123,2021-07-05T17:40:00,2021-07-05T15:45:08,2021-07-05T17:38:27
9508,Non-BM Fast Reserve,2021-07-05T15:47:00,100,124.75,2021-07-05T17:19:00,2021-07-05T15:45:08,2021-07-05T17:16:56
9510,Non-BM STOR,2021-07-05T15:54:00,43,128,2021-07-05T17:22:00,2021-07-05T15:53:38,2021-07-05T17:17:26
9509,Non-BM STOR,2021-07-05T15:54:00,45,128,2021-07-05T17:22:00,2021-07-05T15:53:38,2021-07-05T17:17:26
9511,Non-BM Fast Reserve,2021-07-05T16:01:00,50,112,2021-07-05T16:17:50,2021-07-05T15:59:08,2021-07-05T16:16:46
9512,Non-BM Fast Reserve,2021-07-05T16:36:00,50,112,2021-07-05T16:51:50,2021-07-05T16:33:23,2021-07-05T16:51:24
9513,Non-BM Fast Reserve,2021-07-05T23:58:00,30,112,2021-07-06T00:13:30,2021-07-05T23:55:31,2021-07-06T00:13:17
9515,Non-BM Fast Reserve,2021-07-05T23:58:00,60,114,2021-07-06T01:01:00,2021-07-05T23:55:31,2021-07-06T00:59:27
9514,Non-BM Fast Reserve,2021-07-05T23:58:00,60,114,2021-07-06T01:00:40,2021-07-05T23:55:31,2021-07-06T00:59:27
9516,Non-BM Fast Reserve,2021-07-05T23:59:00,80,114,2021-07-06T01:01:00,2021-07-05T23:56:31,2021-07-06T00:59:27
9517,Non-BM Fast Reserve,2021-07-06T00:01:00,80,114.5,,2021-07-05T23:58:31,
9518,Non-BM Fast Reserve,2021-07-06T00:01:00,80,114.5,,2021-07-05T23:58:31,
9519,Non-BM Fast Reserve,2021-07-06T00:37:00,100,124.95,,2021-07-06T00:34:23,
9520,Non-BM Fast Reserve,2021-07-06T00:37:00,30,112,2021-07-06T00:52:30,2021-07-06T00:34:23,2021-07-06T00:51:57
9521,Non-BM Fast Reserve,2021-07-06T07:46:00,50,112,2021-07-06T08:02:50,2021-07-06T07:43:58,2021-07-06T08:01:29
9522,Non-BM Fast Reserve,2021-07-06T07:50:00,60,123,2021-07-06T11:55:00,2021-07-06T07:47:28,2021-07-06T11:52:29
9523,Non-BM Fast Reserve,2021-07-06T07:50:00,60,123,2021-07-06T11:54:40,2021-07-06T07:47:58,2021-07-06T11:52:29
9524,Non-BM Fast Reserve,2021-07-06T07:52:00,80,123,2021-07-06T08:34:00,2021-07-06T07:49:58,2021-07-06T08:32:03
9526,Non-BM Fast Reserve,2021-07-06T07:57:00,28,123,2021-07-06T11:57:00,2021-07-06T07:55:28,2021-07-06T11:54:29
9525,Non-BM Fast Reserve,2021-07-06T07:57:00,80,123,2021-07-06T09:10:00,2021-07-06T07:55:28,2021-07-06T09:08:10
9527,Non-BM Fast Reserve,2021-07-06T07:57:00,80,123,2021-07-06T09:17:00,2021-07-06T07:55:28,2021-07-06T09:15:11
