EntryID,ServiceType,InstructionStartDateTime,MW,IndicativePrice,InstructionCeaseDateTime,DispatchDateTimeStamp,CeaseDateTimeStamp
10617,Non-BM Fast Reserve,2021-08-07T06:46:00,47,121.95,2021-08-07T07:02:47,2021-08-07T06:43:47,2021-08-07T07:01:20
10619,Non-BM Fast Reserve,2021-08-07T06:46:00,80,134.9,2021-08-07T07:26:00,2021-08-07T06:43:47,2021-08-07T07:23:58
10620,Non-BM Fast Reserve,2021-08-07T07:28:00,60,134.8,2021-08-07T10:54:00,2021-08-07T07:25:58,2021-08-07T10:51:31
10621,Non-BM Fast Reserve,2021-08-07T07:28:00,80,134.8,2021-08-07T10:16:00,2021-08-07T07:25:58,2021-08-07T10:13:58
10622,Non-BM Fast Reserve,2021-08-07T07:28:00,47,121.95,2021-08-07T07:44:47,2021-08-07T07:25:58,2021-08-07T07:43:34
10624,Non-BM Fast Reserve,2021-08-07T07:48:00,80,134.9,2021-08-07T08:53:00,2021-08-07T07:45:45,2021-08-07T08:50:19
10623,Non-BM Fast Reserve,2021-08-07T07:48:00,80,134.9,2021-08-07T08:27:00,2021-08-07T07:45:45,2021-08-07T08:24:45
10626,Non-BM Fast Reserve,2021-08-07T07:56:00,28,137.9,2021-08-07T08:27:00,2021-08-07T07:53:44,2021-08-07T08:24:45
10625,Non-BM Fast Reserve,2021-08-07T07:56:00,100,137.9,2021-08-07T08:18:00,2021-08-07T07:53:44,2021-08-07T08:15:14
10628,Non-BM Fast Reserve,2021-08-07T08:57:00,80,134.9,2021-08-07T09:15:00,2021-08-07T08:54:49,2021-08-07T09:12:54
10629,Non-BM Fast Reserve,2021-08-07T08:57:00,47,121.95,2021-08-07T09:13:47,2021-08-07T08:54:49,2021-08-07T09:12:54
10627,Non-BM Fast Reserve,2021-08-07T08:57:00,28,134.8,2021-08-07T10:55:00,2021-08-07T08:54:49,2021-08-07T10:53:01
10631,Non-BM STOR,2021-08-07T09:46:00,43,128,2021-08-07T11:05:00,2021-08-07T09:46:28,2021-08-07T11:01:03
10630,Non-BM STOR,2021-08-07T09:46:00,45,128,2021-08-07T11:05:00,2021-08-07T09:46:28,2021-08-07T11:01:03
10633,Non-BM Fast Reserve,2021-08-07T09:53:00,80,134.9,2021-08-07T10:19:00,2021-08-07T09:51:28,2021-08-07T10:16:28
10632,Non-BM Fast Reserve,2021-08-07T09:53:00,80,134.9,2021-08-07T10:27:00,2021-08-07T09:51:28,2021-08-07T10:25:29
10634,Non-BM Fast Reserve,2021-08-07T09:57:00,100,137.9,2021-08-07T10:05:00,2021-08-07T09:54:28,2021-08-07T10:02:58
10636,Non-BM Fast Reserve,2021-08-07T10:40:00,45,121.95,2021-08-07T10:53:45,2021-08-07T10:37:59,2021-08-07T10:53:01
10635,Non-BM Fast Reserve,2021-08-07T10:40:00,80,134.9,2021-08-07T10:53:00,2021-08-07T10:37:59,2021-08-07T10:50:31
10637,Non-BM Fast Reserve,2021-08-07T11:22:00,60,134.9,2021-08-07T11:45:00,2021-08-07T11:19:46,2021-08-07T11:42:18
10638,Non-BM Fast Reserve,2021-08-07T11:22:00,80,134.9,2021-08-07T11:42:00,2021-08-07T11:19:46,2021-08-07T11:40:18
10639,Non-BM Fast Reserve,2021-08-07T11:22:00,28,134.9,2021-08-07T11:45:00,2021-08-07T11:19:46,2021-08-07T11:42:18
10640,Non-BM Fast Reserve,2021-08-07T11:22:00,45,121.95,2021-08-07T11:38:45,2021-08-07T11:19:46,2021-08-07T11:37:17
10641,Non-BM Fast Reserve,2021-08-07T13:17:00,80,134.9,2021-08-07T13:26:00,2021-08-07T13:15:10,2021-08-07T13:24:10
10642,Non-BM Fast Reserve,2021-08-07T13:17:00,45,121.95,2021-08-07T13:24:45,2021-08-07T13:15:10,2021-08-07T13:24:10
10643,Non-BM Fast Reserve,2021-08-07T15:24:00,80,134.9,2021-08-07T16:10:00,2021-08-07T15:21:58,2021-08-07T16:08:34
10644,Non-BM Fast Reserve,2021-08-07T15:24:00,47,124.95,2021-08-07T15:40:47,2021-08-07T15:21:58,2021-08-07T15:39:29
10645,Non-BM Fast Reserve,2021-08-07T17:02:00,28,134.9,2021-08-07T17:18:00,2021-08-07T16:59:36,2021-08-07T17:15:37
10646,Non-BM Fast Reserve,2021-08-07T17:02:00,47,124.95,2021-08-07T17:18:47,2021-08-07T16:59:36,2021-08-07T17:17:37
10647,Non-BM Fast Reserve,2021-08-07T17:02:00,60,134.9,2021-08-07T17:17:00,2021-08-07T16:59:36,2021-08-07T17:15:07
10649,Non-BM Fast Reserve,2021-08-07T17:54:00,28,135.4,2021-08-07T18:20:00,2021-08-07T17:51:39,2021-08-07T18:17:50
10648,Non-BM Fast Reserve,2021-08-07T17:54:00,60,135.4,2021-08-07T18:12:00,2021-08-07T17:51:39,2021-08-07T18:10:10
10651,Non-BM Fast Reserve,2021-08-07T17:54:00,60,135.4,2021-08-07T18:14:30,2021-08-07T17:51:39,2021-08-07T18:13:10
10650,Non-BM Fast Reserve,2021-08-07T17:54:00,80,135.4,2021-08-07T18:09:00,2021-08-07T17:51:39,2021-08-07T18:07:10
10652,Non-BM Fast Reserve,2021-08-08T06:45:00,47,121.95,2021-08-08T07:01:47,2021-08-08T06:43:27,2021-08-08T07:00:59
10653,Non-BM Fast Reserve,2021-08-08T06:46:00,60,133.94,2021-08-08T07:06:00,2021-08-08T06:43:27,2021-08-08T07:03:29
10654,Non-BM Fast Reserve,2021-08-08T06:53:00,60,133.94,2021-08-08T07:05:30,2021-08-08T06:50:57,2021-08-08T07:03:29
10655,Non-BM Fast Reserve,2021-08-08T06:55:00,80,133.94,2021-08-08T07:05:00,2021-08-08T06:52:27,2021-08-08T07:02:59
10656,Non-BM Fast Reserve,2021-08-08T06:55:00,80,133.94,2021-08-08T07:05:00,2021-08-08T06:52:57,2021-08-08T07:03:29
10657,Non-BM Fast Reserve,2021-08-08T07:11:00,100,138.9,2021-08-08T07:20:00,2021-08-08T07:08:30,2021-08-08T07:18:00
10658,Non-BM Fast Reserve,2021-08-08T07:11:00,28,134.94,2021-08-08T07:20:00,2021-08-08T07:08:30,2021-08-08T07:18:00
10659,Non-BM Fast Reserve,2021-08-08T08:23:00,47,121.95,2021-08-08T08:38:47,2021-08-08T08:20:17,2021-08-08T08:38:18
