EntryID,ServiceType,InstructionStartDateTime,MW,IndicativePrice,InstructionCeaseDateTime,DispatchDateTimeStamp,CeaseDateTimeStamp
8186,Non-BM Fast Reserve,2021-06-03T10:53:00,80,107.9,2021-06-03T11:05:40,2021-06-03T10:50:42,2021-06-03T11:03:13
8187,Non-BM Fast Reserve,2021-06-03T10:53:00,80,107.9,2021-06-03T11:05:40,2021-06-03T10:50:42,2021-06-03T11:03:13
8189,Non-BM Fast Reserve,2021-06-03T16:14:00,80,107.9,2021-06-03T18:37:00,2021-06-03T16:11:27,2021-06-03T18:34:45
8188,Non-BM Fast Reserve,2021-06-03T16:14:00,56,100,2021-06-03T16:30:56,2021-06-03T16:11:27,2021-06-03T16:29:29
8190,Non-BM Fast Reserve,2021-06-03T16:15:00,80,107.9,2021-06-03T18:37:00,2021-06-03T16:12:57,2021-06-03T18:34:45
8192,Non-BM Fast Reserve,2021-06-03T16:17:00,54,108.9,2021-06-03T18:35:51,2021-06-03T16:14:57,2021-06-03T18:32:13
8191,Non-BM Fast Reserve,2021-06-03T16:17:00,60,108.9,2021-06-03T18:34:00,2021-06-03T16:14:57,2021-06-03T18:32:13
8194,Non-BM Fast Reserve,2021-06-03T16:22:00,72,108.9,2021-06-03T17:14:00,2021-06-03T16:19:28,2021-06-03T17:12:02
8193,Non-BM Fast Reserve,2021-06-03T16:22:00,68,108.9,2021-06-03T18:27:42,2021-06-03T16:19:28,2021-06-03T18:25:43
8195,Non-BM Fast Reserve,2021-06-03T16:24:00,86,108.9,2021-06-03T17:13:43,2021-06-03T16:21:58,2021-06-03T17:12:02
8196,Non-BM Fast Reserve,2021-06-03T17:36:00,72,111.9,2021-06-03T18:28:00,2021-06-03T17:33:34,2021-06-03T18:25:13
8197,Non-BM Fast Reserve,2021-06-03T17:36:00,56,100,2021-06-03T17:52:56,2021-06-03T17:34:04,2021-06-03T17:51:35
8198,Non-BM Fast Reserve,2021-06-03T17:40:00,86,111.9,2021-06-03T18:27:43,2021-06-03T17:37:35,2021-06-03T18:25:13
8199,Non-BM Fast Reserve,2021-06-03T21:00:00,80,103.9,2021-06-03T21:22:00,2021-06-03T20:57:58,2021-06-03T21:20:00
8200,Non-BM Fast Reserve,2021-06-03T21:00:00,80,103.9,2021-06-03T21:22:00,2021-06-03T20:57:58,2021-06-03T21:20:00
8201,Non-BM Fast Reserve,2021-06-04T12:07:00,80,105.9,2021-06-04T12:46:00,2021-06-04T12:04:55,2021-06-04T12:43:27
8202,Non-BM Fast Reserve,2021-06-04T12:07:00,60,100,2021-06-04T12:24:00,2021-06-04T12:04:55,2021-06-04T12:22:55
8204,Non-BM Fast Reserve,2021-06-04T16:21:00,28,106.9,2021-06-04T17:08:00,2021-06-04T16:18:53,2021-06-04T17:05:36
8205,Non-BM Fast Reserve,2021-06-04T16:21:00,56,100,2021-06-04T16:37:56,2021-06-04T16:18:53,2021-06-04T16:36:53
8203,Non-BM Fast Reserve,2021-06-04T16:21:00,60,106.9,2021-06-04T17:08:00,2021-06-04T16:18:53,2021-06-04T17:05:36
8207,Non-BM Fast Reserve,2021-06-04T17:35:00,60,106.9,2021-06-04T21:49:00,2021-06-04T17:33:08,2021-06-04T21:47:21
8206,Non-BM Fast Reserve,2021-06-04T17:35:00,80,106.9,2021-06-04T17:43:00,2021-06-04T17:33:08,2021-06-04T17:40:39
8208,Non-BM Fast Reserve,2021-06-04T17:35:00,56,100,2021-06-04T17:51:56,2021-06-04T17:33:08,2021-06-04T17:50:41
8209,Non-BM Fast Reserve,2021-06-04T17:35:00,28,106.9,2021-06-04T21:49:00,2021-06-04T17:33:08,2021-06-04T21:47:21
8210,Non-BM Fast Reserve,2021-06-04T17:50:00,80,106.9,2021-06-04T21:21:00,2021-06-04T17:48:09,2021-06-04T21:18:54
8211,Non-BM Fast Reserve,2021-06-04T17:56:00,80,106.9,2021-06-04T21:19:00,2021-06-04T17:54:11,2021-06-04T21:16:54
8212,Non-BM Fast Reserve,2021-06-04T18:04:00,80,106.9,2021-06-04T21:20:00,2021-06-04T18:01:42,2021-06-04T21:17:54
8213,Non-BM Fast Reserve,2021-06-04T18:04:00,72,106.9,2021-06-04T21:21:00,2021-06-04T18:01:42,2021-06-04T21:18:54
8214,Non-BM Fast Reserve,2021-06-04T19:09:00,100,106.9,2021-06-04T20:24:00,2021-06-04T19:06:49,2021-06-04T20:22:27
8215,Non-BM Fast Reserve,2021-06-04T19:09:00,40,100,2021-06-04T19:24:40,2021-06-04T19:06:49,2021-06-04T19:24:22
8216,Non-BM Fast Reserve,2021-06-04T20:15:00,40,100,2021-06-04T20:30:40,2021-06-04T20:12:57,2021-06-04T20:30:27
8217,Non-BM Fast Reserve,2021-06-04T20:49:00,40,100,2021-06-04T21:04:40,2021-06-04T20:46:31,2021-06-04T21:04:22
8218,Non-BM Fast Reserve,2021-06-04T20:49:00,100,104.9,2021-06-04T21:19:00,2021-06-04T20:47:01,2021-06-04T21:16:54
8219,Non-BM Fast Reserve,2021-06-04T22:03:00,28,95,2021-06-04T22:20:00,2021-06-04T22:00:51,2021-06-04T22:18:22
8220,Non-BM Fast Reserve,2021-06-04T22:03:00,60,95,2021-06-04T22:20:00,2021-06-04T22:00:51,2021-06-04T22:18:22
8221,Non-BM Fast Reserve,2021-06-04T22:03:00,72,95,2021-06-04T22:20:00,2021-06-04T22:01:21,2021-06-04T22:18:22
8223,Non-BM Fast Reserve,2021-06-04T23:59:00,28,95,2021-06-05T00:28:00,2021-06-04T23:56:44,2021-06-05T00:25:47
8222,Non-BM Fast Reserve,2021-06-04T23:59:00,32,100,2021-06-05T00:09:32,2021-06-04T23:56:44,2021-06-05T00:09:17
8224,Non-BM Fast Reserve,2021-06-04T23:59:00,80,95,2021-06-05T00:19:00,2021-06-04T23:56:44,2021-06-05T00:16:46
8225,Non-BM Fast Reserve,2021-06-04T23:59:00,80,95,2021-06-05T00:13:00,2021-06-04T23:56:44,2021-06-05T00:10:47
8226,Non-BM Fast Reserve,2021-06-05T07:14:00,60,100,2021-06-05T07:31:00,2021-06-05T07:11:51,2021-06-05T07:29:55
8227,Non-BM Fast Reserve,2021-06-05T07:34:00,28,107.9,2021-06-05T07:53:00,2021-06-05T07:31:25,2021-06-05T07:50:27
8228,Non-BM Fast Reserve,2021-06-05T07:52:00,60,100,2021-06-05T08:09:00,2021-06-05T07:50:27,2021-06-05T08:08:09
8229,Non-BM Fast Reserve,2021-06-05T08:02:00,28,107.9,2021-06-05T10:24:00,2021-06-05T08:00:00,2021-06-05T10:21:51
8230,Non-BM Fast Reserve,2021-06-05T08:02:00,80,107.9,2021-06-05T09:19:00,2021-06-05T08:00:00,2021-06-05T09:17:03
8232,Non-BM Fast Reserve,2021-06-05T08:05:00,72,107.9,2021-06-05T09:28:00,2021-06-05T08:02:31,2021-06-05T09:26:03
8231,Non-BM Fast Reserve,2021-06-05T08:05:00,60,107.9,2021-06-05T10:11:00,2021-06-05T08:02:31,2021-06-05T10:08:20
8234,Non-BM Fast Reserve,2021-06-05T08:16:00,80,107.9,2021-06-05T09:23:00,2021-06-05T08:14:09,2021-06-05T09:20:33
8233,Non-BM Fast Reserve,2021-06-05T08:16:00,80,107.9,2021-06-05T09:27:00,2021-06-05T08:14:09,2021-06-05T09:24:33
8235,Non-BM Fast Reserve,2021-06-05T08:17:00,100,109.9,2021-06-05T08:58:00,2021-06-05T08:15:09,2021-06-05T08:55:41
8236,Non-BM Fast Reserve,2021-06-05T08:30:00,60,100,2021-06-05T08:47:00,2021-06-05T08:28:21,2021-06-05T08:46:09
8237,Non-BM Fast Reserve,2021-06-05T11:36:00,60,105,2021-06-05T12:09:00,2021-06-05T11:34:06,2021-06-05T12:07:22
8238,Non-BM Fast Reserve,2021-06-05T11:37:00,72,105,2021-06-05T12:08:00,2021-06-05T11:35:07,2021-06-05T12:05:52
8239,Non-BM Fast Reserve,2021-06-05T15:58:00,56,93,2021-06-05T16:14:56,2021-06-05T15:55:40,2021-06-05T16:14:03
8241,Non-BM Fast Reserve,2021-06-05T15:58:00,60,105,2021-06-05T17:56:00,2021-06-05T15:55:40,2021-06-05T17:53:51
8240,Non-BM Fast Reserve,2021-06-05T15:58:00,28,105,2021-06-05T19:37:00,2021-06-05T15:55:40,2021-06-05T19:35:07
8242,Non-BM Fast Reserve,2021-06-05T16:21:00,72,105,2021-06-05T17:21:00,2021-06-05T16:18:33,2021-06-05T17:19:05
8243,Non-BM Fast Reserve,2021-06-05T16:23:00,80,105,2021-06-05T16:38:00,2021-06-05T16:20:33,2021-06-05T16:35:19
8244,Non-BM Fast Reserve,2021-06-05T16:29:00,80,105,2021-06-05T17:10:00,2021-06-05T16:27:04,2021-06-05T17:07:22
8245,Non-BM Fast Reserve,2021-06-05T16:30:00,80,105,2021-06-05T17:11:00,2021-06-05T16:28:04,2021-06-05T17:08:56
8247,Non-BM Fast Reserve,2021-06-05T17:51:00,56,93,2021-06-05T17:56:56,2021-06-05T17:48:49,2021-06-05T17:55:21
8246,Non-BM Fast Reserve,2021-06-05T17:51:00,72,105,2021-06-05T19:37:00,2021-06-05T17:48:49,2021-06-05T19:35:07
8249,Non-BM Fast Reserve,2021-06-05T18:17:00,60,105,2021-06-05T19:37:00,2021-06-05T18:14:57,2021-06-05T19:35:07
8248,Non-BM Fast Reserve,2021-06-05T18:17:00,80,105,2021-06-05T20:37:00,2021-06-05T18:14:57,2021-06-05T20:34:38
8251,Non-BM Fast Reserve,2021-06-05T18:17:00,80,105,2021-06-05T21:27:00,2021-06-05T18:14:57,2021-06-05T21:25:01
8250,Non-BM Fast Reserve,2021-06-05T18:17:00,40,93,2021-06-05T18:33:40,2021-06-05T18:14:57,2021-06-05T18:32:36
8253,Non-BM Fast Reserve,2021-06-05T18:27:00,80,105,2021-06-05T19:08:00,2021-06-05T18:25:06,2021-06-05T19:05:28
8252,Non-BM Fast Reserve,2021-06-05T18:27:00,100,107.9,2021-06-05T18:53:00,2021-06-05T18:25:06,2021-06-05T18:50:08
8255,Non-BM Fast Reserve,2021-06-05T19:24:00,80,105,2021-06-05T21:26:00,2021-06-05T19:22:14,2021-06-05T21:23:31
8254,Non-BM Fast Reserve,2021-06-05T19:24:00,40,93,2021-06-05T19:40:40,2021-06-05T19:22:14,2021-06-05T19:39:45
8256,Non-BM Fast Reserve,2021-06-05T19:44:00,100,103,2021-06-05T20:20:00,2021-06-05T19:41:15,2021-06-05T20:18:00
8257,Non-BM Fast Reserve,2021-06-05T20:04:00,40,93,2021-06-05T20:19:40,2021-06-05T20:01:46,2021-06-05T20:19:00
8258,Non-BM Fast Reserve,2021-06-05T20:04:00,60,99,,2021-06-05T20:02:16,
8259,Non-BM Fast Reserve,2021-06-05T20:08:00,72,101,2021-06-05T20:22:00,2021-06-05T20:05:46,2021-06-05T20:19:30
8260,Non-BM Fast Reserve,2021-06-05T20:44:00,28,103,2021-06-05T21:23:00,2021-06-05T20:42:22,2021-06-05T21:21:01
8261,Non-BM Fast Reserve,2021-06-05T20:44:00,72,101,2021-06-05T21:23:00,2021-06-05T20:42:22,2021-06-05T21:21:01
8262,Non-BM Fast Reserve,2021-06-05T20:44:00,60,99,2021-06-05T21:24:00,2021-06-05T20:42:22,2021-06-05T21:22:01
8263,Non-BM Fast Reserve,2021-06-05T20:44:00,40,93,2021-06-05T21:00:40,2021-06-05T20:42:22,2021-06-05T20:59:55
8264,Non-BM Fast Reserve,2021-06-05T20:53:00,80,98,2021-06-05T21:25:00,2021-06-05T20:50:54,2021-06-05T21:23:01
8265,Non-BM Fast Reserve,2021-06-05T20:54:00,100,103,2021-06-05T21:09:00,2021-06-05T20:51:24,2021-06-05T21:07:07
8266,Non-BM Fast Reserve,2021-06-05T22:03:00,80,98,2021-06-05T22:12:00,2021-06-05T22:00:34,2021-06-05T22:09:14
8267,Non-BM Fast Reserve,2021-06-05T22:28:00,32,93,2021-06-05T22:37:32,2021-06-05T22:25:44,2021-06-05T22:37:14
8268,Non-BM Fast Reserve,2021-06-05T22:28:00,80,98,2021-06-05T22:38:00,2021-06-05T22:25:44,2021-06-05T22:35:14
8269,Non-BM Fast Reserve,2021-06-05T23:07:00,32,93,2021-06-05T23:23:32,2021-06-05T23:05:23,2021-06-05T23:22:36
8270,Non-BM Fast Reserve,2021-06-05T23:07:00,80,98,2021-06-05T23:16:00,2021-06-05T23:05:23,2021-06-05T23:13:35
8271,Non-BM Fast Reserve,2021-06-05T23:27:00,80,98,2021-06-05T23:57:00,2021-06-05T23:24:38,2021-06-05T23:54:23
8272,Non-BM Fast Reserve,2021-06-05T23:27:00,80,98,2021-06-05T23:54:00,2021-06-05T23:24:38,2021-06-05T23:52:14
8273,Non-BM Fast Reserve,2021-06-06T07:54:00,60,93,2021-06-06T08:08:00,2021-06-06T07:51:43,2021-06-06T08:06:24
8274,Non-BM Fast Reserve,2021-06-06T16:09:00,56,93,2021-06-06T16:24:56,2021-06-06T16:06:43,2021-06-06T16:24:26
8275,Non-BM Fast Reserve,2021-06-06T16:10:00,60,100,2021-06-06T21:19:00,2021-06-06T16:07:43,2021-06-06T21:16:28
8276,Non-BM Fast Reserve,2021-06-06T16:14:00,72,100,2021-06-06T17:17:00,2021-06-06T16:11:43,2021-06-06T17:15:11
8277,Non-BM Fast Reserve,2021-06-06T16:15:00,80,100,2021-06-06T16:49:00,2021-06-06T16:13:13,2021-06-06T16:46:59
8278,Non-BM Fast Reserve,2021-06-06T16:18:00,80,100,2021-06-06T16:46:00,2021-06-06T16:15:44,2021-06-06T16:43:57
8279,Non-BM Fast Reserve,2021-06-06T16:19:00,80,100,2021-06-06T16:41:00,2021-06-06T16:17:14,2021-06-06T16:38:27
8280,Non-BM Fast Reserve,2021-06-06T16:22:00,100,105,2021-06-06T16:41:00,2021-06-06T16:19:44,2021-06-06T16:38:27
