ValueDate,Amps,MVA,MVAr,Volts
2026-02-27T11:15:00+00:00,16.0,1.0,1.0,33.762
2026-02-27T11:20:00+00:00,16.0,1.0,1.0,33.764
2026-02-27T11:25:00+00:00,16.0,1.0,1.0,33.8
2026-02-27T11:30:00+00:00,16.0,1.0,1.0,33.8
2026-02-27T11:35:00+00:00,16.0,1.0,1.0,33.828
2026-02-27T11:40:00+00:00,16.0,1.0,1.0,33.822
2026-02-27T11:45:00+00:00,16.0,1.0,1.0,33.8
2026-02-27T11:50:00+00:00,16.0,1.0,1.0,33.815
2026-02-27T11:55:00+00:00,16.0,1.0,1.0,33.8
2026-02-27T12:00:00+00:00,16.0,1.0,1.0,33.794
2026-02-27T12:05:00+00:00,16.0,1.0,1.0,33.809
2026-02-27T12:10:00+00:00,16.0,1.0,1.0,33.876
2026-02-27T12:15:00+00:00,16.0,1.0,1.0,33.866
2026-02-27T12:20:00+00:00,16.0,1.0,1.0,33.876
2026-02-27T12:25:00+00:00,16.0,1.0,1.0,33.9
2026-02-27T12:30:00+00:00,16.0,1.0,1.0,33.9
2026-02-27T12:35:00+00:00,16.0,1.0,1.0,33.9
2026-02-27T12:40:00+00:00,16.0,1.0,1.0,33.919
2026-02-27T12:45:00+00:00,16.0,1.0,1.0,33.989
2026-02-27T12:50:00+00:00,16.0,1.0,1.0,34.076
2026-02-27T12:55:00+00:00,16.0,1.0,1.0,34.082
2026-02-27T13:00:00+00:00,16.0,1.0,1.0,33.534
2026-02-27T13:05:00+00:00,16.0,0.977,1.0,33.477
2026-02-27T13:10:00+00:00,16.0,1.0,1.0,33.5
2026-02-27T13:15:00+00:00,16.0,1.0,1.0,33.5
2026-02-27T13:20:00+00:00,16.0,1.0,1.0,33.5
2026-02-27T13:25:00+00:00,16.0,1.0,1.0,33.581
2026-02-27T13:30:00+00:00,16.0,1.0,1.0,33.616
2026-02-27T13:35:00+00:00,16.0,1.0,1.0,33.692
2026-02-27T13:40:00+00:00,16.0,1.0,1.0,33.657
2026-02-27T13:45:00+00:00,16.0,1.0,1.0,33.602
2026-02-27T13:50:00+00:00,16.0,1.0,1.0,33.669
2026-02-27T13:55:00+00:00,16.0,1.0,1.0,33.639
2026-02-27T14:00:00+00:00,16.0,1.0,1.0,33.54
2026-02-27T14:05:00+00:00,16.0,0.985,1.0,33.485
2026-02-27T14:10:00+00:00,16.0,1.0,1.0,33.501
2026-02-27T14:15:00+00:00,16.0,1.0,1.0,33.566
2026-02-27T14:20:00+00:00,16.0,1.0,1.0,33.6
2026-02-27T14:25:00+00:00,16.0,1.0,1.0,33.6
2026-02-27T14:30:00+00:00,16.0,1.0,1.0,33.612
2026-02-27T14:35:00+00:00,16.0,1.0,1.0,33.7
2026-02-27T14:40:00+00:00,16.0,1.0,1.0,33.7
2026-02-27T14:45:00+00:00,16.0,1.0,1.0,33.728
2026-02-27T14:50:00+00:00,16.0,1.0,1.0,33.692
2026-02-27T14:55:00+00:00,16.0,1.0,1.0,33.707
2026-02-27T15:00:00+00:00,16.0,1.0,1.0,33.72
2026-02-27T15:05:00+00:00,16.0,1.0,1.0,33.779
2026-02-27T15:10:00+00:00,16.0,1.0,1.0,33.837
2026-02-27T15:15:00+00:00,16.0,1.0,1.0,33.9
2026-02-27T15:20:00+00:00,16.0,1.0,1.0,33.749
2026-02-27T15:25:00+00:00,16.0,1.0,1.0,33.7
2026-02-27T15:30:00+00:00,16.0,1.0,1.0,33.7
2026-02-27T15:35:00+00:00,16.0,1.0,1.0,33.722
2026-02-27T15:40:00+00:00,16.0,1.0,1.0,33.65
2026-02-27T15:45:00+00:00,16.0,1.0,1.0,33.699
2026-02-27T15:50:00+00:00,16.0,1.0,1.0,33.648
2026-02-27T15:55:00+00:00,16.0,1.0,1.0,33.691
2026-02-27T16:00:00+00:00,16.0,1.0,1.0,33.627
2026-02-27T16:05:00+00:00,16.0,1.0,1.0,33.756
2026-02-27T16:10:00+00:00,16.0,1.0,1.0,33.749
2026-02-27T16:15:00+00:00,16.0,1.0,1.0,33.794
2026-02-27T16:20:00+00:00,16.0,1.0,1.0,33.737
2026-02-27T16:25:00+00:00,16.0,1.0,1.0,33.712
2026-02-27T16:30:00+00:00,16.0,1.0,1.0,33.636
2026-02-27T16:35:00+00:00,16.0,1.0,1.0,33.6
2026-02-27T16:40:00+00:00,16.0,1.0,1.0,33.594
2026-02-27T16:45:00+00:00,16.0,1.0,1.0,33.501
2026-02-27T16:50:00+00:00,16.0,1.0,1.0,33.559
2026-02-27T16:55:00+00:00,16.0,1.0,1.0,33.553
2026-02-27T17:00:00+00:00,16.0,0.994,1.0,33.532
2026-02-27T17:05:00+00:00,16.0,0.929,1.0,33.426
2026-02-27T17:10:00+00:00,16.0,0.9,1.0,33.4
2026-02-27T17:15:00+00:00,16.0,0.9,1.0,33.4
2026-02-27T17:20:00+00:00,16.0,0.901,1.0,33.387
2026-02-27T17:25:00+00:00,16.0,1.0,1.0,33.5
2026-02-27T17:30:00+00:00,16.0,1.0,1.0,33.5
2026-02-27T17:35:00+00:00,16.0,1.0,1.0,33.531
2026-02-27T17:40:00+00:00,16.0,1.0,1.0,33.562
2026-02-27T17:45:00+00:00,16.0,1.0,1.0,33.551
2026-02-27T17:50:00+00:00,16.0,1.0,1.0,33.53
2026-02-27T17:55:00+00:00,16.0,0.919,1.0,33.43
2026-02-27T18:00:00+00:00,16.0,0.906,1.0,33.404
2026-02-27T18:05:00+00:00,16.0,0.9,1.0,33.308
2026-02-27T18:10:00+00:00,16.0,0.9,1.0,33.335
2026-02-27T18:15:00+00:00,16.0,0.9,1.0,33.36
2026-02-27T18:20:00+00:00,16.0,0.9,1.0,33.4
2026-02-27T18:25:00+00:00,16.0,0.9,1.0,33.392
2026-02-27T18:30:00+00:00,16.0,0.9,1.0,33.4
2026-02-27T18:35:00+00:00,16.0,0.9,1.0,33.361
2026-02-27T18:40:00+00:00,16.0,0.9,1.0,33.361
2026-02-27T18:45:00+00:00,16.0,0.938,1.0,33.438
2026-02-27T18:50:00+00:00,16.0,0.949,1.0,33.449
2026-02-27T18:55:00+00:00,16.0,1.0,1.0,33.514
2026-02-27T19:00:00+00:00,16.0,1.0,1.0,33.598
2026-02-27T19:05:00+00:00,16.0,1.0,1.0,33.528
2026-02-27T19:10:00+00:00,16.0,1.0,1.0,33.512
2026-02-27T19:15:00+00:00,16.0,1.0,1.0,33.591
2026-02-27T19:20:00+00:00,16.0,1.0,1.0,33.6
2026-02-27T19:25:00+00:00,16.0,1.0,1.0,33.592
2026-02-27T19:30:00+00:00,16.0,1.0,1.0,33.573
2026-02-27T19:35:00+00:00,16.0,0.918,1.0,33.392
2026-02-27T19:40:00+00:00,16.0,0.9,1.0,33.334
2026-02-27T19:45:00+00:00,16.0,0.9,1.0,33.379
2026-02-27T19:50:00+00:00,16.0,0.918,1.0,33.33
2026-02-27T19:55:00+00:00,16.0,1.0,1.0,33.792
2026-02-27T20:00:00+00:00,16.0,1.0,1.0,33.9
2026-02-27T20:05:00+00:00,16.0,1.0,1.0,33.676
2026-02-27T20:10:00+00:00,16.0,1.0,1.0,33.656
2026-02-27T20:15:00+00:00,16.0,1.0,1.0,33.7
2026-02-27T20:20:00+00:00,16.0,1.0,1.0,33.7
2026-02-27T20:25:00+00:00,16.0,1.0,1.0,33.698
2026-02-27T20:30:00+00:00,16.0,1.0,1.0,33.781
2026-02-27T20:35:00+00:00,16.0,1.0,1.0,33.752
2026-02-27T20:40:00+00:00,16.0,1.0,1.0,33.78
2026-02-27T20:45:00+00:00,16.0,1.0,1.0,33.82
2026-02-27T20:50:00+00:00,16.0,1.0,1.0,33.8
2026-02-27T20:55:00+00:00,16.0,1.0,1.0,33.861
2026-02-27T21:00:00+00:00,16.0,1.0,1.0,33.939
2026-02-27T21:05:00+00:00,16.0,1.0,1.0,34.087
2026-02-27T21:10:00+00:00,16.0,1.0,1.0,34.063
2026-02-27T21:15:00+00:00,16.0,1.0,1.0,33.625
2026-02-27T21:20:00+00:00,16.0,1.0,1.0,33.637
2026-02-27T21:25:00+00:00,16.0,1.0,1.0,33.703
2026-02-27T21:30:00+00:00,16.0,1.0,1.0,33.721
2026-02-27T21:35:00+00:00,16.0,1.0,1.0,33.683
2026-02-27T21:40:00+00:00,16.0,1.0,1.0,33.7
2026-02-27T21:45:00+00:00,16.0,1.0,1.0,33.7
2026-02-27T21:50:00+00:00,16.0,0.953,1.0,33.534
2026-02-27T21:55:00+00:00,16.0,0.9,1.0,33.393
2026-02-27T22:00:00+00:00,16.0,0.945,1.0,33.445
2026-02-27T22:05:00+00:00,16.0,0.929,1.0,33.429
2026-02-27T22:10:00+00:00,16.0,0.96,1.0,33.46
2026-02-27T22:15:00+00:00,16.0,0.984,1.0,33.484
2026-02-27T22:20:00+00:00,16.0,1.0,1.0,33.512
2026-02-27T22:25:00+00:00,16.0,1.0,1.0,33.573
2026-02-27T22:30:00+00:00,16.0,1.0,1.0,33.6
2026-02-27T22:35:00+00:00,16.0,1.0,1.0,33.685
2026-02-27T22:40:00+00:00,16.0,1.0,1.0,33.7
2026-02-27T22:45:00+00:00,16.0,1.0,1.0,33.7
2026-02-27T22:50:00+00:00,16.0,1.0,1.0,33.715
2026-02-27T22:55:00+00:00,16.0,1.0,1.0,33.802
2026-02-27T23:00:00+00:00,16.0,1.0,1.0,33.863
2026-02-27T23:05:00+00:00,16.0,1.0,1.0,33.853
2026-02-27T23:10:00+00:00,16.0,1.0,1.0,33.879
2026-02-27T23:15:00+00:00,16.0,1.0,1.0,33.925
2026-02-27T23:20:00+00:00,16.0,1.0,1.0,33.894
2026-02-27T23:25:00+00:00,16.0,1.0,1.0,33.841
2026-02-27T23:30:00+00:00,16.0,1.0,1.0,33.858
2026-02-27T23:35:00+00:00,16.0,1.0,1.0,33.984
2026-02-27T23:40:00+00:00,16.0,0.971,1.0,33.684
2026-02-27T23:45:00+00:00,16.0,1.0,1.0,33.8
2026-02-27T23:50:00+00:00,16.0,1.0,1.0,33.8
2026-02-27T23:55:00+00:00,16.0,1.0,1.0,33.77
2026-02-28T00:00:00+00:00,16.0,1.0,1.0,33.8
2026-02-28T00:05:00+00:00,16.0,1.0,1.0,33.698
2026-02-28T00:10:00+00:00,16.0,1.0,1.0,33.622
2026-02-28T00:15:00+00:00,16.0,1.0,1.0,33.5
2026-02-28T00:20:00+00:00,16.0,1.0,1.0,33.5
2026-02-28T00:25:00+00:00,16.0,1.0,1.0,33.567
2026-02-28T00:30:00+00:00,16.0,1.0,1.0,33.637
2026-02-28T00:35:00+00:00,16.0,1.0,1.0,33.512
2026-02-28T00:40:00+00:00,16.0,1.0,1.0,33.5
2026-02-28T00:45:00+00:00,16.0,1.0,1.0,33.5
2026-02-28T00:50:00+00:00,16.0,1.0,1.0,33.5
2026-02-28T00:55:00+00:00,16.0,1.0,1.0,33.607
2026-02-28T01:00:00+00:00,16.0,1.0,1.0,34.138
2026-02-28T01:05:00+00:00,16.0,1.0,1.0,34.1
2026-02-28T01:10:00+00:00,16.0,1.0,1.0,34.1
2026-02-28T01:15:00+00:00,16.0,1.0,1.0,34.1
2026-02-28T01:20:00+00:00,16.0,1.0,1.0,34.116
2026-02-28T01:25:00+00:00,16.0,1.0,1.0,34.184
2026-02-28T01:30:00+00:00,16.0,1.0,1.0,33.837
2026-02-28T01:35:00+00:00,16.0,1.0,1.0,33.6
2026-02-28T01:40:00+00:00,16.0,1.0,1.0,33.6
2026-02-28T01:45:00+00:00,16.0,1.0,1.0,33.6
2026-02-28T01:50:00+00:00,16.0,1.0,1.0,33.609
2026-02-28T01:55:00+00:00,16.0,1.0,1.0,33.652
2026-02-28T02:00:00+00:00,16.0,1.0,1.0,33.7
2026-02-28T02:05:00+00:00,16.0,1.0,1.0,33.7
2026-02-28T02:10:00+00:00,16.0,1.0,1.0,33.7
2026-02-28T02:15:00+00:00,16.0,1.0,1.0,33.7
2026-02-28T02:20:00+00:00,16.0,1.0,1.0,33.7
2026-02-28T02:25:00+00:00,16.0,1.0,1.0,33.716
2026-02-28T02:30:00+00:00,16.0,1.0,1.0,33.786
2026-02-28T02:35:00+00:00,16.0,1.0,1.0,33.8
2026-02-28T02:40:00+00:00,16.0,1.0,1.0,33.8
2026-02-28T02:45:00+00:00,16.0,1.0,1.0,33.758
2026-02-28T02:50:00+00:00,16.0,1.0,1.0,33.793
2026-02-28T02:55:00+00:00,16.0,0.914,1.0,33.428
2026-02-28T03:00:00+00:00,16.0,0.9,1.0,33.327
2026-02-28T03:05:00+00:00,16.0,0.9,1.0,33.3
2026-02-28T03:10:00+00:00,16.0,0.9,1.0,33.3
2026-02-28T03:15:00+00:00,16.0,0.9,1.0,33.364
2026-02-28T03:20:00+00:00,16.0,0.9,1.0,33.4
2026-02-28T03:25:00+00:00,16.0,0.9,1.0,33.4
2026-02-28T03:30:00+00:00,16.0,0.931,1.0,33.431
2026-02-28T03:35:00+00:00,16.0,1.0,1.0,33.5
2026-02-28T03:40:00+00:00,16.0,1.0,1.0,33.5
2026-02-28T03:45:00+00:00,16.0,1.0,1.0,33.5
2026-02-28T03:50:00+00:00,16.0,1.0,1.0,33.5
2026-02-28T03:55:00+00:00,16.0,1.0,1.0,33.5
2026-02-28T04:00:00+00:00,16.0,1.0,1.0,33.5
2026-02-28T04:05:00+00:00,16.0,1.0,1.0,33.5
2026-02-28T04:10:00+00:00,16.0,1.0,1.0,33.5
2026-02-28T04:15:00+00:00,16.0,1.0,1.0,33.5
2026-02-28T04:20:00+00:00,16.0,1.0,1.0,33.501
2026-02-28T04:25:00+00:00,16.0,1.0,1.0,33.55
2026-02-28T04:30:00+00:00,16.0,1.0,1.0,33.546
2026-02-28T04:35:00+00:00,16.0,1.0,1.0,33.559
2026-02-28T04:40:00+00:00,16.0,1.0,1.0,33.582
2026-02-28T04:45:00+00:00,16.0,1.0,1.0,33.543
2026-02-28T04:50:00+00:00,16.0,1.0,1.0,33.517
2026-02-28T04:55:00+00:00,16.0,1.0,1.0,33.581
2026-02-28T05:00:00+00:00,16.0,1.0,1.0,33.548
2026-02-28T05:05:00+00:00,16.0,1.0,1.0,33.506
2026-02-28T05:10:00+00:00,16.0,1.0,1.0,33.5
2026-02-28T05:15:00+00:00,16.0,1.0,1.0,33.5
2026-02-28T05:20:00+00:00,16.0,1.0,1.0,33.5
2026-02-28T05:25:00+00:00,16.0,1.0,1.0,33.5
2026-02-28T05:30:00+00:00,16.0,1.0,1.0,33.5
2026-02-28T05:35:00+00:00,16.0,1.0,1.0,33.5
2026-02-28T05:40:00+00:00,16.0,1.0,1.0,33.5
2026-02-28T05:45:00+00:00,16.0,0.975,1.0,33.475
2026-02-28T05:50:00+00:00,16.0,0.94,1.0,33.44
2026-02-28T05:55:00+00:00,16.0,0.9,1.0,33.4
2026-02-28T06:00:00+00:00,16.0,0.9,1.0,33.4
2026-02-28T06:05:00+00:00,16.0,0.9,1.0,33.355
2026-02-28T06:10:00+00:00,16.0,0.9,1.0,33.3
2026-02-28T06:15:00+00:00,16.0,0.931,1.0,33.415
2026-02-28T06:20:00+00:00,16.0,1.0,1.0,33.8
2026-02-28T06:25:00+00:00,16.0,1.0,1.0,33.813
2026-02-28T06:30:00+00:00,16.0,1.0,1.0,33.871
2026-02-28T06:35:00+00:00,16.0,1.0,1.0,33.84
2026-02-28T06:40:00+00:00,16.0,1.0,1.0,33.8
2026-02-28T06:45:00+00:00,16.0,1.0,1.0,33.989
2026-02-28T06:50:00+00:00,16.0,1.0,1.0,34.069
2026-02-28T06:55:00+00:00,16.0,1.0,1.0,34.032
2026-02-28T07:00:00+00:00,16.0,1.0,1.0,34.045
2026-02-28T07:05:00+00:00,16.0,1.0,1.0,33.941
2026-02-28T07:10:00+00:00,16.0,1.0,1.0,33.923
2026-02-28T07:15:00+00:00,16.0,1.0,1.0,33.943
2026-02-28T07:20:00+00:00,16.0,1.0,1.0,33.87
2026-02-28T07:25:00+00:00,16.0,1.0,1.0,33.857
2026-02-28T07:30:00+00:00,16.0,1.0,1.0,33.81
2026-02-28T07:35:00+00:00,16.0,1.0,1.0,33.899
2026-02-28T07:40:00+00:00,16.0,1.0,1.0,33.89
2026-02-28T07:45:00+00:00,16.0,1.0,1.0,33.785
2026-02-28T07:50:00+00:00,16.0,1.0,1.0,33.719
2026-02-28T07:55:00+00:00,16.0,1.0,1.0,33.672
2026-02-28T08:00:00+00:00,16.0,1.0,1.0,33.592
2026-02-28T08:05:00+00:00,16.0,1.0,1.0,33.885
2026-02-28T08:10:00+00:00,16.0,1.0,1.0,33.618
2026-02-28T08:15:00+00:00,16.0,1.0,1.0,33.658
2026-02-28T08:20:00+00:00,16.0,1.0,1.0,33.678
2026-02-28T08:25:00+00:00,16.0,1.0,1.0,33.668
2026-02-28T08:30:00+00:00,16.0,1.0,1.0,33.7
2026-02-28T08:35:00+00:00,16.0,1.0,1.0,33.727
2026-02-28T08:40:00+00:00,16.0,1.0,1.0,33.7
2026-02-28T08:45:00+00:00,16.0,1.0,1.0,33.728
2026-02-28T08:50:00+00:00,16.0,1.0,1.0,33.678
2026-02-28T08:55:00+00:00,16.0,1.0,1.0,33.642
2026-02-28T09:00:00+00:00,16.0,1.0,1.0,33.559
2026-02-28T09:05:00+00:00,16.0,1.0,1.0,33.549
2026-02-28T09:10:00+00:00,16.0,1.0,1.0,33.517
2026-02-28T09:15:00+00:00,16.0,1.0,1.0,33.6
2026-02-28T09:20:00+00:00,16.0,1.0,1.0,33.6
2026-02-28T09:25:00+00:00,16.0,1.0,1.0,33.572
2026-02-28T09:30:00+00:00,16.0,1.0,1.0,33.6
2026-02-28T09:35:00+00:00,16.0,1.0,1.0,33.567
2026-02-28T09:40:00+00:00,16.0,1.0,1.0,33.573
2026-02-28T09:45:00+00:00,16.0,1.0,1.0,33.597
2026-02-28T09:50:00+00:00,16.0,0.996,1.0,33.516
2026-02-28T09:55:00+00:00,16.0,1.0,1.0,33.589
2026-02-28T10:00:00+00:00,16.0,1.0,1.0,33.581
2026-02-28T10:05:00+00:00,16.0,1.0,1.0,33.6
2026-02-28T10:10:00+00:00,16.0,1.0,1.0,33.591
2026-02-28T10:15:00+00:00,16.0,1.0,1.0,33.6
2026-02-28T10:20:00+00:00,16.0,1.0,1.0,33.585
2026-02-28T10:25:00+00:00,16.0,1.0,1.0,33.53
2026-02-28T10:30:00+00:00,16.0,1.0,1.0,33.538
2026-02-28T10:35:00+00:00,16.0,1.0,1.0,33.5
2026-02-28T10:40:00+00:00,16.0,0.997,1.0,33.497
2026-02-28T10:45:00+00:00,16.0,0.99,1.0,33.49
2026-02-28T10:50:00+00:00,16.0,0.98,1.0,33.48
2026-02-28T10:55:00+00:00,16.0,1.0,1.0,33.5
2026-02-28T11:00:00+00:00,16.0,1.0,1.0,33.5
2026-02-28T11:05:00+00:00,16.0,0.995,1.0,33.495
2026-02-28T11:10:00+00:00,16.0,0.9,1.0,33.4
2026-02-28T11:15:00+00:00,16.0,0.9,1.0,33.4
2026-02-28T11:20:00+00:00,16.0,0.9,1.0,33.4
2026-02-28T11:25:00+00:00,16.0,0.904,1.0,33.404
2026-02-28T11:30:00+00:00,16.0,0.912,1.0,33.412
2026-02-28T11:35:00+00:00,16.0,0.9,1.0,33.4
2026-02-28T11:40:00+00:00,16.0,0.9,1.0,33.387
2026-02-28T11:45:00+00:00,16.0,0.901,1.0,33.401
2026-02-28T11:50:00+00:00,16.0,0.906,1.0,33.38
2026-02-28T11:55:00+00:00,16.0,0.965,1.0,33.465
2026-02-28T12:00:00+00:00,16.0,0.946,1.0,33.446
2026-02-28T12:05:00+00:00,16.0,0.9,1.0,33.379
2026-02-28T12:10:00+00:00,16.0,0.961,1.0,33.461
2026-02-28T12:15:00+00:00,16.0,1.0,1.0,33.5
2026-02-28T12:20:00+00:00,16.0,1.0,1.0,33.5
2026-02-28T12:25:00+00:00,16.0,1.0,1.0,33.5
2026-02-28T12:30:00+00:00,16.0,1.0,1.0,33.52
2026-02-28T12:35:00+00:00,16.0,1.0,1.0,33.5
2026-02-28T12:40:00+00:00,16.0,1.0,1.0,33.53
2026-02-28T12:45:00+00:00,16.0,1.0,1.0,33.543
2026-02-28T12:50:00+00:00,16.0,1.0,1.0,33.531
2026-02-28T12:55:00+00:00,16.0,1.0,1.0,33.511
2026-02-28T13:00:00+00:00,16.0,0.987,1.0,33.499
2026-02-28T13:05:00+00:00,16.0,1.0,1.0,33.583
2026-02-28T13:10:00+00:00,16.0,1.0,1.0,33.638
2026-02-28T13:15:00+00:00,16.0,1.0,1.0,33.65
2026-02-28T13:20:00+00:00,16.0,1.0,1.0,33.666
2026-02-28T13:25:00+00:00,16.0,1.0,1.0,33.7
2026-02-28T13:30:00+00:00,16.0,1.0,1.0,33.682
2026-02-28T13:35:00+00:00,16.0,1.0,1.0,33.682
2026-02-28T13:40:00+00:00,16.0,1.0,1.0,33.7
2026-02-28T13:45:00+00:00,16.0,1.0,1.0,33.746
2026-02-28T13:50:00+00:00,16.0,1.0,1.0,33.729
2026-02-28T13:55:00+00:00,16.0,1.0,1.0,33.8
2026-02-28T14:00:00+00:00,16.0,1.0,1.0,33.8
2026-02-28T14:05:00+00:00,16.0,1.0,1.0,33.801
2026-02-28T14:10:00+00:00,16.0,1.0,1.0,33.809
2026-02-28T14:15:00+00:00,16.0,1.0,1.0,33.8
2026-02-28T14:20:00+00:00,16.0,1.0,1.0,33.8
2026-02-28T14:25:00+00:00,16.0,1.0,1.0,33.807
2026-02-28T14:30:00+00:00,16.0,1.0,1.0,33.865
2026-02-28T14:35:00+00:00,16.0,1.0,1.0,33.843
2026-02-28T14:40:00+00:00,16.0,1.0,1.0,33.844
2026-02-28T14:45:00+00:00,16.0,1.0,1.0,33.866
2026-02-28T14:50:00+00:00,16.0,0.972,1.0,33.473
2026-02-28T14:55:00+00:00,16.0,1.0,1.0,33.5
2026-02-28T15:00:00+00:00,16.0,0.973,1.0,33.473
2026-02-28T15:05:00+00:00,16.0,0.953,1.0,33.453
2026-02-28T15:10:00+00:00,16.0,0.971,1.0,33.471
2026-02-28T15:15:00+00:00,16.0,0.929,1.0,33.429
2026-02-28T15:20:00+00:00,16.0,0.955,1.0,33.455
2026-02-28T15:25:00+00:00,16.0,1.0,1.0,33.5
2026-02-28T15:30:00+00:00,16.0,1.0,1.0,33.5
2026-02-28T15:35:00+00:00,16.0,1.0,1.0,33.5
2026-02-28T15:40:00+00:00,16.0,1.0,1.0,33.5
2026-02-28T15:45:00+00:00,16.0,0.968,1.0,33.468
2026-02-28T15:50:00+00:00,16.0,0.9,1.0,33.314
2026-02-28T15:55:00+00:00,16.0,0.9,1.0,33.324
2026-02-28T16:00:00+00:00,16.0,0.901,1.0,33.355
2026-02-28T16:05:00+00:00,16.0,0.975,1.0,33.475
2026-02-28T16:10:00+00:00,16.0,0.9,1.0,33.4
2026-02-28T16:15:00+00:00,16.0,0.9,1.0,33.392
2026-02-28T16:20:00+00:00,16.0,0.9,1.0,33.327
2026-02-28T16:25:00+00:00,16.0,0.9,1.0,33.3
2026-02-28T16:30:00+00:00,16.0,0.9,1.0,33.346
2026-02-28T16:35:00+00:00,16.0,0.9,1.0,33.399
2026-02-28T16:40:00+00:00,16.0,0.9,1.0,33.4
2026-02-28T16:45:00+00:00,16.0,0.9,1.0,33.389
2026-02-28T16:50:00+00:00,16.0,0.9,1.0,33.293
2026-02-28T16:55:00+00:00,16.0,0.924,1.0,33.403
2026-02-28T17:00:00+00:00,16.0,1.0,1.0,33.735
2026-02-28T17:05:00+00:00,16.0,1.0,1.0,33.725
2026-02-28T17:10:00+00:00,16.0,1.0,1.0,33.616
2026-02-28T17:15:00+00:00,16.0,0.997,1.0,33.533
2026-02-28T17:20:00+00:00,16.0,0.907,1.0,33.407
2026-02-28T17:25:00+00:00,16.0,0.9,1.0,33.361
2026-02-28T17:30:00+00:00,16.0,0.9,1.0,33.366
2026-02-28T17:35:00+00:00,16.0,0.982,1.0,33.483
2026-02-28T17:40:00+00:00,16.0,0.957,1.0,33.457
2026-02-28T17:45:00+00:00,16.0,0.923,1.0,33.419
2026-02-28T17:50:00+00:00,16.0,0.903,1.0,33.403
2026-02-28T17:55:00+00:00,16.0,0.933,1.0,33.433
2026-02-28T18:00:00+00:00,16.0,0.9,1.0,33.362
2026-02-28T18:05:00+00:00,16.0,0.9,1.0,33.35
2026-02-28T18:10:00+00:00,16.0,0.9,1.0,33.334
2026-02-28T18:15:00+00:00,16.0,0.9,1.0,33.3
2026-02-28T18:20:00+00:00,16.0,0.9,1.0,33.271
2026-02-28T18:25:00+00:00,16.0,0.992,1.0,33.744
2026-02-28T18:30:00+00:00,16.0,1.0,1.0,33.777
2026-02-28T18:35:00+00:00,16.0,1.0,1.0,33.955
2026-02-28T18:40:00+00:00,16.0,1.0,1.0,33.821
2026-02-28T18:45:00+00:00,16.0,1.0,1.0,33.834
2026-02-28T18:50:00+00:00,16.0,1.0,1.0,33.833
2026-02-28T18:55:00+00:00,16.0,1.0,1.0,33.878
2026-02-28T19:00:00+00:00,16.0,1.0,1.0,33.949
2026-02-28T19:05:00+00:00,16.0,1.0,1.0,33.855
2026-02-28T19:10:00+00:00,16.0,1.0,1.0,33.956
2026-02-28T19:15:00+00:00,16.0,1.0,1.0,33.976
2026-02-28T19:20:00+00:00,16.0,1.0,1.0,34.0
2026-02-28T19:25:00+00:00,16.0,1.0,1.0,34.032
2026-02-28T19:30:00+00:00,16.0,1.0,1.0,34.095
2026-02-28T19:35:00+00:00,16.0,1.0,1.0,34.064
2026-02-28T19:40:00+00:00,16.0,1.0,1.0,34.062
2026-02-28T19:45:00+00:00,16.0,1.0,1.0,34.126
2026-02-28T19:50:00+00:00,16.0,1.0,1.0,34.102
2026-02-28T19:55:00+00:00,16.0,1.0,1.0,33.593
2026-02-28T20:00:00+00:00,16.0,1.0,1.0,33.648
2026-02-28T20:05:00+00:00,16.0,1.0,1.0,33.576
2026-02-28T20:10:00+00:00,16.0,1.0,1.0,33.614
2026-02-28T20:15:00+00:00,16.0,1.0,1.0,33.649
2026-02-28T20:20:00+00:00,16.0,1.0,1.0,33.807
2026-02-28T20:25:00+00:00,16.0,1.0,1.0,34.035
2026-02-28T20:30:00+00:00,16.0,1.0,1.0,34.12
2026-02-28T20:35:00+00:00,16.0,1.0,1.0,34.1
2026-02-28T20:40:00+00:00,16.0,1.0,1.0,34.084
2026-02-28T20:45:00+00:00,16.0,1.0,1.0,34.079
2026-02-28T20:50:00+00:00,16.0,1.0,1.0,34.066
2026-02-28T20:55:00+00:00,16.0,1.0,1.0,33.955
2026-02-28T21:00:00+00:00,16.0,1.0,1.0,33.774
2026-02-28T21:05:00+00:00,16.0,1.0,1.0,33.765
2026-02-28T21:10:00+00:00,16.0,1.0,1.0,33.86
2026-02-28T21:15:00+00:00,16.0,1.0,1.0,33.932
2026-02-28T21:20:00+00:00,16.0,1.0,1.0,34.0
2026-02-28T21:25:00+00:00,16.0,1.0,1.0,34.0
2026-02-28T21:30:00+00:00,16.0,1.0,1.0,34.046
2026-02-28T21:35:00+00:00,16.0,1.0,1.0,34.082
2026-02-28T21:40:00+00:00,16.0,1.0,1.0,34.136
2026-02-28T21:45:00+00:00,16.0,1.0,1.0,34.18
2026-02-28T21:50:00+00:00,16.0,1.0,1.0,34.045
2026-02-28T21:55:00+00:00,16.0,1.0,1.0,34.055
2026-02-28T22:00:00+00:00,16.0,1.0,1.0,34.098
2026-02-28T22:05:00+00:00,16.0,1.0,1.0,34.1
2026-02-28T22:10:00+00:00,16.0,1.0,1.0,34.1
2026-02-28T22:15:00+00:00,16.0,1.0,1.0,34.176
2026-02-28T22:20:00+00:00,16.0,1.0,1.0,34.13
2026-02-28T22:25:00+00:00,16.0,1.0,1.0,34.168
