Date,Settlement Period,EBCA (£),EBVA (MWh),ESCA (£),ESVA (MWh),SBVA (MWh),SSVA (MWh),BPA (£/MWh),SPA (£/MWh)
12/04/2014,11,0,0,0,0,0,0,0,0
12/04/2014,12,0,0,0,0,0,0,0,0
12/04/2014,13,0,0,0,0,0,0,0,0
12/04/2014,14,0,0,0,0,0,0,0,0
12/04/2014,15,0,0,0,0,0,0,3.94,0
12/04/2014,16,0,0,0,0,0,0,7.75,0
12/04/2014,17,0,0,0,0,0,0,9.05,0
12/04/2014,18,0,0,0,0,0,0,8.46,0
12/04/2014,19,0,0,0,0,0,0,8.37,0
12/04/2014,20,0,0,0,0,0,0,6.94,0
12/04/2014,21,0,0,0,0,0,0,5.51,0
12/04/2014,22,0,0,0,0,0,0,4.62,0
12/04/2014,23,0,0,0,0,0,0,3.94,0
12/04/2014,24,0,0,0,0,0,0,2.27,0
12/04/2014,25,0,0,0,0,0,0,1.89,0
12/04/2014,26,0,0,0,0,0,0,0.51,0
12/04/2014,27,0,0,0,0,0,0,0,0
12/04/2014,28,0,0,0,0,0,0,0,0
12/04/2014,29,0,0,0,0,0,0,0,0
12/04/2014,30,0,0,0,0,0,0,0,0
12/04/2014,31,0,0,0,0,0,0,0,0
12/04/2014,32,0,0,0,0,0,0,0,0
12/04/2014,33,0,0,0,0,0,0,0,0
12/04/2014,34,0,0,0,0,0,0,0,0
12/04/2014,35,0,0,0,0,0,0,0,0
12/04/2014,36,0,0,0,0,0,0,0,0
12/04/2014,37,0,0,0,0,0,0,0,0
12/04/2014,38,0,0,0,0,0,0,0,0
12/04/2014,39,0,0,0,0,0,0,1.93,0
12/04/2014,40,0,0,0,0,0,0,3.32,0
12/04/2014,41,0,0,0,0,0,0,5.31,0
12/04/2014,42,0,0,0,0,0,0,8.05,0
12/04/2014,43,0,0,0,0,0,0,6.68,0
12/04/2014,44,0,0,0,0,0,0,2.45,0
12/04/2014,45,0,0,0,0,0,0,0,0
12/04/2014,46,0,0,0,0,0,0,0,0
12/04/2014,47,0,0,0,0,0,0,0,0
12/04/2014,48,0,0,0,0,0,0,0,0
13/04/2014,1,0,0,0,0,0,0,0,0
13/04/2014,2,0,0,0,0,0,0,0,0
13/04/2014,3,0,0,0,0,0,0,0,0
13/04/2014,4,0,0,0,0,0,0,0,0
13/04/2014,5,0,0,0,0,0,0,0,0
13/04/2014,6,0,0,0,0,0,0,0,0
13/04/2014,7,0,0,0,0,0,0,0,0
13/04/2014,8,0,0,0,0,0,0,0,0
13/04/2014,9,0,0,0,0,0,0,0,0
13/04/2014,10,0,0,0,0,0,0,0,0
13/04/2014,11,0,0,0,0,0,0,0,0
13/04/2014,12,0,0,0,0,0,0,0,0
13/04/2014,13,0,0,0,0,0,0,0,0
13/04/2014,14,0,0,0,0,0,0,0,0
13/04/2014,15,0,0,0,0,0,0,0,0
13/04/2014,16,0,0,0,0,0,0,0,0
13/04/2014,17,0,0,0,0,0,0,0,0
13/04/2014,18,0,0,0,0,0,0,0,0
13/04/2014,19,0,0,0,0,0,0,0,0
13/04/2014,20,0,0,0,0,0,0,0,0
13/04/2014,21,0,0,0,0,0,0,0,0
13/04/2014,22,0,0,0,0,0,0,0,0
13/04/2014,23,0,0,0,0,0,0,1.82,0
13/04/2014,24,0,0,0,0,0,0,2.73,0
13/04/2014,25,0,0,0,0,0,0,3.48,0
13/04/2014,26,0,0,0,0,0,0,1.59,0
13/04/2014,27,0,0,0,0,0,0,0.38,0
13/04/2014,28,0,0,0,0,0,0,0,0
13/04/2014,29,0,0,0,0,0,0,0,0
13/04/2014,30,0,0,0,0,0,0,0,0
13/04/2014,31,0,0,0,0,0,0,0,0
13/04/2014,32,0,0,0,0,0,0,0,0
13/04/2014,33,0,0,0,0,0,0,0,0
13/04/2014,34,0,0,0,0,0,0,0,0
13/04/2014,35,0,0,0,0,0,0,0,0
13/04/2014,36,0,0,0,0,0,0,0,0
13/04/2014,37,0,0,0,0,0,0,0,0
13/04/2014,38,0,0,0,0,0,0,0,0
13/04/2014,39,0,0,0,0,0,0,0,0
13/04/2014,40,0,0,0,0,0,0,9.56,0
13/04/2014,41,0,0,0,0,0,0,17.86,0
13/04/2014,42,0,0,0,0,0,0,15.89,0
13/04/2014,43,0,0,0,0,0,0,7.58,0
13/04/2014,44,0,0,0,0,0,0,1.46,0
13/04/2014,45,0,0,0,0,0,0,0,0
13/04/2014,46,0,0,0,0,0,0,0,0
13/04/2014,47,0,0,0,0,0,0,0,0
13/04/2014,48,0,0,0,0,0,0,0,0
14/04/2014,1,0,0,0,0,0,0,0,0
14/04/2014,2,0,0,0,0,0,0,0,0
14/04/2014,3,0,0,0,0,0,0,0,0
14/04/2014,4,0,0,0,0,0,0,0,0
14/04/2014,5,0,0,0,0,0,0,0,0
14/04/2014,6,0,0,0,0,0,0,0,0
14/04/2014,7,0,0,0,0,0,0,0,0
14/04/2014,8,0,0,0,0,0,0,0,0
14/04/2014,9,0,0,0,0,0,0,0,0
14/04/2014,10,0,0,0,0,0,0,0,0
14/04/2014,11,0,0,0,0,0,0,0,0
14/04/2014,12,0,0,0,0,0,0,0,0
14/04/2014,13,0,0,0,0,0,0,0,0
14/04/2014,14,0,0,0,0,0,0,0,0
14/04/2014,15,0,0,0,0,0,0,4.07,0
14/04/2014,16,0,0,0,0,0,0,7.99,0
14/04/2014,17,0,0,0,0,0,0,9.33,0
14/04/2014,18,0,0,0,0,0,0,8.72,0
14/04/2014,19,0,0,0,0,0,0,8.63,0
14/04/2014,20,0,0,0,0,0,0,7.16,0
14/04/2014,21,0,0,0,0,0,0,5.68,0
14/04/2014,22,0,0,0,0,0,0,4.77,0
14/04/2014,23,0,0,0,0,0,0,4.06,0
14/04/2014,24,0,0,0,0,0,0,2.34,0
14/04/2014,25,0,0,0,0,0,0,1.95,0
14/04/2014,26,0,0,0,0,0,0,0.53,0
14/04/2014,27,0,0,0,0,0,0,0,0
14/04/2014,28,0,0,0,0,0,0,0,0
14/04/2014,29,0,0,0,0,0,0,0,0
14/04/2014,30,0,0,0,0,0,0,0,0
14/04/2014,31,0,0,0,0,0,0,0,0
14/04/2014,32,0,0,0,0,0,0,0,0
14/04/2014,33,0,0,0,0,0,0,0,0
14/04/2014,34,0,0,0,0,0,0,0,0
14/04/2014,35,0,0,0,0,0,0,0,0
14/04/2014,36,0,0,0,0,0,0,0,0
14/04/2014,37,0,0,0,0,0,0,0,0
14/04/2014,38,0,0,0,0,0,0,0,0
14/04/2014,39,0,0,0,0,0,0,1.99,0
14/04/2014,40,0,0,0,0,0,0,3.42,0
14/04/2014,41,0,0,0,0,0,0,5.47,0
14/04/2014,42,0,0,0,0,0,0,8.29,0
14/04/2014,43,0,0,0,0,0,0,6.88,0
14/04/2014,44,0,0,0,0,0,0,2.52,0
14/04/2014,45,0,0,0,0,0,0,0,0
14/04/2014,46,0,0,0,0,0,0,0,0
14/04/2014,47,0,0,0,0,0,0,0,0
14/04/2014,48,0,0,0,0,0,0,0,0
15/04/2014,1,0,0,0,0,0,0,0,0
15/04/2014,2,0,0,0,0,0,0,0,0
15/04/2014,3,0,0,0,0,0,0,0,0
15/04/2014,4,0,0,0,0,0,0,0,0
15/04/2014,5,0,0,0,0,0,0,0,0
15/04/2014,6,0,0,0,0,0,0,0,0
15/04/2014,7,0,0,0,0,0,0,0,0
15/04/2014,8,0,0,0,0,0,0,0,0
15/04/2014,9,0,0,0,0,0,0,0,0
15/04/2014,10,0,0,0,0,0,0,0,0
15/04/2014,11,0,0,0,0,0,0,0,0
15/04/2014,12,0,0,0,0,0,0,0,0
15/04/2014,13,0,0,0,0,0,0,0,0
15/04/2014,14,0,0,0,0,0,0,0,0
15/04/2014,15,0,0,0,0,0,0,4.05,0
15/04/2014,16,0,0,0,0,0,0,7.96,0
15/04/2014,17,0,0,0,0,0,0,9.29,0
15/04/2014,18,0,0,0,0,0,0,8.69,0
15/04/2014,19,0,0,0,0,0,0,8.6,0
15/04/2014,20,0,0,0,0,0,0,7.13,0
15/04/2014,21,0,0,0,0,0,0,5.66,0
15/04/2014,22,0,0,0,0,0,0,4.75,0
15/04/2014,23,0,0,0,0,0,0,4.05,0
15/04/2014,24,0,0,0,0,0,0,2.33,0
15/04/2014,25,0,0,0,0,0,0,1.94,0
15/04/2014,26,0,0,0,0,0,0,0.53,0
15/04/2014,27,0,0,0,0,0,0,0,0
15/04/2014,28,0,0,0,0,0,0,0,0
15/04/2014,29,0,0,0,0,0,0,0,0
15/04/2014,30,0,0,0,0,0,0,0,0
15/04/2014,31,0,0,0,0,0,0,0,0
15/04/2014,32,0,0,0,0,0,0,0,0
15/04/2014,33,0,0,0,0,0,0,0,0
15/04/2014,34,0,0,0,0,0,0,0,0
15/04/2014,35,0,0,0,0,0,0,0,0
15/04/2014,36,0,0,0,0,0,0,0,0
15/04/2014,37,0,0,0,0,0,0,0,0
15/04/2014,38,0,0,0,0,0,0,0,0
15/04/2014,39,0,0,0,0,0,0,1.99,0
15/04/2014,40,0,0,0,0,0,0,3.43,0
15/04/2014,41,0,0,0,0,0,0,5.48,0
15/04/2014,42,0,0,0,0,0,0,8.3,0
15/04/2014,43,0,0,0,0,0,0,6.89,0
15/04/2014,44,0,0,0,0,0,0,2.52,0
15/04/2014,45,0,0,0,0,0,0,0,0
15/04/2014,46,0,0,0,0,0,0,0,0
15/04/2014,47,0,0,0,0,0,0,0,0
15/04/2014,48,0,0,0,0,0,0,0,0
16/04/2014,1,0,0,0,0,0,0,0,0
16/04/2014,2,0,0,0,0,0,0,0,0
16/04/2014,3,0,0,0,0,0,0,0,0
16/04/2014,4,0,0,0,0,0,0,0,0
16/04/2014,5,0,0,0,0,0,0,0,0
16/04/2014,6,0,0,0,0,0,0,0,0
16/04/2014,7,0,0,0,0,0,0,0,0
16/04/2014,8,0,0,0,0,0,0,0,0
16/04/2014,9,0,0,0,0,0,0,0,0
16/04/2014,10,0,0,0,0,0,0,0,0
16/04/2014,11,0,0,0,0,0,0,0,0
16/04/2014,12,0,0,0,0,0,0,0,0
16/04/2014,13,0,0,0,0,0,0,0,0
16/04/2014,14,0,0,0,0,0,0,0,0
16/04/2014,15,0,0,0,0,0,0,4.01,0
16/04/2014,16,0,0,0,0,0,0,7.88,0
16/04/2014,17,0,0,0,0,0,0,9.2,0
16/04/2014,18,0,0,0,0,0,0,8.6,0
16/04/2014,19,0,0,0,0,0,0,8.51,0
16/04/2014,20,0,0,0,0,0,0,7.06,0
16/04/2014,21,0,0,0,0,0,0,5.61,0
16/04/2014,22,0,0,0,0,0,0,4.7,0
16/04/2014,23,0,0,0,0,0,0,4.01,0
16/04/2014,24,0,0,0,0,0,0,2.31,0
16/04/2014,25,0,0,0,0,0,0,1.92,0
16/04/2014,26,0,0,0,0,0,0,0.52,0
16/04/2014,27,0,0,0,0,0,0,0,0
16/04/2014,28,0,0,0,0,0,0,0,0
16/04/2014,29,0,0,0,0,0,0,0,0
16/04/2014,30,0,0,0,0,0,0,0,0
16/04/2014,31,0,0,0,0,0,0,0,0
16/04/2014,32,0,0,0,0,0,0,0,0
16/04/2014,33,0,0,0,0,0,0,0,0
16/04/2014,34,0,0,0,0,0,0,0,0
16/04/2014,35,0,0,0,0,0,0,0,0
16/04/2014,36,0,0,0,0,0,0,0,0
16/04/2014,37,0,0,0,0,0,0,0,0
16/04/2014,38,0,0,0,0,0,0,0,0
16/04/2014,39,0,0,0,0,0,0,1.97,0
16/04/2014,40,0,0,0,0,0,0,3.39,0
16/04/2014,41,0,0,0,0,0,0,5.42,0
16/04/2014,42,0,0,0,0,0,0,8.22,0
16/04/2014,43,0,0,0,0,0,0,6.82,0
16/04/2014,44,0,0,0,0,0,0,2.5,0
16/04/2014,45,0,0,0,0,0,0,0,0
16/04/2014,46,0,0,0,0,0,0,0,0
16/04/2014,47,0,0,0,0,0,0,0,0
16/04/2014,48,0,0,0,0,0,0,0,0
17/04/2014,1,0,0,0,0,0,0,0,0
17/04/2014,2,0,0,0,0,0,0,0,0
17/04/2014,3,0,0,0,0,0,0,0,0
17/04/2014,4,0,0,0,0,0,0,0,0
17/04/2014,5,0,0,0,0,0,0,0,0
17/04/2014,6,0,0,0,0,0,0,0,0
17/04/2014,7,0,0,0,0,0,0,0,0
17/04/2014,8,0,0,0,0,0,0,0,0
17/04/2014,9,0,0,0,0,0,0,0,0
17/04/2014,10,0,0,0,0,0,0,0,0
17/04/2014,11,0,0,0,0,0,0,0,0
17/04/2014,12,0,0,0,0,0,0,0,0
17/04/2014,13,0,0,0,0,0,0,0,0
17/04/2014,14,0,0,0,0,0,0,0,0
17/04/2014,15,0,0,0,0,0,0,4.01,0
17/04/2014,16,0,0,0,0,0,0,7.89,0
17/04/2014,17,0,0,0,0,0,0,9.21,0
17/04/2014,18,0,0,0,0,0,0,8.61,0
17/04/2014,19,0,0,0,0,0,0,8.52,0
17/04/2014,20,0,0,0,0,0,0,7.06,0
17/04/2014,21,0,0,0,0,0,0,5.61,0
17/04/2014,22,0,0,0,0,0,0,4.7,0
17/04/2014,23,0,0,0,0,0,0,4.01,0
17/04/2014,24,0,0,0,0,0,0,2.31,0
17/04/2014,25,0,0,0,0,0,0,1.92,0
17/04/2014,26,0,0,0,0,0,0,0.52,0
17/04/2014,27,0,0,0,0,0,0,0,0
17/04/2014,28,0,0,0,0,0,0,0,0
17/04/2014,29,0,0,0,0,0,0,0,0
17/04/2014,30,0,0,0,0,0,0,0,0
17/04/2014,31,0,0,0,0,0,0,0,0
17/04/2014,32,0,0,0,0,0,0,0,0
17/04/2014,33,0,0,0,0,0,0,0,0
17/04/2014,34,0,0,0,0,0,0,0,0
17/04/2014,35,0,0,0,0,0,0,0,0
17/04/2014,36,0,0,0,0,0,0,0,0
17/04/2014,37,0,0,0,0,0,0,0,0
17/04/2014,38,0,0,0,0,0,0,0,0
17/04/2014,39,0,0,0,0,0,0,1.97,0
17/04/2014,40,0,0,0,0,0,0,3.38,0
17/04/2014,41,0,0,0,0,0,0,5.41,0
17/04/2014,42,0,0,0,0,0,0,8.19,0
17/04/2014,43,0,0,0,0,0,0,6.8,0
17/04/2014,44,0,0,0,0,0,0,2.49,0
17/04/2014,45,0,0,0,0,0,0,0,0
17/04/2014,46,0,0,0,0,0,0,0,0
17/04/2014,47,0,0,0,0,0,0,0,0
17/04/2014,48,0,0,0,0,0,0,0,0
18/04/2014,1,0,0,0,0,0,0,0,0
18/04/2014,2,0,0,0,0,0,0,0,0
18/04/2014,3,0,0,0,0,0,0,0,0
18/04/2014,4,0,0,0,0,0,0,0,0
18/04/2014,5,0,0,0,0,0,0,0,0
18/04/2014,6,0,0,0,0,0,0,0,0
18/04/2014,7,0,0,0,0,0,0,0,0
18/04/2014,8,0,0,0,0,0,0,0,0
18/04/2014,9,0,0,0,0,0,0,0,0
18/04/2014,10,0,0,0,0,0,0,0,0
18/04/2014,11,0,0,0,0,0,0,0,0
18/04/2014,12,0,0,0,0,0,0,0,0
18/04/2014,13,0,0,0,0,0,0,0,0
18/04/2014,14,0,0,0,0,0,0,0,0
18/04/2014,15,0,0,0,0,0,0,3.99,0
18/04/2014,16,0,0,0,0,0,0,7.83,0
18/04/2014,17,0,0,0,0,0,0,9.14,0
18/04/2014,18,0,0,0,0,0,0,8.55,0
18/04/2014,19,0,0,0,0,0,0,8.46,0
18/04/2014,20,0,0,0,0,0,0,7.01,0
18/04/2014,21,0,0,0,0,0,0,5.57,0
18/04/2014,22,0,0,0,0,0,0,4.67,0
18/04/2014,23,0,0,0,0,0,0,3.98,0
18/04/2014,24,0,0,0,0,0,0,2.3,0
18/04/2014,25,0,0,0,0,0,0,1.91,0
18/04/2014,26,0,0,0,0,0,0,0.52,0
18/04/2014,27,0,0,0,0,0,0,0,0
18/04/2014,28,0,0,0,0,0,0,0,0
18/04/2014,29,0,0,0,0,0,0,0,0
18/04/2014,30,0,0,0,0,0,0,0,0
18/04/2014,31,0,0,0,0,0,0,0,0
18/04/2014,32,0,0,0,0,0,0,0,0
18/04/2014,33,0,0,0,0,0,0,0,0
18/04/2014,34,0,0,0,0,0,0,0,0
18/04/2014,35,0,0,0,0,0,0,0,0
18/04/2014,36,0,0,0,0,0,0,0,0
18/04/2014,37,0,0,0,0,0,0,0,0
18/04/2014,38,0,0,0,0,0,0,0,0
18/04/2014,39,0,0,0,0,0,0,1.95,0
18/04/2014,40,0,0,0,0,0,0,3.36,0
18/04/2014,41,0,0,0,0,0,0,5.37,0
18/04/2014,42,0,0,0,0,0,0,8.14,0
18/04/2014,43,0,0,0,0,0,0,6.75,0
18/04/2014,44,0,0,0,0,0,0,2.47,0
18/04/2014,45,0,0,0,0,0,0,0,0
18/04/2014,46,0,0,0,0,0,0,0,0
18/04/2014,47,0,0,0,0,0,0,0,0
18/04/2014,48,0,0,0,0,0,0,0,0
19/04/2014,1,0,0,0,0,0,0,0,0
19/04/2014,2,0,0,0,0,0,0,0,0
19/04/2014,3,0,0,0,0,0,0,0,0
19/04/2014,4,0,0,0,0,0,0,0,0
19/04/2014,5,0,0,0,0,0,0,0,0
19/04/2014,6,0,0,0,0,0,0,0,0
19/04/2014,7,0,0,0,0,0,0,0,0
19/04/2014,8,0,0,0,0,0,0,0,0
19/04/2014,9,0,0,0,0,0,0,0,0
19/04/2014,10,0,0,0,0,0,0,0,0
19/04/2014,11,0,0,0,0,0,0,0,0
19/04/2014,12,0,0,0,0,0,0,0,0
19/04/2014,13,0,0,0,0,0,0,0,0
19/04/2014,14,0,0,0,0,0,0,0,0
19/04/2014,15,0,0,0,0,0,0,3.97,0
19/04/2014,16,0,0,0,0,0,0,7.8,0
19/04/2014,17,0,0,0,0,0,0,9.11,0
19/04/2014,18,0,0,0,0,0,0,8.52,0
19/04/2014,19,0,0,0,0,0,0,8.43,0
19/04/2014,20,0,0,0,0,0,0,6.99,0
19/04/2014,21,0,0,0,0,0,0,5.55,0
19/04/2014,22,0,0,0,0,0,0,4.65,0
19/04/2014,23,0,0,0,0,0,0,3.97,0
19/04/2014,24,0,0,0,0,0,0,2.29,0
19/04/2014,25,0,0,0,0,0,0,1.9,0
19/04/2014,26,0,0,0,0,0,0,0.52,0
19/04/2014,27,0,0,0,0,0,0,0,0
19/04/2014,28,0,0,0,0,0,0,0,0
19/04/2014,29,0,0,0,0,0,0,0,0
19/04/2014,30,0,0,0,0,0,0,0,0
19/04/2014,31,0,0,0,0,0,0,0,0
19/04/2014,32,0,0,0,0,0,0,0,0
19/04/2014,33,0,0,0,0,0,0,0,0
19/04/2014,34,0,0,0,0,0,0,0,0
19/04/2014,35,0,0,0,0,0,0,0,0
19/04/2014,36,0,0,0,0,0,0,0,0
19/04/2014,37,0,0,0,0,0,0,0,0
19/04/2014,38,0,0,0,0,0,0,0,0
19/04/2014,39,0,0,0,0,0,0,1.94,0
19/04/2014,40,0,0,0,0,0,0,3.34,0
19/04/2014,41,0,0,0,0,0,0,5.34,0
19/04/2014,42,0,0,0,0,0,0,8.1,0
19/04/2014,43,0,0,0,0,0,0,6.72,0
19/04/2014,44,0,0,0,0,0,0,2.46,0
19/04/2014,45,0,0,0,0,0,0,0,0
19/04/2014,46,0,0,0,0,0,0,0,0
19/04/2014,47,0,0,0,0,0,0,0,0
19/04/2014,48,0,0,0,0,0,0,0,0
20/04/2014,1,0,0,0,0,0,0,0,0
20/04/2014,2,0,0,0,0,0,0,0,0
20/04/2014,3,0,0,0,0,0,0,0,0
20/04/2014,4,0,0,0,0,0,0,0,0
20/04/2014,5,0,0,0,0,0,0,0,0
20/04/2014,6,0,0,0,0,0,0,0,0
20/04/2014,7,0,0,0,0,0,0,0,0
20/04/2014,8,0,0,0,0,0,0,0,0
20/04/2014,9,0,0,0,0,0,0,0,0
20/04/2014,10,0,0,0,0,0,0,0,0
20/04/2014,11,0,0,0,0,0,0,0,0
20/04/2014,12,0,0,0,0,0,0,0,0
20/04/2014,13,0,0,0,0,0,0,0,0
20/04/2014,14,0,0,0,0,0,0,0,0
20/04/2014,15,0,0,0,0,0,0,0,0
20/04/2014,16,0,0,0,0,0,0,0,0
20/04/2014,17,0,0,0,0,0,0,0,0
20/04/2014,18,0,0,0,0,0,0,0,0
20/04/2014,19,0,0,0,0,0,0,0,0
20/04/2014,20,0,0,0,0,0,0,0,0
20/04/2014,21,0,0,0,0,0,0,0,0
20/04/2014,22,0,0,0,0,0,0,0,0
20/04/2014,23,0,0,0,0,0,0,1.83,0
20/04/2014,24,0,0,0,0,0,0,2.75,0
20/04/2014,25,0,0,0,0,0,0,3.51,0
20/04/2014,26,0,0,0,0,0,0,1.6,0
20/04/2014,27,0,0,0,0,0,0,0.39,0
20/04/2014,28,0,0,0,0,0,0,0,0
20/04/2014,29,0,0,0,0,0,0,0,0
20/04/2014,30,0,0,0,0,0,0,0,0
20/04/2014,31,0,0,0,0,0,0,0,0
20/04/2014,32,0,0,0,0,0,0,0,0
20/04/2014,33,0,0,0,0,0,0,0,0
20/04/2014,34,0,0,0,0,0,0,0,0
20/04/2014,35,0,0,0,0,0,0,0,0
20/04/2014,36,0,0,0,0,0,0,0,0
20/04/2014,37,0,0,0,0,0,0,0,0
20/04/2014,38,0,0,0,0,0,0,0,0
20/04/2014,39,0,0,0,0,0,0,0,0
20/04/2014,40,0,0,0,0,0,0,9.62,0
20/04/2014,41,0,0,0,0,0,0,17.96,0
20/04/2014,42,0,0,0,0,0,0,15.98,0
20/04/2014,43,0,0,0,0,0,0,7.63,0
20/04/2014,44,0,0,0,0,0,0,1.47,0
20/04/2014,45,0,0,0,0,0,0,0,0
20/04/2014,46,0,0,0,0,0,0,0,0
20/04/2014,47,0,0,0,0,0,0,0,0
20/04/2014,48,0,0,0,0,0,0,0,0
21/04/2014,1,0,0,0,0,0,0,0,0
21/04/2014,2,0,0,0,0,0,0,0,0
21/04/2014,3,0,0,0,0,0,0,0,0
21/04/2014,4,0,0,0,0,0,0,0,0
21/04/2014,5,0,0,0,0,0,0,0,0
21/04/2014,6,0,0,0,0,0,0,0,0
21/04/2014,7,0,0,0,0,0,0,0,0
21/04/2014,8,0,0,0,0,0,0,0,0
21/04/2014,9,0,0,0,0,0,0,0,0
21/04/2014,10,0,0,0,0,0,0,0,0
21/04/2014,11,0,0,0,0,0,0,0,0
21/04/2014,12,0,0,0,0,0,0,0,0
21/04/2014,13,0,0,0,0,0,0,0,0
21/04/2014,14,0,0,0,0,0,0,0,0
21/04/2014,15,0,0,0,0,0,0,0,0
21/04/2014,16,0,0,0,0,0,0,0,0
21/04/2014,17,0,0,0,0,0,0,0,0
21/04/2014,18,0,0,0,0,0,0,0,0
21/04/2014,19,0,0,0,0,0,0,0,0
21/04/2014,20,0,0,0,0,0,0,0,0
21/04/2014,21,0,0,0,0,0,0,0,0
21/04/2014,22,0,0,0,0,0,0,0,0
21/04/2014,23,0,0,0,0,0,0,1.87,0
21/04/2014,24,0,0,0,0,0,0,2.81,0
21/04/2014,25,0,0,0,0,0,0,3.59,0
21/04/2014,26,0,0,0,0,0,0,1.64,0
21/04/2014,27,0,0,0,0,0,0,0.39,0
21/04/2014,28,0,0,0,0,0,0,0,0
21/04/2014,29,0,0,0,0,0,0,0,0
21/04/2014,30,0,0,0,0,0,0,0,0
21/04/2014,31,0,0,0,0,0,0,0,0
21/04/2014,32,0,0,0,0,0,0,0,0
21/04/2014,33,0,0,0,0,0,0,0,0
21/04/2014,34,0,0,0,0,0,0,0,0
21/04/2014,35,0,0,0,0,0,0,0,0
21/04/2014,36,0,0,0,0,0,0,0,0
21/04/2014,37,0,0,0,0,0,0,0,0
21/04/2014,38,0,0,0,0,0,0,0,0
21/04/2014,39,0,0,0,0,0,0,0,0
21/04/2014,40,0,0,0,0,0,0,9.79,0
21/04/2014,41,0,0,0,0,0,0,18.28,0
21/04/2014,42,0,0,0,0,0,0,16.27,0
21/04/2014,43,0,0,0,0,0,0,7.76,0
21/04/2014,44,0,0,0,0,0,0,1.49,0
21/04/2014,45,0,0,0,0,0,0,0,0
21/04/2014,46,0,0,0,0,0,0,0,0
21/04/2014,47,0,0,0,0,0,0,0,0
21/04/2014,48,0,0,0,0,0,0,0,0
22/04/2014,1,0,0,0,0,0,0,0,0
22/04/2014,2,0,0,0,0,0,0,0,0
22/04/2014,3,0,0,0,0,0,0,0,0
22/04/2014,4,0,0,0,0,0,0,0,0
22/04/2014,5,0,0,0,0,0,0,0,0
22/04/2014,6,0,0,0,0,0,0,0,0
22/04/2014,7,0,0,0,0,0,0,0,0
22/04/2014,8,0,0,0,0,0,0,0,0
22/04/2014,9,0,0,0,0,0,0,0,0
22/04/2014,10,0,0,0,0,0,0,0,0
22/04/2014,11,0,0,0,0,0,0,0,0
22/04/2014,12,0,0,0,0,0,0,0,0
22/04/2014,13,0,0,0,0,0,0,0,0
22/04/2014,14,0,0,0,0,0,0,0,0
22/04/2014,15,0,0,0,0,0,0,4.11,0
22/04/2014,16,0,0,0,0,0,0,8.07,0
22/04/2014,17,0,0,0,0,0,0,9.42,0
22/04/2014,18,0,0,0,0,0,0,8.81,0
22/04/2014,19,0,0,0,0,0,0,8.72,0
22/04/2014,20,0,0,0,0,0,0,7.23,0
22/04/2014,21,0,0,0,0,0,0,5.74,0
22/04/2014,22,0,0,0,0,0,0,4.81,0
22/04/2014,23,0,0,0,0,0,0,4.1,0
22/04/2014,24,0,0,0,0,0,0,2.37,0
22/04/2014,25,0,0,0,0,0,0,1.97,0
22/04/2014,26,0,0,0,0,0,0,0.54,0
22/04/2014,27,0,0,0,0,0,0,0,0
22/04/2014,28,0,0,0,0,0,0,0,0
22/04/2014,29,0,0,0,0,0,0,0,0
22/04/2014,30,0,0,0,0,0,0,0,0
22/04/2014,31,0,0,0,0,0,0,0,0
22/04/2014,32,0,0,0,0,0,0,0,0
22/04/2014,33,0,0,0,0,0,0,0,0
22/04/2014,34,0,0,0,0,0,0,0,0
22/04/2014,35,0,0,0,0,0,0,0,0
22/04/2014,36,0,0,0,0,0,0,0,0
22/04/2014,37,0,0,0,0,0,0,0,0
22/04/2014,38,0,0,0,0,0,0,0,0
22/04/2014,39,0,0,0,0,0,0,2,0
22/04/2014,40,0,0,0,0,0,0,3.44,0
22/04/2014,41,0,0,0,0,0,0,5.5,0
22/04/2014,42,0,0,0,0,0,0,8.34,0
22/04/2014,43,0,0,0,0,0,0,6.92,0
22/04/2014,44,0,0,0,0,0,0,2.53,0
22/04/2014,45,0,0,0,0,0,0,0,0
22/04/2014,46,0,0,0,0,0,0,0,0
22/04/2014,47,0,0,0,0,0,0,0,0
22/04/2014,48,0,0,0,0,0,0,0,0
23/04/2014,1,0,0,0,0,0,0,0,0
23/04/2014,2,0,0,0,0,0,0,0,0
23/04/2014,3,0,0,0,0,0,0,0,0
23/04/2014,4,0,0,0,0,0,0,0,0
23/04/2014,5,0,0,0,0,0,0,0,0
23/04/2014,6,0,0,0,0,0,0,0,0
23/04/2014,7,0,0,0,0,0,0,0,0
23/04/2014,8,0,0,0,0,0,0,0,0
23/04/2014,9,0,0,0,0,0,0,0,0
23/04/2014,10,0,0,0,0,0,0,0,0
23/04/2014,11,0,0,0,0,0,0,0,0
23/04/2014,12,0,0,0,0,0,0,0,0
23/04/2014,13,0,0,0,0,0,0,0,0
23/04/2014,14,0,0,0,0,0,0,0,0
23/04/2014,15,0,0,0,0,0,0,4.11,0
23/04/2014,16,0,0,0,0,0,0,8.07,0
23/04/2014,17,0,0,0,0,0,0,9.42,0
23/04/2014,18,0,0,0,0,0,0,8.81,0
23/04/2014,19,0,0,0,0,0,0,8.71,0
23/04/2014,20,0,0,0,0,0,0,7.23,0
23/04/2014,21,0,0,0,0,0,0,5.74,0
23/04/2014,22,0,0,0,0,0,0,4.81,0
23/04/2014,23,0,0,0,0,0,0,4.1,0
23/04/2014,24,0,0,0,0,0,0,2.37,0
