Year,DNO,Import Unique Identifier,LLFC,Import MPANs/MSIDs,Export Unique Identifier,LLFC,Export MPANs/MSIDs,Name,Residual Charging Band,Import Super Red unit charge (p/kWh),Import fixed charge (p/day),Import capacity charge (p/kVA/day),Import exceeded capacity charge (p/kVA/day),Export Super Red unit charge (p/kWh),Export fixed charge (p/day),Export capacity charge (p/kVA/day),Export exceeded capacity charge (p/kVA/day),Strike
2026/27,East of England Electricity Network,PRHMSF,777,1030085099084,PRHMSF,777,1030085040202,PRHMSF,,0.0,11.58,10.85,10.85,0.0,3474.37,0.05,0.05,
2026/27,East of England Electricity Network,RANSON,714,1030034117745,RANSON,714,1030034117513,RANSON,,0.425,4.3,1.34,1.34,,,,,
2026/27,East of England Electricity Network,RMWFII,675,1050000811220,RMWFII,675,1050000811230,RMWFII,,0.727,24.13,2.04,2.04,0.0,1930.08,0.05,0.05,
2026/27,East of England Electricity Network,ROYSTN,677,1050000996105,ROYSTN,677,1050000996114,ROYSTN,,0.12,7.18,2.07,2.07,0.0,1077.73,0.05,0.05,
2026/27,East of England Electricity Network,SCROBY,716,1023545564889,SCROBY,716,1023545564903,SCROBY,,0.0,35.23,1.98,1.98,,,,,
2026/27,East of England Electricity Network,SHERSH,,MSID: 7234,SHERSH,,MSID: 7234,SHERSH,2.0,0.0,24376.55,1.28,1.28,0.0,3008.12,0.05,0.05,
2026/27,East of England Electricity Network,STNPTS,697,1050001232428,STNPTS,697,1050001232437,STNPTS,,0.0,5.99,4.6,4.6,0.0,1078.92,0.05,0.05,
2026/27,East of England Electricity Network,UKPRST,699,1050001052193,UKPRST,699,1050001052184,UKPRST,,1.442,10.79,2.12,2.12,-1.785,431.74,0.05,0.05,
2026/27,East of England Electricity Network,VINESF,681,1050000996141,VINESF,681,1050000996150,VINESF,,0.265,80.53,3.37,3.37,0.0,32210.9,0.05,0.05,
2026/27,East of England Electricity Network,WCKHAM,419,1050001967470,WCKHAM,419,1050001967480,WCKHAM,,0.221,895.97,2.03,2.03,-0.907,1117.73,0.05,0.05,
2026/27,East of England Electricity Network,WDLWWF,742,1030078016464,WDLWWF,742,1030078016924,WDLWWF,,0.148,7.8,2.88,2.88,0.0,1294.04,0.05,0.05,
2026/27,East of England Electricity Network,WLBRHM,462,1050000714155,WLBRHM,462,1050000714164,WLBRHM,,0.693,19.45,8.41,8.41,0.0,11671.79,0.05,0.05,
2026/27,East of England Electricity Network,WSTNLV,471,1050000811596,WSTNLV,471,1050000811601,WSTNLV,,0.0,29.38,5.03,5.03,0.0,2154.63,0.05,0.05,
2026/27,East of England Electricity Network,WTRLOO,465,1050000769163,WTRLOO,465,1050000769172,WTRLOO,,0.0,11.3,4.94,4.94,0.0,1129.57,0.05,0.05,
2026/27,London Electricity Network,21MOOR,,1200062747376;1200062747385,,,,21MOOR,2.0,0.225,9297.23,2.17,2.17,,,,,
2026/27,London Electricity Network,22BSHP,,1200062355497;1200062355502,,,,22BSHP,2.0,0.214,9297.23,2.44,2.44,,,,,
2026/27,London Electricity Network,BISHPC,,1200061143976;1200061143985,,,,BISHPC,3.0,0.197,26051.02,2.58,2.58,,,,,
2026/27,London Electricity Network,BLMBGS,,1200061385729;1200061385738,,,,BLMBGS,1.0,0.225,1537.69,1.74,1.74,,,,,
2026/27,London Electricity Network,CRLIMM,,1200062090483;1200062090492,,,,CRLIMM,4.0,0.001,67664.65,1.19,1.19,,,,,
2026/27,London Electricity Network,DART33,,MSID: 1032,,,,DART33,3.0,0.763,25455.92,6.63,6.63,,,,,
2026/27,London Electricity Network,FENCHS,,1200061144029;1200061144038,,,,FENCHS,2.0,0.326,9297.23,2.81,2.81,,,,,
2026/27,London Electricity Network,LNWALL,,1200061953070;1200061953089,,,,LNWALL,2.0,0.219,9297.23,1.37,1.37,,,,,
2026/27,London Electricity Network,LU_LOT,,1200050376902;1200050376911,,,,LU_LOT,4.0,0.0,97796.68,3.21,3.21,,,,,
2026/27,London Electricity Network,LU_MAN,,1200010200926,,,,LU_MAN,4.0,0.005,85064.93,2.08,2.08,,,,,
2026/27,London Electricity Network,MRKLNE,,1200061378624;1200061378633,,,,MRKLNE,1.0,0.276,1537.69,2.0,2.0,,,,,
2026/27,London Electricity Network,NR_BOW,707,1200060280440;1200060280468,NR_BOW,707,1200060280430;1200060280459,NR_BOW,3.0,0.006,34363.43,4.58,4.58,,,,,
2026/27,London Electricity Network,NR_BRO,,1200010251559,,,,NR_BRO,4.0,0.054,57468.57,2.52,2.52,,,,,
2026/27,London Electricity Network,NR_CIT,,1200010251521,,,,NR_CIT,1.0,0.002,1073.99,1.35,1.35,,,,,
2026/27,London Electricity Network,NR_W25,703,1200010251498,NR_W25,703,1200052486866,NR_W25,3.0,0.012,33714.26,2.98,2.98,,,,,
2026/27,South Eastern England Electricity Network,B&RLTD,,1900035000482;1900035425153,,,,B&RLTD,1.0,3.083,2924.71,3.76,3.76,,,,,
2026/27,South Eastern England Electricity Network,CHESDC,,ENET,,,,CHESDC,3.0,0.006,30489.61,0.99,0.99,,,,,
2026/27,South Eastern England Electricity Network,GATWEV,,1900092421070,,,,GATWEV,1.0,0.893,2932.18,1.58,1.58,,,,,
2026/27,South Eastern England Electricity Network,NR_ASH,,1900070068129,,,,NR_ASH,3.0,0.301,33778.28,3.36,3.36,,,,,
2026/27,South Eastern England Electricity Network,NR_CAN,,1900060218790,,,,NR_CAN,2.0,0.128,13076.04,2.43,2.43,,,,,
2026/27,South Eastern England Electricity Network,NR_CRO,,1900060218815,,,,NR_CRO,4.0,0.013,63091.39,2.05,2.05,,,,,
2026/27,South Eastern England Electricity Network,NR_MAI,,1900060219535,,,,NR_MAI,3.0,6.467,33778.28,2.25,2.25,,,,,
2026/27,South Eastern England Electricity Network,NR_NOR,,1900060219891,,,,NR_NOR,4.0,0.0,63983.0,1.64,1.64,,,,,
2026/27,South Eastern England Electricity Network,THAMES,732,1900016424857,THAMES,732,1900060576611,THAMES,2.0,1.018,16781.41,3.04,3.04,-0.62,2696.9,0.05,0.05,
2026/27,South Eastern England Electricity Network,ANMSTR,780,1900091919588,ANMSTR,780,1900091919597,ANMSTR,,3.106,15.34,0.97,0.97,-2.981,430.47,0.05,0.05,
2026/27,South Eastern England Electricity Network,ASHBYS,741,1900091216963,ASHBYS,741,1900091216972,ASHBYS,,2.208,14.27,3.4,3.4,0.0,1455.11,0.05,0.05,
2026/27,South Eastern England Electricity Network,BEDERF,693,1900091482588,BEDERF,693,1900091482597,BEDERF,,0.026,518.31,1.2,1.2,-0.452,3682.76,0.05,0.05,
2026/27,South Eastern England Electricity Network,BOBBNG,705,1900091395508,BOBBNG,705,1900091395517,BOBBNG,,0.08,6.94,2.75,2.75,0.0,1387.95,0.05,0.05,
2026/27,South Eastern England Electricity Network,BRETSH,726,1900061003393;1900090466576,BRETSH,726,1900060866064;1900060866082,BRETSH,,0.177,33.55,1.49,1.49,,,,,
2026/27,South Eastern England Electricity Network,BROABS,,MSID: 7478,BROABS,,MSID: 7479,BROABS,,0.765,491.1,1.12,1.12,-0.975,491.1,0.05,0.05,
2026/27,South Eastern England Electricity Network,FRWOOD,743,1900091200388,FRWOOD,743,1900091200397,FRWOOD,,0.0,26.36,1.58,1.58,0.0,1318.2,0.05,0.05,
2026/27,South Eastern England Electricity Network,GLASSN,697,1900091523301;1900092049178,GLASSN,697,1900091523310;1900092037980,GLASSN,,0.054,609.26,2.3,2.3,-2.045,609.26,0.05,0.05,
2026/27,South Eastern England Electricity Network,GUSTON,708,1900091338040,GUSTON,708,1900091338059,GUSTON,,1.622,23.0,1.78,1.78,0.0,2299.93,0.05,0.05,
2026/27,South Eastern England Electricity Network,HADLOW,744,1900091217043,HADLOW,744,1900091217052,HADLOW,,4.35,2.62,3.12,3.12,0.0,989.65,0.05,0.05,
2026/27,South Eastern England Electricity Network,HLLMBY,745,1900091217070,HLLMBY,745,1900091217080,HLLMBY,,0.0,14.93,1.3,1.3,0.0,1203.6,0.05,0.05,
2026/27,South Eastern England Electricity Network,HORAMS,701,1900091200068,HORAMS,701,1900091200077,HORAMS,,0.0,20.23,4.58,4.58,0.0,2629.84,0.05,0.05,
2026/27,South Eastern England Electricity Network,KNWLTN,735,1900091091930,KNWLTN,735,1900091091940,KNWLTN,,0.0,20.4,4.97,4.97,0.0,1928.09,0.05,0.05,
2026/27,South Eastern England Electricity Network,LGHTON,748,1900091200138,LGHTON,748,1900091200147,LGHTON,,2.551,15.39,4.76,4.76,0.0,1077.53,0.05,0.05,
2026/27,South Eastern England Electricity Network,MLEHLL,751,1900091183402,MLEHLL,751,1900091183411,MLEHLL,,0.005,3.54,2.08,2.08,0.0,442.27,0.05,0.05,
2026/27,South Eastern England Electricity Network,ORCHRD,753,1900091085120,ORCHRD,753,1900091085110;1900091349724;1900091349733,ORCHRD,,0.08,7.65,2.45,2.45,0.0,1377.17,0.05,0.05,
2026/27,South Eastern England Electricity Network,PSHLEY,703,1900091178954,PSHLEY,703,1900091178963,PSHLEY,,0.0,17.85,1.75,1.75,0.0,1784.7,0.05,0.05,
2026/27,South Eastern England Electricity Network,SELLSF,720,1900091360950,SELLSF,720,1900091360969,SELLSF,,0.0,5.35,1.51,1.51,0.0,1037.24,0.05,0.05,
2026/27,South Eastern England Electricity Network,STAREN,729,1900060830217,STAREN,729,1900060830226,STAREN,1.0,0.195,4565.66,2.38,2.38,,,,,
2026/27,South Eastern England Electricity Network,THAER1,733,1900090417081,THAER1,733,1900090417160,THAER1,2.0,0.0,14832.1,1.8,1.8,-1.256,2647.67,0.05,0.05,
2026/27,South Eastern England Electricity Network,THAER3,733,1900090417133,THAER3,733,1900090417212,THAER3,2.0,0.0,15841.24,1.79,1.79,-1.256,3656.81,0.05,0.05,
2026/27,South Eastern England Electricity Network,THANET,,MSID: 7246,THANET,,MSID: 7246,THANET,1.0,0.0,2554.48,1.29,1.29,0.0,2478.23,0.05,0.05,
2026/27,South Eastern England Electricity Network,TONGSF,711,1900091363000,TONGSF,711,1900091363019,TONGSF,1.0,0.068,2576.77,1.91,1.91,0.0,3563.5,0.05,0.05,
2026/27,South Eastern England Electricity Network,WDLNDS,702,1900091207124,WDLNDS,702,1900091207133,WDLNDS,,0.128,34.18,2.01,2.01,0.0,4101.56,0.05,0.05,
2026/27,South Eastern England Electricity Network,WLBEES,715,1900091315238,WLBEES,715,1900091315229,WLBEES,,4.847,4.41,3.82,3.82,0.0,441.39,0.05,0.05,
2026/27,South Eastern England Electricity Network,WRGALL,731,1900070394457,WRGALL,731,1900070394466;1900070467983,WRGALL,,3.599,3055.53,0.78,0.78,,,,,
2024/25,East of England Electricity Network,3VALSW,,1014569699836,,,,3VALSW,1.0,0.681,8375.73,5.59,5.59,,,,,
2024/25,East of England Electricity Network,ARAMAN,,1023483097981,,,,ARAMAN,4.0,0.018,79868.66,1.53,1.53,,,,,
2024/25,East of England Electricity Network,BERMAT,,1014571751895,,,,BERMAT,1.0,,3674.33,5.03,5.03,,,,,
2024/25,East of England Electricity Network,BTLCOM,,1014572546086;1023545733475;1050000169030,,,,BTLCOM,2.0,6.361,20145.72,5.3,5.3,,,,,
2024/25,East of England Electricity Network,CEMXUK,,1014571132500;1023474247588,,,,CEMXUK,1.0,6.508,3824.0,2.85,2.85,,,,,
2024/25,East of England Electricity Network,CMRODC,,1050001068050;1050001068069,,,,CMRODC,1.0,2.369,3954.04,1.56,1.56,,,,,
2024/25,East of England Electricity Network,CROWNP,413,1050001472920,CROWNP,413,1050002018370,CROWNP,3.0,,49630.14,1.67,1.67,,575.55,0.05,0.05,
2024/25,East of England Electricity Network,DGRLTY,,1030050289278;1030050289506,,,,DGRLTY,4.0,1.244,86476.22,1.64,1.64,,,,,
2024/25,East of England Electricity Network,ESWMID,432,1014572640842;1014572641075,ESWMID,432,1023518907371;1023518908064,ESWMID,1.0,4.659,3804.05,3.39,3.39,-4.703,19.96,0.05,0.05,
2024/25,East of England Electricity Network,FRDHVS,,1014572810813,,,,FRDHVS,3.0,3.184,49096.95,4.26,4.26,,,,,
2024/25,East of England Electricity Network,FXDFAG,,1014572633250;1023479907422,,,,FXDFAG,2.0,5.888,23968.72,3.5,3.5,,,,,
2024/25,East of England Electricity Network,FXDOYS,,1023482441566;1023492579962,,,,FXDOYS,2.0,5.845,23968.72,3.1,3.1,,,,,
2024/25,East of England Electricity Network,GLXOST,,1014569657748;1014569657970,,,,GLXOST,3.0,2.22,48647.93,2.8,2.8,,,,,
2024/25,East of England Electricity Network,LS&E_N,,1014568599280;1023477604661,,,,LS&E_N,2.0,1.656,20666.23,2.26,2.26,,,,,
2024/25,East of England Electricity Network,LU_MHO,,1030059686387;1030060990025;1030060990257;1030060990489,,,,LU_MHO,4.0,0.026,147019.09,2.53,2.53,,,,,
2024/25,East of England Electricity Network,MNBRNZ,,1014572268249;1023498487971,,,,MNBRNZ,1.0,,8824.74,2.02,2.02,,,,,
2024/25,East of England Electricity Network,MSDHOD,,1023533706269;1023533706490,,,,MSDHOD,1.0,,9409.85,2.94,2.94,,,,,
2024/25,East of England Electricity Network,NEWHOL,,1014569560220,,,,NEWHOL,2.0,1.314,22703.71,2.96,2.96,,,,,
2024/25,East of England Electricity Network,NR_BAS,722,1023478020044,NR_BAS,722,1023545945010,NR_BAS,2.0,,33300.75,3.58,3.58,,,,,
2024/25,East of England Electricity Network,NR_KNG,472,1014572901666,NR_KNG,472,1050000419767,NR_KNG,1.0,,9289.66,2.37,2.37,,,,,
2024/25,East of England Electricity Network,NR_PET,,1014573170075,,,,NR_PET,2.0,,24882.65,4.37,4.37,,,,,
2024/25,East of England Electricity Network,NR_RYE,405,1014572632104,NR_RYE,405,1050000419837,NR_RYE,3.0,0.07,59878.58,2.74,2.74,,,,,
2024/25,East of England Electricity Network,NR_SED,727,1014572682017,NR_SED,727,1023545944920,NR_SED,3.0,,59019.82,6.73,6.73,,,,,
2024/25,East of England Electricity Network,NR_SHN,726,1023478597119,NR_SHN,726,1023545945056,NR_SHN,3.0,,59878.58,4.35,4.35,,,,,
2024/25,East of England Electricity Network,NR_TOT,,1014573142245,,,,NR_TOT,3.0,0.056,59878.58,2.63,2.63,,,,,
2024/25,East of England Electricity Network,PP_COR,,1014569523654,,,,PP_COR,2.0,0.751,21264.55,1.77,1.77,,,,,
2024/25,East of England Electricity Network,PRMFDS,,1014572860726;1023479474560,,,,PRMFDS,1.0,1.733,3824.0,4.3,4.3,,,,,
2024/25,East of England Electricity Network,RAINDC,,1050001877738;1050001878244,,,,RAINDC,4.0,,124370.28,2.39,2.39,,,,,
2024/25,East of England Electricity Network,RPRLTD,,1014569969627,,,,RPRLTD,1.0,1.055,3824.0,3.71,3.71,,,,,
2024/25,East of England Electricity Network,SEN1&2,,ENET,,,,SEN1&2,3.0,,48625.61,2.02,2.02,,,,,
2024/25,East of England Electricity Network,SHELL_,,1030083272428;1050001161751,,,,SHELL_,4.0,0.591,73741.91,2.39,2.39,,,,,
2024/25,East of England Electricity Network,TILBUR,733,1023478133661;1023525728718;1023525729172;1050001279560;1030082588170;1050000414848;1050000423105,TILBUR,733,1030084129409;1030084129630;1030084129862,TILBUR,4.0,0.434,76091.75,2.09,2.09,,2085.59,0.05,0.05,
2024/25,East of England Electricity Network,UBS_UK,,1030065428330;1030065428562,,,,UBS_UK,2.0,0.439,28738.71,1.33,1.33,,,,,
2024/25,East of England Electricity Network,WARNER,,1030076325049;1030076325270,,,,WARNER,1.0,,11800.31,10.26,10.26,,,,,
2024/25,East of England Electricity Network,AIAMAN,435,1014569292506,AIAMAN,435,1030054607984,AIAMAN,1.0,4.343,3538.91,5.64,5.64,-4.175,285.09,0.05,0.05,
2024/25,East of England Electricity Network,ARDLGH,666,1050001061597,ARDLGH,666,1050001061602,ARDLGH,,,3.31,3.17,3.17,,1324.24,0.05,0.05,
2024/25,East of England Electricity Network,BERDHF,436,1050001382522,BERDHF,436,1050001382531,BERDHF,,0.739,809.12,1.35,1.35,-0.739,808.97,0.05,0.05,
2024/25,East of England Electricity Network,BGWDWF,746,1030083931374,BGWDWF,746,1030083931142,BGWDWF,1.0,,3530.35,5.12,5.12,,467.09,0.05,0.05,
2024/25,East of England Electricity Network,BNNSHL,654,1050001021414,BNNSHL,654,1050001021423,BNNSHL,,,40.33,3.9,3.9,,1725.28,0.05,0.05,
2024/25,East of England Electricity Network,BOXTED,783,1050000774270;1050001847557,BOXTED,783,1050000774289;1050001847566,BOXTED,1.0,,3539.99,2.54,2.54,,414.04,0.05,0.05,True
2024/25,East of England Electricity Network,BRACSF,388,1050002478329,BRACSF,388,1050002478338,BRACSF,,,50.47,3.41,3.41,,2018.98,0.05,0.05,
2024/25,East of England Electricity Network,BRTHSW,748,1030083918035,BRTHSW,748,1030083917802,BRTHSW,,0.249,12.15,1.51,1.51,,417.22,0.05,0.05,
2024/25,East of England Electricity Network,BURYLN,786,1050000729676,BURYLN,786,1050000729667,BURYLN,,,5.2,2.79,2.79,,1300.3,0.05,0.05,
2024/25,East of England Electricity Network,CHEARF,418,1050002211702,CHEARF,418,1050002211711,CHEARF,2.0,1.83,22157.24,1.6,1.6,-1.766,3915.32,0.05,0.05,
2024/25,East of England Electricity Network,CHFARM,683,1050000961983,CHFARM,683,1050000961992,CHFARM,,5.228,64.49,1.81,1.81,,3353.5,0.05,0.05,
2024/25,East of England Electricity Network,CHPLOW,655,1050000948022,CHPLOW,655,1050000948031,CHPLOW,,,82.19,1.87,1.87,,6848.76,0.05,0.05,
2024/25,East of England Electricity Network,CLFFQY,438,1050001439408;1050001444588;1050001444611,CLFFQY,438,1050001439417;1050001444620;1050001444602,CLFFQY,,0.373,54.01,1.93,1.93,-0.373,4154.53,0.05,0.05,
2024/25,East of England Electricity Network,CTWDFM,736,1030079565056,CTWDFM,736,1030079564823,CTWDFM,1.0,,3543.95,2.02,2.02,,1582.05,0.05,0.05,
2024/25,East of England Electricity Network,DRYHSE,751,1050000609423,DRYHSE,751,1050000609380,DRYHSE,,,3.14,5.83,5.83,,942.43,0.05,0.05,
2024/25,East of England Electricity Network,EARLHF,737,1030081316739,EARLHF,737,1030081316960,EARLHF,1.0,,3530.63,2.1,2.1,,597.03,0.05,0.05,
2024/25,East of England Electricity Network,EDLMUC,702,1023497822125;1023497822357;1023514863056;1030010107819,EDLMUC,702,1023497821664;1023497821896;1023514686185;1030010107580,EDLMUC,1.0,0.827,3543.07,1.63,1.63,,,,,
2024/25,East of England Electricity Network,ELLOSF,755,1050000612880,ELLOSF,755,1050000612870,ELLOSF,1.0,5.075,3532.51,4.92,4.92,,1805.84,0.05,0.05,True
2024/25,East of England Electricity Network,GFTHRN,660,1050000903244,GFTHRN,660,1050000903253,GFTHRN,,0.022,86.75,1.61,1.61,-0.259,1206.07,0.05,0.05,
2024/25,East of England Electricity Network,GLASSM,709,1030024800679,GLASSM,709,1030024800447,GLASSM,,0.377,21.0,2.07,2.07,,,,,
2024/25,East of England Electricity Network,GRNFRM,661,1050001003248,GRNFRM,661,1050001003257,GRNFRM,1.0,,3539.16,3.7,3.7,,2320.07,0.05,0.05,True
2024/25,East of England Electricity Network,GRNILM,685,1050001299886,GRNILM,685,1050001299895,GRNILM,,,17.58,2.99,2.99,,1448.86,0.05,0.05,
2024/25,East of England Electricity Network,HALLFM,762,1050000834219,HALLFM,762,1050000834228,HALLFM,,,19.27,9.78,9.78,,2575.74,0.05,0.05,
2024/25,East of England Electricity Network,LCKFRD,760,1050000578704,LCKFRD,760,1050000578699,LCKFRD,,,2.74,12.73,12.73,,1372.21,0.05,0.05,
2024/25,East of England Electricity Network,LEICSQ,665,1050001008681,LEICSQ,665,1050001008690,LEICSQ,,0.142,19.11,4.1,4.1,,4394.34,0.05,0.05,
2024/25,East of England Electricity Network,LEXHSF,763,1030083805563,LEXHSF,763,1030083805331,LEXHSF,,0.021,11.27,1.57,1.57,,1073.2,0.05,0.05,
2024/25,East of England Electricity Network,LITSTA,648,1050001858070,LITSTA,648,1050001858080,LITSTA,1.0,0.683,3581.12,2.58,2.58,,11291.68,0.05,0.05,True
2024/25,East of England Electricity Network,LNGFRD,453,1050000698283,LNGFRD,453,1050000698247,LNGFRD,,,23.54,5.98,5.98,,4120.19,0.05,0.05,
2024/25,East of England Electricity Network,LORDSW,411,1050001905660,LORDSW,411,1050001905679,LORDSW,,1.255,53.19,2.36,2.36,-2.12,2194.57,0.05,0.05,
2024/25,East of England Electricity Network,LYONSH,688,1050001205345,LYONSH,688,1050001205354,LYONSH,1.0,,3529.15,4.95,4.95,,980.14,0.05,0.05,True
2024/25,East of England Electricity Network,MANFRM,668,1050000961361,MANFRM,668,1050000961370,MANFRM,1.0,,3550.85,4.61,4.61,,5694.06,0.05,0.05,
2024/25,East of England Electricity Network,MDLWCK,711,1050000543223,MDLWCK,711,1050000543241,MDLWCK,,1.564,65.51,2.85,2.85,,9040.42,0.05,0.05,
2024/25,East of England Electricity Network,MELBRN,469,1050000810928,MELBRN,469,1050000810937,MELBRN,,0.416,14.6,2.55,2.55,,1313.73,0.05,0.05,
2024/25,East of England Electricity Network,MILLDR,690,1050001197855,MILLDR,690,1050001197846,MILLDR,1.0,,3550.01,2.68,2.68,,1267.47,0.05,0.05,
2024/25,East of England Electricity Network,MINGAY,730,1050000574667,MINGAY,730,1050000574676,MINGAY,,,5.95,5.38,5.38,,891.88,0.05,0.05,
2024/25,East of England Electricity Network,MOWLEM,692,1050001054233,MOWLEM,692,1050001054242,MOWLEM,,,38.83,1.79,1.79,-0.059,1553.15,0.05,0.05,
2024/25,East of England Electricity Network,NEVEDN,446,1050001507449,NEVEDN,446,1050001507458,NEVEDN,,3.12,730.88,1.55,1.55,-3.12,730.88,0.05,0.05,
2024/25,East of England Electricity Network,NEWTON,670,1050001042238,NEWTON,670,1050001042229,NEWTON,,0.511,9.88,2.03,2.03,,987.78,0.05,0.05,
2024/25,East of England Electricity Network,NNFKSF,731,1050000599909,NNFKSF,731,1050000599893,NNFKSF,1.0,,3535.89,8.3,8.3,,1667.9,0.05,0.05,True
2024/25,East of England Electricity Network,OUTWDS,672,1050001054190;1050001541635;1050002380321,OUTWDS,672,1050001054206;1050001541644;1050002380330,OUTWDS,,2.974,16.84,1.65,1.65,,841.92,0.05,0.05,
2024/25,East of England Electricity Network,PICKEN,706,1030030431071,PICKEN,706,1030030430849,PICKEN,,,11.24,1.53,1.53,,,,,
2024/25,East of England Electricity Network,POBAIL,448,1050001118598,POBAIL,448,1050001118490,POBAIL,1.0,,3533.16,8.02,8.02,,850.26,0.05,0.05,
2024/25,East of England Electricity Network,SCMOOR,694,1050001073468;1050001073459;1050001073440;1050001073412;1050001073342,SCMOOR,694,1050001073500;1050001073510;1050001073547;1050001073538;1050001073529,SCMOOR,,,101.18,2.96,2.96,,5058.79,0.05,0.05,
2024/25,East of England Electricity Network,SHERSH,,MSID: 7234,SHERSH,,MSID: 7234,SHERSH,2.0,,19597.47,1.5,1.5,,2791.14,0.05,0.05,
2024/25,East of England Electricity Network,SNTBRE,695,1050001084200,SNTBRE,695,1050001084229,SNTBRE,,0.163,165.87,1.47,1.47,-0.156,1990.4,0.05,0.05,
2024/25,East of England Electricity Network,SPRIGS,778,1050000540019,SPRIGS,778,1050000540028,SPRIGS,,0.988,6.35,3.67,3.67,,1524.86,0.05,0.05,
2024/25,East of England Electricity Network,STAGSH,717,1030037478730,STAGSH,717,1030037478509,STAGSH,,0.233,309.6,1.4,1.4,,6191.96,0.05,0.05,
2024/25,East of England Electricity Network,STNPTS,697,1050001232428,STNPTS,697,1050001232437,STNPTS,,,6.18,4.28,4.28,,1113.01,0.05,0.05,
2024/25,East of England Electricity Network,STWBRG,732,1050000613847,STWBRG,732,1050000613856,STWBRG,,,9.83,7.69,7.69,,2064.3,0.05,0.05,
2024/25,East of England Electricity Network,THAXSF,417,1050002190498,THAXSF,417,1050002190503,THAXSF,,0.988,673.15,2.19,2.19,-1.767,673.15,0.05,0.05,True
2024/25,East of England Electricity Network,THORNM,415,1050002185390,THORNM,415,1050002185406,THORNM,,,12.54,2.65,2.65,,1881.36,0.05,0.05,
2024/25,East of England Electricity Network,UKPRST,699,1050001052193,UKPRST,699,1050001052184,UKPRST,1.0,2.245,3535.13,2.93,2.93,-3.494,418.91,0.05,0.05,True
2024/25,East of England Electricity Network,VINESF,681,1050000996141,VINESF,681,1050000996150,VINESF,,0.417,90.9,3.54,3.54,,36360.82,0.05,0.05,
2024/25,East of England Electricity Network,WCKHAM,419,1050001967470,WCKHAM,419,1050001967480,WCKHAM,,,549.88,1.99,1.99,-0.606,685.98,0.05,0.05,
2024/25,East of England Electricity Network,WDLWWW,650,1030078016696,WDLWWW,650,1030078017157,WDLWWW,,0.981,7.84,3.17,3.17,,1109.96,0.05,0.05,
2024/25,East of England Electricity Network,WOOLLY,464,1050000555920,WOOLLY,464,1050000555910,WOOLLY,,0.452,94.41,1.98,1.98,,9440.9,0.05,0.05,
2024/25,East of England Electricity Network,WSTNLV,471,1050000811596,WSTNLV,471,1050000811601,WSTNLV,,,16.22,4.61,4.61,,1189.78,0.05,0.05,
