Timestamp,Demand,Generation,Import,Solar,Wind,STOR,Other
2026-03-06T10:45:00,3384.58,172.06,3212.51,55.58,7.43,4.82,104.23
2026-03-06T10:50:00,3398.59,171.97,3226.64,56.19,7.15,5.60,103.02
2026-03-06T10:55:00,3396.67,174.41,3222.29,57.56,6.06,9.00,101.78
2026-03-06T11:00:00,3406.88,178.61,3228.26,59.96,5.86,8.34,104.44
2026-03-06T11:05:00,3432.55,204.25,3228.28,59.10,4.74,24.49,115.93
2026-03-06T11:10:00,3429.30,205.88,3223.44,58.83,4.42,26.85,115.79
2026-03-06T11:15:00,3453.12,202.89,3250.24,59.86,3.60,24.47,114.96
2026-03-06T11:20:00,3470.64,199.63,3271.05,58.67,3.28,23.82,113.87
2026-03-06T11:25:00,3465.59,199.37,3266.20,57.61,3.88,23.13,114.74
2026-03-06T11:30:00,3436.62,180.59,3256.02,59.59,4.29,4.46,112.27
2026-03-06T11:35:00,3443.94,183.66,3260.28,59.34,4.69,8.24,111.43
2026-03-06T11:40:00,3458.06,201.94,3256.09,59.76,4.20,23.92,114.06
2026-03-06T11:45:00,3458.42,202.70,3255.64,61.00,3.98,22.77,114.96
2026-03-06T11:50:00,3469.42,202.72,3266.72,62.38,4.26,21.45,114.62
2026-03-06T11:55:00,3457.23,206.67,3250.57,64.37,4.73,22.17,115.35
2026-03-06T12:00:00,3446.06,191.29,3254.79,64.59,4.78,7.58,114.28
2026-03-06T12:05:00,3447.76,185.44,3262.32,59.76,4.21,8.14,113.35
2026-03-06T12:10:00,3455.46,182.16,3273.28,58.15,3.21,8.76,112.01
2026-03-06T12:15:00,3456.94,180.89,3275.86,56.72,2.50,8.70,112.96
2026-03-06T12:15:00,3448.37,179.50,3268.85,56.17,2.51,7.26,113.54
2026-03-06T12:20:00,3447.70,179.69,3268.01,55.90,2.50,6.54,114.74
2026-03-06T12:25:00,3448.65,180.39,3268.23,55.62,2.78,6.68,115.33
2026-03-06T12:30:00,3448.45,181.39,3267.05,56.88,2.74,6.45,115.31
2026-03-06T12:35:00,3439.68,181.47,3258.21,58.40,2.45,5.96,114.66
2026-03-06T12:40:00,3435.11,181.07,3254.07,58.76,2.40,5.89,114.06
2026-03-06T12:40:00,3428.62,183.49,3245.11,60.22,2.39,5.94,114.96
2026-03-06T12:45:00,3417.55,184.36,3233.19,60.10,1.80,7.93,114.52
2026-03-06T12:50:00,3409.80,185.44,3224.38,59.93,1.81,9.62,114.08
2026-03-06T12:55:00,3415.29,184.65,3230.63,60.46,1.41,8.93,113.84
2026-03-06T13:00:00,3418.07,182.63,3235.47,61.82,1.57,4.89,114.31
2026-03-06T13:05:00,3399.16,182.77,3216.37,61.85,1.67,4.57,114.68
2026-03-06T13:10:00,3392.19,181.32,3210.86,61.29,1.24,4.47,114.31
2026-03-06T13:15:00,3384.23,177.26,3206.95,58.82,1.01,4.44,112.98
2026-03-06T13:20:00,3381.13,177.86,3203.26,59.64,1.51,4.03,112.71
2026-03-06T13:25:00,3379.42,175.72,3203.73,57.01,2.11,4.74,111.88
2026-03-06T13:30:00,3400.59,179.36,3221.34,57.84,2.20,6.88,112.34
2026-03-06T13:30:00,3372.21,176.87,3195.32,58.26,1.95,3.71,112.93
2026-03-06T13:35:00,3360.64,175.21,3185.42,57.14,1.81,2.57,113.77
2026-03-06T13:35:00,3363.96,175.32,3188.63,56.56,2.12,2.58,114.08
2026-03-06T13:40:00,3367.81,175.47,3192.36,56.36,1.90,2.62,114.57
2026-03-06T15:35:00,3257.05,168.40,3088.65,43.22,0.87,7.84,116.48
2026-03-06T15:40:00,3271.70,163.13,3108.56,38.71,0.82,7.24,116.32
2026-03-06T15:45:00,3277.41,162.53,3114.90,35.63,0.98,8.34,117.59
2026-03-06T15:50:00,3296.26,161.23,3135.02,35.44,1.02,7.41,117.35
2026-03-06T15:55:00,3293.41,156.94,3136.50,33.94,1.32,6.08,115.59
2026-03-06T16:00:00,3289.67,155.85,3133.79,31.91,1.58,6.79,115.58
2026-03-06T16:05:00,3285.73,154.19,3131.53,30.06,1.63,7.57,114.95
2026-03-06T16:10:00,3289.35,153.63,3135.71,28.75,2.10,5.37,117.43
2026-03-06T16:15:00,3292.73,160.71,3132.03,28.15,2.00,6.71,123.83
2026-03-06T16:20:00,3310.62,165.91,3144.75,27.47,2.06,7.84,128.54
2026-03-06T16:25:00,3308.30,164.50,3143.85,26.38,1.66,9.70,126.76
2026-03-06T16:30:00,3340.61,161.74,3178.87,25.47,1.33,7.24,127.71
2026-03-06T16:35:00,3336.82,164.02,3172.81,24.65,1.29,7.23,130.86
2026-03-06T16:40:00,3346.43,162.63,3183.78,23.76,1.83,7.69,129.39
2026-03-06T16:45:00,3345.32,165.78,3179.52,22.61,2.44,11.86,128.87
2026-03-06T16:50:00,3371.03,163.32,3207.70,23.37,2.40,8.12,129.41
2026-03-06T16:55:00,3377.81,166.43,3211.37,25.37,2.34,9.88,128.87
2026-03-06T17:00:00,3380.36,196.98,3183.35,23.08,2.40,43.47,128.15
2026-03-06T17:05:00,3371.41,207.13,3164.29,20.37,1.66,57.27,127.81
2026-03-06T17:10:00,3398.30,205.34,3192.95,19.64,1.32,57.50,126.90
2026-03-06T17:15:00,3404.73,204.72,3200.02,19.11,1.12,57.69,126.81
2026-03-06T17:20:00,3420.13,206.82,3213.30,19.15,1.10,60.18,126.40
2026-03-06T17:25:00,3393.76,206.75,3186.95,19.02,1.10,60.45,126.20
2026-03-06T17:30:00,3429.50,201.93,3227.58,18.57,1.32,55.95,126.07
2026-03-06T17:35:00,3439.53,201.77,3237.77,18.47,1.68,55.02,126.60
2026-03-06T17:40:00,3446.59,204.96,3241.58,17.57,1.88,58.08,127.44
2026-03-06T17:45:00,3447.65,207.61,3240.04,16.00,2.43,62.11,127.08
2026-03-06T17:50:00,3463.10,203.82,3259.28,15.98,2.59,57.58,127.65
2026-03-06T17:55:00,3461.31,199.87,3261.47,15.78,2.57,54.81,126.71
2026-03-06T18:00:00,3483.35,205.12,3278.24,15.14,2.21,60.81,126.98
2026-03-06T18:05:00,3485.70,204.52,3281.21,15.19,1.77,61.16,126.40
2026-03-06T18:10:00,3474.36,205.57,3268.78,15.41,1.36,61.32,127.48
2026-03-06T18:15:00,3470.99,205.51,3265.51,15.21,1.07,61.32,127.89
2026-03-06T18:20:00,3468.44,202.74,3265.69,15.20,0.81,59.30,127.41
2026-03-06T18:25:00,3470.09,203.93,3266.14,15.25,0.72,60.32,127.64
2026-03-06T18:30:00,3450.58,195.87,3254.72,14.80,0.54,53.41,127.10
2026-03-06T18:35:00,3441.70,194.99,3246.76,15.05,0.34,51.92,127.68
2026-03-06T18:40:00,3426.84,195.96,3230.91,15.18,0.28,53.77,126.72
2026-03-06T18:45:00,3405.78,195.77,3209.98,14.90,0.34,54.28,126.23
2026-03-06T18:50:00,3402.97,196.13,3206.83,15.19,0.41,54.08,126.48
2026-03-06T18:55:00,3405.57,195.91,3209.67,15.01,0.41,54.02,126.46
2026-03-06T19:00:00,3420.05,165.23,3254.82,15.19,0.15,30.04,119.76
2026-03-06T19:05:00,3408.85,145.62,3263.20,15.25,0.45,16.38,113.56
2026-03-06T19:10:00,3382.00,148.32,3233.64,15.07,0.64,20.21,112.35
2026-03-06T19:15:00,3382.12,141.77,3240.34,15.20,0.58,14.20,111.76
2026-03-06T19:20:00,3358.52,143.49,3215.05,15.11,0.53,15.32,112.52
2026-03-06T19:25:00,3352.15,142.46,3209.74,15.12,0.52,12.73,114.03
2026-03-06T19:30:00,3358.96,135.87,3223.05,15.23,0.63,6.57,113.45
2026-03-06T19:35:00,3333.77,135.25,3198.54,15.54,0.52,5.84,113.33
2026-03-06T19:40:00,3311.21,134.63,3176.60,15.35,0.65,6.62,112.03
2026-03-06T19:45:00,3301.55,133.72,3167.84,15.36,0.67,6.43,111.21
2026-03-06T19:50:00,3298.60,133.43,3165.16,15.52,0.68,5.11,112.11
2026-03-06T19:55:00,3266.51,135.67,3130.81,15.97,0.70,5.42,113.58
2026-03-06T20:00:00,3249.08,134.29,3114.79,15.22,0.70,7.32,111.02
2026-03-06T20:05:00,3234.53,130.96,3103.59,15.27,0.70,6.61,108.39
2026-03-06T20:10:00,3226.82,129.60,3097.20,14.90,0.70,7.51,106.51
2026-03-06T20:15:00,3191.74,130.37,3061.36,15.35,0.70,5.97,108.33
2026-03-06T20:20:00,3165.00,132.84,3032.15,15.05,0.70,5.22,111.87
2026-03-06T20:25:00,3145.71,134.90,3010.82,14.77,0.47,8.11,111.53
2026-03-06T20:30:00,3133.21,134.35,2998.87,14.68,0.38,9.88,109.38
2026-03-06T20:35:00,3156.13,130.59,3025.54,14.38,0.46,6.45,109.28
2026-03-06T20:40:00,3138.98,130.14,3008.83,14.71,0.65,4.76,110.03
2026-03-06T20:45:00,3130.28,130.99,2999.28,14.91,0.62,4.69,110.87
2026-03-06T20:50:00,3122.61,132.22,2990.36,15.09,0.70,4.46,111.96
2026-03-06T20:55:00,3100.59,130.48,2970.11,15.27,0.70,4.24,110.28
2026-03-06T21:00:00,3074.75,132.72,2942.02,15.35,0.70,6.90,109.77
2026-03-06T21:05:00,3053.43,134.76,2918.68,15.59,0.70,8.50,109.96
2026-03-06T21:10:00,3030.31,136.46,2893.84,15.84,0.70,8.35,111.57
2026-03-06T21:15:00,3014.92,132.71,2882.22,15.67,0.70,5.52,110.81
2026-03-06T21:20:00,3004.77,131.02,2873.71,15.45,0.70,5.05,109.83
2026-03-06T21:25:00,2998.95,130.07,2868.86,15.23,0.70,5.19,108.95
2026-03-06T21:30:00,2964.63,130.07,2834.51,15.43,0.69,3.49,110.45
2026-03-06T21:35:00,2953.98,131.40,2822.54,15.33,0.67,4.45,110.91
2026-03-06T21:40:00,2934.87,132.00,2802.85,15.24,0.70,5.63,110.43
2026-03-06T21:45:00,2931.70,128.01,2803.66,15.17,0.70,4.10,108.02
2026-03-06T21:50:00,2927.99,127.95,2800.04,15.51,0.70,3.35,108.40
2026-03-06T21:55:00,2915.84,127.25,2788.55,15.41,0.70,3.31,107.84
2026-03-06T22:00:00,2898.80,129.59,2769.20,15.57,0.70,4.71,108.63
2026-03-06T22:05:00,2896.97,132.45,2764.49,15.81,0.70,6.56,109.35
2026-03-06T22:10:00,2863.59,131.35,2732.21,15.79,0.70,6.21,108.67
2026-03-06T22:15:00,2835.94,131.13,2704.82,15.71,0.70,5.69,109.03
2026-03-06T22:20:00,2821.93,130.41,2691.53,15.29,0.70,5.14,109.30
2026-03-06T22:25:00,2810.99,130.97,2679.96,14.97,0.65,6.03,109.26
2026-03-06T22:30:00,2788.61,129.65,2658.99,15.01,0.67,4.51,109.45
2026-03-06T22:35:00,2776.11,130.43,2645.64,14.80,0.70,4.20,110.72
2026-03-06T22:40:00,2755.81,129.30,2626.48,14.94,0.70,3.50,110.15
2026-03-06T22:45:00,2734.39,127.55,2606.82,15.13,0.70,3.67,108.05
2026-03-06T22:50:00,2720.40,127.29,2593.11,14.69,0.70,4.43,107.48
2026-03-06T22:55:00,2706.16,128.73,2577.44,14.81,0.70,4.58,108.63
2026-03-06T23:00:00,2700.39,121.67,2578.66,15.00,0.70,6.13,99.84
2026-03-06T23:05:00,2674.09,118.97,2555.15,15.25,0.70,6.46,96.53
2026-03-06T23:10:00,2653.93,116.16,2537.80,15.24,0.70,3.76,96.42
2026-03-06T23:15:00,2649.52,117.92,2531.63,15.57,0.70,4.78,96.84
2026-03-06T23:20:00,2634.16,119.04,2515.14,15.76,0.70,5.30,97.29
2026-03-06T23:25:00,2630.49,120.61,2509.87,15.71,0.70,6.21,97.97
2026-03-06T23:30:00,2600.25,118.69,2481.57,15.89,0.70,4.31,97.75
2026-03-06T23:35:00,2585.04,118.41,2466.61,15.92,0.70,3.95,97.85
2026-03-06T23:40:00,2574.25,120.52,2453.72,15.54,0.70,6.20,98.10
2026-03-06T23:45:00,2565.73,118.99,2446.69,15.49,0.70,5.36,97.44
2026-03-06T23:50:00,2563.38,119.28,2444.08,15.35,0.70,5.60,97.64
2026-03-06T23:55:00,2564.93,118.68,2446.26,15.33,0.70,5.88,96.85
2026-03-07T00:00:00,2569.75,121.28,2448.45,15.05,0.70,9.06,96.50
2026-03-07T00:05:00,2580.66,123.22,2457.45,15.22,0.70,9.99,97.30
2026-03-07T00:10:00,2601.11,117.08,2484.04,15.57,0.70,3.37,97.41
2026-03-07T00:15:00,2601.34,115.89,2485.43,15.58,0.70,2.65,96.91
2026-03-07T00:20:00,2595.77,115.19,2480.58,15.66,0.68,2.75,96.08
2026-03-07T00:25:00,2584.71,117.17,2467.55,15.95,0.70,3.19,97.35
2026-03-07T00:30:00,2618.51,118.74,2499.78,15.91,0.70,4.29,97.83
2026-03-07T00:35:00,2650.32,117.98,2532.37,16.10,0.70,4.85,96.33
2026-03-07T00:40:00,2668.75,116.18,2552.56,15.94,0.70,3.97,95.56
2026-03-07T00:45:00,2668.27,117.57,2550.70,16.24,0.70,3.47,97.16
2026-03-07T00:50:00,2663.51,117.69,2545.83,16.00,0.70,3.51,97.52
2026-03-07T00:55:00,2660.77,118.32,2542.47,15.71,0.70,3.72,98.22
2026-03-07T01:00:00,2668.11,122.85,2545.26,16.61,0.70,7.45,98.07
2026-03-07T01:05:00,2665.11,122.26,2542.85,16.01,0.70,7.83,97.73
2026-03-07T01:10:00,2666.06,123.34,2542.73,17.44,0.70,8.42,96.84
2026-03-07T01:15:00,2660.04,125.20,2534.82,19.12,0.70,9.10,96.30
2026-03-07T01:20:00,2651.68,127.83,2523.84,20.37,0.70,10.03,96.76
2026-03-07T01:25:00,2642.28,128.48,2513.79,21.68,0.70,9.63,96.45
2026-03-07T01:30:00,2637.98,126.06,2511.95,22.29,0.70,6.37,96.70
2026-03-07T01:35:00,2623.02,120.43,2502.58,16.95,0.70,5.72,97.06
2026-03-07T01:40:00,2612.04,117.89,2494.14,15.24,0.70,5.94,96.00
2026-03-07T01:45:00,2609.59,121.84,2487.74,15.23,0.69,10.41,95.52
2026-03-07T01:50:00,2625.02,137.23,2487.78,15.02,0.70,25.16,96.37
2026-03-07T01:55:00,2627.35,140.29,2487.04,15.15,0.70,26.95,97.44
2026-03-07T02:00:00,2585.30,119.90,2465.39,15.66,0.67,5.36,98.10
2026-03-07T02:05:00,2578.92,117.75,2461.18,15.46,0.70,4.42,97.18
2026-03-07T02:10:00,2571.91,116.47,2455.43,15.08,0.70,5.67,95.01
2026-03-07T02:15:00,2561.38,117.05,2444.32,15.19,0.70,4.26,96.90
2026-03-07T02:20:00,2554.09,130.03,2424.06,15.31,0.70,17.97,96.63
2026-03-07T02:25:00,2551.24,133.54,2417.69,15.28,0.59,22.36,95.31
2026-03-07T02:30:00,2543.52,115.87,2427.67,15.31,0.66,3.22,96.74
2026-03-07T02:35:00,2541.80,113.83,2427.98,14.86,0.56,3.46,94.91
2026-03-07T02:40:00,2530.82,111.58,2419.24,14.35,0.65,3.19,93.45
2026-03-07T02:45:00,2520.98,112.43,2408.55,13.58,0.53,3.53,94.77
2026-03-07T02:50:00,2511.27,114.43,2396.84,13.00,0.66,3.54,97.25
2026-03-07T02:55:00,2504.96,113.77,2391.18,12.67,0.60,3.49,97.01
2026-03-07T03:00:00,2501.00,116.38,2384.63,12.56,0.60,6.09,97.17
2026-03-07T03:05:00,2497.64,116.20,2381.44,12.35,0.50,6.44,96.89
2026-03-07T03:10:00,2496.60,115.28,2381.30,12.10,0.63,6.50,95.98
2026-03-07T03:15:00,2488.55,115.30,2373.27,11.79,0.44,6.52,96.51
2026-03-07T03:20:00,2482.87,113.80,2369.07,11.78,0.39,6.30,95.32
2026-03-07T03:25:00,2475.65,113.28,2362.39,12.03,0.59,5.10,95.51
2026-03-07T03:30:00,2481.49,114.42,2367.08,11.92,0.50,5.61,96.40
2026-03-07T03:35:00,2476.94,114.64,2362.21,12.02,0.50,5.36,96.72
