ValueDate,5 Min Ave,Amps,MVAr,MW,Volts
2026-03-01T08:55:00+00:00,58.667,57.719,-0.296,-1.147,11.4
2026-03-01T09:00:00+00:00,57.993,58.93,-0.3,-1.197,11.4
2026-03-01T09:05:00+00:00,56.659,54.566,-0.3,-1.102,11.4
2026-03-01T09:10:00+00:00,54.29,54.098,-0.3,-1.079,11.4
2026-03-01T09:15:00+00:00,55.182,56.133,-0.282,-1.107,11.36
2026-03-01T09:20:00+00:00,53.478,50.732,-0.307,-0.989,11.307
2026-03-01T09:25:00+00:00,50.612,51.035,-0.316,-1.001,11.319
2026-03-01T09:30:00+00:00,51.394,52.044,-0.328,-1.033,11.322
2026-03-01T09:35:00+00:00,50.203,48.574,-0.307,-0.982,11.3
2026-03-01T09:40:00+00:00,48.994,49.716,-0.292,-0.992,11.3
2026-03-01T09:45:00+00:00,52.507,55.493,-0.234,-1.104,11.266
2026-03-01T09:50:00+00:00,57.51,59.296,-0.213,-1.186,11.225
2026-03-01T09:55:00+00:00,61.802,64.239,-0.205,-1.274,11.2
2026-03-01T10:00:00+00:00,64.726,65.376,-0.21,-1.339,11.19
2026-03-01T10:05:00+00:00,67.588,70.02,-0.265,-1.413,11.355
2026-03-01T10:10:00+00:00,68.713,67.54,-0.3,-1.357,11.4
2026-03-01T10:15:00+00:00,69.213,71.196,-0.273,-1.419,11.4
2026-03-01T10:20:00+00:00,72.531,73.946,-0.315,-1.464,11.4
2026-03-01T10:25:00+00:00,74.609,75.213,-0.25,-1.544,11.4
2026-03-01T10:30:00+00:00,72.097,68.82,-0.229,-1.443,11.457
2026-03-01T10:35:00+00:00,64.31,59.943,-0.228,-1.206,11.382
2026-03-01T10:40:00+00:00,52.435,45.073,-0.293,-0.865,11.3
2026-03-01T10:45:00+00:00,45.15,45.371,-0.272,-0.88,11.3
2026-03-01T10:50:00+00:00,46.647,48.045,-0.287,-0.96,11.3
2026-03-01T10:55:00+00:00,46.507,44.966,-0.272,-0.896,11.3
2026-03-01T11:00:00+00:00,44.158,43.645,-0.279,-0.858,11.289
2026-03-01T11:05:00+00:00,45.315,47.101,-0.285,-0.933,11.307
2026-03-01T11:10:00+00:00,47.859,48.48,-0.3,-0.929,11.4
2026-03-01T11:15:00+00:00,48.78,49.028,-0.285,-0.978,11.4
2026-03-01T11:20:00+00:00,48.853,48.617,-0.303,-0.921,11.4
2026-03-01T11:25:00+00:00,51.763,54.53,-0.298,-1.078,11.4
2026-03-01T11:30:00+00:00,56.106,57.368,-0.253,-1.145,11.416
2026-03-01T11:35:00+00:00,58.652,59.864,-0.2,-1.185,11.41
2026-03-01T11:40:00+00:00,53.263,46.373,-0.198,-0.915,11.4
2026-03-01T11:45:00+00:00,37.087,28.017,-0.284,-0.478,11.4
2026-03-01T11:50:00+00:00,25.793,23.802,-0.292,-0.362,11.431
2026-03-01T11:55:00+00:00,21.963,20.15,-0.298,-0.218,11.3
2026-03-01T12:00:00+00:00,20.756,22.093,-0.3,-0.172,11.3
2026-03-01T12:05:00+00:00,22.688,24.016,-0.329,-0.24,11.3
2026-03-01T12:10:00+00:00,23.767,23.873,-0.32,-0.274,11.3
2026-03-01T12:15:00+00:00,21.249,18.621,-0.28,-0.143,11.3
2026-03-01T12:20:00+00:00,18.684,18.545,-0.287,0.004,11.3
2026-03-01T12:25:00+00:00,19.553,20.591,-0.312,0.047,11.3
2026-03-01T12:30:00+00:00,20.894,21.25,-0.308,-0.089,11.3
2026-03-01T12:35:00+00:00,20.575,20.151,-0.274,-0.214,11.3
2026-03-01T12:40:00+00:00,24.409,28.799,-0.288,-0.524,11.261
2026-03-01T12:45:00+00:00,33.752,38.554,-0.3,-0.788,11.227
2026-03-01T12:50:00+00:00,42.667,46.972,-0.266,-0.943,11.2
2026-03-01T12:55:00+00:00,55.83,64.908,-0.251,-1.306,11.2
2026-03-01T13:00:00+00:00,62.954,60.969,-0.283,-1.246,11.2
2026-03-01T13:05:00+00:00,62.268,63.491,-0.297,-1.27,11.212
2026-03-01T13:10:00+00:00,58.338,53.539,-0.325,-1.023,11.272
2026-03-01T13:15:00+00:00,47.809,42.484,-0.386,-0.757,11.3
2026-03-01T13:20:00+00:00,35.687,28.428,-0.409,-0.399,11.21
2026-03-01T13:25:00+00:00,26.374,24.036,-0.391,-0.196,11.2
2026-03-01T13:30:00+00:00,23.902,23.781,-0.389,-0.232,11.2
2026-03-01T13:35:00+00:00,23.833,24.136,-0.344,-0.287,11.233
2026-03-01T13:40:00+00:00,29.113,34.54,-0.36,-0.603,11.212
2026-03-01T13:45:00+00:00,33.021,31.658,-0.395,-0.508,11.245
2026-03-01T13:50:00+00:00,28.548,25.395,-0.344,-0.301,11.3
2026-03-01T13:55:00+00:00,28.393,31.509,-0.349,-0.529,11.277
2026-03-01T14:00:00+00:00,28.022,24.583,-0.399,-0.264,11.3
2026-03-01T14:05:00+00:00,24.32,24.078,-0.413,-0.01,11.3
2026-03-01T14:10:00+00:00,24.05,23.867,-0.404,-0.007,11.276
2026-03-01T14:15:00+00:00,25.954,28.074,-0.385,-0.304,11.2
2026-03-01T14:20:00+00:00,32.276,36.574,-0.4,-0.602,11.171
2026-03-01T14:25:00+00:00,39.437,42.297,-0.356,-0.748,11.195
2026-03-01T14:30:00+00:00,44.292,46.326,-0.405,-0.806,11.153
2026-03-01T14:35:00+00:00,40.56,34.325,-0.399,-0.539,11.196
2026-03-01T14:40:00+00:00,32.398,30.22,-0.391,-0.433,11.265
2026-03-01T14:45:00+00:00,31.021,31.87,-0.386,-0.528,11.3
2026-03-01T14:50:00+00:00,30.387,28.966,-0.397,-0.401,11.3
2026-03-01T14:55:00+00:00,27.96,27.294,-0.394,-0.317,11.3
2026-03-01T15:00:00+00:00,28.696,30.646,-0.393,-0.405,11.231
2026-03-01T15:05:00+00:00,33.113,36.055,-0.467,-0.521,11.169
2026-03-01T15:10:00+00:00,40.153,44.5,-0.451,-0.777,11.271
2026-03-01T15:15:00+00:00,45.521,46.55,-0.418,-0.869,11.237
2026-03-01T15:20:00+00:00,47.028,47.45,-0.437,-0.863,11.2
2026-03-01T15:25:00+00:00,48.373,48.934,-0.413,-0.887,11.251
2026-03-01T15:30:00+00:00,46.963,44.679,-0.435,-0.768,11.3
2026-03-01T15:35:00+00:00,45.209,45.733,-0.394,-0.81,11.3
2026-03-01T15:40:00+00:00,47.974,50.307,-0.354,-0.933,11.265
2026-03-01T15:45:00+00:00,51.532,52.859,-0.407,-0.955,11.2
2026-03-01T15:50:00+00:00,54.92,56.971,-0.387,-1.079,11.2
2026-03-01T15:55:00+00:00,63.453,70.285,-0.396,-1.364,11.175
2026-03-01T16:00:00+00:00,71.464,72.847,-0.438,-1.396,11.253
2026-03-01T16:05:00+00:00,75.183,77.8,-0.431,-1.505,11.191
2026-03-01T16:10:00+00:00,72.151,66.818,-0.458,-1.262,11.25
2026-03-01T16:15:00+00:00,66.353,65.865,-0.449,-1.233,11.102
2026-03-01T16:20:00+00:00,67.45,68.917,-0.434,-1.301,11.19
2026-03-01T16:25:00+00:00,68.62,68.549,-0.439,-1.29,11.212
2026-03-01T16:30:00+00:00,70.208,72.349,-0.455,-1.373,11.3
2026-03-01T16:35:00+00:00,71.23,70.205,-0.398,-1.367,11.3
2026-03-01T16:40:00+00:00,73.006,75.767,-0.392,-1.451,11.3
2026-03-01T16:45:00+00:00,78.856,81.879,-0.4,-1.599,11.3
2026-03-01T16:50:00+00:00,84.19,86.145,-0.4,-1.696,11.257
2026-03-01T16:55:00+00:00,87.699,89.088,-0.413,-1.741,11.239
2026-03-01T17:00:00+00:00,88.442,87.844,-0.4,-1.701,11.252
2026-03-01T17:05:00+00:00,87.784,87.36,-0.4,-1.694,11.219
2026-03-01T17:10:00+00:00,88.443,89.196,-0.406,-1.733,11.3
2026-03-01T17:15:00+00:00,89.892,90.451,-0.414,-1.77,11.271
2026-03-01T17:20:00+00:00,90.814,90.548,-0.421,-1.751,11.253
2026-03-01T17:25:00+00:00,90.77,90.668,-0.395,-1.782,11.244
2026-03-01T17:30:00+00:00,91.239,91.933,-0.4,-1.808,11.217
2026-03-01T17:35:00+00:00,92.691,93.436,-0.394,-1.817,11.235
2026-03-01T17:40:00+00:00,94.472,95.378,-0.389,-1.885,11.373
2026-03-01T17:45:00+00:00,97.163,98.552,-0.398,-1.91,11.391
2026-03-01T17:50:00+00:00,102.78,106.995,-0.318,-2.099,11.272
2026-03-01T17:55:00+00:00,105.93,105.245,-0.306,-2.067,11.2
2026-03-01T18:00:00+00:00,104.226,103.311,-0.334,-2.035,11.203
2026-03-01T18:05:00+00:00,102.743,102.363,-0.324,-2.012,11.293
2026-03-01T18:10:00+00:00,95.663,88.982,-0.307,-1.788,11.21
2026-03-01T18:15:00+00:00,90.186,90.912,-0.3,-1.812,11.2
2026-03-01T18:20:00+00:00,91.103,90.998,-0.3,-1.821,11.2
2026-03-01T18:25:00+00:00,91.74,92.451,-0.294,-1.828,11.212
2026-03-01T18:30:00+00:00,89.596,86.624,-0.318,-1.735,11.3
2026-03-01T18:35:00+00:00,87.094,87.72,-0.293,-1.767,11.227
2026-03-01T18:40:00+00:00,87.765,87.827,-0.273,-1.791,11.2
2026-03-01T18:45:00+00:00,86.946,86.315,-0.302,-1.72,11.2
2026-03-01T18:50:00+00:00,85.754,85.506,-0.268,-1.718,11.2
2026-03-01T18:55:00+00:00,85.862,85.92,-0.247,-1.739,11.223
2026-03-01T19:00:00+00:00,86.431,86.764,-0.241,-1.748,11.2
2026-03-01T19:05:00+00:00,87.111,87.546,-0.266,-1.746,11.174
2026-03-01T19:10:00+00:00,87.946,88.191,-0.265,-1.756,11.192
2026-03-01T19:15:00+00:00,89.533,90.947,-0.283,-1.829,11.385
2026-03-01T19:20:00+00:00,92.381,94.004,-0.297,-1.901,11.423
2026-03-01T19:25:00+00:00,91.334,88.544,-0.253,-1.765,11.312
2026-03-01T19:30:00+00:00,86.743,85.096,-0.219,-1.743,11.3
2026-03-01T19:35:00+00:00,83.581,82.484,-0.257,-1.718,11.351
2026-03-01T19:40:00+00:00,80.704,79.364,-0.217,-1.63,11.336
2026-03-01T19:45:00+00:00,79.494,79.961,-0.218,-1.625,11.176
2026-03-01T19:50:00+00:00,78.896,77.922,-0.207,-1.547,11.193
2026-03-01T19:55:00+00:00,76.846,75.986,-0.179,-1.534,11.191
2026-03-01T20:00:00+00:00,74.897,74.054,-0.207,-1.521,11.271
2026-03-01T20:05:00+00:00,74.46,74.992,-0.21,-1.539,11.387
2026-03-01T20:10:00+00:00,74.638,74.136,-0.239,-1.516,11.426
2026-03-01T20:15:00+00:00,73.38,72.433,-0.237,-1.475,11.387
2026-03-01T20:20:00+00:00,74.327,76.261,-0.272,-1.539,11.359
2026-03-01T20:25:00+00:00,76.233,76.62,-0.25,-1.517,11.316
2026-03-01T20:30:00+00:00,74.585,73.055,-0.293,-1.46,11.359
2026-03-01T20:35:00+00:00,72.637,72.408,-0.253,-1.451,11.383
2026-03-01T20:40:00+00:00,71.084,69.788,-0.246,-1.414,11.394
2026-03-01T20:45:00+00:00,69.8,69.725,-0.268,-1.386,11.377
2026-03-01T20:50:00+00:00,69.276,68.473,-0.3,-1.354,11.309
2026-03-01T20:55:00+00:00,67.451,66.154,-0.264,-1.336,11.398
2026-03-01T21:00:00+00:00,65.903,65.944,-0.295,-1.304,11.315
2026-03-01T21:05:00+00:00,66.687,67.689,-0.273,-1.347,11.235
2026-03-01T21:10:00+00:00,65.728,63.933,-0.233,-1.303,11.3
2026-03-01T21:15:00+00:00,62.419,61.342,-0.216,-1.23,11.3
2026-03-01T21:20:00+00:00,61.117,61.29,-0.225,-1.219,11.3
2026-03-01T21:25:00+00:00,60.44,59.627,-0.205,-1.223,11.302
2026-03-01T21:30:00+00:00,60.903,61.882,-0.2,-1.248,11.367
2026-03-01T21:35:00+00:00,60.849,59.399,-0.2,-1.194,11.392
2026-03-01T21:40:00+00:00,59.979,60.209,-0.2,-1.205,11.387
2026-03-01T21:45:00+00:00,58.847,57.851,-0.208,-1.159,11.3
2026-03-01T21:50:00+00:00,57.845,58.292,-0.207,-1.165,11.3
2026-03-01T21:55:00+00:00,57.115,55.95,-0.2,-1.133,11.3
2026-03-01T22:00:00+00:00,56.788,57.823,-0.2,-1.158,11.3
2026-03-01T22:05:00+00:00,55.58,53.358,-0.231,-1.042,11.291
2026-03-01T22:10:00+00:00,53.235,53.215,-0.2,-1.054,11.3
2026-03-01T22:15:00+00:00,52.13,51.174,-0.206,-1.008,11.3
2026-03-01T22:20:00+00:00,51.264,51.54,-0.2,-0.997,11.3
2026-03-01T22:25:00+00:00,49.721,47.891,-0.224,-0.923,11.342
2026-03-01T22:30:00+00:00,48.707,49.323,-0.2,-0.946,11.274
2026-03-01T22:35:00+00:00,48.021,46.69,-0.2,-0.898,11.227
2026-03-01T22:40:00+00:00,45.332,44.323,-0.24,-0.862,11.228
2026-03-01T22:45:00+00:00,45.317,46.343,-0.248,-0.904,11.3
2026-03-01T22:50:00+00:00,46.287,46.071,-0.216,-0.894,11.359
2026-03-01T22:55:00+00:00,44.256,42.804,-0.266,-0.79,11.4
2026-03-01T23:00:00+00:00,41.382,40.412,-0.279,-0.78,11.409
2026-03-01T23:05:00+00:00,41.137,42.107,-0.2,-0.843,11.378
2026-03-01T23:10:00+00:00,40.996,39.97,-0.216,-0.797,11.4
2026-03-01T23:15:00+00:00,39.554,39.115,-0.188,-0.794,11.4
2026-03-01T23:20:00+00:00,39.892,40.664,-0.228,-0.796,11.4
2026-03-01T23:25:00+00:00,39.909,39.115,-0.239,-0.766,11.4
2026-03-01T23:30:00+00:00,38.41,37.596,-0.222,-0.726,11.396
2026-03-01T23:35:00+00:00,36.417,34.764,-0.207,-0.672,11.36
2026-03-01T23:40:00+00:00,35.676,36.183,-0.223,-0.653,11.33
2026-03-01T23:45:00+00:00,36.365,36.392,-0.197,-0.714,11.349
2026-03-01T23:50:00+00:00,37.16,37.643,-0.203,-0.727,11.373
2026-03-01T23:55:00+00:00,38.179,38.606,-0.232,-0.711,11.369
2026-03-02T00:00:00+00:00,37.694,36.665,-0.223,-0.695,11.4
2026-03-02T00:05:00+00:00,38.527,40.408,-0.245,-0.736,11.387
2026-03-02T00:10:00+00:00,40.119,40.02,-0.287,-0.709,11.357
2026-03-02T00:15:00+00:00,38.6,37.237,-0.21,-0.679,11.3
2026-03-02T00:20:00+00:00,37.645,37.941,-0.272,-0.678,11.3
2026-03-02T00:25:00+00:00,38.707,39.227,-0.252,-0.7,11.355
2026-03-02T00:30:00+00:00,38.922,38.799,-0.219,-0.698,11.359
2026-03-02T00:35:00+00:00,39.338,40.567,-0.201,-0.715,11.3
2026-03-02T00:40:00+00:00,41.728,43.571,-0.21,-0.796,11.223
2026-03-02T00:45:00+00:00,44.464,45.791,-0.22,-0.842,11.2
2026-03-02T00:50:00+00:00,46.966,48.461,-0.214,-0.896,11.2
2026-03-02T00:55:00+00:00,49.371,50.564,-0.228,-0.926,11.2
2026-03-02T01:00:00+00:00,49.512,48.941,-0.24,-0.906,11.226
2026-03-02T01:05:00+00:00,47.941,47.544,-0.253,-0.889,11.2
2026-03-02T01:10:00+00:00,47.466,47.665,-0.247,-0.901,11.209
2026-03-02T01:15:00+00:00,49.245,50.97,-0.24,-0.934,11.2
2026-03-02T01:20:00+00:00,50.638,49.925,-0.267,-0.916,11.2
2026-03-02T01:25:00+00:00,50.794,51.301,-0.209,-0.946,11.254
2026-03-02T01:30:00+00:00,51.07,50.908,-0.22,-0.94,11.3
2026-03-02T01:35:00+00:00,50.143,49.55,-0.196,-0.922,11.3
2026-03-02T01:40:00+00:00,49.878,50.063,-0.21,-0.937,11.3
2026-03-02T01:45:00+00:00,49.475,48.522,-0.2,-0.906,11.3
2026-03-02T01:50:00+00:00,49.556,50.355,-0.198,-0.963,11.3
2026-03-02T01:55:00+00:00,51.06,51.507,-0.2,-0.968,11.3
2026-03-02T02:00:00+00:00,50.761,49.845,-0.219,-0.936,11.3
2026-03-02T02:05:00+00:00,49.654,49.52,-0.195,-0.961,11.3
2026-03-02T02:10:00+00:00,49.68,50.221,-0.181,-0.968,11.3
2026-03-02T02:15:00+00:00,50.808,51.733,-0.174,-1.003,11.3
2026-03-02T02:20:00+00:00,51.419,51.45,-0.2,-1.005,11.3
2026-03-02T02:25:00+00:00,51.578,51.895,-0.188,-1.008,11.311
2026-03-02T02:30:00+00:00,51.457,51.131,-0.179,-1.001,11.338
2026-03-02T02:35:00+00:00,49.947,49.3,-0.11,-0.973,11.345
2026-03-02T02:40:00+00:00,47.584,46.166,-0.122,-0.906,11.353
2026-03-02T02:45:00+00:00,44.835,43.883,-0.145,-0.861,11.385
2026-03-02T02:50:00+00:00,42.728,42.223,-0.149,-0.828,11.395
2026-03-02T02:55:00+00:00,42.839,43.832,-0.148,-0.854,11.4
2026-03-02T03:00:00+00:00,43.668,43.794,-0.172,-0.848,11.4
2026-03-02T03:05:00+00:00,43.961,44.417,-0.134,-0.88,11.4
2026-03-02T03:10:00+00:00,43.428,42.292,-0.177,-0.847,11.4
2026-03-02T03:15:00+00:00,42.632,43.352,-0.177,-0.856,11.4
2026-03-02T03:20:00+00:00,43.391,43.878,-0.174,-0.876,11.4
2026-03-02T03:25:00+00:00,42.371,40.747,-0.174,-0.803,11.4
2026-03-02T03:30:00+00:00,41.9,43.024,-0.165,-0.854,11.4
2026-03-02T03:35:00+00:00,42.559,42.021,-0.116,-0.851,11.4
2026-03-02T03:40:00+00:00,41.226,40.774,-0.106,-0.829,11.4
2026-03-02T03:45:00+00:00,39.742,38.654,-0.116,-0.792,11.4
2026-03-02T03:50:00+00:00,38.654,38.409,-0.185,-0.76,11.389
2026-03-02T03:55:00+00:00,40.669,42.926,-0.176,-0.853,11.4
2026-03-02T04:00:00+00:00,42.524,42.323,-0.164,-0.829,11.4
2026-03-02T04:05:00+00:00,43.559,45.174,-0.141,-0.902,11.4
2026-03-02T04:10:00+00:00,44.559,44.111,-0.156,-0.85,11.4
2026-03-02T04:15:00+00:00,43.719,43.349,-0.129,-0.867,11.4
2026-03-02T04:20:00+00:00,46.068,48.527,-0.176,-0.956,11.4
2026-03-02T04:25:00+00:00,49.834,50.925,-0.2,-0.99,11.4
2026-03-02T04:30:00+00:00,50.655,50.334,-0.175,-0.984,11.347
2026-03-02T04:35:00+00:00,48.38,46.358,-0.164,-0.912,11.274
2026-03-02T04:40:00+00:00,46.976,47.843,-0.148,-0.921,11.3
2026-03-02T04:45:00+00:00,50.516,53.561,-0.168,-1.038,11.343
2026-03-02T04:50:00+00:00,53.484,53.731,-0.158,-1.031,11.325
2026-03-02T04:55:00+00:00,52.94,52.357,-0.155,-1.027,11.33
2026-03-02T05:00:00+00:00,51.186,50.394,-0.178,-0.992,11.302
2026-03-02T05:05:00+00:00,51.282,52.881,-0.176,-1.056,11.3
2026-03-02T05:10:00+00:00,53.492,54.619,-0.224,-1.047,11.3
2026-03-02T05:15:00+00:00,54.794,55.566,-0.171,-1.089,11.3
2026-03-02T05:20:00+00:00,56.156,56.834,-0.176,-1.124,11.3
2026-03-02T05:25:00+00:00,57.756,58.503,-0.202,-1.159,11.3
2026-03-02T05:30:00+00:00,59.571,60.403,-0.209,-1.176,11.3
2026-03-02T05:35:00+00:00,59.923,59.35,-0.19,-1.177,11.306
2026-03-02T05:40:00+00:00,59.134,59.005,-0.189,-1.161,11.3
2026-03-02T05:45:00+00:00,59.89,60.74,-0.215,-1.173,11.275
2026-03-02T05:50:00+00:00,60.733,60.824,-0.278,-1.144,11.218
2026-03-02T05:55:00+00:00,61.341,61.792,-0.235,-1.19,11.225
2026-03-02T06:00:00+00:00,64.025,66.174,-0.218,-1.297,11.281
2026-03-02T06:05:00+00:00,65.655,65.224,-0.205,-1.27,11.236
2026-03-02T06:10:00+00:00,66.469,68.069,-0.2,-1.315,11.214
2026-03-02T06:15:00+00:00,68.59,69.328,-0.2,-1.368,11.28
2026-03-02T06:20:00+00:00,69.992,70.572,-0.213,-1.379,11.3
2026-03-02T06:25:00+00:00,71.208,72.051,-0.207,-1.411,11.243
2026-03-02T06:30:00+00:00,70.878,69.893,-0.245,-1.382,11.18
2026-03-02T06:35:00+00:00,70.048,70.401,-0.155,-1.375,11.156
2026-03-02T06:40:00+00:00,72.138,74.307,-0.197,-1.44,11.185
2026-03-02T06:45:00+00:00,74.38,74.838,-0.212,-1.464,11.3
2026-03-02T06:50:00+00:00,74.814,75.19,-0.224,-1.495,11.3
2026-03-02T06:55:00+00:00,76.347,78.151,-0.234,-1.52,11.354
2026-03-02T07:00:00+00:00,80.894,84.294,-0.246,-1.661,11.4
2026-03-02T07:05:00+00:00,85.8,87.516,-0.217,-1.745,11.353
2026-03-02T07:10:00+00:00,93.021,98.945,-0.261,-2.012,11.387
2026-03-02T07:15:00+00:00,99.835,101.111,-0.295,-2.072,11.4
2026-03-02T07:20:00+00:00,98.337,96.022,-0.263,-1.965,11.393
2026-03-02T07:25:00+00:00,91.412,86.976,-0.315,-1.779,11.4
2026-03-02T07:30:00+00:00,88.286,89.492,-0.328,-1.813,11.4
2026-03-02T07:35:00+00:00,89.153,88.703,-0.318,-1.774,11.4
2026-03-02T07:40:00+00:00,87.861,86.797,-0.335,-1.725,11.4
2026-03-02T07:45:00+00:00,85.073,83.417,-0.305,-1.696,11.4
2026-03-02T07:50:00+00:00,85.107,87.264,-0.308,-1.764,11.4
2026-03-02T07:55:00+00:00,86.358,85.451,-0.342,-1.684,11.4
2026-03-02T08:00:00+00:00,84.742,83.518,-0.308,-1.67,11.4
2026-03-02T08:05:00+00:00,82.3,80.645,-0.323,-1.598,11.394
2026-03-02T08:10:00+00:00,82.38,84.144,-0.347,-1.626,11.364
2026-03-02T08:15:00+00:00,84.214,84.403,-0.308,-1.645,11.348
2026-03-02T08:20:00+00:00,85.303,86.178,-0.311,-1.672,11.33
2026-03-02T08:25:00+00:00,87.912,89.246,-0.367,-1.721,11.358
2026-03-02T08:30:00+00:00,87.769,85.786,-0.369,-1.699,11.394
2026-03-02T08:35:00+00:00,83.956,81.995,-0.354,-1.615,11.391
2026-03-02T08:40:00+00:00,81.572,81.021,-0.364,-1.608,11.4
2026-03-02T08:45:00+00:00,81.922,83.172,-0.391,-1.612,11.4
2026-03-02T08:50:00+00:00,83.669,84.702,-0.421,-1.659,11.4
2026-03-02T08:55:00+00:00,84.436,84.619,-0.398,-1.652,11.4
2026-03-02T09:00:00+00:00,83.393,82.447,-0.505,-1.566,11.4
2026-03-02T09:05:00+00:00,80.228,78.495,-0.621,-1.408,11.4
2026-03-02T09:10:00+00:00,67.701,57.011,-0.5,-1.016,11.4
2026-03-02T09:15:00+00:00,57.399,57.395,-0.501,-1.027,11.42
2026-03-02T09:20:00+00:00,56.516,55.501,-0.512,-0.99,11.4
2026-03-02T09:25:00+00:00,53.428,51.366,-0.5,-0.89,11.4
2026-03-02T09:30:00+00:00,49.504,47.49,-0.488,-0.836,11.401
2026-03-02T09:35:00+00:00,45.132,42.578,-0.402,-0.755,11.291
2026-03-02T09:40:00+00:00,43.093,43.566,-0.475,-0.712,11.203
2026-03-02T09:45:00+00:00,40.384,36.924,-0.43,-0.582,11.237
2026-03-02T09:50:00+00:00,36.54,36.004,-0.418,-0.585,11.206
2026-03-02T09:55:00+00:00,36.165,36.232,-0.403,-0.602,11.208
2026-03-02T10:00:00+00:00,36.382,36.604,-0.405,-0.579,11.24
2026-03-02T10:05:00+00:00,34.658,33.056,-0.395,-0.521,11.237
2026-03-02T10:10:00+00:00,30.164,27.553,-0.407,-0.317,11.279
2026-03-02T10:15:00+00:00,26.644,26.207,-0.41,-0.237,11.3
2026-03-02T10:20:00+00:00,27.749,29.954,-0.412,-0.345,11.291
2026-03-02T10:25:00+00:00,29.422,29.448,-0.418,-0.383,11.3
2026-03-02T10:30:00+00:00,28.738,28.527,-0.386,-0.38,11.3
2026-03-02T10:35:00+00:00,27.647,26.766,-0.388,-0.348,11.282
2026-03-02T10:40:00+00:00,28.746,30.619,-0.4,-0.44,11.256
2026-03-02T10:45:00+00:00,32.343,34.357,-0.4,-0.517,11.263
2026-03-02T10:50:00+00:00,34.577,34.814,-0.402,-0.52,11.295
2026-03-02T10:55:00+00:00,36.351,37.593,-0.369,-0.618,11.3
2026-03-02T11:00:00+00:00,37.403,37.044,-0.355,-0.619,11.3
2026-03-02T11:05:00+00:00,36.199,34.863,-0.4,-0.559,11.296
2026-03-02T11:10:00+00:00,33.209,31.295,-0.366,-0.5,11.251
2026-03-02T11:15:00+00:00,31.909,32.25,-0.304,-0.574,11.258
2026-03-02T11:20:00+00:00,33.358,34.484,-0.35,-0.594,11.259
2026-03-02T11:25:00+00:00,33.87,33.734,-0.374,-0.581,11.263
2026-03-02T11:30:00+00:00,34.684,35.669,-0.341,-0.647,11.3
2026-03-02T11:35:00+00:00,34.648,33.336,-0.304,-0.61,11.3
2026-03-02T11:40:00+00:00,33.731,34.091,-0.313,-0.588,11.23
2026-03-02T11:45:00+00:00,36.025,38.165,-0.325,-0.669,11.214
2026-03-02T11:50:00+00:00,38.117,37.874,-0.33,-0.646,11.247
2026-03-02T11:55:00+00:00,38.627,39.052,-0.357,-0.632,11.203
2026-03-02T12:00:00+00:00,39.134,39.108,-0.39,-0.654,11.23
2026-03-02T12:05:00+00:00,38.15,37.126,-0.4,-0.604,11.205
2026-03-02T12:10:00+00:00,37.528,37.699,-0.4,-0.62,11.2
2026-03-02T12:15:00+00:00,38.064,38.237,-0.402,-0.66,11.2
2026-03-02T12:20:00+00:00,41.814,45.491,-0.389,-0.817,11.204
2026-03-02T12:25:00+00:00,45.154,44.737,-0.4,-0.806,11.242
2026-03-02T12:30:00+00:00,45.195,45.485,-0.44,-0.812,11.24
2026-03-02T12:35:00+00:00,43.597,41.722,-0.403,-0.742,11.249
2026-03-02T12:40:00+00:00,41.27,41.081,-0.4,-0.713,11.25
2026-03-02T12:45:00+00:00,50.449,59.556,-0.434,-1.077,11.233
2026-03-02T12:50:00+00:00,60.544,61.084,-0.322,-1.187,11.3
2026-03-02T12:55:00+00:00,61.855,62.793,-0.3,-1.238,11.252
2026-03-02T13:00:00+00:00,64.3,65.683,-0.36,-1.303,11.2
2026-03-02T13:05:00+00:00,64.433,62.804,-0.345,-1.262,11.2
2026-03-02T13:10:00+00:00,64.48,66.405,-0.363,-1.294,11.2
2026-03-02T13:15:00+00:00,67.938,69.962,-0.359,-1.367,11.23
2026-03-02T13:20:00+00:00,68.932,68.081,-0.408,-1.291,11.243
2026-03-02T13:25:00+00:00,68.508,69.185,-0.379,-1.323,11.244
2026-03-02T13:30:00+00:00,68.853,68.531,-0.365,-1.343,11.251
2026-03-02T13:35:00+00:00,68.336,67.984,-0.353,-1.345,11.238
2026-03-02T13:40:00+00:00,67.804,67.635,-0.347,-1.329,11.198
2026-03-02T13:45:00+00:00,68.781,69.931,-0.35,-1.369,11.243
2026-03-02T13:50:00+00:00,70.742,71.468,-0.364,-1.417,11.253
2026-03-02T13:55:00+00:00,71.136,70.968,-0.358,-1.38,11.256
2026-03-02T14:00:00+00:00,70.307,70.033,-0.373,-1.354,11.332
2026-03-02T14:05:00+00:00,69.174,68.397,-0.373,-1.341,11.334
2026-03-02T14:10:00+00:00,68.469,68.201,-0.376,-1.329,11.3
2026-03-02T14:15:00+00:00,67.956,67.389,-0.39,-1.319,11.3
2026-03-02T14:20:00+00:00,69.811,72.021,-0.4,-1.387,11.3
2026-03-02T14:25:00+00:00,73.791,75.473,-0.4,-1.433,11.3
2026-03-02T14:30:00+00:00,74.546,73.553,-0.4,-1.398,11.3
2026-03-02T14:35:00+00:00,72.564,71.674,-0.386,-1.367,11.3
2026-03-02T14:40:00+00:00,71.418,71.531,-0.37,-1.366,11.3
