id,Company,Unit,Default/Market,Location,Apr 20 -LEAD,Apr 20 - LAG,Apr 20 - TOTAL,May 20 -LEAD,May 20 - LAG,May 20 - TOTAL,Jun 20 -LEAD,Jun 20 - LAG,Jun 20 - TOTAL,Jul 20 -LEAD,Jul 20 - LAG,Jul 20 - TOTAL,Aug 20 -LEAD,Aug 20 - LAG,Aug 20 - TOTAL,Sep 20 -LEAD,Sep 20 - LAG,Sep 20 - TOTAL,Oct 20 -LEAD,Oct 20 - LAG,Oct 20 - TOTAL,Nov 20 -LEAD,Nov 20 - LAG,Nov 20 - TOTAL,Dec 20 -LEAD,Dec 20 - LAG,Dec 20 - TOTAL,Jan 21 -LEAD,Jan 21 - LAG,Jan 21 - TOTAL,Feb 21 -LEAD,Feb 21 - LAG,Feb 21 - TOTAL,Mar 21 -LEAD,Mar 21 - LAG,Mar 21 - TOTAL,Apr 21 -LEAD,Apr 21 - LAG,Apr 21 - TOTAL,May 21 -LEAD,May 21 - LAG,May 21 - TOTAL,Jun 21 -LEAD,Jun 21 - LAG,Jun 21 - TOTAL,Jul 21 -LEAD,Jul 21 - LAG,Jul 21 - TOTAL,Aug 21 -LEAD,Aug 21 - LAG,Aug 21 - TOTAL,Sep 21 -LEAD,Sep 21 - LAG,Sep 21 - TOTAL,Oct 21 -LEAD,Oct 21 - LAG,Oct 21 - TOTAL,Nov 21 -LEAD,Nov  21 - LAG,Nov  21 - TOTAL,Dec 21 - LEAD,Dec 21 - LAG,Dec 21 - Total,Jan 22 - LEAD,Jan 22 - LAG,Jan 22 - Total,Feb 22 - LEAD,Feb 22 - LAG,Feb 22 - Total,Mar 22 - LEAD,Mar 22 - LAG,Mar 22 - Total,Apr 22 - LEAD,Apr 22 - LAG,Apr 22 - Total,May 22 - LEAD,May 22 - LAG,May 22 - Total,Jun 22 - LEAD,Jun 22 - LAG,Jun 22 - Total,Jul 22 - LEAD,Jul 22 - LAG,Jul 22 - Total,Aug 22 - LEAD,Aug 22 - LAG,Aug 22 - Total,Sep 22 - LEAD,Sep 22 - LAG,Sep 22 - Total,Oct 22 - LEAD,Oct 22 - LAG,Oct 22 - Total,Nov 22 - LEAD,Nov 22 - LAG,Nov 22 - Total,Dec 22 - LEAD,Dec 22 - LAG,Dec 22 - Total,Jan 23 - LEAD,Jan 23 - LAG,Jan 23 - Total,Feb 23 - LEAD,Feb 23 - LAG,Feb 23 - Total,Mar 23 - LEAD,Mar 23 - LAG,Mar 23 - Total,Apr 23 - LEAD,Apr 23 - LAG,Apr 23 - Total,May 23 - LEAD,May 23 - LAG,May 23 - Total,June 23 - LEAD,June 23 - LAG,June 23 - Total,July 23 - LEAD,July 23 - LAG,July 23 - Total,Aug 23 - LEAD,Aug 23 - LAG,Aug 23 - Total,Sep 23 - LEAD,Sep 23 - LAG,Sep 23 - Total,Oct 23 - LEAD,Oct 23 - LAG,Oct 23 - Total,Nov 23 - LEAD,Nov 23 - LAG,Nov 23 - Total,Dec 23 - LEAD,Dec 23 - LAG,Dec 23 - Total,Jan 24 - LEAD,Jan 24 - LAG,Jan 24 - Total,Feb 24 - LEAD,Feb 24 - LAG,Feb 24 - Total,Mar 24 - LEAD,Mar 24 - LAG,Mar 24 - Total,Apr 24 - LEAD,Apr 24 - LAG,Apr 24 - Total,May 24 - LEAD,May 24 - LAG,May 24 - Total,June 24 - LEAD,June 24 - LAG,June 24 - Total,July 24 - LEAD,July 24 - LAG,July 24 - Total,Aug 24 - LEAD,Aug 24 - LAG,Aug 24 - Total,Sep 24 - LEAD,Sep 24 - LAG,Sep 24 - Total,Oct 24 - LEAD,Oct 24 - LAG,Oct 24 - Total,Nov 24 - LEAD,Nov 24 - LAG,Nov 24 - Total,Dec 24 - LEAD,Dec 24 - LAG,Dec 24 - Total
134,SSEG,SLOY_02Z,D,SC,7.12,24.84,31.96,2.01,17.8,19.81,0.01,26.43,26.44,9.7,118.08,127.78,0.19,58.27,58.46,1.62,113.97,115.59,5.79,128.36,134.15,7.81,213.52,221.33,35.92,123.25,159.17,1.72,101.12,102.84,26.92,63.82,90.74,0.92,136.99,137.91,1.71,52.82,54.53,7.56,19.62,27.18,2.88,24.13,27.01,0,3.74,3.74,0,0,0,0.01,5.2,5.21,0.08,298.53,298.61,2.08,268.46,270.54,1.54,72.96,74.5,4.22,131.5,135.72,9.1,237.53,246.63,14.9,108.98,123.88,0,0,0,0,0,0,0,0,0,39.27,1.04,40.31,179.07,26.63,205.7,3.07,70.09,73.16,122.62,122.28,244.9,250.17,50.65,300.82,63.92,43.9,107.82,51,111.12,162.12,34.81,57.05,91.86,72.13,16.23,88.36,83.89,17.93,101.82,7.54,1.41,8.95,39.45,2.03,41.48,74.8,15.11,89.91,46.54,26.75,73.29,34.55,72.68,107.23,21,146.12,167.12,11.82,68.27,80.09,63.36,64.11,127.47,50.86,30.96,81.82,96.69,52.64,149.33,32.25,84.5,116.75,61.37,8.9,70.27,42.26,11.06,53.32,60.82,1.11,61.93,53.6,3.21,56.81,125.77,30.96,156.73,65.23,5.46,70.69,44.87,14.59,59.46,13.12,19.42,32.54,35.1,180.68,215.78
135,SSEG,SLOY_03Z,D,SC,35.81,5.03,40.84,28.08,6.09,34.17,11.17,3.86,15.03,90.35,20.91,111.26,41.8,5.36,47.16,62.96,18.78,81.74,91.44,31.93,123.37,132.85,44.71,177.56,81.91,32.34,114.25,40.91,23.32,64.23,60.41,18.52,78.93,58.64,23.05,81.69,40.39,15.43,55.82,29.24,3.29,32.53,13.75,3.57,17.32,9.01,0.57,9.58,25.92,24.32,50.24,9.24,5.84,15.08,31.93,48.96,80.89,95.88,69.21,165.09,47.72,9.07,56.79,79.96,28.81,108.77,102.99,67.59,170.58,92.23,25.03,117.26,16.88,10.59,27.47,143.43,13.37,156.8,82.91,121.91,204.82,120.54,98.3,218.84,0.04,1.09,1.13,0,0,0,338.63,17.44,356.07,142.06,80.03,222.09,47.66,50.59,98.25,37.63,143.07,180.7,21.89,71.83,93.72,13.16,14.98,28.14,18.62,22.01,40.63,4.77,1.75,6.52,26.77,1.73,28.5,31.83,21.38,53.21,22.34,45.33,67.67,13.16,87.87,101.03,9.57,150.29,159.86,4.49,110.48,114.97,23.93,95.76,119.69,26,39.33,65.33,36.4,88.39,124.79,14.2,132.68,146.88,35.44,30.8,66.24,8.42,2.71,11.13,24.14,5.03,29.17,21.99,6.43,28.42,56.15,52.05,108.2,23.22,13.29,36.51,16.6,9.19,25.79,10.66,57.27,67.93,28.97,117.24,146.21
136,SSEG,SLOY_04Z,D,SC,48.66,2.12,50.78,48.99,0.94,49.93,26.57,1.16,27.73,148.39,9.27,157.66,74.87,1.03,75.9,118.49,12.46,130.95,167.83,12.85,180.68,234.49,15.71,250.2,134.98,9.38,144.36,69.76,20.46,90.22,256.89,10.88,267.77,123.8,7.54,131.34,68.23,7.98,76.21,38.1,1.06,39.16,29.89,3.93,33.82,13.49,0.16,13.65,56.63,9.3,65.93,35.56,1.14,36.7,88.26,28.85,117.11,42.95,36.91,79.86,58.5,14.54,73.04,105.31,14.48,119.79,236.76,45.83,282.59,179.69,3.7,183.39,38.23,5.56,43.79,163.19,15.29,178.48,101.45,40.42,141.87,153.71,38.16,191.87,0,0,0,50.92,3.15,54.07,36.61,225.89,262.5,40.9,275.52,316.42,11.58,96.4,107.98,68.56,204.62,273.18,15.98,160.79,176.77,14.84,56.76,71.6,30.85,61.24,92.09,2.42,2.61,5.03,25.95,10.29,36.24,17.77,71.8,89.57,9.85,96.68,106.53,9.19,264.71,273.9,0.94,434.95,435.89,2.23,157.11,159.34,3.16,231.97,235.13,5.95,100.5,106.45,3.88,252.75,256.63,3.69,288.57,292.26,15.18,83.5,98.68,17.26,71.08,88.34,10.5,15.66,26.16,8.23,16.29,24.52,4.39,316.46,320.85,7.5,24.24,31.74,1.9,34.83,36.73,3.38,110.73,114.11,2.13,390.58,392.71
137,SSEG,TORA_01Z,D,SC,106.95,0.05,107,105.85,0.26,106.11,110.27,2.39,112.66,95.88,7.84,103.72,15.27,25.6,40.87,53.32,14.94,68.26,69.53,5.79,75.32,59.17,10.88,70.05,53.85,17.9,71.75,86.92,11.78,98.7,35.45,32.54,67.99,28.85,43.81,72.66,25.65,21.59,47.24,24.35,41.29,65.64,0,91.36,91.36,2.15,124.5,126.65,1.93,46.47,48.4,0.89,76.7,77.59,3.2,68.45,71.65,23.73,36.95,60.68,60.14,13.85,73.99,53.49,14.87,68.36,80.14,6.1,86.24,45.46,19.85,65.31,73.16,1.87,75.03,72.73,64.63,137.36,16.85,51.78,68.63,2.9,61.51,64.41,5.92,68.45,74.37,11.58,69.77,81.35,40.18,15.93,56.11,45.96,17.09,63.05,45.37,40.26,85.63,23.44,46.07,69.51,3.26,58.75,62.01,14.73,75.68,90.41,6.09,87.01,93.1,0,147.04,147.04,0,163.07,163.07,0.93,140.64,141.57,0.59,106.03,106.62,1.25,128.73,129.98,8.28,50.74,59.02,13.64,38.31,51.95,8.23,13.12,21.35,132.35,0.45,132.8,126.3,1.89,128.19,2.44,23.68,26.12,128.7,0.05,128.75,61.88,1.05,62.93,44.24,3.85,48.09,81.47,1.77,83.24,60.85,9.03,69.88,88.9,1.68,90.58,32.95,6.92,39.87,66.19,4.8,70.99,137.61,0.24,137.85
138,SSEG,TORA_02Z,D,SC,41.38,78.17,119.55,38.75,0.4,39.15,4.97,0.01,4.98,0.69,0.01,0.7,0,0,0,66.29,47.24,113.53,190.9,247.29,438.19,82.88,217.38,300.26,114.68,109.19,223.87,138.24,155.28,293.52,95.25,35.8,131.05,42.17,26.04,68.21,23.82,10.65,34.47,0,0,0,43.45,110.28,153.73,19.03,20.36,39.39,245.88,36.01,281.89,142.01,159.98,301.99,106.17,76.73,182.9,131.74,76.66,208.4,181.24,72.92,254.16,122.73,168.63,291.36,160.72,76.4,237.12,20.08,0.02,20.1,19.15,8.02,27.17,11.76,0.01,11.77,5.4,0.01,5.41,10.55,19.9,30.45,0.86,0,0.86,1.91,0.01,1.92,47.11,38.69,85.8,90.14,75.6,165.74,9.96,0.01,9.97,58.3,380.81,439.11,71.47,245.39,316.86,6.33,0.02,6.35,0,0,0,0,0,0,1.9,59.15,61.05,8.4,0.01,8.41,9.99,0.01,10,51.68,40.43,92.11,125.6,124.33,249.93,35.79,34.87,70.66,42.34,737.47,779.81,24.69,183.92,208.61,77.6,291.24,368.84,138.76,493.47,632.23,3.65,74.2,77.85,0,0,0,0,0,0,0,0,0,0,0,0,4.66,25.31,29.97,0.09,507.42,507.51,49.91,99.59,149.5,173.89,278.05,451.94
139,SUTT,SUTB_01Z,D,M,4357.7,219.3,4577,0,0,0,8415.6,384.2,8799.8,5821.2,828.1,6649.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,947.5,26.7,974.2,0,0,0,4370.4,9.7,4380.1,7528.9,40.8,7569.7,1461.4,0.9,1462.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6489.2,851.6,7340.8,3245.2,1439.4,4684.6,3597.8,392.2,3990
140,SVRP,SVRP_10Z,D,S,15268.05,2201.1,17469.15,24175.4,3778.95,27954.35,9383.45,3318.7,12702.15,12280.9,4224.25,16505.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1649.4,484.3,2133.7,1245.4,1501.95,2747.35,274.2,797.85,1072.05,450.25,194.35,644.6,468.1,724.1,1192.2,555.75,2386.1,2941.85,966.75,1736.6,2703.35,2927.1,1973.6,4900.7,41.7,2070.8,2112.5,3716.4,634.85,4351.25,3783.7,2738.05,6521.75,2995.6,2020.35,5015.95,10305.95,1991.75,12297.7
141,SVRP,SVRP_20Z,D,S,3263.6,2365.25,5628.85,1255.25,446.15,1701.4,8530.5,2504.05,11034.55,6100.1,3282.3,9382.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.65,1102.3,1196.95,527.35,2249.95,2777.3,144.4,623.25,767.65,589.3,682.1,1271.4,102.35,841.85,944.2,398.25,1262.9,1661.15,370.1,1665.9,2036,617.8,1939.6,2557.4,512.75,2223.45,2736.2,1490.1,1516.35,3006.45,7528.2,3641.55,11169.75,1701.4,2981.65,4683.05,14288.6,1278.15,15566.75
142,WALN,WLNYO-2,D,N,13137.83,17.39,13155.22,13375.42,9.22,13384.64,9614,13.94,9627.94,8948.86,10.07,8958.93,8773.25,1.71,8774.96,9585.12,6.22,9591.34,9436.86,30.83,9467.69,7663.92,50.94,7714.86,5689.55,486.36,6175.91,6895.98,119,7014.98,6594.56,72.77,6667.33,21446.25,45.26,21491.51,24196.4,1.5,24197.9,28447.6,259.5,28707.1,19454.08,443.78,19897.86,13466.25,813.44,14279.69,1327.54,0.4,1327.94,5249.83,2673.68,7923.51,1937.28,7530.26,9467.54,4126.04,4790.17,8916.21,13007.35,625.36,13632.71,12464.74,746.47,13211.21,9756.29,458.2,10214.49,24719.05,98.41,24817.46,34847.25,6.79,34854.04,12579.37,2569.14,15148.51,4121.63,5066.13,9187.76,22699.54,15.64,22715.18,28347.56,15.94,28363.5,17469.42,1494.13,18963.55,6932.62,2900.66,9833.28,7031.81,1788.62,8820.43,12435.6,997.87,13433.47,8913.44,1916.42,10829.86,8649.52,1287.46,9936.98,8984.5,1886.48,10870.98,9941.06,610.52,10551.58,13406.14,231.53,13637.67,12868.11,231.61,13099.72,12776.68,322.65,13099.33,11874.88,218.29,12093.17,13031.15,148.59,13179.74,9757.85,1272.43,11030.28,5187.54,4655.48,9843.02,1424.19,7953.12,9377.31,9640.55,369.93,10010.48,10491.34,1354.29,11845.63,9772.79,980.5,10753.29,9672.69,336.22,10008.91,15170.91,16.16,15187.07,15482.14,36.56,15518.7,18013.71,215.32,18229.03,17042.84,249.89,17292.73,17344.39,216.3,17560.69,16026.17,379.62,16405.79,2373.36,0,2373.36,0,0,0
143,WALN,WLNYW-1,D,N,2363.97,2719.28,5083.25,220.86,14960.65,15181.51,0.86,18587.18,18588.04,0,18627.17,18627.17,10.33,17012,17022.33,5.31,16360.25,16365.56,519.68,14858.35,15378.03,32.05,16171.71,16203.76,4.9,19785.21,19790.11,89.77,12565.43,12655.2,266.11,13011.75,13277.86,9233.34,10585.87,19819.21,1052.34,10849.94,11902.28,657.19,9177.76,9834.95,514.13,4941.06,5455.19,385.42,3943.88,4329.3,31.8,14202.59,14234.39,46.02,12794.41,12840.43,6.96,22380.38,22387.34,892.62,18195.17,19087.79,6725.6,1150.62,7876.22,6477.66,1063.71,7541.37,3082.65,3165.05,6247.7,12076.18,345.44,12421.62,11318.74,1043.84,12362.58,15512.97,275.19,15788.16,14523.42,90.16,14613.58,13040.79,153.88,13194.67,11327.98,232.19,11560.17,14033.13,116.16,14149.29,11561.24,684.97,12246.21,18308.37,4.39,18312.76,16126.24,35.65,16161.89,14111.05,57.75,14168.8,12966.91,118.01,13084.92,7316.72,1190,8506.72,8198.5,180.24,8378.74,11063.21,183.88,11247.09,13564.1,30.29,13594.39,9479.4,1139.35,10618.75,10656.27,176.9,10833.17,12231.35,669.83,12901.18,8766.24,955.56,9721.8,4505.34,3823.78,8329.12,730.68,16902.33,17633.01,195.69,11777.71,11973.4,291.46,16062.42,16353.88,62.41,18385.73,18448.14,0.52,16253.02,16253.54,30.11,10524.77,10554.88,2442.11,8288.73,10730.84,9777.34,727.75,10505.09,6620.66,1921.83,8542.49,7737.04,1497.07,9234.11,9264.81,1681.37,10946.18,8700.09,239.06,8939.15,1937.44,1356.85,3294.29
144,WBUB,WBURB-1,D,N,34642.46,1549.85,36192.31,44285.69,1361.41,45647.1,42017.35,1274.07,43291.42,22365.12,1436.66,23801.78,0,0,0,81.75,113.8,195.55,4583.75,2747.27,7331.02,5609.6,4276.94,9886.54,4769.79,4992.81,9762.6,7549.08,3881.45,11430.53,4389.61,3497.3,7886.91,11615.86,1401.44,13017.3,29045.98,2112.39,31158.37,28708.15,1153.82,29861.97,26802.4,1317.66,28120.06,41232.61,1142.01,42374.62,34798.12,802.04,35600.16,19750.95,826.09,20577.04,27277.5,2088.32,29365.82,12165.46,1922.91,14088.37,23881.99,1783.31,25665.3,17545.11,3109.43,20654.54,10124.51,4259.28,14383.79,13021.24,1641.23,14662.47,12325.63,1157.73,13483.36,21512.09,3132.76,24644.85,8608.79,4272.34,12881.13,9357.07,2956.17,12313.24,11832.76,5085.32,16918.08,3370.53,1591.95,4962.48,10779.63,3987.58,14767.21,9123.77,16815.71,25939.48,5419.08,5164.39,10583.47,8438.43,8053.82,16492.25,19306.17,4351.29,23657.46,19818.42,2538.02,22356.44,14113.78,4150.95,18264.73,19090.64,1276.25,20366.89,40181.81,1541.34,41723.15,43174.62,617.26,43791.88,42110.59,2489.1,44599.69,19290.23,4482.08,23772.31,18049.87,926.11,18975.98,12611.79,5354.81,17966.6,3905.65,6891.16,10796.81,3653.82,1850.28,5504.1,1662.47,3056.79,4719.26,8499.64,2661.44,11161.08,37.21,2.92,40.13,0,0,0,0,0,0,3587.87,198.43,3786.3,14032.91,5655.12,19688.03,13471.77,2525.52,15997.29,3061.43,4250.03,7311.46,6335.33,4809.07,11144.4,5974.84,4119.02,10093.86
145,WBUB,WBURB-2,D,N,0,0,0,2.2,274.85,277.05,1661.59,272.99,1934.58,3393.25,586.39,3979.64,18024.76,2378.66,20403.42,15503.94,4967.14,20471.08,6819.08,3938.68,10757.76,14007.34,3615.02,17622.36,5790.96,5569.37,11360.33,5071.12,2958.42,8029.54,5951.29,4914.58,10865.87,7500.36,2552.58,10052.94,24671.07,1453.99,26125.06,15874.79,1265.95,17140.74,12500.79,2344.93,14845.72,42295.77,864.71,43160.48,36473.81,558.12,37031.93,23615.95,1941.56,25557.51,21013,2678.29,23691.29,14645.53,3416.13,18061.66,11428.7,1731.76,13160.46,9475.63,3793.29,13268.92,3379.56,3436.77,6816.33,8931.79,3609.15,12540.94,9510.07,2156.82,11666.89,3614.98,1086.91,4701.89,10356.68,4480.05,14836.73,7514.76,7228.31,14743.07,5286.28,5638.8,10925.08,20591.13,2906.88,23498.01,9427.93,4482.06,13909.99,5655.67,18114.41,23770.08,15377.4,6379.65,21757.05,9123.55,8635.74,17759.29,14939.74,4607.5,19547.24,16422.37,3885.27,20307.64,20209.66,5714.62,25924.28,1887.27,3879.1,5766.37,15500.02,1337.14,16837.16,0,0,0,24645.57,2251.51,26897.08,16495.37,4636.82,21132.19,10085.93,3231.67,13317.6,9990.8,4098.99,14089.79,7508.2,4956.55,12464.75,15488.25,1948.42,17436.67,18735.44,1795.32,20530.76,10389.9,3081.86,13471.76,10315.89,1562.59,11878.48,36902.68,2448.57,39351.25,14023.53,3255.87,17279.4,0,0,0,478.96,529.48,1008.44,32577.35,1698.81,34276.16,9750.89,5100.61,14851.5,9474.54,5708.09,15182.63,6680.47,9081.61,15762.08
146,WBUB,WBURB-3,D,N,30728.05,1739,32467.05,25355.81,1237.9,26593.71,35629.77,2107.14,37736.91,18539.99,3640.2,22180.19,19739.86,2944.63,22684.49,8193.97,3472.87,11666.84,10810.62,5042.2,15852.82,9985.97,5001.9,14987.87,6189.86,5517.13,11706.99,2542.53,2282.73,4825.26,0,0.1,0.1,0,1.2,1.2,0,0,0,0,1.15,1.15,0,2.25,2.25,0,2.5,2.5,4012.94,117.47,4130.41,27547.63,1512.08,29059.71,21887.35,3744.99,25632.34,10150.15,4111.62,14261.77,23780.57,2609.35,26389.92,13198.95,4263.91,17462.86,8813.58,4003.9,12817.48,13555.85,4966.17,18522.02,8405.34,1094.53,9499.87,7274.92,2250.59,9525.51,9328.43,6305.55,15633.98,8809.22,7416.96,16226.18,9626.73,4995.38,14622.11,20157.31,4904.83,25062.14,12414.51,4426.81,16841.32,6957.59,9914.99,16872.58,10045.88,6708.85,16754.73,15233.57,10851.08,26084.65,30237.25,3613.35,33850.6,17540.88,4437.17,21978.05,11058.56,5283.45,16342.01,42990.19,1531.55,44521.74,41409.24,951.06,42360.3,31283.78,3376.63,34660.41,30386.05,3161.63,33547.68,18292.18,4302.8,22594.98,38192.79,3412.24,41605.03,13902.85,4804.59,18707.44,26348.43,3690.7,30039.13,10001.24,875.09,10876.33,12057.47,2232.93,14290.4,8173.37,3065.46,11238.83,3327.23,529.15,3856.38,2996.04,214.51,3210.55,16546.38,2742.4,19288.78,29253.96,4799.61,34053.57,15247.16,4720.86,19968.02,13435.5,2869.81,16305.31,3602.14,1476.75,5078.89,9131.16,7298.58,16429.74,7076.32,4435.79,11512.11
147,WHIT,BLLA-1,D,SC,4009.9,521.86,4531.76,5060.39,143.96,5204.35,3117.29,139.95,3257.24,924.91,20.74,945.65,6475.77,131.73,6607.5,6411.16,112.12,6523.28,4998.46,169.34,5167.8,3194.82,335.74,3530.56,4601.59,154.04,4755.63,1422.8,31.34,1454.14,1050.8,139.31,1190.11,4535.32,255.64,4790.96,5488.88,156.09,5644.97,3092.24,165.82,3258.06,2873.09,341.64,3214.73,1795.72,564.02,2359.74,2034.53,405.37,2439.9,1371.05,258.3,1629.35,2835.3,134.85,2970.15,5377.06,53.71,5430.77,5374.14,107.62,5481.76,8401.46,12.38,8413.84,12839.35,3.31,12842.66,7222.55,135.81,7358.36,5368.59,206.15,5574.74,9955.47,34.46,9989.93,7885.15,63.62,7948.77,7255.96,86.37,7342.33,4776.39,61.99,4838.38,4966.4,218.03,5184.43,11259.23,0.26,11259.49,10119.38,6.79,10126.17,8161.12,24.83,8185.95,10664.8,7.29,10672.09,9562,60.27,9622.27,8713.7,116.74,8830.44,4206.62,266.79,4473.41,4314,457.84,4771.84,3913.36,454.36,4367.72,5646.51,124.03,5770.54,3883.11,150.54,4033.65,6283.21,157.75,6440.96,11641.54,29.71,11671.25,6753.64,108.67,6862.31,11290.73,88,11378.73,10924.45,28.17,10952.62,12628.19,78.77,12706.96,9464.79,131.29,9596.08,9618.43,143.86,9762.29,2398.78,590.34,2989.12,4777.15,268.21,5045.36,3158.2,431.77,3589.97,12435.7,45.12,12480.82,6570,201.94,6771.94,9015.32,204.78,9220.1,5354.5,376.29,5730.79,11136.64,214.26,11350.9
148,WHIT,WHILW-1,D,SC,27239.86,0.15,27240.01,18588.02,14.85,18602.87,19519.24,471.36,19990.6,32714.08,12.45,32726.53,27336.69,1855.2,29191.89,10496.51,82.17,10578.68,11095.86,205.27,11301.13,10628.6,247.62,10876.22,12556.01,391.8,12947.81,17073.14,259.33,17332.47,16409.53,360.47,16770,30318.07,10.11,30328.18,18324.44,30.63,18355.07,6991.14,94.73,7085.87,15323.12,455.96,15779.08,33000.22,0,33000.22,21800.69,142.08,21942.77,10179.97,147.7,10327.67,9428.12,556.12,9984.24,5683.41,1087.33,6770.74,8565.58,650.26,9215.84,12637.92,520.25,13158.17,5014.12,995.29,6009.41,7274.48,626.66,7901.14,17050.66,53.88,17104.54,18292.77,29.43,18322.2,22520.3,839.48,23359.78,23970.46,270.85,24241.31,32341.6,9.88,32351.48,18895.86,229.06,19124.92,7633.49,654.35,8287.84,7794.67,1033.24,8827.91,14005.05,636.99,14642.04,6150.88,1415.61,7566.49,11638.66,587.64,12226.3,29764.66,120.33,29884.99,24183.03,228.69,24411.72,9734.27,213.87,9948.14,21116.61,17.66,21134.27,24216.28,19.44,24235.72,12012.1,209.43,12221.53,16130.05,74.07,16204.12,21654,367.23,22021.23,23006.72,1863.21,24869.93,17678.53,424.93,18103.46,10963.16,196.35,11159.51,15852.59,380.15,16232.74,10201.61,3956.2,14157.81,13610.12,247.43,13857.55,22386.98,6.76,22393.74,9119.42,397.97,9517.39,15276.64,25.95,15302.59,12049.85,47.49,12097.34,13925.4,46.12,13971.52,8818.11,198.82,9016.93,11129.31,39.84,11169.15,5083.11,825.78,5908.89
149,BBWF,BRYBW-1,D,SC,341.17,482.31,823.48,1568.21,192.21,1760.42,1266.69,181.58,1448.27,1236.51,357.91,1594.42,3830.05,408.92,4238.97,9730.4,76.18,9806.58,7209.42,110.15,7319.57,7395.51,75.64,7471.15,9971.07,83.28,10054.35,7444.47,102.54,7547.01,6877.82,149.65,7027.47,1454.12,557.89,2012.01,2990.35,209.82,3200.17,1026.83,1053.24,2080.07,768.57,1678.76,2447.33,1.22,2467,2468.22,7.24,2573.98,2581.22,297,1769.44,2066.44,582.01,763.81,1345.82,541.89,807.84,1349.73,533.44,616.51,1149.95,1329.72,219.06,1548.78,455.88,1088.39,1544.27,719.13,476.65,1195.78,106.42,1893.88,2000.3,112.82,1905.29,2018.11,234.37,2139.43,2373.8,390.94,937.37,1328.31,1073.33,406.83,1480.16,782.87,813.38,1596.25,26.81,2019.87,2046.68,33.27,2258.12,2291.39,227.39,1735.39,1962.78,666.38,908.02,1574.4,152.1,978.64,1130.74,120.72,825.52,946.24,158.55,753.77,912.32,137.05,840.09,977.14,71.19,928.11,999.3,104.42,884.9,989.32,63.66,794.88,858.54,82.12,574.13,656.25,121.43,411.75,533.18,87.74,762.27,850.01,529.6,581.12,1110.72,494.55,823.65,1318.2,799.86,449.66,1249.52,800.5,544.9,1345.4,94.31,946.77,1041.08,142.41,567.57,709.98,341.52,442.76,784.28,255.91,592.06,847.97,205.96,654.51,860.47,128.71,751.79,880.5,208.26,692.27,900.53,194.68,747.52,942.2,481.24,746.79,1228.03
