ValueDate,Volts Inst
2026-03-02T15:00:00+00:00,66.185
2026-03-02T15:05:00+00:00,66.137
2026-03-02T15:10:00+00:00,66.274
2026-03-02T15:15:00+00:00,66.308
2026-03-02T15:20:00+00:00,66.337
2026-03-02T15:25:00+00:00,66.379
2026-03-02T15:30:00+00:00,66.316
2026-03-02T15:35:00+00:00,66.339
2026-03-02T15:40:00+00:00,66.287
2026-03-02T15:45:00+00:00,66.161
2026-03-02T15:50:00+00:00,66.143
2026-03-02T15:55:00+00:00,66.122
2026-03-02T16:00:00+00:00,66.067
2026-03-02T16:05:00+00:00,66.041
2026-03-02T16:10:00+00:00,66.069
2026-03-02T16:15:00+00:00,66.02
2026-03-02T16:20:00+00:00,65.861
2026-03-02T16:25:00+00:00,65.796
2026-03-02T16:30:00+00:00,65.849
2026-03-02T16:35:00+00:00,65.754
2026-03-02T16:40:00+00:00,65.681
2026-03-02T16:45:00+00:00,65.754
2026-03-02T16:50:00+00:00,65.694
2026-03-02T16:55:00+00:00,65.65
2026-03-02T17:00:00+00:00,65.652
2026-03-02T17:05:00+00:00,65.643
2026-03-02T17:10:00+00:00,65.731
2026-03-02T17:15:00+00:00,65.956
2026-03-02T17:20:00+00:00,65.968
2026-03-02T17:25:00+00:00,65.877
2026-03-02T17:30:00+00:00,65.859
2026-03-02T17:35:00+00:00,65.744
2026-03-02T17:40:00+00:00,65.731
2026-03-02T17:45:00+00:00,65.706
2026-03-02T17:50:00+00:00,65.737
2026-03-02T17:55:00+00:00,65.812
2026-03-02T18:00:00+00:00,65.793
2026-03-02T18:05:00+00:00,65.672
2026-03-02T18:10:00+00:00,65.611
2026-03-02T18:15:00+00:00,65.556
2026-03-02T18:20:00+00:00,65.652
2026-03-02T18:25:00+00:00,65.622
2026-03-02T18:30:00+00:00,65.593
2026-03-02T18:35:00+00:00,65.49
2026-03-02T18:40:00+00:00,65.534
2026-03-02T18:45:00+00:00,65.502
2026-03-02T18:50:00+00:00,65.608
2026-03-02T18:55:00+00:00,65.633
2026-03-02T19:00:00+00:00,65.766
2026-03-02T19:05:00+00:00,65.895
2026-03-02T19:10:00+00:00,65.888
2026-03-02T19:15:00+00:00,65.827
2026-03-02T19:20:00+00:00,65.948
2026-03-02T19:25:00+00:00,66.045
2026-03-02T19:30:00+00:00,66.142
2026-03-02T19:35:00+00:00,66.076
2026-03-02T19:40:00+00:00,66.055
2026-03-02T19:45:00+00:00,66.159
2026-03-02T19:50:00+00:00,66.162
2026-03-02T19:55:00+00:00,66.227
2026-03-02T20:00:00+00:00,66.34
2026-03-02T20:05:00+00:00,66.32
2026-03-02T20:10:00+00:00,66.318
2026-03-02T20:15:00+00:00,65.974
2026-03-02T20:20:00+00:00,65.74
2026-03-02T20:25:00+00:00,65.721
2026-03-02T20:30:00+00:00,65.516
2026-03-02T20:35:00+00:00,65.657
2026-03-02T20:40:00+00:00,65.686
2026-03-02T20:45:00+00:00,65.525
2026-03-02T20:50:00+00:00,65.448
2026-03-02T20:55:00+00:00,65.576
2026-03-02T21:00:00+00:00,65.814
2026-03-02T21:05:00+00:00,65.822
2026-03-02T21:10:00+00:00,65.867
2026-03-02T21:15:00+00:00,65.879
2026-03-02T21:20:00+00:00,65.974
2026-03-02T21:25:00+00:00,66.286
2026-03-02T21:30:00+00:00,66.13
2026-03-02T21:35:00+00:00,65.972
2026-03-02T21:40:00+00:00,65.926
2026-03-02T21:45:00+00:00,65.952
2026-03-02T21:50:00+00:00,66.045
2026-03-02T21:55:00+00:00,66.181
2026-03-02T22:00:00+00:00,66.331
2026-03-02T22:05:00+00:00,66.461
2026-03-02T22:10:00+00:00,66.3
2026-03-02T22:15:00+00:00,66.209
2026-03-02T22:20:00+00:00,66.296
2026-03-02T22:25:00+00:00,66.331
2026-03-02T22:30:00+00:00,66.333
2026-03-02T22:35:00+00:00,66.442
2026-03-02T22:40:00+00:00,66.582
2026-03-02T22:45:00+00:00,66.564
2026-03-02T22:50:00+00:00,66.364
2026-03-02T22:55:00+00:00,66.471
2026-03-02T23:00:00+00:00,66.572
2026-03-02T23:05:00+00:00,66.773
2026-03-02T23:10:00+00:00,66.824
2026-03-02T23:15:00+00:00,66.401
2026-03-02T23:20:00+00:00,65.844
2026-03-02T23:25:00+00:00,65.751
2026-03-02T23:30:00+00:00,65.285
2026-03-02T23:35:00+00:00,65.167
2026-03-02T23:40:00+00:00,65.164
2026-03-02T23:45:00+00:00,65.203
2026-03-02T23:50:00+00:00,65.316
2026-03-02T23:55:00+00:00,65.254
2026-03-03T00:00:00+00:00,65.357
2026-03-03T00:05:00+00:00,65.123
2026-03-03T00:10:00+00:00,64.912
2026-03-03T00:15:00+00:00,64.901
2026-03-03T00:20:00+00:00,64.981
2026-03-03T00:25:00+00:00,65.162
2026-03-03T00:30:00+00:00,65.169
2026-03-03T00:35:00+00:00,65.007
2026-03-03T00:40:00+00:00,64.882
2026-03-03T00:45:00+00:00,64.815
2026-03-03T00:50:00+00:00,64.922
2026-03-03T00:55:00+00:00,64.904
2026-03-03T01:00:00+00:00,64.992
2026-03-03T01:05:00+00:00,64.846
2026-03-03T01:10:00+00:00,64.857
2026-03-03T01:15:00+00:00,64.97
2026-03-03T01:20:00+00:00,64.961
2026-03-03T01:25:00+00:00,64.972
2026-03-03T01:30:00+00:00,65.042
2026-03-03T01:35:00+00:00,65.01
2026-03-03T01:40:00+00:00,64.971
2026-03-03T01:45:00+00:00,64.979
2026-03-03T01:50:00+00:00,65.013
2026-03-03T01:55:00+00:00,65.027
2026-03-03T02:00:00+00:00,65.076
2026-03-03T02:05:00+00:00,64.973
2026-03-03T02:10:00+00:00,65.005
2026-03-03T02:15:00+00:00,65.15
2026-03-03T02:20:00+00:00,65.141
2026-03-03T02:25:00+00:00,65.069
2026-03-03T02:30:00+00:00,65.086
2026-03-03T02:35:00+00:00,65.234
2026-03-03T02:40:00+00:00,65.187
2026-03-03T02:45:00+00:00,65.048
2026-03-03T02:50:00+00:00,65.077
2026-03-03T02:55:00+00:00,65.238
2026-03-03T03:00:00+00:00,65.295
2026-03-03T03:05:00+00:00,65.297
2026-03-03T03:10:00+00:00,65.193
2026-03-03T03:15:00+00:00,65.249
2026-03-03T03:20:00+00:00,65.239
2026-03-03T03:25:00+00:00,65.248
2026-03-03T03:30:00+00:00,65.306
2026-03-03T03:35:00+00:00,65.429
2026-03-03T03:40:00+00:00,65.501
2026-03-03T03:45:00+00:00,65.498
2026-03-03T03:50:00+00:00,65.475
2026-03-03T03:55:00+00:00,65.492
2026-03-03T04:00:00+00:00,65.592
2026-03-03T04:05:00+00:00,65.587
2026-03-03T04:10:00+00:00,65.652
2026-03-03T04:15:00+00:00,65.543
2026-03-03T04:20:00+00:00,65.55
2026-03-03T04:25:00+00:00,65.562
2026-03-03T04:30:00+00:00,65.644
2026-03-03T04:35:00+00:00,65.639
2026-03-03T04:40:00+00:00,65.541
2026-03-03T04:45:00+00:00,65.558
2026-03-03T04:50:00+00:00,65.581
2026-03-03T04:55:00+00:00,65.604
2026-03-03T05:00:00+00:00,65.602
2026-03-03T05:05:00+00:00,65.628
2026-03-03T05:10:00+00:00,65.661
2026-03-03T05:15:00+00:00,65.589
2026-03-03T05:20:00+00:00,65.613
2026-03-03T05:25:00+00:00,65.612
2026-03-03T05:30:00+00:00,65.624
2026-03-03T05:35:00+00:00,65.601
2026-03-03T05:40:00+00:00,65.531
2026-03-03T05:45:00+00:00,65.517
2026-03-03T05:50:00+00:00,65.485
2026-03-03T05:55:00+00:00,65.378
2026-03-03T06:00:00+00:00,65.339
2026-03-03T06:05:00+00:00,65.192
2026-03-03T06:10:00+00:00,65.006
2026-03-03T06:15:00+00:00,64.928
2026-03-03T06:20:00+00:00,64.968
2026-03-03T06:25:00+00:00,64.962
2026-03-03T06:30:00+00:00,64.898
2026-03-03T06:35:00+00:00,64.86
2026-03-03T06:40:00+00:00,64.751
2026-03-03T06:45:00+00:00,64.754
2026-03-03T06:50:00+00:00,64.621
2026-03-03T06:55:00+00:00,64.516
2026-03-03T07:00:00+00:00,64.494
2026-03-03T07:05:00+00:00,64.548
2026-03-03T07:10:00+00:00,64.458
2026-03-03T07:15:00+00:00,64.35
2026-03-03T07:20:00+00:00,64.243
2026-03-03T07:25:00+00:00,64.368
2026-03-03T07:30:00+00:00,64.839
2026-03-03T07:35:00+00:00,65.012
2026-03-03T07:40:00+00:00,65.047
2026-03-03T07:45:00+00:00,65.004
2026-03-03T07:50:00+00:00,64.944
2026-03-03T07:55:00+00:00,64.861
2026-03-03T08:00:00+00:00,64.735
2026-03-03T08:05:00+00:00,64.704
2026-03-03T08:10:00+00:00,66.051
2026-03-03T08:15:00+00:00,66.377
2026-03-03T08:20:00+00:00,66.46
2026-03-03T08:25:00+00:00,66.492
2026-03-03T08:30:00+00:00,66.508
2026-03-03T08:35:00+00:00,66.492
2026-03-03T08:40:00+00:00,66.478
2026-03-03T08:45:00+00:00,66.516
2026-03-03T08:50:00+00:00,66.569
2026-03-03T08:55:00+00:00,66.568
2026-03-03T09:00:00+00:00,66.519
2026-03-03T09:05:00+00:00,66.482
2026-03-03T09:10:00+00:00,66.502
2026-03-03T09:15:00+00:00,66.49
2026-03-03T09:20:00+00:00,66.512
2026-03-03T09:25:00+00:00,66.431
2026-03-03T09:30:00+00:00,66.484
2026-03-03T09:35:00+00:00,66.456
2026-03-03T09:40:00+00:00,66.482
2026-03-03T09:45:00+00:00,66.543
2026-03-03T09:50:00+00:00,66.509
2026-03-03T09:55:00+00:00,66.5
2026-03-03T10:00:00+00:00,66.558
2026-03-03T10:05:00+00:00,66.568
2026-03-03T10:10:00+00:00,66.45
2026-03-03T10:15:00+00:00,66.328
2026-03-03T10:20:00+00:00,66.342
2026-03-03T10:25:00+00:00,66.307
2026-03-03T10:30:00+00:00,66.298
2026-03-03T10:35:00+00:00,66.269
2026-03-03T10:40:00+00:00,66.312
2026-03-03T10:45:00+00:00,66.294
2026-03-03T10:50:00+00:00,66.238
2026-03-03T10:55:00+00:00,66.252
2026-03-03T11:00:00+00:00,66.271
2026-03-03T11:05:00+00:00,66.242
2026-03-03T11:10:00+00:00,66.297
2026-03-03T11:15:00+00:00,66.323
2026-03-03T11:20:00+00:00,66.318
2026-03-03T11:25:00+00:00,66.342
2026-03-03T11:30:00+00:00,66.418
2026-03-03T11:35:00+00:00,66.447
2026-03-03T11:40:00+00:00,66.448
2026-03-03T11:45:00+00:00,66.395
2026-03-03T11:50:00+00:00,66.339
2026-03-03T11:55:00+00:00,66.294
2026-03-03T12:00:00+00:00,66.292
2026-03-03T12:05:00+00:00,66.316
2026-03-03T12:10:00+00:00,66.301
2026-03-03T12:15:00+00:00,66.292
2026-03-03T12:20:00+00:00,66.214
2026-03-03T12:25:00+00:00,66.207
2026-03-03T12:30:00+00:00,66.206
2026-03-03T12:35:00+00:00,66.245
2026-03-03T12:40:00+00:00,66.268
2026-03-03T12:45:00+00:00,66.206
2026-03-03T12:50:00+00:00,66.171
2026-03-03T12:55:00+00:00,66.261
2026-03-03T13:00:00+00:00,66.359
2026-03-03T13:05:00+00:00,66.253
2026-03-03T13:10:00+00:00,66.234
2026-03-03T13:15:00+00:00,66.258
2026-03-03T13:20:00+00:00,66.325
2026-03-03T13:25:00+00:00,66.315
2026-03-03T13:30:00+00:00,66.352
2026-03-03T13:35:00+00:00,66.392
2026-03-03T13:40:00+00:00,66.355
2026-03-03T13:45:00+00:00,66.315
2026-03-03T13:50:00+00:00,66.276
2026-03-03T13:55:00+00:00,66.347
2026-03-03T14:00:00+00:00,66.375
2026-03-03T14:05:00+00:00,66.496
2026-03-03T14:10:00+00:00,66.536
2026-03-03T14:15:00+00:00,66.52
2026-03-03T14:20:00+00:00,66.563
2026-03-03T14:25:00+00:00,66.596
2026-03-03T14:30:00+00:00,66.664
2026-03-03T14:35:00+00:00,66.631
2026-03-03T14:40:00+00:00,66.536
2026-03-03T14:45:00+00:00,66.577
2026-03-03T14:50:00+00:00,66.573
2026-03-03T14:55:00+00:00,66.639
2026-03-03T15:00:00+00:00,66.653
2026-03-03T15:05:00+00:00,66.718
2026-03-03T15:10:00+00:00,66.69
2026-03-03T15:15:00+00:00,66.586
2026-03-03T15:20:00+00:00,66.512
2026-03-03T15:25:00+00:00,66.464
2026-03-03T15:30:00+00:00,66.442
2026-03-03T15:35:00+00:00,66.383
2026-03-03T15:40:00+00:00,66.316
2026-03-03T15:45:00+00:00,66.296
2026-03-03T15:50:00+00:00,66.291
2026-03-03T15:55:00+00:00,66.27
2026-03-03T16:00:00+00:00,66.286
2026-03-03T16:05:00+00:00,66.304
2026-03-03T16:10:00+00:00,66.257
2026-03-03T16:15:00+00:00,66.291
2026-03-03T16:20:00+00:00,66.256
2026-03-03T16:25:00+00:00,66.268
2026-03-03T16:30:00+00:00,66.271
2026-03-03T16:35:00+00:00,66.333
2026-03-03T16:40:00+00:00,66.312
2026-03-03T16:45:00+00:00,66.284
2026-03-03T16:50:00+00:00,66.252
2026-03-03T16:55:00+00:00,66.198
2026-03-03T17:00:00+00:00,66.171
2026-03-03T17:05:00+00:00,66.281
2026-03-03T17:10:00+00:00,66.303
2026-03-03T17:15:00+00:00,66.211
2026-03-03T17:20:00+00:00,66.164
2026-03-03T17:25:00+00:00,66.169
2026-03-03T17:30:00+00:00,66.118
2026-03-03T17:35:00+00:00,66.23
2026-03-03T17:40:00+00:00,66.189
2026-03-03T17:45:00+00:00,66.144
2026-03-03T17:50:00+00:00,66.122
2026-03-03T17:55:00+00:00,66.189
2026-03-03T18:00:00+00:00,66.251
2026-03-03T18:05:00+00:00,66.12
2026-03-03T18:10:00+00:00,65.934
2026-03-03T18:15:00+00:00,65.919
2026-03-03T18:20:00+00:00,65.91
2026-03-03T18:25:00+00:00,65.951
2026-03-03T18:30:00+00:00,66.071
2026-03-03T18:35:00+00:00,66.099
2026-03-03T18:40:00+00:00,66.101
2026-03-03T18:45:00+00:00,66.134
2026-03-03T18:50:00+00:00,65.946
2026-03-03T18:55:00+00:00,65.795
2026-03-03T19:00:00+00:00,65.855
2026-03-03T19:05:00+00:00,65.583
2026-03-03T19:10:00+00:00,65.528
2026-03-03T19:15:00+00:00,65.511
2026-03-03T19:20:00+00:00,65.517
2026-03-03T19:25:00+00:00,65.584
2026-03-03T19:30:00+00:00,65.618
2026-03-03T19:35:00+00:00,65.764
2026-03-03T19:40:00+00:00,65.81
2026-03-03T19:45:00+00:00,65.784
2026-03-03T19:50:00+00:00,65.751
2026-03-03T19:55:00+00:00,65.78
2026-03-03T20:00:00+00:00,65.853
2026-03-03T20:05:00+00:00,65.824
2026-03-03T20:10:00+00:00,65.844
2026-03-03T20:15:00+00:00,65.929
2026-03-03T20:20:00+00:00,65.937
2026-03-03T20:25:00+00:00,65.764
2026-03-03T20:30:00+00:00,65.702
2026-03-03T20:35:00+00:00,65.772
2026-03-03T20:40:00+00:00,65.771
2026-03-03T20:45:00+00:00,65.833
2026-03-03T20:50:00+00:00,65.805
2026-03-03T20:55:00+00:00,65.831
2026-03-03T21:00:00+00:00,65.782
2026-03-03T21:05:00+00:00,65.835
2026-03-03T21:10:00+00:00,65.886
2026-03-03T21:15:00+00:00,65.913
2026-03-03T21:20:00+00:00,66.011
2026-03-03T21:25:00+00:00,65.894
2026-03-03T21:30:00+00:00,65.867
2026-03-03T21:35:00+00:00,66.062
2026-03-03T21:40:00+00:00,66.102
2026-03-03T21:45:00+00:00,66.087
2026-03-03T21:50:00+00:00,66.121
2026-03-03T21:55:00+00:00,66.175
2026-03-03T22:00:00+00:00,66.296
2026-03-03T22:05:00+00:00,66.409
2026-03-03T22:10:00+00:00,66.408
2026-03-03T22:15:00+00:00,66.355
2026-03-03T22:20:00+00:00,66.309
2026-03-03T22:25:00+00:00,66.42
2026-03-03T22:30:00+00:00,66.596
2026-03-03T22:35:00+00:00,66.754
2026-03-03T22:40:00+00:00,66.908
2026-03-03T22:45:00+00:00,66.924
2026-03-03T22:50:00+00:00,66.997
2026-03-03T22:55:00+00:00,66.555
2026-03-03T23:00:00+00:00,66.679
2026-03-03T23:05:00+00:00,66.87
2026-03-03T23:10:00+00:00,66.882
2026-03-03T23:15:00+00:00,66.485
2026-03-03T23:20:00+00:00,66.265
2026-03-03T23:25:00+00:00,66.054
2026-03-03T23:30:00+00:00,65.968
2026-03-03T23:35:00+00:00,66.098
2026-03-03T23:40:00+00:00,66.11
2026-03-03T23:45:00+00:00,66.111
2026-03-03T23:50:00+00:00,66.163
2026-03-03T23:55:00+00:00,66.134
2026-03-04T00:00:00+00:00,66.224
2026-03-04T00:05:00+00:00,66.162
2026-03-04T00:10:00+00:00,66.057
2026-03-04T00:15:00+00:00,66.033
2026-03-04T00:20:00+00:00,66.016
2026-03-04T00:25:00+00:00,66.029
2026-03-04T00:30:00+00:00,66.025
2026-03-04T00:35:00+00:00,65.874
2026-03-04T00:40:00+00:00,65.763
2026-03-04T00:45:00+00:00,65.692
2026-03-04T00:50:00+00:00,65.714
2026-03-04T00:55:00+00:00,65.711
2026-03-04T01:00:00+00:00,65.851
2026-03-04T01:05:00+00:00,65.767
2026-03-04T01:10:00+00:00,65.704
2026-03-04T01:15:00+00:00,65.77
2026-03-04T01:20:00+00:00,65.746
2026-03-04T01:25:00+00:00,65.826
2026-03-04T01:30:00+00:00,65.887
2026-03-04T01:35:00+00:00,65.772
2026-03-04T01:40:00+00:00,65.872
2026-03-04T01:45:00+00:00,65.852
2026-03-04T01:50:00+00:00,65.878
2026-03-04T01:55:00+00:00,65.972
2026-03-04T02:00:00+00:00,66.058
2026-03-04T02:05:00+00:00,66.08
2026-03-04T02:10:00+00:00,66.036
2026-03-04T02:15:00+00:00,66.066
2026-03-04T02:20:00+00:00,66.103
2026-03-04T02:25:00+00:00,66.072
2026-03-04T02:30:00+00:00,66.122
2026-03-04T02:35:00+00:00,66.071
2026-03-04T02:40:00+00:00,66.045
2026-03-04T02:45:00+00:00,66.102
2026-03-04T02:50:00+00:00,66.128
2026-03-04T02:55:00+00:00,66.354
2026-03-04T03:00:00+00:00,66.416
2026-03-04T03:05:00+00:00,66.252
2026-03-04T03:10:00+00:00,66.099
2026-03-04T03:15:00+00:00,66.257
2026-03-04T03:20:00+00:00,66.341
2026-03-04T03:25:00+00:00,66.235
2026-03-04T03:30:00+00:00,66.336
2026-03-04T03:35:00+00:00,66.26
2026-03-04T03:40:00+00:00,66.179
2026-03-04T03:45:00+00:00,66.204
2026-03-04T03:50:00+00:00,66.227
2026-03-04T03:55:00+00:00,66.376
2026-03-04T04:00:00+00:00,66.425
2026-03-04T04:05:00+00:00,66.43
2026-03-04T04:10:00+00:00,66.473
2026-03-04T04:15:00+00:00,66.51
2026-03-04T04:20:00+00:00,66.491
2026-03-04T04:25:00+00:00,66.615
2026-03-04T04:30:00+00:00,66.583
2026-03-04T04:35:00+00:00,66.398
2026-03-04T04:40:00+00:00,66.289
2026-03-04T04:45:00+00:00,66.323
2026-03-04T04:50:00+00:00,66.286
2026-03-04T04:55:00+00:00,66.383
2026-03-04T05:00:00+00:00,66.484
2026-03-04T05:05:00+00:00,66.539
2026-03-04T05:10:00+00:00,66.465
2026-03-04T05:15:00+00:00,66.475
2026-03-04T05:20:00+00:00,66.53
2026-03-04T05:25:00+00:00,66.471
2026-03-04T05:30:00+00:00,66.527
2026-03-04T05:35:00+00:00,66.495
2026-03-04T05:40:00+00:00,66.399
2026-03-04T05:45:00+00:00,66.375
2026-03-04T05:50:00+00:00,66.305
2026-03-04T05:55:00+00:00,66.176
2026-03-04T06:00:00+00:00,66.175
2026-03-04T06:05:00+00:00,66.125
2026-03-04T06:10:00+00:00,65.905
2026-03-04T06:15:00+00:00,65.837
2026-03-04T06:20:00+00:00,65.805
2026-03-04T06:25:00+00:00,65.751
2026-03-04T06:30:00+00:00,65.786
2026-03-04T06:35:00+00:00,65.676
2026-03-04T06:40:00+00:00,65.51
2026-03-04T06:45:00+00:00,65.61
2026-03-04T06:50:00+00:00,65.622
2026-03-04T06:55:00+00:00,65.766
2026-03-04T07:00:00+00:00,66.172
2026-03-04T07:05:00+00:00,66.018
2026-03-04T07:10:00+00:00,65.797
2026-03-04T07:15:00+00:00,65.657
2026-03-04T07:20:00+00:00,65.561
2026-03-04T07:25:00+00:00,65.485
2026-03-04T07:30:00+00:00,65.484
2026-03-04T07:35:00+00:00,65.508
2026-03-04T07:40:00+00:00,65.55
2026-03-04T07:45:00+00:00,65.574
2026-03-04T07:50:00+00:00,65.528
2026-03-04T07:55:00+00:00,65.544
2026-03-04T08:00:00+00:00,65.55
2026-03-04T08:05:00+00:00,65.514
2026-03-04T08:10:00+00:00,65.56
2026-03-04T08:15:00+00:00,65.579
2026-03-04T08:20:00+00:00,65.492
2026-03-04T08:25:00+00:00,65.594
2026-03-04T08:30:00+00:00,65.614
2026-03-04T08:35:00+00:00,65.596
2026-03-04T08:40:00+00:00,65.551
2026-03-04T08:45:00+00:00,65.512
2026-03-04T08:50:00+00:00,65.542
2026-03-04T08:55:00+00:00,65.628
2026-03-04T09:00:00+00:00,65.453
2026-03-04T09:05:00+00:00,65.212
2026-03-04T09:10:00+00:00,65.205
2026-03-04T09:15:00+00:00,65.282
2026-03-04T09:20:00+00:00,65.31
2026-03-04T09:25:00+00:00,65.4
2026-03-04T09:30:00+00:00,65.422
2026-03-04T09:35:00+00:00,65.471
2026-03-04T09:40:00+00:00,65.486
2026-03-04T09:45:00+00:00,65.539
2026-03-04T09:50:00+00:00,65.523
2026-03-04T09:55:00+00:00,65.493
2026-03-04T10:00:00+00:00,65.513
2026-03-04T10:05:00+00:00,65.472
2026-03-04T10:10:00+00:00,65.48
2026-03-04T10:15:00+00:00,65.497
2026-03-04T10:20:00+00:00,65.495
2026-03-04T10:25:00+00:00,65.498
2026-03-04T10:30:00+00:00,65.539
2026-03-04T10:35:00+00:00,65.49
2026-03-04T10:40:00+00:00,65.497
2026-03-04T10:45:00+00:00,65.447
2026-03-04T10:50:00+00:00,65.418
2026-03-04T10:55:00+00:00,65.441
2026-03-04T11:00:00+00:00,65.536
2026-03-04T11:05:00+00:00,65.527
2026-03-04T11:10:00+00:00,65.48
2026-03-04T11:15:00+00:00,65.482
2026-03-04T11:20:00+00:00,65.621
2026-03-04T11:25:00+00:00,65.648
2026-03-04T11:30:00+00:00,65.817
2026-03-04T11:35:00+00:00,65.829
2026-03-04T11:40:00+00:00,65.691
2026-03-04T11:45:00+00:00,65.56
2026-03-04T11:50:00+00:00,65.579
2026-03-04T11:55:00+00:00,65.611
2026-03-04T12:00:00+00:00,65.611
2026-03-04T12:05:00+00:00,65.548
2026-03-04T12:10:00+00:00,65.535
2026-03-04T12:15:00+00:00,65.565
2026-03-04T12:20:00+00:00,65.622
2026-03-04T12:25:00+00:00,65.594
2026-03-04T12:30:00+00:00,65.564
2026-03-04T12:35:00+00:00,65.571
2026-03-04T12:40:00+00:00,65.614
2026-03-04T12:45:00+00:00,65.71
2026-03-04T12:50:00+00:00,65.754
2026-03-04T12:55:00+00:00,65.763
2026-03-04T13:00:00+00:00,65.809
2026-03-04T13:05:00+00:00,65.806
2026-03-04T13:10:00+00:00,65.797
2026-03-04T13:15:00+00:00,65.598
2026-03-04T13:20:00+00:00,65.511
2026-03-04T13:25:00+00:00,65.505
2026-03-04T13:30:00+00:00,65.582
2026-03-04T13:35:00+00:00,65.63
2026-03-04T13:40:00+00:00,65.709
2026-03-04T13:45:00+00:00,65.723
2026-03-04T13:50:00+00:00,65.781
2026-03-04T13:55:00+00:00,65.854
2026-03-04T14:00:00+00:00,65.835
2026-03-04T14:05:00+00:00,65.713
2026-03-04T14:10:00+00:00,65.665
2026-03-04T14:15:00+00:00,65.708
2026-03-04T14:20:00+00:00,65.752
2026-03-04T14:25:00+00:00,65.77
2026-03-04T14:30:00+00:00,65.817
2026-03-04T14:35:00+00:00,65.789
2026-03-04T14:40:00+00:00,65.661
2026-03-04T14:45:00+00:00,65.584
2026-03-04T14:50:00+00:00,65.544
2026-03-04T14:55:00+00:00,65.562
2026-03-04T15:00:00+00:00,65.528
2026-03-04T15:05:00+00:00,65.432
2026-03-04T15:10:00+00:00,65.369
2026-03-04T15:15:00+00:00,65.302
2026-03-04T15:20:00+00:00,65.216
2026-03-04T15:25:00+00:00,65.22
2026-03-04T15:30:00+00:00,65.224
2026-03-04T15:35:00+00:00,65.202
2026-03-04T15:40:00+00:00,65.175
2026-03-04T15:45:00+00:00,65.157
2026-03-04T15:50:00+00:00,65.111
2026-03-04T15:55:00+00:00,65.097
2026-03-04T16:00:00+00:00,65.065
2026-03-04T16:05:00+00:00,65.138
2026-03-04T16:10:00+00:00,65.073
2026-03-04T16:15:00+00:00,65.137
2026-03-04T16:20:00+00:00,65.361
2026-03-04T16:25:00+00:00,65.563
2026-03-04T16:30:00+00:00,65.564
2026-03-04T16:35:00+00:00,65.476
2026-03-04T16:40:00+00:00,65.451
2026-03-04T16:45:00+00:00,65.422
2026-03-04T16:50:00+00:00,65.475
2026-03-04T16:55:00+00:00,65.566
2026-03-04T17:00:00+00:00,65.487
2026-03-04T17:05:00+00:00,65.438
2026-03-04T17:10:00+00:00,65.416
2026-03-04T17:15:00+00:00,65.465
2026-03-04T17:20:00+00:00,65.405
2026-03-04T17:25:00+00:00,65.37
2026-03-04T17:30:00+00:00,65.394
2026-03-04T17:35:00+00:00,65.433
2026-03-04T17:40:00+00:00,65.369
2026-03-04T17:45:00+00:00,65.315
2026-03-04T17:50:00+00:00,65.349
2026-03-04T17:55:00+00:00,65.417
2026-03-04T18:00:00+00:00,65.416
2026-03-04T18:05:00+00:00,65.442
2026-03-04T18:10:00+00:00,65.443
2026-03-04T18:15:00+00:00,65.392
2026-03-04T18:20:00+00:00,65.35
2026-03-04T18:25:00+00:00,65.303
2026-03-04T18:30:00+00:00,65.362
2026-03-04T18:35:00+00:00,65.308
2026-03-04T18:40:00+00:00,65.315
2026-03-04T18:45:00+00:00,65.308
2026-03-04T18:50:00+00:00,65.409
2026-03-04T18:55:00+00:00,65.509
2026-03-04T19:00:00+00:00,65.649
2026-03-04T19:05:00+00:00,65.687
2026-03-04T19:10:00+00:00,65.618
2026-03-04T19:15:00+00:00,65.658
2026-03-04T19:20:00+00:00,65.705
2026-03-04T19:25:00+00:00,65.708
2026-03-04T19:30:00+00:00,65.706
2026-03-04T19:35:00+00:00,65.675
2026-03-04T19:40:00+00:00,65.661
2026-03-04T19:45:00+00:00,65.746
2026-03-04T19:50:00+00:00,65.78
2026-03-04T19:55:00+00:00,65.884
2026-03-04T20:00:00+00:00,65.889
2026-03-04T20:05:00+00:00,65.692
2026-03-04T20:10:00+00:00,65.667
2026-03-04T20:15:00+00:00,65.748
2026-03-04T20:20:00+00:00,65.715
2026-03-04T20:25:00+00:00,65.828
2026-03-04T20:30:00+00:00,65.817
2026-03-04T20:35:00+00:00,65.795
2026-03-04T20:40:00+00:00,65.801
2026-03-04T20:45:00+00:00,65.828
2026-03-04T20:50:00+00:00,65.788
2026-03-04T20:55:00+00:00,65.861
2026-03-04T21:00:00+00:00,65.972
2026-03-04T21:05:00+00:00,66.03
2026-03-04T21:10:00+00:00,66.161
2026-03-04T21:15:00+00:00,66.215
2026-03-04T21:20:00+00:00,66.246
2026-03-04T21:25:00+00:00,66.348
2026-03-04T21:30:00+00:00,66.378
2026-03-04T21:35:00+00:00,66.303
2026-03-04T21:40:00+00:00,66.328
2026-03-04T21:45:00+00:00,66.348
2026-03-04T21:50:00+00:00,66.342
2026-03-04T21:55:00+00:00,66.446
2026-03-04T22:00:00+00:00,66.464
2026-03-04T22:05:00+00:00,66.616
2026-03-04T22:10:00+00:00,66.67
2026-03-04T22:15:00+00:00,66.78
2026-03-04T22:20:00+00:00,66.855
2026-03-04T22:25:00+00:00,66.955
