Data,Unit ID,Time From,Level From,Time To,Level To
PN,EDFE-21,2025-12-03T19:01:00,1.0,2025-12-03T19:30:00,1.0
PN,EDFE-21,2025-12-03T19:30:00,1.0,2025-12-03T19:31:00,0.0
PN,ENGQR-01,2025-12-03T19:30:00,0.0,2025-12-03T20:00:00,0.0
PN,ENGQR-02,2025-12-03T19:30:00,2.0,2025-12-03T20:00:00,2.0
PN,EDFE-21,2025-12-03T19:31:00,0.0,2025-12-03T20:00:00,0.0
PN,EDFE-21,2025-12-03T20:00:00,0.0,2025-12-03T20:01:00,-1.0
PN,ENGQR-01,2025-12-03T20:00:00,0.0,2025-12-03T20:30:00,0.0
PN,ENGQR-02,2025-12-03T20:00:00,2.0,2025-12-03T20:30:00,2.0
PN,EDFE-21,2025-12-03T20:01:00,-1.0,2025-12-03T20:29:00,-1.0
PN,EDFE-21,2025-12-03T20:29:00,-1.0,2025-12-03T20:30:00,0.0
PN,EDFE-21,2025-12-03T20:30:00,0.0,2025-12-03T20:31:00,1.0
PN,ENGQR-01,2025-12-03T20:30:00,0.0,2025-12-03T21:00:00,0.0
PN,ENGQR-02,2025-12-03T20:30:00,2.0,2025-12-03T21:00:00,2.0
PN,EDFE-21,2025-12-03T20:31:00,1.0,2025-12-03T21:00:00,1.0
PN,EDFE-21,2025-12-03T21:00:00,1.0,2025-12-03T21:01:00,0.0
PN,ENGQR-01,2025-12-03T21:00:00,0.0,2025-12-03T21:30:00,0.0
PN,ENGQR-02,2025-12-03T21:00:00,2.0,2025-12-03T21:30:00,2.0
PN,EDFE-21,2025-12-03T21:01:00,0.0,2025-12-03T21:30:00,0.0
PN,EDFE-21,2025-12-03T21:30:00,0.0,2025-12-03T21:31:00,-1.0
PN,ENGQR-01,2025-12-03T21:30:00,0.0,2025-12-03T22:00:00,0.0
PN,ENGQR-02,2025-12-03T21:30:00,2.0,2025-12-03T22:00:00,2.0
PN,EDFE-21,2025-12-03T21:31:00,-1.0,2025-12-03T21:59:00,-1.0
PN,EDFE-21,2025-12-03T21:59:00,-1.0,2025-12-03T22:00:00,0.0
PN,EDFE-21,2025-12-03T22:00:00,0.0,2025-12-03T22:01:00,1.0
PN,ENGQR-01,2025-12-03T22:00:00,0.0,2025-12-03T22:30:00,0.0
PN,ENGQR-02,2025-12-03T22:00:00,2.0,2025-12-03T22:30:00,2.0
PN,EDFE-21,2025-12-03T22:01:00,1.0,2025-12-03T22:30:00,1.0
PN,EDFE-21,2025-12-03T22:30:00,1.0,2025-12-03T23:00:00,1.0
PN,ENGQR-01,2025-12-03T22:30:00,0.0,2025-12-03T23:00:00,0.0
PN,ENGQR-02,2025-12-03T22:30:00,2.0,2025-12-03T23:00:00,2.0
PN,EDFE-21,2025-12-03T23:00:00,0.0,2025-12-03T23:30:00,0.0
PN,ENGQR-01,2025-12-03T23:00:00,0.0,2025-12-03T23:30:00,0.0
PN,ENGQR-02,2025-12-03T23:00:00,2.0,2025-12-03T23:30:00,2.0
PN,EDFE-21,2025-12-03T23:30:00,0.0,2025-12-04T00:00:00,0.0
PN,ENGQR-01,2025-12-03T23:30:00,0.0,2025-12-04T00:00:00,0.0
PN,ENGQR-02,2025-12-03T23:30:00,2.0,2025-12-04T00:00:00,2.0
PN,EDFE-21,2025-12-04T00:00:00,0.0,2025-12-04T00:30:00,0.0
PN,ENGQR-01,2025-12-04T00:00:00,0.0,2025-12-04T00:30:00,0.0
PN,ENGQR-02,2025-12-04T00:00:00,2.0,2025-12-04T00:30:00,2.0
PN,EDFE-21,2025-12-04T00:30:00,0.0,2025-12-04T01:00:00,0.0
PN,ENGQR-01,2025-12-04T00:30:00,0.0,2025-12-04T01:00:00,0.0
PN,ENGQR-02,2025-12-04T00:30:00,2.0,2025-12-04T01:00:00,2.0
PN,EDFE-21,2025-12-04T01:00:00,0.0,2025-12-04T01:30:00,0.0
PN,ENGQR-01,2025-12-04T01:00:00,0.0,2025-12-04T01:30:00,0.0
PN,ENGQR-02,2025-12-04T01:00:00,2.0,2025-12-04T01:30:00,2.0
PN,EDFE-21,2025-12-04T01:30:00,0.0,2025-12-04T02:00:00,0.0
PN,ENGQR-01,2025-12-04T01:30:00,0.0,2025-12-04T02:00:00,0.0
PN,ENGQR-02,2025-12-04T01:30:00,2.0,2025-12-04T02:00:00,2.0
PN,EDFE-21,2025-12-04T02:00:00,0.0,2025-12-04T02:30:00,0.0
PN,ENGQR-01,2025-12-04T02:00:00,0.0,2025-12-04T02:30:00,0.0
PN,ENGQR-02,2025-12-04T02:00:00,2.0,2025-12-04T02:30:00,2.0
PN,EDFE-21,2025-12-04T02:30:00,0.0,2025-12-04T03:00:00,0.0
PN,ENGQR-01,2025-12-04T02:30:00,0.0,2025-12-04T03:00:00,0.0
PN,ENGQR-02,2025-12-04T02:30:00,2.0,2025-12-04T03:00:00,2.0
PN,EDFE-21,2025-12-04T03:00:00,0.0,2025-12-04T03:30:00,0.0
PN,ENGQR-01,2025-12-04T03:00:00,0.0,2025-12-04T03:30:00,0.0
PN,ENGQR-02,2025-12-04T03:00:00,2.0,2025-12-04T03:30:00,2.0
PN,EDFE-21,2025-12-04T03:30:00,0.0,2025-12-04T04:00:00,0.0
PN,ENGQR-01,2025-12-04T03:30:00,0.0,2025-12-04T04:00:00,0.0
PN,ENGQR-02,2025-12-04T03:30:00,2.0,2025-12-04T04:00:00,2.0
PN,EDFE-21,2025-12-04T04:00:00,0.0,2025-12-04T04:30:00,0.0
PN,ENGQR-01,2025-12-04T04:00:00,0.0,2025-12-04T04:30:00,0.0
PN,ENGQR-02,2025-12-04T04:00:00,2.0,2025-12-04T04:30:00,2.0
PN,EDFE-21,2025-12-04T04:30:00,-12.0,2025-12-04T05:00:00,-12.0
PN,ENGQR-01,2025-12-04T04:30:00,0.0,2025-12-04T05:00:00,0.0
PN,ENGQR-02,2025-12-04T04:30:00,2.0,2025-12-04T05:00:00,2.0
PN,EDFE-21,2025-12-04T05:00:00,0.0,2025-12-04T05:30:00,0.0
PN,ENGQR-01,2025-12-04T05:00:00,0.0,2025-12-04T05:30:00,0.0
PN,ENGQR-02,2025-12-04T05:00:00,2.0,2025-12-04T05:30:00,2.0
PN,EDFE-21,2025-12-04T05:30:00,-14.0,2025-12-04T06:00:00,-14.0
PN,ENGQR-01,2025-12-04T05:30:00,0.0,2025-12-04T06:00:00,0.0
PN,ENGQR-02,2025-12-04T05:30:00,2.0,2025-12-04T06:00:00,2.0
PN,EDFE-21,2025-12-04T06:00:00,0.0,2025-12-04T06:30:00,0.0
PN,ENGQR-01,2025-12-04T06:00:00,0.0,2025-12-04T06:30:00,0.0
PN,ENGQR-02,2025-12-04T06:00:00,2.0,2025-12-04T06:30:00,2.0
PN,EDFE-21,2025-12-04T06:30:00,0.0,2025-12-04T07:00:00,0.0
PN,ENGQR-01,2025-12-04T06:30:00,0.0,2025-12-04T07:00:00,0.0
PN,ENGQR-02,2025-12-04T06:30:00,2.0,2025-12-04T07:00:00,2.0
PN,EDFE-21,2025-12-04T07:00:00,0.0,2025-12-04T07:30:00,0.0
PN,ENGQR-01,2025-12-04T07:00:00,0.0,2025-12-04T07:30:00,0.0
PN,ENGQR-02,2025-12-04T07:00:00,2.0,2025-12-04T07:30:00,2.0
PN,EDFE-21,2025-12-04T07:30:00,0.0,2025-12-04T08:00:00,0.0
PN,ENGQR-01,2025-12-04T07:30:00,0.0,2025-12-04T08:00:00,0.0
PN,ENGQR-02,2025-12-04T07:30:00,2.0,2025-12-04T08:00:00,2.0
PN,EDFE-21,2025-12-04T08:00:00,0.0,2025-12-04T08:01:00,1.0
PN,ENGQR-01,2025-12-04T08:00:00,0.0,2025-12-04T08:30:00,0.0
PN,ENGQR-02,2025-12-04T08:00:00,2.0,2025-12-04T08:30:00,2.0
PN,EDFE-21,2025-12-04T08:01:00,1.0,2025-12-04T08:30:00,1.0
PN,EDFE-21,2025-12-04T08:30:00,1.0,2025-12-04T09:00:00,1.0
PN,ENGQR-01,2025-12-04T08:30:00,0.0,2025-12-04T09:00:00,0.0
PN,ENGQR-02,2025-12-04T08:30:00,2.0,2025-12-04T09:00:00,2.0
PN,EDFE-21,2025-12-04T09:00:00,1.0,2025-12-04T09:01:00,0.0
PN,ENGQR-01,2025-12-04T09:00:00,0.0,2025-12-04T09:30:00,0.0
PN,ENGQR-02,2025-12-04T09:00:00,2.0,2025-12-04T09:30:00,2.0
PN,EDFE-21,2025-12-04T09:01:00,0.0,2025-12-04T09:30:00,0.0
PN,EDFE-21,2025-12-04T09:30:00,0.0,2025-12-04T10:00:00,0.0
PN,ENGQR-01,2025-12-04T09:30:00,0.0,2025-12-04T10:00:00,0.0
PN,ENGQR-02,2025-12-04T09:30:00,2.0,2025-12-04T10:00:00,2.0
PN,EDFE-21,2025-12-04T10:00:00,0.0,2025-12-04T10:30:00,0.0
PN,ENGQR-01,2025-12-04T10:00:00,0.0,2025-12-04T10:30:00,0.0
PN,ENGQR-02,2025-12-04T10:00:00,2.0,2025-12-04T10:30:00,2.0
PN,EDFE-21,2025-12-04T10:30:00,0.0,2025-12-04T11:00:00,0.0
PN,ENGQR-01,2025-12-04T10:30:00,0.0,2025-12-04T11:00:00,0.0
PN,ENGQR-02,2025-12-04T10:30:00,2.0,2025-12-04T11:00:00,2.0
PN,EDFE-21,2025-12-04T11:00:00,0.0,2025-12-04T11:01:00,-4.0
PN,ENGQR-01,2025-12-04T11:00:00,0.0,2025-12-04T11:30:00,0.0
PN,ENGQR-02,2025-12-04T11:00:00,2.0,2025-12-04T11:30:00,2.0
PN,EDFE-21,2025-12-04T11:01:00,-4.0,2025-12-04T11:30:00,-4.0
PN,EDFE-21,2025-12-04T11:30:00,-4.0,2025-12-04T11:31:00,-7.0
PN,ENGQR-01,2025-12-04T11:30:00,0.0,2025-12-04T12:00:00,0.0
PN,ENGQR-02,2025-12-04T11:30:00,2.0,2025-12-04T12:00:00,2.0
PN,EDFE-21,2025-12-04T11:31:00,-7.0,2025-12-04T11:59:00,-7.0
PN,EDFE-21,2025-12-04T11:59:00,-7.0,2025-12-04T12:00:00,0.0
PN,EDFE-21,2025-12-04T12:00:00,0.0,2025-12-04T12:30:00,0.0
PN,ENGQR-01,2025-12-04T12:00:00,0.0,2025-12-04T12:30:00,0.0
PN,ENGQR-02,2025-12-04T12:00:00,2.0,2025-12-04T12:30:00,2.0
PN,EDFE-21,2025-12-04T12:30:00,0.0,2025-12-04T13:00:00,0.0
PN,ENGQR-01,2025-12-04T12:30:00,0.0,2025-12-04T13:00:00,0.0
PN,ENGQR-02,2025-12-04T12:30:00,2.0,2025-12-04T13:00:00,2.0
PN,EDFE-21,2025-12-04T13:00:00,0.0,2025-12-04T13:30:00,0.0
PN,ENGQR-01,2025-12-04T13:00:00,0.0,2025-12-04T13:30:00,0.0
PN,ENGQR-02,2025-12-04T13:00:00,2.0,2025-12-04T13:30:00,2.0
PN,EDFE-21,2025-12-04T13:30:00,0.0,2025-12-04T13:31:00,-1.0
PN,ENGQR-01,2025-12-04T13:30:00,0.0,2025-12-04T14:00:00,0.0
PN,ENGQR-02,2025-12-04T13:30:00,2.0,2025-12-04T14:00:00,2.0
PN,EDFE-21,2025-12-04T13:31:00,-1.0,2025-12-04T13:59:00,-1.0
PN,EDFE-21,2025-12-04T13:59:00,-1.0,2025-12-04T14:00:00,0.0
PN,EDFE-21,2025-12-04T14:00:00,0.0,2025-12-04T14:30:00,0.0
PN,ENGQR-01,2025-12-04T14:00:00,0.0,2025-12-04T14:30:00,0.0
PN,ENGQR-02,2025-12-04T14:00:00,2.0,2025-12-04T14:30:00,2.0
PN,EDFE-21,2025-12-04T14:30:00,0.0,2025-12-04T14:31:00,1.0
PN,ENGQR-01,2025-12-04T14:30:00,0.0,2025-12-04T15:00:00,0.0
PN,ENGQR-02,2025-12-04T14:30:00,2.0,2025-12-04T15:00:00,2.0
PN,EDFE-21,2025-12-04T14:31:00,1.0,2025-12-04T15:00:00,1.0
PN,EDFE-21,2025-12-04T15:00:00,1.0,2025-12-04T15:30:00,1.0
PN,ENGQR-01,2025-12-04T15:00:00,0.0,2025-12-04T15:30:00,0.0
PN,ENGQR-02,2025-12-04T15:00:00,2.0,2025-12-04T15:30:00,2.0
PN,EDFE-21,2025-12-04T15:30:00,1.0,2025-12-04T16:00:00,1.0
PN,ENGQR-01,2025-12-04T15:30:00,0.0,2025-12-04T16:00:00,0.0
PN,ENGQR-02,2025-12-04T15:30:00,2.0,2025-12-04T16:00:00,2.0
PN,EDFE-21,2025-12-04T16:00:00,1.0,2025-12-04T16:30:00,1.0
PN,ENGQR-01,2025-12-04T16:00:00,0.0,2025-12-04T16:30:00,0.0
PN,ENGQR-02,2025-12-04T16:00:00,2.0,2025-12-04T16:30:00,2.0
PN,EDFE-21,2025-12-04T16:30:00,1.0,2025-12-04T17:00:00,1.0
PN,ENGQR-01,2025-12-04T16:30:00,0.0,2025-12-04T17:00:00,0.0
PN,ENGQR-02,2025-12-04T16:30:00,2.0,2025-12-04T17:00:00,2.0
PN,EDFE-21,2025-12-04T17:00:00,1.0,2025-12-04T17:01:00,2.0
PN,ENGQR-01,2025-12-04T17:00:00,0.0,2025-12-04T17:30:00,0.0
PN,ENGQR-02,2025-12-04T17:00:00,2.0,2025-12-04T17:30:00,2.0
PN,EDFE-21,2025-12-04T17:01:00,2.0,2025-12-04T17:30:00,2.0
PN,EDFE-21,2025-12-04T17:30:00,2.0,2025-12-04T17:31:00,5.0
PN,ENGQR-01,2025-12-04T17:30:00,0.0,2025-12-04T18:00:00,0.0
PN,ENGQR-02,2025-12-04T17:30:00,2.0,2025-12-04T18:00:00,2.0
PN,EDFE-21,2025-12-04T17:31:00,5.0,2025-12-04T18:00:00,5.0
PN,EDFE-21,2025-12-04T18:00:00,5.0,2025-12-04T18:01:00,7.0
PN,ENGQR-01,2025-12-04T18:00:00,0.0,2025-12-04T18:30:00,0.0
PN,ENGQR-02,2025-12-04T18:00:00,2.0,2025-12-04T18:30:00,2.0
PN,EDFE-21,2025-12-04T18:01:00,7.0,2025-12-04T18:30:00,7.0
PN,EDFE-21,2025-12-04T18:30:00,0.0,2025-12-04T19:00:00,0.0
PN,ENGQR-01,2025-12-04T18:30:00,0.0,2025-12-04T19:00:00,0.0
PN,ENGQR-02,2025-12-04T18:30:00,2.0,2025-12-04T19:00:00,2.0
PN,EDFE-21,2025-12-04T19:00:00,0.0,2025-12-04T19:30:00,0.0
PN,ENGQR-01,2025-12-04T19:00:00,0.0,2025-12-04T19:30:00,0.0
PN,ENGQR-02,2025-12-04T19:00:00,2.0,2025-12-04T19:30:00,2.0
PN,EDFE-21,2025-12-04T19:30:00,0.0,2025-12-04T20:00:00,0.0
PN,ENGQR-01,2025-12-04T19:30:00,0.0,2025-12-04T20:00:00,0.0
PN,ENGQR-02,2025-12-04T19:30:00,2.0,2025-12-04T20:00:00,2.0
PN,EDFE-21,2025-12-04T20:00:00,0.0,2025-12-04T20:30:00,0.0
PN,ENGQR-01,2025-12-04T20:00:00,0.0,2025-12-04T20:30:00,0.0
PN,ENGQR-02,2025-12-04T20:00:00,2.0,2025-12-04T20:30:00,2.0
PN,EDFE-21,2025-12-04T20:30:00,0.0,2025-12-04T21:00:00,0.0
PN,ENGQR-01,2025-12-04T20:30:00,0.0,2025-12-04T21:00:00,0.0
PN,ENGQR-02,2025-12-04T20:30:00,2.0,2025-12-04T21:00:00,2.0
PN,EDFE-21,2025-12-04T21:00:00,0.0,2025-12-04T21:30:00,0.0
PN,ENGQR-01,2025-12-04T21:00:00,0.0,2025-12-04T21:30:00,0.0
PN,ENGQR-02,2025-12-04T21:00:00,2.0,2025-12-04T21:30:00,2.0
PN,EDFE-21,2025-12-04T21:30:00,0.0,2025-12-04T22:00:00,0.0
PN,ENGQR-01,2025-12-04T21:30:00,0.0,2025-12-04T22:00:00,0.0
PN,ENGQR-02,2025-12-04T21:30:00,2.0,2025-12-04T22:00:00,2.0
PN,EDFE-21,2025-12-04T22:00:00,0.0,2025-12-04T22:30:00,0.0
PN,ENGQR-01,2025-12-04T22:00:00,0.0,2025-12-04T22:30:00,0.0
PN,ENGQR-02,2025-12-04T22:00:00,2.0,2025-12-04T22:30:00,2.0
PN,EDFE-21,2025-12-04T22:30:00,0.0,2025-12-04T23:00:00,0.0
PN,ENGQR-01,2025-12-04T22:30:00,0.0,2025-12-04T23:00:00,0.0
PN,ENGQR-02,2025-12-04T22:30:00,2.0,2025-12-04T23:00:00,2.0
PN,EDFE-21,2025-12-04T23:00:00,-20.0,2025-12-04T23:30:00,-20.0
PN,ENGQR-01,2025-12-04T23:00:00,0.0,2025-12-04T23:30:00,0.0
PN,ENGQR-02,2025-12-04T23:00:00,2.0,2025-12-04T23:30:00,2.0
PN,EDFE-21,2025-12-04T23:30:00,-20.0,2025-12-05T00:00:00,-20.0
PN,ENGQR-01,2025-12-04T23:30:00,0.0,2025-12-05T00:00:00,0.0
PN,ENGQR-02,2025-12-04T23:30:00,2.0,2025-12-05T00:00:00,2.0
PN,EDFE-21,2025-12-05T00:00:00,-20.0,2025-12-05T00:30:00,-20.0
PN,ENGQR-01,2025-12-05T00:00:00,0.0,2025-12-05T00:30:00,0.0
PN,ENGQR-02,2025-12-05T00:00:00,2.0,2025-12-05T00:30:00,2.0
PN,EDFE-21,2025-12-05T00:30:00,-20.0,2025-12-05T01:00:00,-20.0
PN,ENGQR-01,2025-12-05T00:30:00,0.0,2025-12-05T01:00:00,0.0
PN,ENGQR-02,2025-12-05T00:30:00,2.0,2025-12-05T01:00:00,2.0
PN,EDFE-21,2025-12-05T01:00:00,0.0,2025-12-05T01:30:00,0.0
PN,ENGQR-01,2025-12-05T01:00:00,0.0,2025-12-05T01:30:00,0.0
PN,ENGQR-02,2025-12-05T01:00:00,2.0,2025-12-05T01:30:00,2.0
PN,EDFE-21,2025-12-05T01:30:00,0.0,2025-12-05T01:42:00,0.0
PN,ENGQR-01,2025-12-05T01:30:00,0.0,2025-12-05T02:00:00,0.0
PN,ENGQR-02,2025-12-05T01:30:00,2.0,2025-12-05T02:00:00,2.0
PN,EDFE-21,2025-12-05T01:42:00,20.0,2025-12-05T02:00:00,20.0
PN,EDFE-21,2025-12-05T02:00:00,20.0,2025-12-05T02:30:00,20.0
PN,ENGQR-01,2025-12-05T02:00:00,0.0,2025-12-05T02:30:00,0.0
PN,ENGQR-02,2025-12-05T02:00:00,2.0,2025-12-05T02:30:00,2.0
PN,EDFE-21,2025-12-05T02:30:00,20.0,2025-12-05T03:00:00,20.0
PN,ENGQR-01,2025-12-05T02:30:00,0.0,2025-12-05T03:00:00,0.0
PN,ENGQR-02,2025-12-05T02:30:00,2.0,2025-12-05T03:00:00,2.0
PN,EDFE-21,2025-12-05T03:00:00,20.0,2025-12-05T03:30:00,20.0
PN,ENGQR-01,2025-12-05T03:00:00,0.0,2025-12-05T03:30:00,0.0
PN,ENGQR-02,2025-12-05T03:00:00,2.0,2025-12-05T03:30:00,2.0
PN,EDFE-21,2025-12-05T03:30:00,20.0,2025-12-05T04:00:00,20.0
PN,ENGQR-01,2025-12-05T03:30:00,0.0,2025-12-05T04:00:00,0.0
PN,ENGQR-02,2025-12-05T03:30:00,2.0,2025-12-05T04:00:00,2.0
PN,EDFE-21,2025-12-05T04:00:00,0.0,2025-12-05T04:30:00,0.0
PN,ENGQR-01,2025-12-05T04:00:00,0.0,2025-12-05T04:30:00,0.0
PN,ENGQR-02,2025-12-05T04:00:00,2.0,2025-12-05T04:30:00,2.0
PN,EDFE-21,2025-12-05T04:30:00,0.0,2025-12-05T04:42:00,0.0
PN,ENGQR-01,2025-12-05T04:30:00,0.0,2025-12-05T05:00:00,0.0
PN,ENGQR-02,2025-12-05T04:30:00,2.0,2025-12-05T05:00:00,2.0
PN,EDFE-21,2025-12-05T04:42:00,-20.0,2025-12-05T05:00:00,-20.0
PN,EDFE-21,2025-12-05T05:00:00,-20.0,2025-12-05T05:30:00,-20.0
PN,ENGQR-01,2025-12-05T05:00:00,0.0,2025-12-05T05:30:00,0.0
PN,ENGQR-02,2025-12-05T05:00:00,2.0,2025-12-05T05:30:00,2.0
PN,EDFE-21,2025-12-05T05:30:00,-20.0,2025-12-05T06:00:00,-20.0
PN,ENGQR-01,2025-12-05T05:30:00,0.0,2025-12-05T06:00:00,0.0
PN,ENGQR-02,2025-12-05T05:30:00,2.0,2025-12-05T06:00:00,2.0
PN,EDFE-21,2025-12-05T06:00:00,-20.0,2025-12-05T06:30:00,-20.0
PN,ENGQR-01,2025-12-05T06:00:00,0.0,2025-12-05T06:30:00,0.0
PN,ENGQR-02,2025-12-05T06:00:00,2.0,2025-12-05T06:30:00,2.0
PN,EDFE-21,2025-12-05T06:30:00,-20.0,2025-12-05T07:00:00,-20.0
PN,ENGQR-01,2025-12-05T06:30:00,0.0,2025-12-05T07:00:00,0.0
PN,ENGQR-02,2025-12-05T06:30:00,2.0,2025-12-05T07:00:00,2.0
PN,EDFE-21,2025-12-05T07:00:00,0.0,2025-12-05T07:30:00,0.0
PN,ENGQR-01,2025-12-05T07:00:00,0.0,2025-12-05T07:30:00,0.0
PN,ENGQR-02,2025-12-05T07:00:00,2.0,2025-12-05T07:30:00,2.0
PN,EDFE-21,2025-12-05T07:30:00,20.0,2025-12-05T08:00:00,20.0
PN,ENGQR-01,2025-12-05T07:30:00,0.0,2025-12-05T08:00:00,0.0
PN,ENGQR-02,2025-12-05T07:30:00,2.0,2025-12-05T08:00:00,2.0
PN,EDFE-21,2025-12-05T08:00:00,20.0,2025-12-05T08:30:00,20.0
PN,ENGQR-01,2025-12-05T08:00:00,0.0,2025-12-05T08:30:00,0.0
PN,ENGQR-02,2025-12-05T08:00:00,2.0,2025-12-05T08:30:00,2.0
PN,EDFE-21,2025-12-05T08:30:00,18.0,2025-12-05T09:00:00,18.0
PN,ENGQR-01,2025-12-05T08:30:00,0.0,2025-12-05T09:00:00,0.0
PN,ENGQR-02,2025-12-05T08:30:00,2.0,2025-12-05T09:00:00,2.0
PN,EDFE-21,2025-12-05T09:00:00,0.0,2025-12-05T09:30:00,0.0
PN,ENGQR-01,2025-12-05T09:00:00,0.0,2025-12-05T09:30:00,0.0
PN,ENGQR-02,2025-12-05T09:00:00,2.0,2025-12-05T09:30:00,2.0
PN,EDFE-21,2025-12-05T09:30:00,0.0,2025-12-05T10:00:00,0.0
PN,ENGQR-01,2025-12-05T09:30:00,0.0,2025-12-05T10:00:00,0.0
PN,ENGQR-02,2025-12-05T09:30:00,2.0,2025-12-05T10:00:00,2.0
PN,EDFE-21,2025-12-05T10:00:00,0.0,2025-12-05T10:30:00,0.0
PN,ENGQR-01,2025-12-05T10:00:00,0.0,2025-12-05T10:30:00,0.0
PN,ENGQR-02,2025-12-05T10:00:00,2.0,2025-12-05T10:30:00,2.0
PN,EDFE-21,2025-12-05T10:30:00,0.0,2025-12-05T11:00:00,0.0
PN,ENGQR-01,2025-12-05T10:30:00,0.0,2025-12-05T11:00:00,0.0
PN,ENGQR-02,2025-12-05T10:30:00,2.0,2025-12-05T11:00:00,2.0
PN,EDFE-21,2025-12-05T11:00:00,0.0,2025-12-05T11:30:00,0.0
PN,ENGQR-01,2025-12-05T11:00:00,0.0,2025-12-05T11:30:00,0.0
PN,ENGQR-02,2025-12-05T11:00:00,2.0,2025-12-05T11:30:00,2.0
PN,EDFE-21,2025-12-05T11:30:00,0.0,2025-12-05T11:31:00,2.0
PN,ENGQR-01,2025-12-05T11:30:00,0.0,2025-12-05T12:00:00,0.0
PN,ENGQR-02,2025-12-05T11:30:00,2.0,2025-12-05T12:00:00,2.0
PN,EDFE-21,2025-12-05T11:31:00,2.0,2025-12-05T12:00:00,2.0
PN,EDFE-21,2025-12-05T12:00:00,2.0,2025-12-05T12:01:00,4.0
PN,ENGQR-01,2025-12-05T12:00:00,0.0,2025-12-05T12:30:00,0.0
PN,ENGQR-02,2025-12-05T12:00:00,2.0,2025-12-05T12:30:00,2.0
PN,EDFE-21,2025-12-05T12:01:00,4.0,2025-12-05T12:30:00,4.0
PN,EDFE-21,2025-12-05T12:30:00,4.0,2025-12-05T13:00:00,4.0
PN,ENGQR-01,2025-12-05T12:30:00,0.0,2025-12-05T13:00:00,0.0
PN,ENGQR-02,2025-12-05T12:30:00,2.0,2025-12-05T13:00:00,2.0
PN,EDFE-21,2025-12-05T13:00:00,4.0,2025-12-05T13:30:00,4.0
PN,ENGQR-01,2025-12-05T13:00:00,0.0,2025-12-05T13:30:00,0.0
PN,ENGQR-02,2025-12-05T13:00:00,2.0,2025-12-05T13:30:00,2.0
PN,EDFE-21,2025-12-05T13:30:00,4.0,2025-12-05T14:00:00,4.0
PN,ENGQR-01,2025-12-05T13:30:00,0.0,2025-12-05T14:00:00,0.0
PN,ENGQR-02,2025-12-05T13:30:00,2.0,2025-12-05T14:00:00,2.0
PN,EDFE-21,2025-12-05T14:00:00,4.0,2025-12-05T14:30:00,4.0
PN,ENGQR-01,2025-12-05T14:00:00,0.0,2025-12-05T14:30:00,0.0
PN,ENGQR-02,2025-12-05T14:00:00,2.0,2025-12-05T14:30:00,2.0
PN,EDFE-21,2025-12-05T14:30:00,4.0,2025-12-05T14:59:00,4.0
PN,ENGQR-01,2025-12-05T14:30:00,0.0,2025-12-05T15:00:00,0.0
PN,ENGQR-02,2025-12-05T14:30:00,2.0,2025-12-05T15:00:00,2.0
PN,EDFE-21,2025-12-05T14:59:00,4.0,2025-12-05T15:00:00,3.0
PN,EDFE-21,2025-12-05T15:00:00,3.0,2025-12-05T15:01:00,0.0
PN,ENGQR-01,2025-12-05T15:00:00,0.0,2025-12-05T15:30:00,0.0
PN,ENGQR-02,2025-12-05T15:00:00,2.0,2025-12-05T15:30:00,2.0
PN,EDFE-21,2025-12-05T15:01:00,0.0,2025-12-05T15:30:00,0.0
PN,EDFE-21,2025-12-05T15:30:00,0.0,2025-12-05T16:00:00,0.0
PN,ENGQR-01,2025-12-05T15:30:00,0.0,2025-12-05T16:00:00,0.0
PN,ENGQR-02,2025-12-05T15:30:00,2.0,2025-12-05T16:00:00,2.0
PN,EDFE-21,2025-12-05T16:00:00,0.0,2025-12-05T16:30:00,0.0
PN,ENGQR-01,2025-12-05T16:00:00,0.0,2025-12-05T16:30:00,0.0
PN,ENGQR-02,2025-12-05T16:00:00,2.0,2025-12-05T16:30:00,2.0
PN,EDFE-21,2025-12-05T16:30:00,0.0,2025-12-05T16:31:00,5.0
PN,ENGQR-01,2025-12-05T16:30:00,0.0,2025-12-05T17:00:00,0.0
PN,ENGQR-02,2025-12-05T16:30:00,2.0,2025-12-05T17:00:00,2.0
PN,EDFE-21,2025-12-05T16:31:00,5.0,2025-12-05T17:00:00,5.0
PN,EDFE-21,2025-12-05T17:00:00,5.0,2025-12-05T17:30:00,5.0
PN,ENGQR-01,2025-12-05T17:00:00,0.0,2025-12-05T17:30:00,0.0
PN,ENGQR-02,2025-12-05T17:00:00,2.0,2025-12-05T17:30:00,2.0
PN,EDFE-21,2025-12-05T17:30:00,5.0,2025-12-05T17:59:00,5.0
PN,ENGQR-01,2025-12-05T17:30:00,0.0,2025-12-05T18:00:00,0.0
PN,ENGQR-02,2025-12-05T17:30:00,2.0,2025-12-05T18:00:00,2.0
PN,EDFE-21,2025-12-05T17:59:00,5.0,2025-12-05T18:00:00,0.0
PN,EDFE-21,2025-12-05T18:00:00,0.0,2025-12-05T18:01:00,5.0
PN,ENGQR-01,2025-12-05T18:00:00,0.0,2025-12-05T18:30:00,0.0
PN,ENGQR-02,2025-12-05T18:00:00,2.0,2025-12-05T18:30:00,2.0
PN,EDFE-21,2025-12-05T18:01:00,5.0,2025-12-05T18:29:00,5.0
PN,EDFE-21,2025-12-05T18:29:00,5.0,2025-12-05T18:30:00,2.0
