auctionID,auctionProduct,serviceType,deliveryStart,deliveryEnd,clearedVolume,clearingPrice,linkedServiceWindowID
888,NQR,Quick Reserve,2024-12-23T02:30:00,2024-12-23T03:00:00,263.0,19.98,
888,NQR,Quick Reserve,2024-12-23T03:00:00,2024-12-23T03:30:00,300.0,7.39,
888,NQR,Quick Reserve,2024-12-23T03:30:00,2024-12-23T04:00:00,300.0,8.93,
888,NQR,Quick Reserve,2024-12-23T04:00:00,2024-12-23T04:30:00,300.0,17.68,
888,NQR,Quick Reserve,2024-12-23T04:30:00,2024-12-23T05:00:00,243.0,19.34,
888,NQR,Quick Reserve,2024-12-23T05:00:00,2024-12-23T05:30:00,152.0,15.6,
888,NQR,Quick Reserve,2024-12-23T05:30:00,2024-12-23T06:00:00,33.0,11.12,
888,NQR,Quick Reserve,2024-12-23T06:00:00,2024-12-23T06:30:00,25.0,0.0,
888,NQR,Quick Reserve,2024-12-23T06:30:00,2024-12-23T07:00:00,25.0,0.0,
888,NQR,Quick Reserve,2024-12-23T07:00:00,2024-12-23T07:30:00,1.0,0.0,
888,NQR,Quick Reserve,2024-12-23T07:30:00,2024-12-23T08:00:00,1.0,0.0,
888,NQR,Quick Reserve,2024-12-23T08:00:00,2024-12-23T08:30:00,3.0,0.0,
888,NQR,Quick Reserve,2024-12-23T08:30:00,2024-12-23T09:00:00,3.0,0.02,
888,NQR,Quick Reserve,2024-12-23T09:00:00,2024-12-23T09:30:00,5.0,2.42,
888,NQR,Quick Reserve,2024-12-23T09:30:00,2024-12-23T10:00:00,5.0,0.0,
888,NQR,Quick Reserve,2024-12-23T10:00:00,2024-12-23T10:30:00,2.0,3.5,
888,NQR,Quick Reserve,2024-12-23T10:30:00,2024-12-23T11:00:00,3.0,5.0,
888,NQR,Quick Reserve,2024-12-23T11:00:00,2024-12-23T11:30:00,27.0,5.23,
888,NQR,Quick Reserve,2024-12-23T11:30:00,2024-12-23T12:00:00,29.0,5.0,
888,NQR,Quick Reserve,2024-12-23T12:00:00,2024-12-23T12:30:00,37.0,5.14,
888,NQR,Quick Reserve,2024-12-23T12:30:00,2024-12-23T13:00:00,62.0,4.91,
888,NQR,Quick Reserve,2024-12-23T13:00:00,2024-12-23T13:30:00,99.0,5.13,
888,NQR,Quick Reserve,2024-12-23T13:30:00,2024-12-23T14:00:00,96.0,5.0,
888,NQR,Quick Reserve,2024-12-23T14:00:00,2024-12-23T14:30:00,92.0,4.25,
888,NQR,Quick Reserve,2024-12-23T14:30:00,2024-12-23T15:00:00,94.0,4.56,
888,NQR,Quick Reserve,2024-12-23T15:00:00,2024-12-23T15:30:00,50.0,5.0,
888,NQR,Quick Reserve,2024-12-23T15:30:00,2024-12-23T16:00:00,38.0,5.0,
888,NQR,Quick Reserve,2024-12-23T16:00:00,2024-12-23T16:30:00,39.0,4.75,
888,NQR,Quick Reserve,2024-12-23T16:30:00,2024-12-23T17:00:00,39.0,5.0,
888,NQR,Quick Reserve,2024-12-23T17:00:00,2024-12-23T17:30:00,47.0,3.64,
888,NQR,Quick Reserve,2024-12-23T17:30:00,2024-12-23T18:00:00,80.0,3.64,
888,NQR,Quick Reserve,2024-12-23T18:00:00,2024-12-23T18:30:00,79.0,3.64,
888,NQR,Quick Reserve,2024-12-23T18:30:00,2024-12-23T19:00:00,159.0,6.82,
888,NQR,Quick Reserve,2024-12-23T19:00:00,2024-12-23T19:30:00,300.0,3.42,
888,NQR,Quick Reserve,2024-12-23T19:30:00,2024-12-23T20:00:00,300.0,3.42,
888,NQR,Quick Reserve,2024-12-23T20:00:00,2024-12-23T20:30:00,300.0,3.05,
888,NQR,Quick Reserve,2024-12-23T20:30:00,2024-12-23T21:00:00,300.0,1.93,
888,NQR,Quick Reserve,2024-12-23T21:00:00,2024-12-23T21:30:00,300.0,2.54,
888,NQR,Quick Reserve,2024-12-23T21:30:00,2024-12-23T22:00:00,300.0,3.33,
888,NQR,Quick Reserve,2024-12-23T22:00:00,2024-12-23T22:30:00,300.0,0.42,
888,NQR,Quick Reserve,2024-12-23T22:30:00,2024-12-23T23:00:00,300.0,0.42,
888,PQR,Quick Reserve,2024-12-22T23:00:00,2024-12-22T23:30:00,41.0,4.41,
888,PQR,Quick Reserve,2024-12-22T23:30:00,2024-12-23T00:00:00,82.0,4.41,
888,PQR,Quick Reserve,2024-12-23T00:00:00,2024-12-23T00:30:00,94.0,4.41,
888,PQR,Quick Reserve,2024-12-23T00:30:00,2024-12-23T01:00:00,124.0,2.77,
888,PQR,Quick Reserve,2024-12-23T01:00:00,2024-12-23T01:30:00,107.0,4.32,
888,PQR,Quick Reserve,2024-12-23T01:30:00,2024-12-23T02:00:00,96.0,3.9,
888,PQR,Quick Reserve,2024-12-23T02:00:00,2024-12-23T02:30:00,158.0,2.25,
888,PQR,Quick Reserve,2024-12-23T02:30:00,2024-12-23T03:00:00,156.0,1.99,
888,PQR,Quick Reserve,2024-12-23T03:00:00,2024-12-23T03:30:00,125.0,4.48,
888,PQR,Quick Reserve,2024-12-23T03:30:00,2024-12-23T04:00:00,128.0,4.48,
888,PQR,Quick Reserve,2024-12-23T04:00:00,2024-12-23T04:30:00,122.0,4.48,
888,PQR,Quick Reserve,2024-12-23T04:30:00,2024-12-23T05:00:00,147.0,2.56,
888,PQR,Quick Reserve,2024-12-23T05:00:00,2024-12-23T05:30:00,298.0,2.62,
888,PQR,Quick Reserve,2024-12-23T05:30:00,2024-12-23T06:00:00,393.0,2.56,
888,PQR,Quick Reserve,2024-12-23T06:00:00,2024-12-23T06:30:00,428.0,6.0,
888,PQR,Quick Reserve,2024-12-23T06:30:00,2024-12-23T07:00:00,432.0,6.2,
888,PQR,Quick Reserve,2024-12-23T07:00:00,2024-12-23T07:30:00,500.0,6.25,
888,PQR,Quick Reserve,2024-12-23T07:30:00,2024-12-23T08:00:00,500.0,4.61,
888,PQR,Quick Reserve,2024-12-23T08:00:00,2024-12-23T08:30:00,500.0,6.52,
888,PQR,Quick Reserve,2024-12-23T08:30:00,2024-12-23T09:00:00,500.0,5.55,
888,PQR,Quick Reserve,2024-12-23T09:00:00,2024-12-23T09:30:00,500.0,5.28,
888,PQR,Quick Reserve,2024-12-23T09:30:00,2024-12-23T10:00:00,500.0,5.27,
888,PQR,Quick Reserve,2024-12-23T10:00:00,2024-12-23T10:30:00,500.0,12.14,
888,PQR,Quick Reserve,2024-12-23T10:30:00,2024-12-23T11:00:00,500.0,11.77,
888,PQR,Quick Reserve,2024-12-23T11:00:00,2024-12-23T11:30:00,500.0,2.71,
888,PQR,Quick Reserve,2024-12-23T11:30:00,2024-12-23T12:00:00,500.0,2.11,
888,PQR,Quick Reserve,2024-12-23T12:00:00,2024-12-23T12:30:00,500.0,3.17,
888,PQR,Quick Reserve,2024-12-23T12:30:00,2024-12-23T13:00:00,500.0,8.18,
888,PQR,Quick Reserve,2024-12-23T13:00:00,2024-12-23T13:30:00,500.0,5.36,
888,PQR,Quick Reserve,2024-12-23T13:30:00,2024-12-23T14:00:00,500.0,4.62,
888,PQR,Quick Reserve,2024-12-23T14:00:00,2024-12-23T14:30:00,500.0,3.97,
888,PQR,Quick Reserve,2024-12-23T14:30:00,2024-12-23T15:00:00,500.0,4.27,
888,PQR,Quick Reserve,2024-12-23T15:00:00,2024-12-23T15:30:00,417.0,11.5,
888,PQR,Quick Reserve,2024-12-23T15:30:00,2024-12-23T16:00:00,439.0,11.69,
888,PQR,Quick Reserve,2024-12-23T16:00:00,2024-12-23T16:30:00,443.0,14.89,
888,PQR,Quick Reserve,2024-12-23T16:30:00,2024-12-23T17:00:00,442.0,14.44,
888,PQR,Quick Reserve,2024-12-23T17:00:00,2024-12-23T17:30:00,500.0,10.43,
888,PQR,Quick Reserve,2024-12-23T17:30:00,2024-12-23T18:00:00,469.0,13.59,
888,PQR,Quick Reserve,2024-12-23T18:00:00,2024-12-23T18:30:00,455.0,14.2,
888,PQR,Quick Reserve,2024-12-23T18:30:00,2024-12-23T19:00:00,389.0,27.34,
888,PQR,Quick Reserve,2024-12-23T19:00:00,2024-12-23T19:30:00,261.0,12.43,
888,PQR,Quick Reserve,2024-12-23T19:30:00,2024-12-23T20:00:00,250.0,15.6,
888,PQR,Quick Reserve,2024-12-23T20:00:00,2024-12-23T20:30:00,250.0,18.79,
888,PQR,Quick Reserve,2024-12-23T20:30:00,2024-12-23T21:00:00,250.0,21.51,
888,PQR,Quick Reserve,2024-12-23T21:00:00,2024-12-23T21:30:00,250.0,22.17,
888,PQR,Quick Reserve,2024-12-23T21:30:00,2024-12-23T22:00:00,248.0,22.83,
888,PQR,Quick Reserve,2024-12-23T22:00:00,2024-12-23T22:30:00,218.0,11.46,
888,PQR,Quick Reserve,2024-12-23T22:30:00,2024-12-23T23:00:00,225.0,20.66,
890,DCH,Response,2024-12-23T23:00:00,2024-12-24T03:00:00,1272.0,1.77,
890,DCH,Response,2024-12-24T03:00:00,2024-12-24T07:00:00,1305.0,4.0,
890,DCH,Response,2024-12-24T07:00:00,2024-12-24T11:00:00,1245.0,1.82,
890,DCH,Response,2024-12-24T11:00:00,2024-12-24T15:00:00,1109.0,1.44,
890,DCH,Response,2024-12-24T15:00:00,2024-12-24T19:00:00,1106.0,1.0,
890,DCH,Response,2024-12-24T19:00:00,2024-12-24T23:00:00,1192.0,1.0,
890,DCL,Response,2024-12-23T23:00:00,2024-12-24T03:00:00,1240.0,1.83,
890,DCL,Response,2024-12-24T03:00:00,2024-12-24T07:00:00,1328.0,2.18,
890,DCL,Response,2024-12-24T07:00:00,2024-12-24T11:00:00,1310.0,5.0,
890,DCL,Response,2024-12-24T11:00:00,2024-12-24T15:00:00,1203.0,1.78,
890,DCL,Response,2024-12-24T15:00:00,2024-12-24T19:00:00,1163.0,5.1,
890,DCL,Response,2024-12-24T19:00:00,2024-12-24T23:00:00,1303.0,4.0,
890,DMH,Response,2024-12-23T23:00:00,2024-12-24T03:00:00,200.0,0.04,
890,DMH,Response,2024-12-24T03:00:00,2024-12-24T07:00:00,200.0,3.4,
890,DMH,Response,2024-12-24T07:00:00,2024-12-24T11:00:00,200.0,0.24,
890,DMH,Response,2024-12-24T11:00:00,2024-12-24T15:00:00,200.0,0.46,
890,DMH,Response,2024-12-24T15:00:00,2024-12-24T19:00:00,203.0,-0.35,
890,DMH,Response,2024-12-24T19:00:00,2024-12-24T23:00:00,213.0,-0.44,
890,DML,Response,2024-12-23T23:00:00,2024-12-24T03:00:00,170.0,4.4,
890,DML,Response,2024-12-24T03:00:00,2024-12-24T07:00:00,170.0,4.81,
890,DML,Response,2024-12-24T07:00:00,2024-12-24T11:00:00,168.0,5.5,
890,DML,Response,2024-12-24T11:00:00,2024-12-24T15:00:00,170.0,3.49,
890,DML,Response,2024-12-24T15:00:00,2024-12-24T19:00:00,170.0,5.77,
890,DML,Response,2024-12-24T19:00:00,2024-12-24T23:00:00,168.0,7.99,
890,DRH,Response,2024-12-23T23:00:00,2024-12-24T03:00:00,350.0,-5.91,
890,DRH,Response,2024-12-24T03:00:00,2024-12-24T07:00:00,349.0,-1.27,
890,DRH,Response,2024-12-24T07:00:00,2024-12-24T11:00:00,350.0,-6.79,
890,DRH,Response,2024-12-24T11:00:00,2024-12-24T15:00:00,350.0,-7.75,
890,DRH,Response,2024-12-24T15:00:00,2024-12-24T19:00:00,350.0,-9.3,
890,DRH,Response,2024-12-24T19:00:00,2024-12-24T23:00:00,350.0,-8.68,
890,DRL,Response,2024-12-23T23:00:00,2024-12-24T03:00:00,330.0,7.5,
890,DRL,Response,2024-12-24T03:00:00,2024-12-24T07:00:00,330.0,5.1,
890,DRL,Response,2024-12-24T07:00:00,2024-12-24T11:00:00,330.0,5.75,
890,DRL,Response,2024-12-24T11:00:00,2024-12-24T15:00:00,330.0,5.44,
890,DRL,Response,2024-12-24T15:00:00,2024-12-24T19:00:00,330.0,10.47,
890,DRL,Response,2024-12-24T19:00:00,2024-12-24T23:00:00,330.0,9.93,
890,NQR,Quick Reserve,2024-12-23T23:00:00,2024-12-23T23:30:00,300.0,0.75,
890,NQR,Quick Reserve,2024-12-23T23:30:00,2024-12-24T00:00:00,300.0,0.75,
890,NQR,Quick Reserve,2024-12-24T00:00:00,2024-12-24T00:30:00,300.0,1.05,
890,NQR,Quick Reserve,2024-12-24T00:30:00,2024-12-24T01:00:00,300.0,1.05,
890,NQR,Quick Reserve,2024-12-24T01:00:00,2024-12-24T01:30:00,300.0,1.54,
890,NQR,Quick Reserve,2024-12-24T01:30:00,2024-12-24T02:00:00,300.0,1.54,
890,NQR,Quick Reserve,2024-12-24T02:00:00,2024-12-24T02:30:00,300.0,2.18,
890,NQR,Quick Reserve,2024-12-24T02:30:00,2024-12-24T03:00:00,300.0,6.76,
890,NQR,Quick Reserve,2024-12-24T03:00:00,2024-12-24T03:30:00,300.0,7.32,
890,NQR,Quick Reserve,2024-12-24T03:30:00,2024-12-24T04:00:00,300.0,8.59,
890,NQR,Quick Reserve,2024-12-24T04:00:00,2024-12-24T04:30:00,300.0,3.63,
890,NQR,Quick Reserve,2024-12-24T04:30:00,2024-12-24T05:00:00,300.0,5.54,
890,NQR,Quick Reserve,2024-12-24T05:00:00,2024-12-24T05:30:00,300.0,4.39,
890,NQR,Quick Reserve,2024-12-24T05:30:00,2024-12-24T06:00:00,300.0,7.36,
890,NQR,Quick Reserve,2024-12-24T06:00:00,2024-12-24T06:30:00,115.0,6.75,
890,NQR,Quick Reserve,2024-12-24T06:30:00,2024-12-24T07:00:00,107.0,7.42,
890,NQR,Quick Reserve,2024-12-24T07:00:00,2024-12-24T07:30:00,110.0,4.94,
890,NQR,Quick Reserve,2024-12-24T07:30:00,2024-12-24T08:00:00,120.0,3.87,
890,NQR,Quick Reserve,2024-12-24T08:00:00,2024-12-24T08:30:00,124.0,4.68,
890,NQR,Quick Reserve,2024-12-24T08:30:00,2024-12-24T09:00:00,117.0,4.74,
890,NQR,Quick Reserve,2024-12-24T09:00:00,2024-12-24T09:30:00,126.0,4.68,
890,NQR,Quick Reserve,2024-12-24T09:30:00,2024-12-24T10:00:00,126.0,4.87,
890,NQR,Quick Reserve,2024-12-24T10:00:00,2024-12-24T10:30:00,106.0,4.31,
890,NQR,Quick Reserve,2024-12-24T10:30:00,2024-12-24T11:00:00,120.0,3.64,
890,NQR,Quick Reserve,2024-12-24T11:00:00,2024-12-24T11:30:00,200.0,5.58,
890,NQR,Quick Reserve,2024-12-24T11:30:00,2024-12-24T12:00:00,196.0,5.52,
890,NQR,Quick Reserve,2024-12-24T12:00:00,2024-12-24T12:30:00,192.0,5.24,
890,NQR,Quick Reserve,2024-12-24T12:30:00,2024-12-24T13:00:00,197.0,5.35,
890,NQR,Quick Reserve,2024-12-24T13:00:00,2024-12-24T13:30:00,189.0,4.85,
890,NQR,Quick Reserve,2024-12-24T13:30:00,2024-12-24T14:00:00,195.0,4.8,
890,NQR,Quick Reserve,2024-12-24T14:00:00,2024-12-24T14:30:00,180.0,4.83,
890,NQR,Quick Reserve,2024-12-24T14:30:00,2024-12-24T15:00:00,176.0,4.57,
890,NQR,Quick Reserve,2024-12-24T15:00:00,2024-12-24T15:30:00,8.0,4.0,
890,NQR,Quick Reserve,2024-12-24T15:30:00,2024-12-24T16:00:00,8.0,3.25,
890,NQR,Quick Reserve,2024-12-24T16:00:00,2024-12-24T16:30:00,8.0,2.25,
890,NQR,Quick Reserve,2024-12-24T16:30:00,2024-12-24T17:00:00,8.0,2.0,
890,NQR,Quick Reserve,2024-12-24T17:00:00,2024-12-24T17:30:00,8.0,1.0,
890,NQR,Quick Reserve,2024-12-24T17:30:00,2024-12-24T18:00:00,8.0,1.25,
890,NQR,Quick Reserve,2024-12-24T18:00:00,2024-12-24T18:30:00,8.0,1.0,
890,NQR,Quick Reserve,2024-12-24T18:30:00,2024-12-24T19:00:00,58.0,4.3,
890,NQR,Quick Reserve,2024-12-24T19:00:00,2024-12-24T19:30:00,300.0,5.02,
890,NQR,Quick Reserve,2024-12-24T19:30:00,2024-12-24T20:00:00,300.0,2.11,
890,NQR,Quick Reserve,2024-12-24T20:00:00,2024-12-24T20:30:00,300.0,1.69,
890,NQR,Quick Reserve,2024-12-24T20:30:00,2024-12-24T21:00:00,300.0,4.55,
890,NQR,Quick Reserve,2024-12-24T21:00:00,2024-12-24T21:30:00,300.0,4.63,
890,NQR,Quick Reserve,2024-12-24T21:30:00,2024-12-24T22:00:00,300.0,5.43,
890,NQR,Quick Reserve,2024-12-24T22:00:00,2024-12-24T22:30:00,300.0,1.41,
890,NQR,Quick Reserve,2024-12-24T22:30:00,2024-12-24T23:00:00,300.0,1.54,
890,PQR,Quick Reserve,2024-12-23T23:00:00,2024-12-23T23:30:00,127.0,8.26,
890,PQR,Quick Reserve,2024-12-23T23:30:00,2024-12-24T00:00:00,127.0,9.75,
890,PQR,Quick Reserve,2024-12-24T00:00:00,2024-12-24T00:30:00,145.0,18.55,
890,PQR,Quick Reserve,2024-12-24T00:30:00,2024-12-24T01:00:00,150.0,11.04,
890,PQR,Quick Reserve,2024-12-24T01:00:00,2024-12-24T01:30:00,162.0,8.26,
890,PQR,Quick Reserve,2024-12-24T01:30:00,2024-12-24T02:00:00,179.0,9.55,
890,PQR,Quick Reserve,2024-12-24T02:00:00,2024-12-24T02:30:00,155.0,8.26,
890,PQR,Quick Reserve,2024-12-24T02:30:00,2024-12-24T03:00:00,193.0,8.26,
890,PQR,Quick Reserve,2024-12-24T03:00:00,2024-12-24T03:30:00,300.0,3.59,
890,PQR,Quick Reserve,2024-12-24T03:30:00,2024-12-24T04:00:00,300.0,3.56,
890,PQR,Quick Reserve,2024-12-24T04:00:00,2024-12-24T04:30:00,300.0,9.1,
890,PQR,Quick Reserve,2024-12-24T04:30:00,2024-12-24T05:00:00,300.0,1.75,
890,PQR,Quick Reserve,2024-12-24T05:00:00,2024-12-24T05:30:00,300.0,1.72,
890,PQR,Quick Reserve,2024-12-24T05:30:00,2024-12-24T06:00:00,303.0,3.37,
890,PQR,Quick Reserve,2024-12-24T06:00:00,2024-12-24T06:30:00,500.0,7.98,
890,PQR,Quick Reserve,2024-12-24T06:30:00,2024-12-24T07:00:00,500.0,4.98,
890,PQR,Quick Reserve,2024-12-24T07:00:00,2024-12-24T07:30:00,500.0,6.0,
890,PQR,Quick Reserve,2024-12-24T07:30:00,2024-12-24T08:00:00,500.0,6.0,
890,PQR,Quick Reserve,2024-12-24T08:00:00,2024-12-24T08:30:00,500.0,6.25,
890,PQR,Quick Reserve,2024-12-24T08:30:00,2024-12-24T09:00:00,500.0,6.0,
890,PQR,Quick Reserve,2024-12-24T09:00:00,2024-12-24T09:30:00,500.0,6.77,
890,PQR,Quick Reserve,2024-12-24T09:30:00,2024-12-24T10:00:00,500.0,8.0,
890,PQR,Quick Reserve,2024-12-24T10:00:00,2024-12-24T10:30:00,500.0,6.0,
890,PQR,Quick Reserve,2024-12-24T10:30:00,2024-12-24T11:00:00,500.0,6.0,
890,PQR,Quick Reserve,2024-12-24T11:00:00,2024-12-24T11:30:00,500.0,5.47,
890,PQR,Quick Reserve,2024-12-24T11:30:00,2024-12-24T12:00:00,500.0,3.32,
890,PQR,Quick Reserve,2024-12-24T12:00:00,2024-12-24T12:30:00,500.0,3.89,
890,PQR,Quick Reserve,2024-12-24T12:30:00,2024-12-24T13:00:00,500.0,5.31,
890,PQR,Quick Reserve,2024-12-24T13:00:00,2024-12-24T13:30:00,500.0,3.73,
890,PQR,Quick Reserve,2024-12-24T13:30:00,2024-12-24T14:00:00,500.0,4.81,
890,PQR,Quick Reserve,2024-12-24T14:00:00,2024-12-24T14:30:00,500.0,3.73,
890,PQR,Quick Reserve,2024-12-24T14:30:00,2024-12-24T15:00:00,500.0,3.73,
890,PQR,Quick Reserve,2024-12-24T15:00:00,2024-12-24T15:30:00,481.0,13.56,
890,PQR,Quick Reserve,2024-12-24T15:30:00,2024-12-24T16:00:00,500.0,11.28,
890,PQR,Quick Reserve,2024-12-24T16:00:00,2024-12-24T16:30:00,500.0,11.28,
890,PQR,Quick Reserve,2024-12-24T16:30:00,2024-12-24T17:00:00,500.0,11.28,
890,PQR,Quick Reserve,2024-12-24T17:00:00,2024-12-24T17:30:00,500.0,11.28,
890,PQR,Quick Reserve,2024-12-24T17:30:00,2024-12-24T18:00:00,500.0,11.35,
890,PQR,Quick Reserve,2024-12-24T18:00:00,2024-12-24T18:30:00,500.0,13.56,
890,PQR,Quick Reserve,2024-12-24T18:30:00,2024-12-24T19:00:00,443.0,14.9,
890,PQR,Quick Reserve,2024-12-24T19:00:00,2024-12-24T19:30:00,285.0,13.98,
890,PQR,Quick Reserve,2024-12-24T19:30:00,2024-12-24T20:00:00,256.0,15.12,
890,PQR,Quick Reserve,2024-12-24T20:00:00,2024-12-24T20:30:00,250.0,16.73,
890,PQR,Quick Reserve,2024-12-24T20:30:00,2024-12-24T21:00:00,250.0,20.1,
890,PQR,Quick Reserve,2024-12-24T21:00:00,2024-12-24T21:30:00,244.0,23.3,
890,PQR,Quick Reserve,2024-12-24T21:30:00,2024-12-24T22:00:00,240.0,23.81,
890,PQR,Quick Reserve,2024-12-24T22:00:00,2024-12-24T22:30:00,225.0,18.66,
890,PQR,Quick Reserve,2024-12-24T22:30:00,2024-12-24T23:00:00,225.0,18.66,
892,DCH,Response,2024-12-24T23:00:00,2024-12-25T03:00:00,1288.0,1.52,
892,DCH,Response,2024-12-25T03:00:00,2024-12-25T07:00:00,1337.0,3.49,
892,DCH,Response,2024-12-25T07:00:00,2024-12-25T11:00:00,1330.0,2.0,
892,DCH,Response,2024-12-25T11:00:00,2024-12-25T15:00:00,1152.0,1.0,
892,DCH,Response,2024-12-25T15:00:00,2024-12-25T19:00:00,1185.0,0.81,
892,DCH,Response,2024-12-25T19:00:00,2024-12-25T23:00:00,1274.0,1.0,
892,DCL,Response,2024-12-24T23:00:00,2024-12-25T03:00:00,1266.0,1.5,
892,DCL,Response,2024-12-25T03:00:00,2024-12-25T07:00:00,1412.0,3.26,
892,DCL,Response,2024-12-25T07:00:00,2024-12-25T11:00:00,1415.0,6.69,
892,DCL,Response,2024-12-25T11:00:00,2024-12-25T15:00:00,1309.0,6.69,
892,DCL,Response,2024-12-25T15:00:00,2024-12-25T19:00:00,1306.0,4.69,
892,DCL,Response,2024-12-25T19:00:00,2024-12-25T23:00:00,1361.0,4.69,
892,DMH,Response,2024-12-24T23:00:00,2024-12-25T03:00:00,207.0,-0.02,
892,DMH,Response,2024-12-25T03:00:00,2024-12-25T07:00:00,200.0,2.25,
892,DMH,Response,2024-12-25T07:00:00,2024-12-25T11:00:00,197.0,0.59,
892,DMH,Response,2024-12-25T11:00:00,2024-12-25T15:00:00,214.0,-0.01,
892,DMH,Response,2024-12-25T15:00:00,2024-12-25T19:00:00,200.0,0.54,
892,DMH,Response,2024-12-25T19:00:00,2024-12-25T23:00:00,200.0,0.0,
892,DML,Response,2024-12-24T23:00:00,2024-12-25T03:00:00,170.0,3.55,
892,DML,Response,2024-12-25T03:00:00,2024-12-25T07:00:00,170.0,4.78,
892,DML,Response,2024-12-25T07:00:00,2024-12-25T11:00:00,170.0,6.18,
892,DML,Response,2024-12-25T11:00:00,2024-12-25T15:00:00,170.0,6.55,
892,DML,Response,2024-12-25T15:00:00,2024-12-25T19:00:00,170.0,6.21,
892,DML,Response,2024-12-25T19:00:00,2024-12-25T23:00:00,168.0,8.48,
892,DRH,Response,2024-12-24T23:00:00,2024-12-25T03:00:00,350.0,-5.66,
892,DRH,Response,2024-12-25T03:00:00,2024-12-25T07:00:00,333.0,-0.92,
892,DRH,Response,2024-12-25T07:00:00,2024-12-25T11:00:00,349.0,-5.54,
892,DRH,Response,2024-12-25T11:00:00,2024-12-25T15:00:00,350.0,-8.32,
892,DRH,Response,2024-12-25T15:00:00,2024-12-25T19:00:00,349.0,-8.65,
892,DRH,Response,2024-12-25T19:00:00,2024-12-25T23:00:00,350.0,-6.07,
892,DRL,Response,2024-12-24T23:00:00,2024-12-25T03:00:00,330.0,7.12,
892,DRL,Response,2024-12-25T03:00:00,2024-12-25T07:00:00,321.0,7.69,
892,DRL,Response,2024-12-25T07:00:00,2024-12-25T11:00:00,328.0,10.69,
892,DRL,Response,2024-12-25T11:00:00,2024-12-25T15:00:00,330.0,11.0,
892,DRL,Response,2024-12-25T15:00:00,2024-12-25T19:00:00,330.0,9.0,
892,DRL,Response,2024-12-25T19:00:00,2024-12-25T23:00:00,330.0,7.54,
892,NQR,Quick Reserve,2024-12-24T23:00:00,2024-12-24T23:30:00,300.0,1.05,
892,NQR,Quick Reserve,2024-12-24T23:30:00,2024-12-25T00:00:00,300.0,1.11,
892,NQR,Quick Reserve,2024-12-25T00:00:00,2024-12-25T00:30:00,300.0,1.11,
892,NQR,Quick Reserve,2024-12-25T00:30:00,2024-12-25T01:00:00,300.0,1.05,
892,NQR,Quick Reserve,2024-12-25T01:00:00,2024-12-25T01:30:00,300.0,1.59,
892,NQR,Quick Reserve,2024-12-25T01:30:00,2024-12-25T02:00:00,300.0,1.59,
892,NQR,Quick Reserve,2024-12-25T02:00:00,2024-12-25T02:30:00,300.0,1.2,
892,NQR,Quick Reserve,2024-12-25T02:30:00,2024-12-25T03:00:00,300.0,3.83,
892,NQR,Quick Reserve,2024-12-25T03:00:00,2024-12-25T03:30:00,300.0,2.79,
892,NQR,Quick Reserve,2024-12-25T03:30:00,2024-12-25T04:00:00,300.0,3.0,
892,NQR,Quick Reserve,2024-12-25T04:00:00,2024-12-25T04:30:00,300.0,4.91,
892,NQR,Quick Reserve,2024-12-25T04:30:00,2024-12-25T05:00:00,300.0,7.08,
892,NQR,Quick Reserve,2024-12-25T05:00:00,2024-12-25T05:30:00,300.0,5.54,
892,NQR,Quick Reserve,2024-12-25T05:30:00,2024-12-25T06:00:00,284.0,16.22,
892,NQR,Quick Reserve,2024-12-25T06:00:00,2024-12-25T06:30:00,145.0,8.75,
892,NQR,Quick Reserve,2024-12-25T06:30:00,2024-12-25T07:00:00,145.0,10.0,
892,NQR,Quick Reserve,2024-12-25T07:00:00,2024-12-25T07:30:00,127.0,9.89,
892,NQR,Quick Reserve,2024-12-25T07:30:00,2024-12-25T08:00:00,138.0,7.74,
892,NQR,Quick Reserve,2024-12-25T08:00:00,2024-12-25T08:30:00,123.0,5.65,
892,NQR,Quick Reserve,2024-12-25T08:30:00,2024-12-25T09:00:00,120.0,5.44,
892,NQR,Quick Reserve,2024-12-25T09:00:00,2024-12-25T09:30:00,117.0,5.11,
892,NQR,Quick Reserve,2024-12-25T09:30:00,2024-12-25T10:00:00,124.0,4.84,
892,NQR,Quick Reserve,2024-12-25T10:00:00,2024-12-25T10:30:00,121.0,5.45,
892,NQR,Quick Reserve,2024-12-25T10:30:00,2024-12-25T11:00:00,127.0,4.29,
892,NQR,Quick Reserve,2024-12-25T11:00:00,2024-12-25T11:30:00,234.0,4.16,
892,NQR,Quick Reserve,2024-12-25T11:30:00,2024-12-25T12:00:00,231.0,4.49,
892,NQR,Quick Reserve,2024-12-25T12:00:00,2024-12-25T12:30:00,228.0,4.75,
892,NQR,Quick Reserve,2024-12-25T12:30:00,2024-12-25T13:00:00,229.0,4.78,
892,NQR,Quick Reserve,2024-12-25T13:00:00,2024-12-25T13:30:00,235.0,4.66,
892,NQR,Quick Reserve,2024-12-25T13:30:00,2024-12-25T14:00:00,241.0,4.67,
892,NQR,Quick Reserve,2024-12-25T14:00:00,2024-12-25T14:30:00,196.0,4.55,
892,NQR,Quick Reserve,2024-12-25T14:30:00,2024-12-25T15:00:00,189.0,4.6,
892,NQR,Quick Reserve,2024-12-25T15:00:00,2024-12-25T15:30:00,187.0,2.95,
892,NQR,Quick Reserve,2024-12-25T15:30:00,2024-12-25T16:00:00,187.0,2.95,
