Data,Unit ID,Time From,Time To,Pair ID,Availability Power,Utilisation Price,Service ID
AV,ENGQR-02,2025-12-18T22:30:00,2025-12-18T23:00:00,1,1.0,400.0,PQR
AV,EDFE-21,2025-12-18T22:30:00,2025-12-18T23:00:00,1,0.0,149.91,PQR
AV,ENGQR-02,2025-12-18T23:00:00,2025-12-18T23:30:00,1,1.0,400.0,PQR
AV,EDFE-21,2025-12-18T23:00:00,2025-12-18T23:30:00,-1,0.0,-10.64,NQR
AV,EDFE-21,2025-12-18T23:00:00,2025-12-18T23:30:00,1,0.0,149.46,PQR
AV,ENGQR-02,2025-12-18T23:30:00,2025-12-19T00:00:00,1,1.0,400.0,PQR
AV,EDFE-21,2025-12-18T23:30:00,2025-12-19T00:00:00,1,0.0,37.95,PQR
AV,EDFE-21,2025-12-18T23:30:00,2025-12-19T00:00:00,-1,0.0,-12.05,NQR
AV,EDFE-21,2025-12-19T00:00:00,2025-12-19T00:30:00,-1,0.0,-10.28,NQR
AV,EDFE-21,2025-12-19T00:00:00,2025-12-19T00:30:00,1,0.0,34.02,PQR
AV,ENGQR-02,2025-12-19T00:00:00,2025-12-19T00:30:00,1,1.0,400.0,PQR
AV,EDFE-21,2025-12-19T00:30:00,2025-12-19T01:00:00,1,0.0,32.55,PQR
AV,EDFE-21,2025-12-19T00:30:00,2025-12-19T01:00:00,-1,0.0,-13.11,NQR
AV,ENGQR-02,2025-12-19T00:30:00,2025-12-19T01:00:00,1,1.0,400.0,PQR
AV,ENGQR-02,2025-12-19T01:00:00,2025-12-19T01:30:00,1,1.0,400.0,PQR
AV,EDFE-21,2025-12-19T01:00:00,2025-12-19T01:30:00,1,0.0,29.12,PQR
AV,EDFE-21,2025-12-19T01:00:00,2025-12-19T01:30:00,-1,0.0,-13.18,NQR
AV,ENGQR-02,2025-12-19T01:30:00,2025-12-19T02:00:00,1,1.0,400.0,PQR
AV,EDFE-21,2025-12-19T01:30:00,2025-12-19T02:00:00,1,0.0,37.18,PQR
AV,EDFE-21,2025-12-19T01:30:00,2025-12-19T02:00:00,-1,0.0,-10.68,NQR
AV,EDFE-21,2025-12-19T02:00:00,2025-12-19T02:30:00,1,0.0,33.54,PQR
AV,EDFE-21,2025-12-19T02:00:00,2025-12-19T02:30:00,-1,0.0,-8.99,NQR
AV,ENGQR-02,2025-12-19T02:00:00,2025-12-19T02:30:00,1,1.0,400.0,PQR
AV,EDFE-21,2025-12-19T02:30:00,2025-12-19T03:00:00,1,0.0,51.37,PQR
AV,EDFE-21,2025-12-19T02:30:00,2025-12-19T03:00:00,-1,0.0,-2.05,NQR
AV,ENGQR-02,2025-12-19T02:30:00,2025-12-19T03:00:00,1,1.0,400.0,PQR
AV,EDFE-21,2025-12-19T03:00:00,2025-12-19T03:30:00,-1,0.0,-2.17,NQR
AV,EDFE-21,2025-12-19T03:00:00,2025-12-19T03:30:00,1,0.0,51.56,PQR
AV,ENGQR-02,2025-12-19T03:00:00,2025-12-19T03:30:00,1,1.0,400.0,PQR
AV,EDFE-21,2025-12-19T03:30:00,2025-12-19T04:00:00,1,0.0,76.38,PQR
AV,EDFE-21,2025-12-19T03:30:00,2025-12-19T04:00:00,-1,0.0,-160.74,NQR
AV,ENGQR-02,2025-12-19T03:30:00,2025-12-19T04:00:00,1,1.0,400.0,PQR
AV,EDFE-21,2025-12-19T04:00:00,2025-12-19T04:30:00,1,0.0,77.39,PQR
AV,EDFE-21,2025-12-19T04:00:00,2025-12-19T04:30:00,-1,0.0,-6.15,NQR
AV,ENGQR-02,2025-12-19T04:00:00,2025-12-19T04:30:00,1,1.0,400.0,PQR
AV,EDFE-21,2025-12-19T04:30:00,2025-12-19T05:00:00,-1,0.0,-5.67,NQR
AV,EDFE-21,2025-12-19T04:30:00,2025-12-19T05:00:00,1,0.0,89.59,PQR
AV,ENGQR-02,2025-12-19T04:30:00,2025-12-19T05:00:00,1,1.0,400.0,PQR
AV,EDFE-21,2025-12-19T05:00:00,2025-12-19T05:30:00,1,0.0,93.35,PQR
AV,EDFE-21,2025-12-19T05:00:00,2025-12-19T05:30:00,-1,0.0,0.11,NQR
AV,ENGQR-02,2025-12-19T05:00:00,2025-12-19T05:30:00,1,1.0,400.0,PQR
AV,EDFE-21,2025-12-19T05:30:00,2025-12-19T06:00:00,-1,0.0,24.35,NQR
AV,EDFE-21,2025-12-19T05:30:00,2025-12-19T06:00:00,1,0.0,109.48,PQR
AV,ENGQR-02,2025-12-19T05:30:00,2025-12-19T06:00:00,1,1.0,400.0,PQR
AV,EDFE-21,2025-12-19T06:00:00,2025-12-19T06:30:00,-1,0.0,57.5,NQR
AV,EDFE-21,2025-12-19T06:00:00,2025-12-19T06:30:00,1,0.0,113.59,PQR
AV,ENGQR-02,2025-12-19T06:00:00,2025-12-19T06:30:00,1,1.0,400.0,PQR
AV,EDFE-21,2025-12-19T06:30:00,2025-12-19T07:00:00,1,0.0,122.9,PQR
AV,EDFE-21,2025-12-19T06:30:00,2025-12-19T07:00:00,-1,0.0,70.01,NQR
AV,ENGQR-02,2025-12-19T06:30:00,2025-12-19T07:00:00,1,1.0,400.0,PQR
AV,EDFE-21,2025-12-19T07:00:00,2025-12-19T07:30:00,-1,0.0,58.16,NQR
AV,EDFE-21,2025-12-19T07:00:00,2025-12-19T07:30:00,1,0.0,122.02,PQR
AV,ENGQR-02,2025-12-19T07:00:00,2025-12-19T07:30:00,1,1.0,400.0,PQR
AV,ENGQR-02,2025-12-19T07:30:00,2025-12-19T08:00:00,1,1.0,400.0,PQR
AV,EDFE-21,2025-12-19T07:30:00,2025-12-19T08:00:00,-1,0.0,58.43,NQR
AV,EDFE-21,2025-12-19T07:30:00,2025-12-19T08:00:00,1,0.0,122.12,PQR
AV,EDFE-21,2025-12-19T08:00:00,2025-12-19T08:30:00,1,0.0,120.06,PQR
AV,EDFE-21,2025-12-19T08:00:00,2025-12-19T08:30:00,-1,0.0,58.86,NQR
AV,ENGQR-02,2025-12-19T08:00:00,2025-12-19T08:30:00,1,1.0,400.0,PQR
AV,EDFE-21,2025-12-19T08:30:00,2025-12-19T09:00:00,-1,0.0,71.68,NQR
AV,EDFE-21,2025-12-19T08:30:00,2025-12-19T09:00:00,1,0.0,118.58,PQR
AV,ENGQR-02,2025-12-19T08:30:00,2025-12-19T09:00:00,1,2.0,400.0,PQR
AV,EDFE-21,2025-12-19T09:00:00,2025-12-19T09:30:00,1,0.0,112.88,PQR
AV,EDFE-21,2025-12-19T09:00:00,2025-12-19T09:30:00,-1,0.0,59.06,NQR
AV,ENGQR-02,2025-12-19T09:00:00,2025-12-19T09:30:00,1,2.0,400.0,PQR
AV,ENGQR-02,2025-12-19T09:30:00,2025-12-19T10:00:00,1,2.0,400.0,PQR
AV,EDFE-21,2025-12-19T09:30:00,2025-12-19T10:00:00,1,0.0,106.81,PQR
AV,EDFE-21,2025-12-19T09:30:00,2025-12-19T10:00:00,-1,0.0,61.86,NQR
AV,EDFE-21,2025-12-19T10:00:00,2025-12-19T10:30:00,1,0.0,106.42,PQR
AV,EDFE-21,2025-12-19T10:00:00,2025-12-19T10:30:00,-1,0.0,62.09,NQR
AV,ENGQR-02,2025-12-19T10:00:00,2025-12-19T10:30:00,1,2.0,400.0,PQR
AV,EDFE-21,2025-12-19T10:30:00,2025-12-19T11:00:00,1,0.0,102.08,PQR
AV,EDFE-21,2025-12-19T10:30:00,2025-12-19T11:00:00,-1,0.0,57.14,NQR
AV,ENGQR-02,2025-12-19T10:30:00,2025-12-19T11:00:00,1,2.0,400.0,PQR
AV,EDFE-21,2025-12-19T11:00:00,2025-12-19T11:30:00,-1,0.0,60.33,NQR
AV,EDFE-21,2025-12-19T11:00:00,2025-12-19T11:30:00,1,0.0,100.31,PQR
AV,ENGQR-02,2025-12-19T11:00:00,2025-12-19T11:30:00,1,2.0,400.0,PQR
AV,ENGQR-02,2025-12-19T11:30:00,2025-12-19T12:00:00,1,2.0,400.0,PQR
AV,EDFE-21,2025-12-19T11:30:00,2025-12-19T12:00:00,1,0.0,100.7,PQR
AV,EDFE-21,2025-12-19T11:30:00,2025-12-19T12:00:00,-1,0.0,60.1,NQR
AV,EDFE-21,2025-12-19T12:00:00,2025-12-19T12:30:00,1,0.0,101.89,PQR
AV,EDFE-21,2025-12-19T12:00:00,2025-12-19T12:30:00,-1,0.0,61.1,NQR
AV,ENGQR-02,2025-12-19T12:00:00,2025-12-19T12:30:00,1,2.0,400.0,PQR
AV,EDFE-21,2025-12-19T12:30:00,2025-12-19T13:00:00,1,0.0,103.07,PQR
AV,EDFE-21,2025-12-19T12:30:00,2025-12-19T13:00:00,-1,0.0,61.1,NQR
AV,ENGQR-02,2025-12-19T12:30:00,2025-12-19T13:00:00,1,2.0,400.0,PQR
AV,ENGQR-02,2025-12-19T13:00:00,2025-12-19T13:30:00,1,2.0,400.0,PQR
AV,EDFE-21,2025-12-19T13:00:00,2025-12-19T13:30:00,1,0.0,108.98,PQR
AV,EDFE-21,2025-12-19T13:00:00,2025-12-19T13:30:00,-1,0.0,76.38,NQR
AV,EDFE-21,2025-12-19T13:30:00,2025-12-19T14:00:00,1,0.0,108.98,PQR
AV,EDFE-21,2025-12-19T13:30:00,2025-12-19T14:00:00,-1,0.0,74.66,NQR
AV,ENGQR-02,2025-12-19T13:30:00,2025-12-19T14:00:00,1,2.0,400.0,PQR
AV,EDFE-21,2025-12-19T14:00:00,2025-12-19T14:30:00,1,0.0,112.21,PQR
AV,ENGQR-02,2025-12-19T14:00:00,2025-12-19T14:30:00,1,2.0,400.0,PQR
AV,EDFE-21,2025-12-19T14:00:00,2025-12-19T14:30:00,-1,0.0,75.8,NQR
AV,ENGQR-02,2025-12-19T14:30:00,2025-12-19T15:00:00,1,2.0,400.0,PQR
AV,EDFE-21,2025-12-19T14:30:00,2025-12-19T15:00:00,-1,0.0,75.8,NQR
AV,EDFE-21,2025-12-19T14:30:00,2025-12-19T15:00:00,1,0.0,112.57,PQR
AV,ENGQR-02,2025-12-19T15:00:00,2025-12-19T15:30:00,1,2.0,400.0,PQR
AV,EDFE-21,2025-12-19T15:00:00,2025-12-19T15:30:00,-1,0.0,64.6,NQR
AV,EDFE-21,2025-12-19T15:00:00,2025-12-19T15:30:00,1,0.0,110.07,PQR
AV,EDFE-21,2025-12-19T15:30:00,2025-12-19T16:00:00,1,0.0,109.43,PQR
AV,EDFE-21,2025-12-19T15:30:00,2025-12-19T16:00:00,-1,0.0,64.02,NQR
AV,ENGQR-02,2025-12-19T15:30:00,2025-12-19T16:00:00,1,1.0,400.0,PQR
AV,EDFE-21,2025-12-19T16:00:00,2025-12-19T16:30:00,-1,0.0,76.62,NQR
AV,EDFE-21,2025-12-19T16:00:00,2025-12-19T16:30:00,1,0.0,109.6,PQR
AV,ENGQR-02,2025-12-19T16:00:00,2025-12-19T16:30:00,1,1.0,400.0,PQR
AV,ENGQR-02,2025-12-19T16:30:00,2025-12-19T17:00:00,1,1.0,400.0,PQR
AV,EDFE-21,2025-12-19T16:30:00,2025-12-19T17:00:00,1,0.0,111.42,PQR
AV,EDFE-21,2025-12-19T16:30:00,2025-12-19T17:00:00,-1,0.0,81.53,NQR
AV,EDFE-21,2025-12-19T17:00:00,2025-12-19T17:30:00,-1,0.0,77.19,NQR
AV,EDFE-21,2025-12-19T17:00:00,2025-12-19T17:30:00,1,0.0,116.91,PQR
AV,ENGQR-02,2025-12-19T17:00:00,2025-12-19T17:30:00,1,1.0,400.0,PQR
AV,EDFE-21,2025-12-19T17:30:00,2025-12-19T18:00:00,-1,0.0,77.54,NQR
AV,EDFE-21,2025-12-19T17:30:00,2025-12-19T18:00:00,1,0.0,109.42,PQR
AV,ENGQR-02,2025-12-19T17:30:00,2025-12-19T18:00:00,1,1.0,400.0,PQR
AV,ENGQR-02,2025-12-19T18:00:00,2025-12-19T18:30:00,1,1.0,400.0,PQR
AV,EDFE-21,2025-12-19T18:00:00,2025-12-19T18:30:00,-1,0.0,78.25,NQR
AV,EDFE-21,2025-12-19T18:00:00,2025-12-19T18:30:00,1,0.0,177.06,PQR
AV,ENGQR-02,2025-12-19T18:30:00,2025-12-19T19:00:00,1,1.0,400.0,PQR
AV,EDFE-21,2025-12-19T18:30:00,2025-12-19T19:00:00,-1,0.0,64.15,NQR
AV,EDFE-21,2025-12-19T18:30:00,2025-12-19T19:00:00,1,0.0,175.42,PQR
AV,ENGQR-02,2025-12-19T19:00:00,2025-12-19T19:30:00,1,1.0,400.0,PQR
AV,EDFE-21,2025-12-19T19:00:00,2025-12-19T19:30:00,-1,0.0,64.15,NQR
AV,EDFE-21,2025-12-19T19:00:00,2025-12-19T19:30:00,1,0.0,97.1,PQR
AV,EDFE-21,2025-12-19T19:30:00,2025-12-19T20:00:00,1,0.0,93.48,PQR
AV,ENGQR-02,2025-12-19T19:30:00,2025-12-19T20:00:00,1,1.0,400.0,PQR
AV,EDFE-21,2025-12-19T19:30:00,2025-12-19T20:00:00,-1,0.0,62.52,NQR
AV,ENGQR-02,2025-12-19T20:00:00,2025-12-19T20:30:00,1,1.0,400.0,PQR
AV,EDFE-21,2025-12-19T20:00:00,2025-12-19T20:30:00,1,0.0,100.1,PQR
AV,EDFE-21,2025-12-19T20:00:00,2025-12-19T20:30:00,-1,0.0,62.52,NQR
AV,ENGQR-02,2025-12-19T20:30:00,2025-12-19T21:00:00,1,1.0,400.0,PQR
AV,EDFE-21,2025-12-19T20:30:00,2025-12-19T21:00:00,-1,0.0,75.17,NQR
AV,EDFE-21,2025-12-19T20:30:00,2025-12-19T21:00:00,1,0.0,95.6,PQR
AV,ENGQR-02,2025-12-19T21:00:00,2025-12-19T21:30:00,1,1.0,400.0,PQR
AV,EDFE-21,2025-12-19T21:00:00,2025-12-19T21:30:00,1,0.0,104.26,PQR
AV,EDFE-21,2025-12-19T21:00:00,2025-12-19T21:30:00,-1,0.0,61.35,NQR
AV,ENGQR-02,2025-12-19T21:30:00,2025-12-19T22:00:00,1,1.0,400.0,PQR
AV,EDFE-21,2025-12-19T21:30:00,2025-12-19T22:00:00,-1,0.0,58.43,NQR
AV,EDFE-21,2025-12-19T21:30:00,2025-12-19T22:00:00,1,0.0,100.13,PQR
AV,EDFE-21,2025-12-19T22:00:00,2025-12-19T22:30:00,1,0.0,99.72,PQR
AV,EDFE-21,2025-12-19T22:00:00,2025-12-19T22:30:00,-1,0.0,61.4,NQR
AV,ENGQR-02,2025-12-19T22:00:00,2025-12-19T22:30:00,1,1.0,400.0,PQR
AV,ENGQR-02,2025-12-19T22:30:00,2025-12-19T23:00:00,1,1.0,400.0,PQR
AV,EDFE-21,2025-12-19T22:30:00,2025-12-19T23:00:00,-1,0.0,53.11,NQR
AV,EDFE-21,2025-12-19T22:30:00,2025-12-19T23:00:00,1,0.0,99.38,PQR
AV,ENGQR-02,2025-12-19T23:00:00,2025-12-19T23:30:00,1,1.0,400.0,PQR
AV,EDFE-21,2025-12-19T23:00:00,2025-12-19T23:30:00,-1,0.0,51.42,NQR
AV,EDFE-21,2025-12-19T23:00:00,2025-12-19T23:30:00,1,0.0,96.68,PQR
AV,ENGQR-02,2025-12-19T23:30:00,2025-12-20T00:00:00,1,1.0,400.0,PQR
AV,EDFE-21,2025-12-19T23:30:00,2025-12-20T00:00:00,1,0.0,98.62,PQR
AV,EDFE-21,2025-12-19T23:30:00,2025-12-20T00:00:00,-1,0.0,49.58,NQR
AV,ENGQR-02,2025-12-20T00:00:00,2025-12-20T00:30:00,1,1.0,400.0,PQR
AV,EDFE-21,2025-12-20T00:00:00,2025-12-20T00:30:00,1,0.0,100.8,PQR
AV,EDFE-21,2025-12-20T00:00:00,2025-12-20T00:30:00,-1,0.0,64.42,NQR
AV,EDFE-21,2025-12-20T00:30:00,2025-12-20T01:00:00,1,0.0,104.09,PQR
AV,ENGQR-02,2025-12-20T00:30:00,2025-12-20T01:00:00,1,1.0,400.0,PQR
AV,EDFE-21,2025-12-20T00:30:00,2025-12-20T01:00:00,-1,0.0,64.54,NQR
AV,ENGQR-02,2025-12-20T01:00:00,2025-12-20T01:30:00,1,1.0,400.0,PQR
AV,EDFE-21,2025-12-20T01:00:00,2025-12-20T01:30:00,1,0.0,107.47,PQR
AV,EDFE-21,2025-12-20T01:00:00,2025-12-20T01:30:00,-1,0.0,71.83,NQR
AV,EDFE-21,2025-12-20T01:30:00,2025-12-20T02:00:00,-1,0.0,71.84,NQR
AV,EDFE-21,2025-12-20T01:30:00,2025-12-20T02:00:00,1,0.0,111.27,PQR
AV,ENGQR-02,2025-12-20T01:30:00,2025-12-20T02:00:00,1,1.0,400.0,PQR
AV,EDFE-21,2025-12-20T02:00:00,2025-12-20T02:30:00,-1,0.0,73.68,NQR
AV,EDFE-21,2025-12-20T02:00:00,2025-12-20T02:30:00,1,0.0,104.83,PQR
AV,ENGQR-02,2025-12-20T02:00:00,2025-12-20T02:30:00,1,1.0,400.0,PQR
AV,EDFE-21,2025-12-20T02:30:00,2025-12-20T03:00:00,-1,0.0,73.68,NQR
AV,EDFE-21,2025-12-20T02:30:00,2025-12-20T03:00:00,1,0.0,110.56,PQR
AV,ENGQR-02,2025-12-20T02:30:00,2025-12-20T03:00:00,1,1.0,400.0,PQR
AV,EDFE-21,2025-12-20T03:00:00,2025-12-20T03:30:00,-1,0.0,71.98,NQR
AV,EDFE-21,2025-12-20T03:00:00,2025-12-20T03:30:00,1,0.0,115.77,PQR
AV,ENGQR-02,2025-12-20T03:00:00,2025-12-20T03:30:00,1,1.0,400.0,PQR
AV,EDFE-21,2025-12-20T03:30:00,2025-12-20T04:00:00,-1,0.0,73.1,NQR
AV,EDFE-21,2025-12-20T03:30:00,2025-12-20T04:00:00,1,0.0,115.4,PQR
AV,ENGQR-02,2025-12-20T03:30:00,2025-12-20T04:00:00,1,1.0,400.0,PQR
AV,EDFE-21,2025-12-20T04:00:00,2025-12-20T04:30:00,-1,0.0,73.1,NQR
AV,EDFE-21,2025-12-20T04:00:00,2025-12-20T04:30:00,1,0.0,109.89,PQR
AV,ENGQR-02,2025-12-20T04:00:00,2025-12-20T04:30:00,1,1.0,400.0,PQR
AV,EDFE-21,2025-12-20T04:30:00,2025-12-20T05:00:00,-1,0.0,73.1,NQR
AV,EDFE-21,2025-12-20T04:30:00,2025-12-20T05:00:00,1,0.0,115.4,PQR
AV,ENGQR-02,2025-12-20T04:30:00,2025-12-20T05:00:00,1,1.0,400.0,PQR
AV,EDFE-21,2025-12-20T05:00:00,2025-12-20T05:30:00,-1,0.0,73.1,NQR
AV,EDFE-21,2025-12-20T05:00:00,2025-12-20T05:30:00,1,0.0,115.4,PQR
AV,ENGQR-02,2025-12-20T05:00:00,2025-12-20T05:30:00,1,1.0,400.0,PQR
AV,EDFE-21,2025-12-20T05:30:00,2025-12-20T06:00:00,-1,0.0,73.1,NQR
AV,EDFE-21,2025-12-20T05:30:00,2025-12-20T06:00:00,1,0.0,117.35,PQR
AV,ENGQR-02,2025-12-20T05:30:00,2025-12-20T06:00:00,1,1.0,400.0,PQR
AV,EDFE-21,2025-12-20T06:00:00,2025-12-20T06:30:00,-1,0.0,73.1,NQR
AV,EDFE-21,2025-12-20T06:00:00,2025-12-20T06:30:00,1,0.0,114.9,PQR
AV,ENGQR-02,2025-12-20T06:00:00,2025-12-20T06:30:00,1,1.0,400.0,PQR
AV,EDFE-21,2025-12-20T06:30:00,2025-12-20T07:00:00,1,0.0,113.75,PQR
AV,EDFE-21,2025-12-20T06:30:00,2025-12-20T07:00:00,-1,0.0,69.73,NQR
AV,ENGQR-02,2025-12-20T06:30:00,2025-12-20T07:00:00,1,1.0,400.0,PQR
AV,EDFE-21,2025-12-20T07:00:00,2025-12-20T07:30:00,-1,0.0,67.97,NQR
AV,EDFE-21,2025-12-20T07:00:00,2025-12-20T07:30:00,1,0.0,114.72,PQR
AV,ENGQR-02,2025-12-20T07:00:00,2025-12-20T07:30:00,1,1.0,400.0,PQR
AV,EDFE-21,2025-12-20T07:30:00,2025-12-20T08:00:00,-1,0.0,67.97,NQR
AV,EDFE-21,2025-12-20T07:30:00,2025-12-20T08:00:00,1,0.0,117.72,PQR
AV,ENGQR-02,2025-12-20T07:30:00,2025-12-20T08:00:00,1,1.0,400.0,PQR
AV,EDFE-21,2025-12-20T08:00:00,2025-12-20T08:30:00,-1,0.0,67.97,NQR
AV,EDFE-21,2025-12-20T08:00:00,2025-12-20T08:30:00,1,0.0,118.22,PQR
AV,ENGQR-02,2025-12-20T08:00:00,2025-12-20T08:30:00,1,1.0,400.0,PQR
AV,EDFE-21,2025-12-20T08:30:00,2025-12-20T09:00:00,1,0.0,118.72,PQR
AV,EDFE-21,2025-12-20T08:30:00,2025-12-20T09:00:00,-1,0.0,67.97,NQR
AV,ENGQR-02,2025-12-20T08:30:00,2025-12-20T09:00:00,1,1.0,400.0,PQR
AV,EDFE-21,2025-12-20T09:00:00,2025-12-20T09:30:00,1,0.0,119.71,PQR
AV,EDFE-21,2025-12-20T09:00:00,2025-12-20T09:30:00,-1,0.0,68.21,NQR
AV,ENGQR-02,2025-12-20T09:00:00,2025-12-20T09:30:00,1,1.0,400.0,PQR
AV,EDFE-21,2025-12-20T09:30:00,2025-12-20T10:00:00,1,0.0,121.06,PQR
AV,EDFE-21,2025-12-20T09:30:00,2025-12-20T10:00:00,-1,0.0,68.44,NQR
AV,ENGQR-02,2025-12-20T09:30:00,2025-12-20T10:00:00,1,1.0,400.0,PQR
AV,ENGQR-02,2025-12-20T10:00:00,2025-12-20T10:30:00,1,1.0,400.0,PQR
AV,EDFE-21,2025-12-20T10:00:00,2025-12-20T10:30:00,-1,0.0,68.91,NQR
AV,EDFE-21,2025-12-20T10:00:00,2025-12-20T10:30:00,1,0.0,117.9,PQR
AV,EDFE-21,2025-12-20T10:30:00,2025-12-20T11:00:00,1,0.0,116.74,PQR
AV,EDFE-21,2025-12-20T10:30:00,2025-12-20T11:00:00,-1,0.0,57.04,NQR
AV,ENGQR-02,2025-12-20T10:30:00,2025-12-20T11:00:00,1,1.0,400.0,PQR
AV,EDFE-21,2025-12-20T11:00:00,2025-12-20T11:30:00,-1,0.0,77.33,NQR
AV,EDFE-21,2025-12-20T11:00:00,2025-12-20T11:30:00,1,0.0,114.17,PQR
AV,ENGQR-02,2025-12-20T11:00:00,2025-12-20T11:30:00,1,1.0,400.0,PQR
AV,ENGQR-02,2025-12-20T11:30:00,2025-12-20T12:00:00,1,1.0,400.0,PQR
AV,EDFE-21,2025-12-20T11:30:00,2025-12-20T12:00:00,-1,0.0,74.56,NQR
AV,EDFE-21,2025-12-20T11:30:00,2025-12-20T12:00:00,1,0.0,116.08,PQR
AV,EDFE-21,2025-12-20T12:00:00,2025-12-20T12:30:00,-1,0.0,72.79,NQR
AV,EDFE-21,2025-12-20T12:00:00,2025-12-20T12:30:00,1,0.0,115.4,PQR
AV,ENGQR-02,2025-12-20T12:00:00,2025-12-20T12:30:00,1,1.0,400.0,PQR
AV,EDFE-21,2025-12-20T12:30:00,2025-12-20T13:00:00,1,0.0,115.53,PQR
AV,EDFE-21,2025-12-20T12:30:00,2025-12-20T13:00:00,-1,0.0,62.85,NQR
AV,ENGQR-02,2025-12-20T12:30:00,2025-12-20T13:00:00,1,1.0,400.0,PQR
AV,ENGQR-02,2025-12-20T13:00:00,2025-12-20T13:30:00,1,1.0,400.0,PQR
AV,EDFE-21,2025-12-20T13:00:00,2025-12-20T13:30:00,-1,0.0,62.39,NQR
AV,EDFE-21,2025-12-20T13:00:00,2025-12-20T13:30:00,1,0.0,115.91,PQR
AV,ENGQR-02,2025-12-20T13:30:00,2025-12-20T14:00:00,1,1.0,400.0,PQR
AV,EDFE-21,2025-12-20T13:30:00,2025-12-20T14:00:00,1,0.0,124.57,PQR
AV,EDFE-21,2025-12-20T13:30:00,2025-12-20T14:00:00,-1,0.0,62.84,NQR
AV,EDFE-21,2025-12-20T14:00:00,2025-12-20T14:30:00,-1,0.0,62.96,NQR
AV,EDFE-21,2025-12-20T14:00:00,2025-12-20T14:30:00,1,0.0,121.24,PQR
AV,ENGQR-02,2025-12-20T14:00:00,2025-12-20T14:30:00,1,1.0,400.0,PQR
AV,EDFE-21,2025-12-20T14:30:00,2025-12-20T15:00:00,-1,0.0,57.64,NQR
AV,ENGQR-02,2025-12-20T14:30:00,2025-12-20T15:00:00,1,1.0,400.0,PQR
AV,EDFE-21,2025-12-20T14:30:00,2025-12-20T15:00:00,1,0.0,122.06,PQR
AV,ENGQR-02,2025-12-20T15:00:00,2025-12-20T15:30:00,1,1.0,400.0,PQR
AV,EDFE-21,2025-12-20T15:00:00,2025-12-20T15:30:00,1,0.0,124.06,PQR
AV,EDFE-21,2025-12-20T15:00:00,2025-12-20T15:30:00,-1,0.0,69.66,NQR
AV,ENGQR-02,2025-12-20T15:30:00,2025-12-20T16:00:00,1,1.0,400.0,PQR
AV,EDFE-21,2025-12-20T15:30:00,2025-12-20T16:00:00,1,0.0,127.22,PQR
AV,EDFE-21,2025-12-20T15:30:00,2025-12-20T16:00:00,-1,0.0,71.56,NQR
AV,EDFE-21,2025-12-20T16:00:00,2025-12-20T16:30:00,-1,0.0,72.15,NQR
AV,EDFE-21,2025-12-20T16:00:00,2025-12-20T16:30:00,1,0.0,176.66,PQR
AV,ENGQR-02,2025-12-20T16:00:00,2025-12-20T16:30:00,1,1.0,400.0,PQR
AV,ENGQR-02,2025-12-20T16:30:00,2025-12-20T17:00:00,1,1.0,400.0,PQR
AV,EDFE-21,2025-12-20T16:30:00,2025-12-20T17:00:00,1,0.0,179.87,PQR
AV,EDFE-21,2025-12-20T16:30:00,2025-12-20T17:00:00,-1,0.0,73.62,NQR
AV,ENGQR-02,2025-12-20T17:00:00,2025-12-20T17:30:00,1,1.0,400.0,PQR
AV,EDFE-21,2025-12-20T17:00:00,2025-12-20T17:30:00,-1,0.0,74.38,NQR
AV,EDFE-21,2025-12-20T17:00:00,2025-12-20T17:30:00,1,0.0,177.05,PQR
AV,ENGQR-02,2025-12-20T17:30:00,2025-12-20T18:00:00,1,1.0,400.0,PQR
AV,EDFE-21,2025-12-20T17:30:00,2025-12-20T18:00:00,1,0.0,176.74,PQR
AV,EDFE-21,2025-12-20T17:30:00,2025-12-20T18:00:00,-1,0.0,74.66,NQR
AV,EDFE-21,2025-12-20T18:00:00,2025-12-20T18:30:00,1,0.0,173.59,PQR
AV,EDFE-21,2025-12-20T18:00:00,2025-12-20T18:30:00,-1,0.0,73.56,NQR
AV,ENGQR-02,2025-12-20T18:00:00,2025-12-20T18:30:00,1,1.0,400.0,PQR
AV,ENGQR-02,2025-12-20T18:30:00,2025-12-20T19:00:00,1,1.0,400.0,PQR
AV,EDFE-21,2025-12-20T18:30:00,2025-12-20T19:00:00,-1,0.0,73.74,NQR
AV,EDFE-21,2025-12-20T18:30:00,2025-12-20T19:00:00,1,0.0,165.38,PQR
AV,ENGQR-02,2025-12-20T19:00:00,2025-12-20T19:30:00,1,1.0,400.0,PQR
AV,EDFE-21,2025-12-20T19:00:00,2025-12-20T19:30:00,1,0.0,145.7,PQR
AV,EDFE-21,2025-12-20T19:00:00,2025-12-20T19:30:00,-1,0.0,59.37,NQR
AV,ENGQR-02,2025-12-20T19:30:00,2025-12-20T20:00:00,1,1.0,400.0,PQR
AV,EDFE-21,2025-12-20T19:30:00,2025-12-20T20:00:00,-1,0.0,59.46,NQR
AV,EDFE-21,2025-12-20T19:30:00,2025-12-20T20:00:00,1,0.0,140.3,PQR
AV,EDFE-21,2025-12-20T20:00:00,2025-12-20T20:30:00,1,0.0,144.69,PQR
AV,EDFE-21,2025-12-20T20:00:00,2025-12-20T20:30:00,-1,0.0,71.76,NQR
AV,ENGQR-02,2025-12-20T20:00:00,2025-12-20T20:30:00,1,1.0,400.0,PQR
